"Latest: Time (s)","Latest: Potential (mV)"
45.041,175.616235352
45.042,111.967712402
45.043,41.7494750977
45.044,-34.1436767578
45.045,-104.385461426
45.046,-167.539489746
45.047,-222.216467285
45.048,-264.648815918
45.049,-292.458251953
45.05,-303.290039063
45.051,-295.283935547
45.052,-267.945446777
45.053,-224.571203613
45.054,-166.126647949
45.055,-100.146936035
45.056,-28.4923095703
45.057,46.4589477539
45.058,119.973815918
45.059,184.564233398
45.06,241.595947266
45.061,276.469592285
45.062,294.860083008
45.063,297.685766602
45.064,282.144506836
45.065,253.369628906
45.066,210.489880371
45.067,155.341955566
45.068,88.8677490234
45.069,16.2947753906
45.07,-58.6564819336
45.071,-132.194897461
45.072,-193.465136719
45.073,-242.019799805
45.074,-277.36439209
45.075,-297.167724609
45.076,-299.993408203
45.077,-283.510253906
45.078,-249.084008789
45.079,-202.436682129
45.08,-143.497631836
45.081,-75.6341308594
45.082,-2.56666259766
45.083,73.3264892578
45.084,144.486621094
45.085,208.135144043
45.086,256.218859863
45.087,284.499243164
45.088,297.214819336
45.089,292.976293945
45.09,273.172961426
45.091,238.770263672
45.092,190.686547852
45.093,132.241992187
45.094,63.883996582
45.095,-10.5727661133
45.096,-86.9368652344
45.097,-156.707702637
45.098,-213.268469238
45.099,-257.113659668
45.1,-286.3359375
45.101,-299.993408203
45.102,-295.754882813
45.103,-272.183972168
45.104,-232.129907227
45.105,-180.278613281
45.106,-119.926721191
45.107,-50.650378418
45.108,23.8299316406
45.109,98.7811889648
45.11,168.99942627
45.111,223.676403809
45.112,264.224963379
45.113,289.679663086
45.114,299.569555664
45.115,290.621557617
45.116,264.224963379
45.117,220.850720215
45.118,168.99942627
45.119,108.671081543
45.12,37.9583496094
45.121,-37.4403076172
45.122,-112.862512207
45.123,-176.981982422
45.124,-228.833276367
45.125,-267.945446777
45.126,-292.458251953
45.127,-300.464355469
45.128,-289.632568359
45.129,-260.410290527
45.13,-214.21036377
45.131,-159.062438965
45.132,-94.9665161133
45.133,-23.3118896484
45.134,52.1103149414
45.135,118.560974121
45.136,180.796655273
45.137,233.118896484
45.138,272.70201416
45.139,296.74387207
45.14,303.337133789
45.141,291.092504883
45.142,259.986437988
45.143,212.373669434
45.144,150.63248291
45.145,82.7454345703
45.146,8.73607177734
45.147,-68.0989746094
45.148,-135.020581055
45.149,-193.465136719
45.15,-243.432641602
45.151,-279.248181152
45.152,-299.522460938
45.153,-300.935302734
45.154,-283.510253906
45.155,-248.142114258
45.156,-199.116503906
45.157,-138.78815918
45.158,-70.9246582031
45.159,2.61375732422
45.16,77.5650146484
45.161,149.690588379
45.162,211.902722168
45.163,262.341174316
45.164,287.795874023
45.165,297.685766602
45.166,290.150610352
45.167,266.579699707
45.168,231.706054688
45.169,185.977075195
45.17,128.003466797
45.171,59.1745239258
45.172,-15.7767333984
45.173,-91.6463378906
45.174,-155.29486084
45.175,-211.855627441
45.176,-257.584606934
45.177,-288.219726563
45.178,-301.40625
45.179,-296.696777344
45.18,-272.654919434
45.181,-231.658959961
45.182,-176.981982422
45.183,-114.275354004
45.184,-44.0571166992
45.185,32.7779296875
45.186,99.7230834961
45.187,163.348059082
45.188,218.966931152
45.189,263.283068848
45.19,292.034399414
45.191,303.808081055
45.192,297.685766602
45.193,271.760119629
45.194,228.409423828
45.195,170.412268066
45.196,102.54876709
45.197,30.894140625
45.198,-42.6442749023
45.199,-112.391564941
45.2,-175.569140625
45.201,-229.775170898
45.202,-271.713024902
45.203,-297.167724609
45.204,-305.173828125
45.205,-294.342041016
45.206,-264.648815918
45.207,-218.919836426
45.208,-160.004333496
45.209,-91.6463378906
45.21,-18.1314697266
45.211,59.1745239258
45.212,125.648730469
45.213,186.448022461
45.214,237.828369141
45.215,276.469592285
45.216,298.627661133
45.217,303.808081055
45.218,289.679663086
45.219,257.160754395
45.22,209.54798584
45.221,147.312304687
45.222,77.5650146484
45.223,4.02659912109
45.224,-71.8665527344
45.225,-144.439526367
45.226,-204.320471191
45.227,-250.02590332
45.228,-283.510253906
45.229,-299.051513672
45.23,-296.696777344
45.231,-275.480603027
45.232,-239.665063477
45.233,-192.052294922
45.234,-133.607739258
45.235,-65.2497436523
45.236,8.73607177734
45.237,85.1001708984
45.238,149.219641113
45.239,205.780407715
45.24,252.427734375
45.241,284.499243164
45.242,300.511450195
45.243,298.156713867
45.244,276.940539551
45.245,237.828369141
45.246,184.093286133
45.247,121.410205078
45.248,51.1684204102
45.249,-24.7247314453
45.25,-93.0591796875
45.251,-157.178649902
45.252,-213.739416504
45.253,-258.99744873
45.254,-289.632568359
45.255,-304.231933594
45.256,-299.522460938
45.257,-275.480603027
45.258,-234.013696289
45.259,-176.511035156
45.26,-108.623986816
45.261,-35.5565185547
45.262,43.6332641602
45.263,110.554870605
45.264,171.825109863
45.265,224.147351074
45.266,265.637805176
45.267,292.034399414
45.268,302.395239258
45.269,293.918188477
45.27,266.108752441
45.271,220.850720215
45.272,163.819006348
45.273,97.8392944336
45.274,26.6556152344
45.275,-46.882800293
45.276,-117.101037598
45.277,-179.807666016
45.278,-233.071801758
45.279,-273.125866699
45.28,-298.109619141
45.281,-305.644775391
