"Latest: Time (s)","Latest: Potential 2 (mV)","Latest: Potential 1 (V)","Latest: Current (A)"
0.073,-167.869152832,-1.01585388184,-0.241050720215
0.074,-176.817150879,-0.93936920166,-0.229988098145
0.075,-186.236096191,-0.874519348145,-0.218544006348
0.076,-195.184094238,-0.794410705566,-0.206718444824
0.077,-202.719250488,-0.721740722656,-0.194511413574
0.078,-210.254406738,-0.645446777344,-0.181541442871
0.079,-216.353173828,-0.565147399902,-0.168190002441
0.08,-222.475488281,-0.48885345459,-0.154476165771
0.081,-228.126855469,-0.408554077148,-0.141124725342
0.082,-232.365380859,-0.324630737305,-0.126628875732
0.083,-235.191064453,-0.248146057129,-0.11251449585
0.084,-239.429589844,-0.164031982422,-0.0980186462402
0.085,-243.197167969,-0.0801086425781,-0.0831413269043
0.086,-246.964746094,0.000190734863281,-0.0686454772949
0.087,-249.790429687,0.0879287719727,-0.0530052185059
0.088,-252.616113281,0.164413452148,-0.0377464294434
0.089,-254.499902344,0.248336791992,-0.0224876403809
0.09,-255.912744141,0.328636169434,-0.00722885131836
0.091,-257.325585937,0.412559509277,0.0084114074707
0.092,-258.267480469,0.492858886719,0.0236701965332
0.093,-258.738427734,0.569152832031,0.0396728515625
0.094,-257.796533203,0.649452209473,0.054931640625
0.095,-255.912744141,0.725746154785,0.0701904296875
0.096,-253.558007812,0.802230834961,0.08544921875
0.097,-249.790429687,0.878524780273,0.100326538086
0.098,-245.551904297,0.947380065918,0.114822387695
0.099,-240.842431641,1.0160446167,0.129318237305
0.1,-236.132958984,1.08489990234,0.143051147461
0.101,-232.365380859,1.15356445313,0.15754699707
0.102,-227.655908203,1.21459960938,0.170516967773
0.103,-222.004541016,1.27582550049,0.183868408203
0.104,-217.766015625,1.340675354,0.196838378906
0.105,-213.080090332,1.39808654785,0.209808349609
0.106,-208.370617676,1.4476776123,0.222015380859
0.107,-205.073986816,1.50108337402,0.234203338623
0.108,-199.893566895,1.55067443848,0.246028900146
0.109,-194.713146973,1.59282684326,0.25785446167
0.11,-183.881359863,1.63860321045,0.268535614014
0.111,-166.927258301,1.67293548584,0.277690887451
0.112,-174.933361816,1.71127319336,0.288753509521
0.113,-209.312512207,1.74560546875,0.302104949951
0.114,-202.248303223,1.76849365234,0.313549041748
0.115,-186.707043457,1.79901123047,0.324611663818
0.116,-173.52052002,1.82189941406,0.334529876709
0.117,-163.183227539,1.83715820313,0.344066619873
0.118,-146.700073242,1.85241699219,0.352458953857
0.119,-117.995837402,1.86786651611,0.358562469482
0.12,-96.3322631836,1.87168121338,0.363903045654
0.121,-98.2160522461,1.87549591064,0.369625091553
0.122,-99.628894043,1.87549591064,0.375728607178
0.123,-83.1457397461,1.87168121338,0.380306243896
0.124,-63.8604492187,1.86786651611,0.383358001709
0.125,-43.6097167969,1.85623168945,0.385646820068
0.126,-27.1265625,1.84097290039,0.386409759521
0.127,-12.5507446289,1.82952880859,0.386791229248
0.128,9.58377685547,1.80282592773,0.385265350342
0.129,25.5959838867,1.78375244141,0.383739471436
0.13,29.8109619141,1.75704956055,0.381450653076
0.131,36.8751708984,1.72271728516,0.379161834717
0.132,48.1779052734,1.6881942749,0.375728607178
0.133,48.1779052734,1.65386199951,0.373058319092
0.134,64.1901123047,1.60808563232,0.368480682373
0.135,84.8882446289,1.56993865967,0.362377166748
0.136,98.0747680664,1.52397155762,0.35665512085
0.137,111.261291504,1.4705657959,0.349407196045
0.138,123.011425781,1.42097473145,0.341396331787
0.139,136.197949219,1.36737823486,0.333003997803
0.14,151.268261719,1.30634307861,0.323467254639
0.141,166.809521484,1.24912261963,0.312786102295
0.142,181.856286621,1.18408203125,0.301723480225
0.143,195.513757324,1.123046875,0.289516448975
0.144,208.700280762,1.05800628662,0.276165008545
0.145,220.921362305,0.985527038574,0.262432098389
0.146,232.22409668,0.91667175293,0.247936248779
0.147,241.643041992,0.844192504883,0.23344039917
0.148,250.591040039,0.771713256836,0.217437744141
0.149,264.248510742,0.699043273926,0.201797485352
0.15,266.132299805,0.618934631348,0.185394287109
0.151,260.951879883,0.546264648438,0.170135498047
0.152,255.771459961,0.462341308594,0.154495239258
0.153,252.945776367,0.382041931152,0.139236450195
0.154,255.300512695,0.301742553711,0.123977661133
0.155,259.539038086,0.217819213867,0.107955932617
0.156,257.655249023,0.141334533691,0.0923156738281
0.157,256.242407227,0.0574111938477,0.0770568847656
0.158,255.771459961,-0.0267028808594,0.0614166259766
0.159,256.242407227,-0.106811523438,0.0461578369141
0.16,257.184301758,-0.19474029541,0.0301361083984
0.161,258.126196289,-0.271034240723,0.0148963928223
0.162,258.597143555,-0.351333618164,-0.00112533569336
0.163,258.597143555,-0.435256958008,-0.0163841247559
0.164,258.126196289,-0.511741638184,-0.0320243835449
0.165,257.184301758,-0.591850280762,-0.047664642334
0.166,255.771459961,-0.668334960938,-0.0629234313965
0.167,253.887670898,-0.74462890625,-0.078182220459
0.168,251.53293457,-0.821113586426,-0.0934410095215
0.169,247.765356445,-0.889778137207,-0.107936859131
0.17,243.526831055,-0.966262817383,-0.122814178467
0.171,239.288305664,-1.03492736816,-0.137310028076
0.172,234.107885742,-1.09596252441,-0.151042938232
0.173,227.043676758,-1.16863250732,-0.164394378662
0.174,219.508520508,-1.22966766357,-0.178108215332
0.175,212.467858887,-1.29089355469,-0.190696716309
0.176,204.461755371,-1.34811401367,-0.202522277832
0.177,193.629968262,-1.40533447266,-0.214729309082
0.178,183.269128418,-1.45893096924,-0.225028991699
0.179,175.263024902,-1.50852203369,-0.235710144043
0.18,163.983837891,-1.55429840088,-0.244483947754
0.181,155.506787109,-1.60026550293,-0.254020690918
0.182,149.384472656,-1.63841247559,-0.263175964355
0.183,144.204052734,-1.68037414551,-0.27156829834
0.184,138.552685547,-1.71852111816,-0.279579162598
0.185,131.959423828,-1.74541473389,-0.287590026855
0.186,123.482373047,-1.77211761475,-0.29483795166
0.187,116.441711426,-1.79882049561,-0.301704406738
0.188,112.203186035,-1.81789398193,-0.308570861816
0.189,106.551818848,-1.833152771,-0.314674377441
0.19,101.371398926,-1.84841156006,-0.320777893066
0.191,88.1848754883,-1.85604095459,-0.324974060059
0.192,76.4111938477,-1.85985565186,-0.329933166504
0.193,66.5448486328,-1.86748504639,-0.333366394043
0.194,57.5968505859,-1.86367034912,-0.337181091309
0.195,46.7650634766,-1.85985565186,-0.339469909668
0.196,36.4042236328,-1.85222625732,-0.341377258301
0.197,24.6540893555,-1.84078216553,-0.34252166748
0.198,10.9966186523,-1.8217086792,-0.342903137207
0.199,-0.777062988281,-1.8102645874,-0.342903137207
0.2,-12.0797973633,-1.78356170654,-0.341758728027
0.201,-23.358984375,-1.76067352295,-0.339851379395
0.202,-34.66171875,-1.73397064209,-0.337944030762
0.203,-45.4935058594,-1.69944763184,-0.334510803223
0.204,-56.7962402344,-1.66511535645,-0.330696105957
0.205,-67.6280273437,-1.61933898926,-0.326499938965
0.206,-77.9653198242,-1.57737731934,-0.32154083252
0.207,-88.7971069336,-1.53522491455,-0.315818786621
0.208,-101.512683105,-1.4856338501,-0.30933380127
0.209,-114.228259277,-1.43222808838,-0.301704406738
0.21,-125.036499023,-1.38244628906,-0.29483795166
0.211,-135.868286133,-1.32141113281,-0.286064147949
0.212,-146.229125977,-1.2601852417,-0.276908874512
0.213,-155.177124023,-1.20296478271,-0.267372131348
0.214,-163.654174805,-1.1381149292,-0.25707244873
0.215,-172.107678223,-1.07307434082,-0.246772766113
0.216,-180.113781738,-1.00440979004,-0.235710144043
0.217,-179.642834473,-0.935554504395,-0.225410461426
0.218,-182.468518066,-0.863075256348,-0.213966369629
0.219,-188.59083252,-0.786590576172,-0.202522277832
0.22,-197.067883301,-0.710296630859,-0.190315246582
0.221,-197.538830566,-0.633811950684,-0.178489685059
0.222,-202.248303223,-0.557518005371,-0.166664123535
0.223,-208.841564941,-0.47721862793,-0.153331756592
0.224,-218.236962891,-0.397109985352,-0.139980316162
0.225,-222.946435547,-0.312995910645,-0.126247406006
0.226,-223.888330078,-0.236701965332,-0.113277435303
0.227,-231.423486328,-0.148773193359,-0.0987815856934
0.228,-236.60390625,-0.0686645507813,-0.084285736084
0.229,-241.784326172,0.0154495239258,-0.0697898864746
0.23,-247.906640625,0.0993728637695,-0.0549125671387
0.231,-254.028955078,0.175857543945,-0.0396537780762
0.232,-259.209375,0.263595581055,-0.0240135192871
0.233,-263.424353027,0.34008026123,-0.00799179077148
0.234,-267.191931152,0.424003601074,0.00879287719727
0.235,-270.488562012,0.504302978516,0.0248146057129
0.236,-271.901403809,0.580596923828,0.0411987304688
0.237,-271.430456543,0.66089630127,0.0576019287109
0.238,-269.075720215,0.733375549316,0.0732421875
0.239,-265.779089355,0.809860229492,0.0892639160156
0.24,-261.093164062,0.886154174805,0.105285644531
0.241,-256.383691406,0.955009460449,0.120544433594
0.242,-249.319482422,1.02367401123,0.135040283203
0.243,-241.313378906,1.09634399414,0.149154663086
0.244,-236.60390625,1.16119384766,0.162887573242
0.245,-232.836328125,1.22604370117,0.177383422852
0.246,-230.010644531,1.28345489502,0.191116333008
0.247,-229.06875,1.34449005127,0.204849243164
0.248,-225.772119141,1.40190124512,0.218200683594
0.249,-218.236962891,1.45149230957,0.231151580811
0.25,-209.783459473,1.50489807129,0.243740081787
0.251,-202.248303223,1.55467987061,0.255947113037
0.252,-195.184094238,1.59664154053,0.267009735107
0.253,-181.05567627,1.63860321045,0.277309417725
0.254,-161.299438477,1.67675018311,0.286846160889
0.255,-166.008911133,1.71127319336,0.296764373779
0.256,-169.752941895,1.74942016602,0.30782699585
0.257,-173.049572754,1.77612304688,0.31774520874
0.258,-155.648071289,1.80282592773,0.326519012451
0.259,-152.822387695,1.82571411133,0.335674285889
0.26,-162.241333008,1.83715820313,0.344829559326
0.261,-149.996704102,1.85241699219,0.353984832764
0.262,-136.339233398,1.86786651611,0.361614227295
0.263,-120.797973633,1.87168121338,0.368480682373
0.264,-118.466784668,1.87549591064,0.375347137451
0.265,-104.338366699,1.87549591064,0.381450653076
0.266,-85.5004760742,1.86786651611,0.385646820068
0.267,-53.499609375,1.86386108398,0.387935638428
0.268,-40.3130859375,1.85241699219,0.390224456787
0.269,-34.1907714844,1.83715820313,0.392513275146
0.27,-16.3183227539,1.82189941406,0.392513275146
0.271,0.164831542969,1.79901123047,0.391750335693
0.272,21.8284057617,1.77612304688,0.390224456787
0.273,30.7528564453,1.74942016602,0.388317108154
0.274,37.3461181641,1.71508789063,0.385646820068
0.275,55.7130615234,1.68056488037,0.381832122803
0.276,70.3124267578,1.64623260498,0.377254486084
0.277,81.1206665039,1.60045623779,0.371913909912
0.278,89.1267700195,1.56230926514,0.366191864014
0.279,95.7200317383,1.51634216309,0.360088348389
0.28,115.499816895,1.4591217041,0.352458953857
0.281,125.837109375,1.40953063965,0.3444480896
0.282,139.494580078,1.35593414307,0.335674285889
0.283,140.907421875,1.29871368408,0.327663421631
0.284,148.442578125,1.23748779297,0.31774520874
0.285,159.274365234,1.17263793945,0.308208465576
0.286,169.635205078,1.10778808594,0.297908782959
0.287,179.972497559,1.04274749756,0.286464691162
0.288,191.275231934,0.970268249512,0.274639129639
0.289,203.51986084,0.901412963867,0.261669158936
0.29,216.235437012,0.82893371582,0.248317718506
0.291,233.636938477,0.752449035645,0.233821868896
0.292,245.881567383,0.679969787598,0.21858215332
0.293,255.771459961,0.599670410156,0.202941894531
0.294,267.521594238,0.527191162109,0.186538696289
0.295,275.99864502,0.446891784668,0.169372558594
0.296,276.940539551,0.36678314209,0.152587890625
0.297,283.062854004,0.290298461914,0.13542175293
0.298,303.784533691,0.202560424805,0.116348266602
0.299,308.494006348,0.126075744629,0.09765625
0.3,301.900744629,0.0421524047852,0.0797271728516
0.301,290.598010254,-0.0381469726563,0.0625610351563
0.302,281.179064941,-0.118255615234,0.0457763671875
0.303,274.114855957,-0.202369689941,0.0293922424316
0.304,268.934436035,-0.28247833252,0.013370513916
0.305,264.248510742,-0.362777709961,-0.00265121459961
0.306,260.951879883,-0.446701049805,-0.0179100036621
0.307,257.655249023,-0.52318572998,-0.0335502624512
0.308,253.887670898,-0.607109069824,-0.0491905212402
0.309,249.649145508,-0.679779052734,-0.0636863708496
0.31,246.352514648,-0.752258300781,-0.0785636901855
0.311,242.113989258,-0.832557678223,-0.0934410095215
0.312,243.99777832,-0.901222229004,-0.107936859131
0.313,246.352514648,-0.97770690918,-0.123195648193
0.314,243.526831055,-1.0425567627,-0.137691497803
0.315,234.578833008,-1.10759735107,-0.151424407959
0.316,224.217993164,-1.17626190186,-0.164394378662
0.317,214.822595215,-1.24111175537,-0.177726745605
0.318,202.577966309,-1.29852294922,-0.189170837402
0.319,193.159020996,-1.35955810547,-0.200996398926
0.32,182.327233887,-1.41296386719,-0.211296081543
0.321,164.454785156,-1.47037506104,-0.221214294434
0.322,163.983837891,-1.51615142822,-0.231132507324
0.323,167.28046875,-1.55811309814,-0.241050720215
0.324,165.396679687,-1.60789489746,-0.250968933105
0.325,158.332470703,-1.64604187012,-0.26050567627
0.326,151.268261719,-1.68418884277,-0.269660949707
0.327,146.087841797,-1.72233581543,-0.278053283691
0.328,139.023632812,-1.75304412842,-0.286445617676
0.329,131.488476562,-1.77593231201,-0.294075012207
0.33,123.953320312,-1.80644989014,-0.301704406738
0.331,115.028869629,-1.8217086792,-0.30818939209
0.332,105.609924316,-1.833152771,-0.314674377441
0.333,97.1328735352,-1.85222625732,-0.320014953613
0.334,87.242980957,-1.85985565186,-0.324974060059
0.335,76.8821411133,-1.85985565186,-0.329170227051
0.336,66.5448486328,-1.87129974365,-0.332984924316
0.337,54.7711669922,-1.86748504639,-0.336418151855
0.338,42.5265380859,-1.85985565186,-0.338325500488
0.339,31.2238037109,-1.85222625732,-0.340232849121
0.34,22.2993530273,-1.83696746826,-0.340995788574
0.341,14.7641967773,-1.82552337646,-0.342140197754
0.342,6.28714599609,-1.80644989014,-0.341758728027
0.343,-5.01558837891,-1.78356170654,-0.341758728027
0.344,-18.2021118164,-1.75304412842,-0.339851379395
0.345,-29.4812988281,-1.7261505127,-0.338325500488
0.346,-42.6678222656,-1.6918182373,-0.334892272949
0.347,-49.2610839844,-1.65748596191,-0.331840515137
0.348,-50.6739257812,-1.61552429199,-0.329170227051
0.349,-63.3895019531,-1.56955718994,-0.324592590332
0.35,-78.9072143555,-1.52759552002,-0.319633483887
0.351,-93.0356323242,-1.4741897583,-0.313911437988
0.352,-109.989733887,-1.42459869385,-0.306663513184
0.353,-126.44934082,-1.37100219727,-0.298271179199
0.354,-141.990600586,-1.31378173828,-0.289878845215
0.355,-156.119018555,-1.25255584717,-0.279579162598
0.356,-168.811047363,-1.19533538818,-0.26927947998
0.357,-177.75904541,-1.1266708374,-0.258598327637
0.358,-185.29420166,-1.06163024902,-0.24715423584
0.359,-195.655041504,-0.992965698242,-0.23494720459
0.36,-203.66114502,-0.920295715332,-0.222358703613
0.361,-209.783459473,-0.851631164551,-0.209770202637
0.362,-213.551037598,-0.775146484375,-0.196800231934
0.363,-216.824121094,-0.698852539063,-0.18383026123
0.364,-219.649804687,-0.626182556152,-0.170860290527
0.365,-222.946435547,-0.546073913574,-0.157146453857
0.366,-225.772119141,-0.469589233398,-0.143795013428
0.367,-229.06875,-0.385665893555,-0.129299163818
0.368,-231.894433594,-0.305366516113,-0.115566253662
0.369,-234.249169922,-0.225257873535,-0.101070404053
0.37,-236.60390625,-0.141143798828,-0.0869560241699
0.371,-239.429589844,-0.06103515625,-0.0728416442871
0.372,-241.784326172,0.023078918457,-0.0579643249512
0.373,-242.726220703,0.107002258301,-0.0434684753418
0.374,-243.668115234,0.183486938477,-0.0285911560059
0.375,-244.1390625,0.26741027832,-0.0140953063965
0.376,-244.1390625,0.351524353027,0.000782012939453
0.377,-242.726220703,0.431632995605,0.0152778625488
0.378,-240.842431641,0.515747070313,0.0293922424316
0.379,-238.958642578,0.592041015625,0.0438690185547
0.38,-238.487695312,0.672340393066,0.0579833984375
0.381,-242.255273437,0.748634338379,0.0728607177734
0.382,-252.616113281,0.821304321289,0.0881195068359
0.383,-269.075720215,0.897598266602,0.105285644531
0.384,-275.668981934,0.96263885498,0.121307373047
0.385,-276.139929199,1.03511810303,0.138473510742
0.386,-270.959509277,1.10397338867,0.154495239258
0.387,-252.145166016,1.16500854492,0.168991088867
0.388,-236.60390625,1.2336730957,0.18310546875
0.389,-230.481591797,1.29108428955,0.19645690918
0.39,-220.591699219,1.3521194458,0.209808349609
0.391,-209.312512207,1.40953063965,0.222015380859
0.392,-199.422619629,1.4591217041,0.233821868896
0.393,-198.480725098,1.51252746582,0.245265960693
0.394,-192.82935791,1.56230926514,0.257091522217
0.395,-192.358410645,1.60427093506,0.268535614014
0.396,-182.939465332,1.65004730225,0.279216766357
0.397,-145.287231445,1.68437957764,0.286464691162
0.398,-142.932495117,1.71890258789,0.295238494873
0.399,-149.525756836,1.75323486328,0.304012298584
0.4,-115.641101074,1.78375244141,0.310115814209
0.401,-112.81541748,1.806640625,0.316982269287
0.402,-129.275024414,1.82952880859,0.325756072998
0.403,-128.804077148,1.84478759766,0.333003997803
0.404,-124.094604492,1.86004638672,0.339870452881
0.405,-97.7451049805,1.87549591064,0.345211029053
0.406,-75.1396362305,1.87549591064,0.349407196045
0.407,-77.9653198242,1.88312530518,0.353984832764
0.408,-77.4943725586,1.88312530518,0.358562469482
0.409,-60.0928710937,1.87549591064,0.361614227295
0.41,-44.0806640625,1.87168121338,0.363903045654
0.411,-29.9522460937,1.86386108398,0.365047454834
0.412,-22.8880371094,1.84478759766,0.36657333374
0.413,-9.72506103516,1.82952880859,0.36657333374
0.414,6.75809326172,1.806640625,0.365428924561
0.415,19.002722168,1.78375244141,0.364284515381
0.416,25.5959838867,1.75323486328,0.361995697021
0.417,36.8751708984,1.71890258789,0.359706878662
0.418,26.0433837891,1.68437957764,0.358562469482
0.419,30.7528564453,1.65004730225,0.35665512085
0.42,45.8231689453,1.60427093506,0.353221893311
0.421,62.3063232422,1.55849456787,0.349025726318
0.422,77.3530883789,1.51252746582,0.344066619873
0.423,91.010559082,1.4591217041,0.337963104248
0.424,104.19708252,1.40953063965,0.331478118896
0.425,117.383605957,1.35593414307,0.324230194092
0.426,129.133740234,1.29108428955,0.315456390381
0.427,140.436474609,1.2336730957,0.307064056396
0.428,149.384472656,1.16500854492,0.297145843506
0.429,153.152050781,1.10015869141,0.288372039795
0.43,163.041943359,1.03130340576,0.278072357178
0.431,163.983837891,0.958824157715,0.268154144287
0.432,161.629101562,0.88996887207,0.258235931396
0.433,166.809521484,0.817489624023,0.247936248779
0.434,179.501550293,0.741004943848,0.236873626709
0.435,194.571862793,0.664710998535,0.224685668945
0.436,211.525964355,0.584411621094,0.211334228516
0.437,229.398413086,0.511932373047,0.196838378906
0.438,246.352514648,0.42781829834,0.181579589844
0.439,260.009985352,0.347709655762,0.165557861328
0.44,273.172961426,0.271224975586,0.148773193359
0.441,284.946643066,0.183486938477,0.131225585938
0.442,292.010852051,0.107002258301,0.113296508789
0.443,295.30748291,0.0268936157227,0.0953674316406
0.444,300.487902832,-0.0572204589844,0.0770568847656
0.445,302.371691895,-0.133514404297,0.0591278076172
0.446,302.371691895,-0.22144317627,0.0404357910156
0.447,301.429797363,-0.301551818848,0.022144317627
0.448,299.546008301,-0.378036499023,0.00421524047852
0.449,294.836535645,-0.461959838867,-0.0133323669434
0.45,285.888537598,-0.534629821777,-0.0301170349121
0.451,276.469592285,-0.618553161621,-0.0469017028809
0.452,265.190405273,-0.691223144531,-0.0621604919434
0.453,254.82956543,-0.763702392578,-0.0774192810059
0.454,248.236303711,-0.84400177002,-0.0922966003418
0.455,242.584936523,-0.912666320801,-0.106792449951
0.456,236.46262207,-0.989151000977,-0.121288299561
0.457,234.578833008,-1.05400085449,-0.135021209717
0.458,232.22409668,-1.11904144287,-0.1491355896
0.459,224.68894043,-1.18770599365,-0.162105560303
0.46,215.764489746,-1.25255584717,-0.175437927246
0.461,209.642175293,-1.30615234375,-0.187644958496
0.462,203.51986084,-1.3671875,-0.199851989746
0.463,200.694177246,-1.42078399658,-0.212059020996
0.464,199.281335449,-1.4741897583,-0.22388458252
0.465,195.98470459,-1.52378082275,-0.235710144043
0.466,191.275231934,-1.56574249268,-0.24715423584
0.467,185.623864746,-1.61170959473,-0.258598327637
0.468,178.559655762,-1.65367126465,-0.268898010254
0.469,176.675866699,-1.68800354004,-0.279197692871
0.47,163.041943359,-1.72233581543,-0.288734436035
0.471,149.384472656,-1.75304412842,-0.297508239746
0.472,134.314160156,-1.77593231201,-0.305137634277
0.473,129.133740234,-1.79882049561,-0.313148498535
0.474,121.622131348,-1.81789398193,-0.320014953613
0.475,115.028869629,-1.833152771,-0.326881408691
0.476,102.313293457,-1.85222625732,-0.33260345459
0.477,94.3071899414,-1.85222625732,-0.338325500488
0.478,90.0686645508,-1.85985565186,-0.344047546387
0.479,86.3010864258,-1.85985565186,-0.348625183105
0.48,78.2949829102,-1.85985565186,-0.353584289551
0.481,68.8995849609,-1.84841156006,-0.35701751709
0.482,56.6549560547,-1.84459686279,-0.360069274902
0.483,49.1197998047,-1.82933807373,-0.363101959229
0.484,41.1136962891,-1.8102645874,-0.365772247314
0.485,24.1831420898,-1.79119110107,-0.366535186768
0.486,8.64188232422,-1.76830291748,-0.366535186768
0.487,-14.4345336914,-1.74160003662,-0.365009307861
0.488,-37.4874023437,-1.7147064209,-0.362339019775
0.489,-51.6158203125,-1.68037414551,-0.358924865723
0.49,-63.8604492187,-1.63841247559,-0.35472869873
0.491,-75.1396362305,-1.60026550293,-0.349769592285
0.492,-86.9133178711,-1.55429840088,-0.344047546387
0.493,-98.6869995117,-1.51233673096,-0.337944030762
0.494,-109.518786621,-1.4627456665,-0.33145904541
0.495,-120.327026367,-1.40914916992,-0.323829650879
0.496,-130.687866211,-1.35192871094,-0.315818786621
0.497,-141.51965332,-1.29852294922,-0.306663513184
0.498,-151.409545898,-1.23729705811,-0.297508239746
0.499,-161.299438477,-1.18007659912,-0.287590026855
0.5,-170.22388916,-1.11141204834,-0.277290344238
0.501,-179.171887207,-1.0425567627,-0.266227722168
0.502,-188.119885254,-0.97770690918,-0.254402160645
0.503,-196.596936035,-0.90503692627,-0.242576599121
0.504,-204.603039551,-0.836372375488,-0.229988098145
0.505,-212.609143066,-0.759887695313,-0.217018127441
0.506,-220.591699219,-0.68359375,-0.203285217285
0.507,-227.184960937,-0.607109069824,-0.189552307129
0.508,-230.952539062,-0.527000427246,-0.175819396973
0.509,-233.307275391,-0.45051574707,-0.16134262085
0.51,-236.60390625,-0.370407104492,-0.147609710693
0.511,-245.080957031,-0.286293029785,-0.132350921631
0.512,-257.796533203,-0.206184387207,-0.116329193115
0.513,-267.662878418,-0.1220703125,-0.099925994873
0.514,-272.84329834,-0.0457763671875,-0.0835227966309
0.515,-275.668981934,0.0383377075195,-0.0667381286621
0.516,-275.198034668,0.122261047363,-0.0503349304199
0.517,-271.901403809,0.202560424805,-0.0339317321777
0.518,-269.075720215,0.282669067383,-0.0179100036621
0.519,-266.720983887,0.362968444824,-0.00226974487305
0.52,-263.424353027,0.443077087402,0.0137519836426
0.521,-257.796533203,0.527191162109,0.0290107727051
0.522,-254.028955078,0.599670410156,0.0442504882813
0.523,-254.028955078,0.683784484863,0.0595092773438
0.524,-257.325585937,0.760078430176,0.0751495361328
0.525,-262.035058594,0.832748413086,0.0907897949219
0.526,-262.506005859,0.905227661133,0.106811523438
0.527,-262.976953125,0.974082946777,0.122451782227
0.528,-263.424353027,1.04656219482,0.138092041016
0.529,-258.738427734,1.11541748047,0.153732299805
0.53,-254.028955078,1.17645263672,0.168609619141
0.531,-250.732324219,1.2414932251,0.183868408203
0.532,-246.022851562,1.29871368408,0.197982788086
0.533,-242.726220703,1.35974884033,0.212860107422
0.534,-238.958642578,1.41334533691,0.227336883545
