"Latest: Time (s)","Latest: Potential 2 (mV)","Latest: Potential 1 (V)","Latest: Current (A)"
0.108,-156.58996582,-0.607109069824,-0.205955505371
0.109,-155.648071289,-0.561332702637,-0.196800231934
0.11,-156.119018555,-0.519371032715,-0.18726348877
0.111,-158.473754883,-0.473403930664,-0.177726745605
0.112,-161.770385742,-0.427627563477,-0.168190002441
0.113,-165.067016602,-0.385665893555,-0.158290863037
0.114,-168.811047363,-0.336074829102,-0.147609710693
0.115,-171.636730957,-0.293922424316,-0.137310028076
0.116,-174.462414551,-0.248146057129,-0.126628875732
0.117,-177.75904541,-0.202369689941,-0.115947723389
0.118,-180.113781738,-0.156402587891,-0.105266571045
0.119,-181.997570801,-0.106811523438,-0.0942039489746
0.12,-183.881359863,-0.0648498535156,-0.0831413269043
0.121,-185.29420166,-0.0190734863281,-0.072078704834
0.122,-186.707043457,0.023078918457,-0.0606346130371
0.123,-188.59083252,0.0764846801758,-0.0491905212402
0.124,-189.532727051,0.122261047363,-0.0381278991699
0.125,-190.003674316,0.168228149414,-0.026683807373
0.126,-190.945568848,0.214004516602,-0.0152397155762
0.127,-190.945568848,0.255966186523,-0.0037956237793
0.128,-191.416516113,0.309562683105,0.00802993774414
0.129,-191.887463379,0.347709655762,0.019474029541
0.13,-191.887463379,0.393486022949,0.0312805175781
0.131,-191.416516113,0.439262390137,0.0423431396484
0.132,-190.945568848,0.481414794922,0.0537872314453
0.133,-190.474621582,0.531005859375,0.0652313232422
0.134,-190.003674316,0.569152832031,0.0766754150391
0.135,-190.003674316,0.618934631348,0.0881195068359
0.136,-189.061779785,0.657081604004,0.0995635986328
0.137,-188.119885254,0.702857971191,0.110626220703
0.138,-187.177990723,0.744819641113,0.1220703125
0.139,-186.707043457,0.783157348633,0.13313293457
0.14,-185.765148926,0.832748413086,0.144577026367
0.141,-184.823254395,0.867080688477,0.155258178711
0.142,-183.410412598,0.909042358398,0.166320800781
0.143,-181.997570801,0.951194763184,0.177001953125
0.144,-180.584729004,0.98934173584,0.187683105469
0.145,-178.700939941,1.0274887085,0.198745727539
0.146,-176.817150879,1.06563568115,0.209045410156
0.147,-174.462414551,1.10397338867,0.219345092773
0.148,-172.107678223,1.13830566406,0.230007171631
0.149,-169.752941895,1.17645263672,0.239925384521
0.15,-167.398205566,1.21078491211,0.250225067139
0.151,-165.067016602,1.2414932251,0.260143280029
0.152,-162.241333008,1.27964019775,0.269298553467
0.153,-159.415649414,1.31397247314,0.279216766357
0.154,-156.58996582,1.340675354,0.288372039795
0.155,-154.235229492,1.37500762939,0.297908782959
0.156,-151.880493164,1.40190124512,0.30668258667
0.157,-149.996704102,1.43623352051,0.315456390381
0.158,-147.171020508,1.46293640137,0.324611663818
0.159,-143.403442383,1.48963928223,0.332622528076
0.16,-139.164916992,1.51634216309,0.340633392334
0.161,-133.98449707,1.53923034668,0.349025726318
0.162,-128.804077148,1.56993865967,0.356273651123
0.163,-125.978393555,1.59282684326,0.363521575928
0.164,-121.739868164,1.61190032959,0.370769500732
0.165,-116.11204834,1.63860321045,0.377635955811
0.166,-105.28026123,1.65386199951,0.383739471436
0.167,-93.0356323242,1.67293548584,0.388698577881
0.168,-85.0295288086,1.69582366943,0.394039154053
0.169,-81.2619506836,1.71127319336,0.398616790771
0.17,-81.2619506836,1.73034667969,0.403575897217
0.171,-85.9714233398,1.74942016602,0.408916473389
0.172,-87.8552124023,1.75704956055,0.413875579834
0.173,-88.7971069336,1.77612304688,0.419216156006
0.174,-88.326159668,1.78756713867,0.424919128418
0.175,-85.9714233398,1.7951965332,0.429878234863
0.176,-82.6747924805,1.81045532227,0.434837341309
0.177,-78.4362670898,1.81427001953,0.439033508301
0.178,-73.255847168,1.82189941406,0.44361114502
0.179,-67.6280273437,1.82952880859,0.447425842285
0.18,-61.9766601562,1.83334350586,0.450859069824
0.181,-55.8543457031,1.84097290039,0.453910827637
0.182,-50.2029785156,1.84097290039,0.456962585449
0.183,-44.5516113281,1.84097290039,0.459251403809
0.184,-38.9002441406,1.84478759766,0.461158752441
0.185,-33.2488769531,1.84097290039,0.463066101074
0.186,-28.0684570312,1.84097290039,0.46459197998
0.187,-22.8880371094,1.84097290039,0.466117858887
0.188,-17.7311645508,1.83334350586,0.466499328613
0.189,-13.0216918945,1.82952880859,0.467262268066
0.19,-8.31221923828,1.82189941406,0.46802520752
0.191,-4.07369384766,1.81427001953,0.46802520752
0.192,-0.306115722656,1.81045532227,0.467643737793
0.193,3.46146240234,1.79901123047,0.467643737793
0.194,7.69998779297,1.78756713867,0.46688079834
0.195,11.9385131836,1.77612304688,0.46573638916
0.196,16.6479858398,1.75704956055,0.46459197998
0.197,22.2993530273,1.74560546875,0.463066101074
0.198,27.9271728516,1.73034667969,0.461158752441
0.199,33.5785400391,1.71127319336,0.458869934082
0.2,38.7589599609,1.69582366943,0.456962585449
0.201,43.9393798828,1.67675018311,0.453910827637
0.202,49.1197998047,1.65767669678,0.450477600098
0.203,54.7711669922,1.64241790771,0.447425842285
0.204,59.9515869141,1.61571502686,0.44361114502
0.205,64.6610595703,1.59664154053,0.439414978027
0.206,68.8995849609,1.56993865967,0.434837341309
0.207,74.0800048828,1.54685974121,0.43025970459
0.208,78.7659301758,1.52015686035,0.425682067871
0.209,83.9463500977,1.48963928223,0.419979095459
0.21,88.6558227539,1.46675109863,0.414638519287
0.211,92.8943481445,1.43623352051,0.408916473389
0.212,97.1328735352,1.40953063965,0.402812957764
0.213,101.371398926,1.37882232666,0.395946502686
0.214,105.609924316,1.34830474854,0.389842987061
0.215,110.790344238,1.31778717041,0.383358001709
0.216,114.557922363,1.28726959229,0.376110076904
0.217,118.796447754,1.24912261963,0.3688621521
0.218,122.540478516,1.21459960938,0.361232757568
0.219,126.308056641,1.18026733398,0.353603363037
0.22,130.075634766,1.14593505859,0.345592498779
0.221,133.372265625,1.1116027832,0.337581634521
0.222,137.13984375,1.07326507568,0.328807830811
0.223,140.436474609,1.03511810303,0.320415496826
0.224,143.733105469,0.993156433105,0.311641693115
0.225,147.500683594,0.958824157715,0.302486419678
0.226,150.326367187,0.920486450195,0.29333114624
0.227,153.152050781,0.874710083008,0.284175872803
0.228,156.919628906,0.840377807617,0.275020599365
0.229,159.7453125,0.79460144043,0.264720916748
0.23,163.041943359,0.752449035645,0.254802703857
0.231,166.809521484,0.710487365723,0.24450302124
0.232,171.495446777,0.668525695801,0.234203338623
0.233,175.263024902,0.626564025879,0.223159790039
0.234,179.030603027,0.580596923828,0.212097167969
0.235,181.856286621,0.538635253906,0.201416015625
0.236,184.211022949,0.492858886719,0.189971923828
0.237,186.565759277,0.450706481934,0.178527832031
0.238,188.44954834,0.404930114746,0.167083740234
0.239,189.391442871,0.359153747559,0.156021118164
0.24,189.862390137,0.317192077637,0.144195556641
0.241,191.275231934,0.263595581055,0.132751464844
0.242,193.159020996,0.225448608398,0.12092590332
0.243,195.042810059,0.175857543945,0.10871887207
0.244,195.98470459,0.13370513916,0.0972747802734
0.245,195.98470459,0.0879287719727,0.08544921875
0.246,195.042810059,0.0383377075195,0.0736236572266
0.247,194.571862793,-0.00362396240234,0.0621795654297
0.248,194.100915527,-0.0534057617188,0.0499725341797
0.249,192.68807373,-0.0953674316406,0.0385284423828
0.25,191.746179199,-0.144958496094,0.0267219543457
0.251,189.862390137,-0.190925598145,0.0156593322754
0.252,188.44954834,-0.232887268066,0.00421524047852
0.253,187.507653809,-0.28247833252,-0.00722885131836
0.254,186.565759277,-0.324630737305,-0.0182914733887
0.255,185.623864746,-0.370407104492,-0.029354095459
0.256,184.681970215,-0.41618347168,-0.0407981872559
0.257,183.269128418,-0.461959838867,-0.0518608093262
0.258,182.327233887,-0.507926940918,-0.0625419616699
0.259,182.798181152,-0.54988861084,-0.0739860534668
0.26,182.327233887,-0.591850280762,-0.0846672058105
0.261,182.327233887,-0.637817382813,-0.0961112976074
0.262,181.385339355,-0.68359375,-0.106792449951
0.263,180.443444824,-0.721740722656,-0.118236541748
0.264,179.972497559,-0.763702392578,-0.128536224365
0.265,179.030603027,-0.809669494629,-0.139217376709
0.266,177.61776123,-0.847816467285,-0.150279998779
0.267,176.204919434,-0.889778137207,-0.160579681396
0.268,174.321130371,-0.927925109863,-0.17162322998
0.269,172.908288574,-0.966262817383,-0.181541442871
0.27,170.577099609,-1.0082244873,-0.192222595215
0.271,168.693310547,-1.0425567627,-0.202140808105
0.272,166.809521484,-1.08451843262,-0.212059020996
0.273,163.983837891,-1.11522674561,-0.221977233887
0.274,161.629101562,-1.149559021,-0.231895446777
0.275,159.274365234,-1.19152069092,-0.241813659668
0.276,156.919628906,-1.22203826904,-0.250968933105
0.277,154.093945312,-1.2601852417,-0.259742736816
0.278,151.739208984,-1.29089355469,-0.268898010254
0.279,148.442578125,-1.32141113281,-0.277671813965
0.28,145.616894531,-1.3557434082,-0.286827087402
0.281,142.791210937,-1.38244628906,-0.295600891113
0.282,140.436474609,-1.41296386719,-0.303611755371
0.283,137.13984375,-1.44367218018,-0.312004089355
0.284,133.843212891,-1.47037506104,-0.320014953613
0.285,130.546582031,-1.50089263916,-0.328025817871
0.286,127.720898437,-1.51996612549,-0.335273742676
0.287,124.424267578,-1.54666900635,-0.342903137207
0.288,121.622131348,-1.57337188721,-0.350151062012
0.289,118.325500488,-1.5926361084,-0.35701751709
0.29,114.557922363,-1.61552429199,-0.363864898682
0.291,110.790344238,-1.63841247559,-0.37073135376
0.292,106.551818848,-1.66130065918,-0.377216339111
0.293,102.784240723,-1.68037414551,-0.38293838501
0.294,98.545715332,-1.69563293457,-0.389041900635
0.295,94.778137207,-1.70707702637,-0.394763946533
0.296,90.5396118164,-1.72996520996,-0.400485992432
0.297,86.7720336914,-1.74160003662,-0.405445098877
0.298,83.0044555664,-1.75304412842,-0.410404205322
0.299,78.7659301758,-1.76448822021,-0.414981842041
0.3,74.5274047852,-1.77593231201,-0.419178009033
0.301,70.7833740234,-1.79119110107,-0.423374176025
0.302,67.4867431641,-1.79500579834,-0.427188873291
0.303,63.7191650391,-1.80263519287,-0.431385040283
0.304,60.4225341797,-1.8102645874,-0.434818267822
0.305,57.1259033203,-1.81407928467,-0.438251495361
0.306,53.8292724609,-1.81407928467,-0.441303253174
0.307,50.0616943359,-1.8217086792,-0.444355010986
0.308,46.2941162109,-1.8217086792,-0.447025299072
0.309,42.9974853516,-1.82552337646,-0.449695587158
0.31,38.2880126953,-1.8217086792,-0.451984405518
0.311,34.9913818359,-1.81789398193,-0.45389175415
0.312,30.7528564453,-1.81789398193,-0.455417633057
0.313,26.9852783203,-1.8102645874,-0.456943511963
0.314,22.770300293,-1.80644989014,-0.458850860596
0.315,19.002722168,-1.80644989014,-0.459613800049
0.316,13.8223022461,-1.79119110107,-0.460376739502
0.317,7.69998779297,-1.78737640381,-0.461139678955
0.318,1.10672607422,-1.77593231201,-0.460758209229
0.319,-5.95748291016,-1.76448822021,-0.460376739502
0.32,-13.4926391602,-1.75685882568,-0.459232330322
0.321,-20.0859008789,-1.73778533936,-0.457324981689
0.322,-26.6556152344,-1.72233581543,-0.455799102783
0.323,-33.2488769531,-1.71089172363,-0.453510284424
0.324,-39.3711914062,-1.6918182373,-0.451221466064
0.325,-45.4935058594,-1.67655944824,-0.448169708252
0.326,-51.1448730469,-1.66130065918,-0.445499420166
0.327,-56.3252929687,-1.63459777832,-0.442066192627
0.328,-61.034765625,-1.61933898926,-0.438251495361
0.329,-66.2151855469,-1.59645080566,-0.434055328369
0.33,-71.8430053711,-1.57337188721,-0.42947769165
0.331,-77.023425293,-1.55048370361,-0.424900054932
0.332,-82.6747924805,-1.52378082275,-0.41955947876
0.333,-87.8552124023,-1.50089263916,-0.414600372314
0.334,-92.093737793,-1.4741897583,-0.408496856689
0.335,-95.861315918,-1.44748687744,-0.403156280518
0.336,-99.1579467773,-1.42078399658,-0.396671295166
0.337,-102.454577637,-1.38626098633,-0.390567779541
0.338,-104.338366699,-1.35955810547,-0.384082794189
0.339,-106.693103027,-1.32904052734,-0.377597808838
0.34,-109.518786621,-1.29470825195,-0.371112823486
0.341,-111.873522949,-1.26419067383,-0.364627838135
0.342,-114.228259277,-1.22966766357,-0.357398986816
0.343,-116.582995605,-1.19533538818,-0.350532531738
0.344,-119.856079102,-1.16481781006,-0.34366607666
0.345,-123.152709961,-1.12285614014,-0.335655212402
0.346,-126.44934082,-1.08833312988,-0.328025817871
0.347,-129.275024414,-1.05018615723,-0.32039642334
0.348,-132.100708008,-1.0082244873,-0.312004089355
0.349,-135.868286133,-0.97770690918,-0.303993225098
0.35,-139.164916992,-0.935554504395,-0.29598236084
0.351,-142.461547852,-0.893592834473,-0.287208557129
0.352,-146.229125977,-0.851631164551,-0.278053283691
0.353,-149.996704102,-0.809669494629,-0.268898010254
0.354,-153.764282227,-0.775146484375,-0.259742736816
0.355,-157.060913086,-0.729370117188,-0.250205993652
0.356,-160.828491211,-0.687408447266,-0.240669250488
0.357,-164.596069336,-0.645446777344,-0.230369567871
0.358,-167.869152832,-0.599479675293,-0.220069885254
0.359,-170.694836426,-0.557518005371,-0.210151672363
0.36,-173.049572754,-0.511741638184,-0.199851989746
0.361,-175.875256348,-0.473403930664,-0.189170837402
0.362,-178.700939941,-0.423812866211,-0.178108215332
0.363,-181.05567627,-0.378036499023,-0.167808532715
0.364,-182.939465332,-0.336074829102,-0.156002044678
0.365,-184.352307129,-0.290107727051,-0.144939422607
0.366,-186.236096191,-0.248146057129,-0.133876800537
0.367,-188.119885254,-0.202369689941,-0.12243270874
0.368,-189.532727051,-0.152587890625,-0.110988616943
0.369,-190.945568848,-0.106811523438,-0.0995445251465
0.37,-192.358410645,-0.06103515625,-0.087718963623
0.371,-193.300305176,-0.0190734863281,-0.0762748718262
0.372,-194.242199707,0.0307083129883,-0.0644493103027
0.373,-195.655041504,0.0764846801758,-0.0526237487793
0.374,-196.12598877,0.122261047363,-0.0411796569824
0.375,-196.596936035,0.168228149414,-0.029354095459
0.376,-197.067883301,0.214004516602,-0.0175285339355
0.377,-197.067883301,0.259780883789,-0.00570297241211
0.378,-197.538830566,0.301742553711,0.00650405883789
0.379,-197.538830566,0.351524353027,0.0179481506348
0.38,-197.538830566,0.393486022949,0.0297546386719
0.381,-197.067883301,0.439262390137,0.0415802001953
0.382,-196.596936035,0.485229492188,0.0534057617188
0.383,-195.655041504,0.527191162109,0.0656127929688
0.384,-195.655041504,0.572967529297,0.0770568847656
0.385,-195.184094238,0.615119934082,0.0888824462891
0.386,-193.771252441,0.66089630127,0.100326538086
0.387,-193.300305176,0.702857971191,0.111770629883
0.388,-191.887463379,0.741004943848,0.12321472168
0.389,-190.474621582,0.786972045898,0.135040283203
0.39,-189.061779785,0.825119018555,0.146102905273
0.391,-188.119885254,0.870895385742,0.157165527344
0.392,-186.236096191,0.909042358398,0.168228149414
0.393,-184.823254395,0.947380065918,0.179672241211
0.394,-182.939465332,0.98934173584,0.190353393555
0.395,-181.05567627,1.02367401123,0.201416015625
0.396,-179.171887207,1.06563568115,0.211715698242
0.397,-177.288098145,1.10397338867,0.222396850586
0.398,-174.462414551,1.13830566406,0.23344039917
0.399,-171.636730957,1.17645263672,0.243358612061
0.4,-169.281994629,1.20697021484,0.253276824951
0.401,-165.067016602,1.2414932251,0.262813568115
0.402,-158.944702148,1.27582550049,0.272731781006
0.403,-150.938598633,1.31015777588,0.281505584717
0.404,-141.048706055,1.34449005127,0.289516448975
0.405,-129.74597168,1.37500762939,0.297145843506
0.406,-121.268920898,1.40571594238,0.304012298584
0.407,-115.641101074,1.43241882324,0.310878753662
0.408,-113.757312012,1.46675109863,0.317363739014
0.409,-113.286364746,1.49345397949,0.324230194092
0.41,-109.989733887,1.52015686035,0.33109664917
0.411,-104.809313965,1.54685974121,0.337200164795
0.412,-101.512683105,1.56993865967,0.342540740967
0.413,-101.512683105,1.59664154053,0.349025726318
0.414,-102.454577637,1.61952972412,0.355129241943
0.415,-102.925524902,1.63860321045,0.361232757568
0.416,-102.454577637,1.66530609131,0.367336273193
0.417,-100.099841309,1.68437957764,0.373439788818
0.418,-99.628894043,1.6996383667,0.379161834717
0.419,-98.2160522461,1.71890258789,0.384883880615
0.42,-96.3322631836,1.73416137695,0.390605926514
0.421,-93.9775268555,1.74942016602,0.396327972412
0.422,-92.093737793,1.76467895508,0.402050018311
0.423,-90.2099487305,1.77612304688,0.407390594482
0.424,-86.4423706055,1.79138183594,0.411968231201
0.425,-81.2619506836,1.80282592773,0.41654586792
0.426,-76.5524780273,1.81045532227,0.421485900879
0.427,-71.8430053711,1.82189941406,0.425682067871
0.428,-66.6861328125,1.82571411133,0.429496765137
0.429,-62.4476074219,1.83334350586,0.432929992676
0.43,-57.2671875,1.84097290039,0.435981750488
0.431,-52.0867675781,1.84097290039,0.439414978027
0.432,-46.4354003906,1.84860229492,0.441703796387
0.433,-40.3130859375,1.84860229492,0.443992614746
0.434,-35.1326660156,1.84860229492,0.445899963379
0.435,-29.4812988281,1.84860229492,0.447807312012
0.436,-24.3008789062,1.84860229492,0.448951721191
0.437,-18.2021118164,1.84478759766,0.450096130371
0.438,-13.0216918945,1.84478759766,0.450477600098
0.439,-8.31221923828,1.83334350586,0.450859069824
0.44,-3.60274658203,1.83334350586,0.450859069824
0.441,1.57767333984,1.82571411133,0.450477600098
0.442,6.28714599609,1.81427001953,0.450096130371
0.443,11.9385131836,1.80282592773,0.448951721191
0.444,15.7060913086,1.7951965332,0.448188781738
0.445,19.002722168,1.77993774414,0.446662902832
0.446,23.2412475586,1.76849365234,0.444755554199
0.447,27.4562255859,1.74942016602,0.442848205566
0.448,32.1656982422,1.73797607422,0.44132232666
0.449,36.8751708984,1.72653198242,0.438652038574
0.45,41.1136962891,1.70345306396,0.435981750488
0.451,45.8231689453,1.6881942749,0.433311462402
0.452,50.5326416016,1.66530609131,0.429878234863
0.453,55.2421142578,1.64623260498,0.426445007324
0.454,59.9515869141,1.62715911865,0.423011779785
0.455,64.1901123047,1.60045623779,0.418834686279
0.456,67.9576904297,1.58138275146,0.414257049561
0.457,71.7252685547,1.55849456787,0.409679412842
0.458,75.4692993164,1.52397155762,0.405101776123
0.459,79.2368774414,1.50108337402,0.400142669678
0.46,83.475402832,1.47438049316,0.395183563232
0.461,86.7720336914,1.4476776123,0.389461517334
0.462,90.5396118164,1.41716003418,0.383739471436
0.463,93.8362426758,1.38263702393,0.378398895264
0.464,97.6038208008,1.35593414307,0.372295379639
0.465,100.90045166,1.32160186768,0.365810394287
0.466,105.609924316,1.29108428955,0.359706878662
0.467,109.377502441,1.25675201416,0.352458953857
0.468,114.086975098,1.22222900391,0.345973968506
0.469,117.854553223,1.18789672852,0.338726043701
0.47,121.622131348,1.14974975586,0.33109664917
0.471,124.895214844,1.11541748047,0.323467254639
0.472,129.133740234,1.07707977295,0.315456390381
0.473,132.430371094,1.03511810303,0.307445526123
0.474,135.727001953,1.0046005249,0.299053192139
0.475,138.552685547,0.96263885498,0.290660858154
0.476,141.849316406,0.920486450195,0.281887054443
0.477,144.204052734,0.886154174805,0.273494720459
0.478,147.029736328,0.840377807617,0.263957977295
0.479,149.384472656,0.802230834961,0.255184173584
0.48,152.21015625,0.752449035645,0.24564743042
0.481,155.035839844,0.714302062988,0.236492156982
0.482,157.861523437,0.672340393066,0.226955413818
0.483,160.687207031,0.626564025879,0.216674804688
0.484,163.512890625,0.588226318359,0.207138061523
0.485,166.338574219,0.534820556641,0.19645690918
0.486,170.106152344,0.496673583984,0.186157226563
0.487,174.792077637,0.450706481934,0.175094604492
0.488,179.030603027,0.404930114746,0.164794921875
0.489,182.327233887,0.362968444824,0.153732299805
0.49,185.15291748,0.317192077637,0.142288208008
0.491,187.978601074,0.271224975586,0.130844116211
0.492,188.920495605,0.225448608398,0.119400024414
0.493,188.920495605,0.179672241211,0.107955932617
0.494,188.44954834,0.13370513916,0.0965118408203
0.495,187.978601074,0.0879287719727,0.0850677490234
0.496,187.036706543,0.0421524047852,0.0736236572266
0.497,186.094812012,-0.00743865966797,0.0625610351563
0.498,186.565759277,-0.0495910644531,0.0511169433594
0.499,187.036706543,-0.0991821289063,0.0400543212891
0.5,187.507653809,-0.141143798828,0.0286293029785
0.501,188.920495605,-0.190925598145,0.0168037414551
0.502,189.862390137,-0.236701965332,0.0053596496582
0.503,190.804284668,-0.278663635254,-0.00570297241211
0.504,191.275231934,-0.32844543457,-0.0175285339355
0.505,192.217126465,-0.370407104492,-0.029354095459
0.506,192.217126465,-0.419998168945,-0.0407981872559
0.507,191.746179199,-0.461959838867,-0.0522422790527
0.508,191.275231934,-0.500297546387,-0.0636863708496
0.509,191.275231934,-0.553703308105,-0.0758934020996
0.51,191.275231934,-0.591850280762,-0.0869560241699
0.511,189.862390137,-0.637817382813,-0.0984001159668
0.512,189.391442871,-0.679779052734,-0.109844207764
0.513,188.44954834,-0.717926025391,-0.121669769287
0.514,187.507653809,-0.767517089844,-0.133113861084
0.515,186.565759277,-0.802040100098,-0.143795013428
0.516,185.623864746,-0.847816467285,-0.155239105225
0.517,183.740075684,-0.885963439941,-0.166664123535
0.518,182.327233887,-0.927925109863,-0.177345275879
0.519,180.443444824,-0.966262817383,-0.188026428223
0.52,178.559655762,-1.00059509277,-0.198707580566
0.521,176.675866699,-1.0425567627,-0.209007263184
0.522,174.792077637,-1.07688903809,-0.220069885254
0.523,171.966394043,-1.11141204834,-0.229988098145
0.524,169.164257812,-1.15337371826,-0.241050720215
0.525,167.28046875,-1.18770599365,-0.250587463379
0.526,164.454785156,-1.22203826904,-0.260124206543
0.527,161.629101562,-1.25255584717,-0.270042419434
0.528,158.803417969,-1.28326416016,-0.279579162598
0.529,155.977734375,-1.31759643555,-0.289497375488
0.53,152.681103516,-1.34811401367,-0.298271179199
0.531,150.326367187,-1.38244628906,-0.307426452637
0.532,147.029736328,-1.40914916992,-0.316200256348
0.533,144.204052734,-1.43604278564,-0.324592590332
0.534,140.436474609,-1.46656036377,-0.332984924316
