"Latest: Time (s)","Latest: Potential 2 (mV)","Latest: Potential 1 (V)","Latest: Current (A)"
0.142,80.1787719727,-1.84078216553,-0.315437316895
0.143,53.3583251953,-1.8102645874,-0.31810760498
0.144,26.0433837891,-1.77974700928,-0.318870544434
0.145,-0.306115722656,-1.73397064209,-0.31810760498
0.146,-26.1846679687,-1.68418884277,-0.315818786621
0.147,-51.1448730469,-1.62696838379,-0.312004089355
0.148,-75.6105834961,-1.56574249268,-0.306663513184
0.149,-98.2160522461,-1.49707794189,-0.300178527832
0.15,-120.797973633,-1.42841339111,-0.292930603027
0.151,-142.932495117,-1.34429931641,-0.283393859863
0.152,-164.12512207,-1.2601852417,-0.273094177246
0.153,-184.352307129,-1.17244720459,-0.260887145996
0.154,-203.190197754,-1.07307434082,-0.248680114746
0.155,-220.591699219,-0.97770690918,-0.23494720459
0.156,-236.60390625,-0.874519348145,-0.22045135498
0.157,-251.67421875,-0.767517089844,-0.204429626465
0.158,-265.779089355,-0.660705566406,-0.188407897949
0.159,-278.023718262,-0.54988861084,-0.17162322998
0.16,-289.797399902,-0.431442260742,-0.153331756592
0.161,-300.629187012,-0.320625305176,-0.135021209717
0.162,-310.51907959,-0.198554992676,-0.115947723389
0.163,-319.443530273,-0.0839233398438,-0.0968742370605
0.164,-326.036791992,0.0345230102539,-0.0770378112793
0.165,-331.68815918,0.152969360352,-0.0568199157715
0.166,-334.984790039,0.271224975586,-0.0366020202637
0.167,-337.810473633,0.389671325684,-0.0160026550293
0.168,-339.22331543,0.508117675781,0.00383377075195
0.169,-339.22331543,0.618934631348,0.0244331359863
0.17,-337.339526367,0.729560852051,0.0446319580078
0.171,-334.513842773,0.836563110352,0.0648498535156
0.172,-330.275317383,0.943565368652,0.0846862792969
0.173,-324.623950195,1.04656219482,0.104141235352
0.174,-318.030688477,1.13830566406,0.122833251953
0.175,-309.106237793,1.2336730957,0.141143798828
0.176,-299.216345215,1.32541656494,0.159072875977
0.177,-289.326452637,1.40190124512,0.175857543945
0.178,-278.023718262,1.4820098877,0.192260742188
0.179,-265.779089355,1.55467987061,0.208282470703
0.18,-252.145166016,1.61571502686,0.222396850586
0.181,-238.487695312,1.67675018311,0.237255096436
0.182,-223.888330078,1.72653198242,0.250225067139
0.183,-208.370617676,1.77612304688,0.262432098389
0.184,-193.771252441,1.81427001953,0.273494720459
0.185,-177.288098145,1.84097290039,0.28341293335
0.186,-157.531860352,1.87168121338,0.292568206787
0.187,-137.752075195,1.88694000244,0.300197601318
0.188,-113.757312012,1.89456939697,0.306301116943
0.189,-85.9714233398,1.89838409424,0.310497283936
0.19,-54.4415039062,1.89838409424,0.313167572021
0.191,2.51956787109,1.88312530518,0.310878753662
0.192,89.1267700195,1.86786651611,0.303249359131
0.193,100.90045166,1.84860229492,0.297145843506
0.194,95.7200317383,1.806640625,0.291423797607
0.195,88.1848754883,1.76849365234,0.286464691162
0.196,94.778137207,1.72271728516,0.280361175537
0.197,104.19708252,1.66530609131,0.273876190186
0.198,123.482373047,1.60808563232,0.265483856201
0.199,142.791210937,1.54304504395,0.25671005249
0.2,158.332470703,1.46293640137,0.246028900146
0.201,169.635205078,1.38645172119,0.235729217529
0.202,180.443444824,1.30634307861,0.224685668945
0.203,194.571862793,1.21078491211,0.212097167969
0.204,201.165124512,1.11923217773,0.199890136719
0.205,207.287438965,1.01985931396,0.187301635742
0.206,217.648278809,0.91667175293,0.173950195313
0.207,227.985571289,0.813674926758,0.15983581543
0.208,235.520727539,0.699043273926,0.14533996582
0.209,242.113989258,0.588226318359,0.130462646484
0.21,248.707250977,0.473785400391,0.115203857422
0.211,255.300512695,0.355339050293,0.0995635986328
0.212,256.242407227,0.23307800293,0.0843048095703
0.213,235.520727539,0.114631652832,0.0705718994141
0.214,235.049780273,-0.00743865966797,0.0564575195313
0.215,251.53293457,-0.125885009766,0.0408172607422
0.216,270.818225098,-0.248146057129,0.0236701965332
0.217,285.888537598,-0.362777709961,0.00612258911133
0.218,295.30748291,-0.47721862793,-0.0118064880371
0.219,300.958850098,-0.591850280762,-0.0301170349121
0.22,302.84263916,-0.702667236328,-0.0488090515137
0.221,301.900744629,-0.813484191895,-0.0667381286621
0.222,297.662219238,-0.920295715332,-0.0846672058105
0.223,290.127062988,-1.0196685791,-0.101833343506
0.224,281.650012207,-1.11904144287,-0.118999481201
0.225,275.99864502,-1.21440887451,-0.135402679443
0.226,272.70201416,-1.29852294922,-0.151805877686
0.227,267.521594238,-1.38244628906,-0.167808532715
0.228,260.009985352,-1.45893096924,-0.183067321777
0.229,252.003881836,-1.53141021729,-0.19832611084
0.23,244.468725586,-1.60026550293,-0.212821960449
0.231,234.107885742,-1.65748596191,-0.226554870605
0.232,220.450415039,-1.71089172363,-0.239524841309
0.233,206.816491699,-1.75685882568,-0.251731872559
0.234,205.403649902,-1.79119110107,-0.264320373535
0.235,192.217126465,-1.82552337646,-0.275382995605
0.236,171.966394043,-1.84841156006,-0.28491973877
0.237,151.268261719,-1.86367034912,-0.29369354248
0.238,129.133740234,-1.87511444092,-0.300941467285
0.239,107.493713379,-1.87892913818,-0.30704498291
0.24,87.242980957,-1.87129974365,-0.311622619629
0.241,65.1320068359,-1.85985565186,-0.315055847168
0.242,44.8812744141,-1.83696746826,-0.317344665527
0.243,24.6540893555,-1.81407928467,-0.318489074707
0.244,2.99051513672,-1.77974700928,-0.31810760498
0.245,-18.673059082,-1.73778533936,-0.316581726074
0.246,-39.8421386719,-1.68800354004,-0.313148498535
0.247,-61.9766601562,-1.63078308105,-0.308570861816
0.248,-83.1457397461,-1.56955718994,-0.303611755371
0.249,-103.867419434,-1.49707794189,-0.296363830566
0.25,-124.094604492,-1.42841339111,-0.288734436035
0.251,-144.81628418,-1.34811401367,-0.279197692871
0.252,-165.067016602,-1.26419067383,-0.268898010254
0.253,-183.410412598,-1.17626190186,-0.257453918457
0.254,-202.248303223,-1.07688903809,-0.244483947754
0.255,-219.649804687,-0.97770690918,-0.230751037598
0.256,-234.720117187,-0.87833404541,-0.217018127441
0.257,-248.848535156,-0.767517089844,-0.200996398926
0.258,-261.564111328,-0.656890869141,-0.18497467041
0.259,-273.314245605,-0.54988861084,-0.168571472168
0.26,-284.146032715,-0.435256958008,-0.151424407959
0.261,-294.035925293,-0.31681060791,-0.132732391357
0.262,-303.454870605,-0.202369689941,-0.114421844482
0.263,-312.379321289,-0.0801086425781,-0.0953483581543
0.264,-319.914477539,0.0307083129883,-0.0762748718262
0.265,-326.036791992,0.156784057617,-0.0560569763184
0.266,-330.746264648,0.271224975586,-0.0362205505371
0.267,-334.513842773,0.389671325684,-0.0156211853027
0.268,-337.339526367,0.504302978516,0.00459671020508
0.269,-338.281420898,0.618934631348,0.0248146057129
0.27,-337.339526367,0.729560852051,0.0450134277344
0.271,-335.455737305,0.840377807617,0.0648498535156
0.272,-331.68815918,0.939750671387,0.0850677490234
0.273,-326.507739258,1.04656219482,0.104522705078
0.274,-319.914477539,1.13830566406,0.12321472168
0.275,-311.437426758,1.22985839844,0.141525268555
0.276,-301.100134277,1.32160186768,0.160217285156
0.277,-290.268347168,1.40190124512,0.177001953125
0.278,-278.023718262,1.47819519043,0.193405151367
0.279,-265.30814209,1.55467987061,0.209045410156
0.28,-251.203271484,1.61571502686,0.223541259766
0.281,-237.545800781,1.67675018311,0.237636566162
0.282,-224.830224609,1.73416137695,0.250988006592
0.283,-209.312512207,1.77612304688,0.263195037842
0.284,-192.82935791,1.81427001953,0.274257659912
0.285,-175.404309082,1.84860229492,0.284175872803
0.286,-156.119018555,1.86786651611,0.292568206787
0.287,-133.98449707,1.88694000244,0.300579071045
0.288,-101.512683105,1.89838409424,0.30553817749
0.289,-55.8543457031,1.89838409424,0.30782699585
0.29,-28.5394042969,1.89838409424,0.308589935303
0.291,-14.905480957,1.88694000244,0.308971405029
0.292,1.57767333984,1.86386108398,0.308208465576
0.293,17.1189331055,1.83715820313,0.307064056396
0.294,32.6366455078,1.81045532227,0.305156707764
0.295,46.2941162109,1.76086425781,0.301342010498
0.296,51.9454833984,1.71890258789,0.298290252686
0.297,55.2421142578,1.66149139404,0.29447555542
0.298,70.7833740234,1.59664154053,0.289897918701
0.299,87.7139282227,1.53160095215,0.284557342529
0.3,104.19708252,1.45530700684,0.277690887451
0.301,124.424267578,1.37500762939,0.269298553467
0.302,146.087841797,1.29489898682,0.260143280029
0.303,166.809521484,1.19552612305,0.248699188232
0.304,187.507653809,1.10397338867,0.237255096436
0.305,206.345544434,1.00841522217,0.223922729492
0.306,225.159887695,0.901412963867,0.210189819336
0.307,244.468725586,0.798416137695,0.194549560547
0.308,259.06809082,0.687599182129,0.178527832031
0.309,270.818225098,0.576782226563,0.162124633789
0.31,280.23717041,0.462341308594,0.144577026367
0.311,288.243273926,0.343894958496,0.127029418945
0.312,295.778430176,0.225448608398,0.109100341797
0.313,302.84263916,0.110816955566,0.0911712646484
0.314,309.435900879,-0.0114440917969,0.0717163085938
0.315,315.087268066,-0.125885009766,0.0526428222656
0.316,320.244140625,-0.248146057129,0.0328063964844
0.317,324.482666016,-0.366592407227,0.013370513916
0.318,326.837402344,-0.47721862793,-0.00608444213867
0.319,327.779296875,-0.595664978027,-0.026683807373
0.32,327.308349609,-0.706481933594,-0.0461387634277
0.321,325.424560547,-0.809669494629,-0.0652122497559
0.322,321.656982422,-0.920295715332,-0.0846672058105
0.323,316.4765625,-1.0196685791,-0.103740692139
0.324,309.906848145,-1.11904144287,-0.122814178467
0.325,302.371691895,-1.21059417725,-0.140361785889
0.326,293.894641113,-1.29852294922,-0.157909393311
0.327,284.004748535,-1.38244628906,-0.174674987793
0.328,275.056750488,-1.45511627197,-0.191459655762
0.329,264.248510742,-1.52759552002,-0.207099914551
0.33,251.061987305,-1.59645080566,-0.22159576416
0.331,235.520727539,-1.65748596191,-0.235328674316
0.332,219.037573242,-1.70707702637,-0.24829864502
0.333,204.932702637,-1.75685882568,-0.260124206543
0.334,193.159020996,-1.79119110107,-0.27156829834
0.335,179.030603027,-1.8217086792,-0.281867980957
0.336,161.158154297,-1.84841156006,-0.291023254395
0.337,143.733105469,-1.86367034912,-0.299415588379
0.338,126.779003906,-1.87129974365,-0.306663513184
0.339,108.906555176,-1.87511444092,-0.313148498535
0.34,90.5396118164,-1.86748504639,-0.317726135254
0.341,70.7833740234,-1.85604095459,-0.321922302246
0.342,51.0035888672,-1.83696746826,-0.323829650879
0.343,26.0433837891,-1.8102645874,-0.324974060059
0.344,2.04862060547,-1.77211761475,-0.324211120605
0.345,-19.1440063477,-1.73397064209,-0.322685241699
0.346,-41.2549804687,-1.68800354004,-0.320014953613
0.347,-61.5057128906,-1.62696838379,-0.315437316895
0.348,-81.7328979492,-1.56955718994,-0.310096740723
0.349,-102.454577637,-1.49707794189,-0.303230285645
0.35,-124.094604492,-1.42841339111,-0.295600891113
0.351,-145.758178711,-1.34811401367,-0.286064147949
0.352,-169.281994629,-1.26419067383,-0.275382995605
0.353,-191.887463379,-1.16863250732,-0.263175964355
0.354,-209.783459473,-1.07688903809,-0.250205993652
0.355,-225.301171875,-0.97770690918,-0.23609161377
0.356,-239.900537109,-0.874519348145,-0.221214294434
0.357,-253.558007812,-0.771331787109,-0.205574035645
0.358,-266.720983887,-0.656890869141,-0.188789367676
0.359,-278.023718262,-0.54988861084,-0.172386169434
0.36,-289.326452637,-0.431442260742,-0.154476165771
0.361,-299.216345215,-0.31681060791,-0.136165618896
0.362,-309.106237793,-0.202369689941,-0.117092132568
0.363,-318.030688477,-0.0801086425781,-0.0976371765137
0.364,-325.565844727,0.0345230102539,-0.078182220459
0.365,-331.68815918,0.152969360352,-0.0579643249512
0.366,-336.397631836,0.275039672852,-0.0373649597168
0.367,-339.694262695,0.389671325684,-0.017147064209
0.368,-342.519946289,0.504302978516,0.00345230102539
0.369,-342.990893555,0.618934631348,0.0236701965332
0.37,-341.578051758,0.729560852051,0.0446319580078
0.371,-339.22331543,0.840377807617,0.0652313232422
0.372,-334.984790039,0.939750671387,0.0850677490234
0.373,-329.333422852,1.04274749756,0.104522705078
0.374,-322.269213867,1.14212036133,0.123596191406
0.375,-313.792163086,1.22985839844,0.142288208008
0.376,-302.98392334,1.32160186768,0.160217285156
0.377,-292.15213623,1.40571594238,0.177764892578
0.378,-279.436560059,1.47819519043,0.193786621094
0.379,-266.250036621,1.55467987061,0.209426879883
0.38,-252.145166016,1.61571502686,0.223922729492
0.381,-237.545800781,1.67675018311,0.238399505615
0.382,-223.417382812,1.73034667969,0.251750946045
0.383,-207.428723145,1.77612304688,0.263576507568
0.384,-190.474621582,1.81427001953,0.274257659912
0.385,-171.165783691,1.84860229492,0.284175872803
0.386,-140.106811523,1.87168121338,0.291423797607
0.387,-67.6280273437,1.89075469971,0.292568206787
0.388,39.2299072266,1.90601348877,0.287990570068
0.389,39.2299072266,1.90601348877,0.286083221436
0.39,26.0433837891,1.90601348877,0.284938812256
0.391,21.8284057617,1.89456939697,0.28341293335
0.392,24.1831420898,1.87168121338,0.281887054443
0.393,28.3981201172,1.84860229492,0.279979705811
0.394,38.2880126953,1.8180847168,0.277690887451
0.395,52.4164306641,1.77612304688,0.273876190186
0.396,68.4286376953,1.72653198242,0.26891708374
0.397,84.4172973633,1.67293548584,0.263576507568
0.398,99.9585571289,1.61190032959,0.257091522217
0.399,115.499816895,1.54304504395,0.249462127686
0.4,132.430371094,1.4705657959,0.241069793701
0.401,148.442578125,1.38645172119,0.231914520264
0.402,164.925732422,1.30634307861,0.221252441406
0.403,182.327233887,1.21459960938,0.209426879883
0.404,199.752282715,1.11923217773,0.197219848633
0.405,217.177331543,1.02367401123,0.183486938477
0.406,233.636938477,0.91667175293,0.168991088867
0.407,246.823461914,0.813674926758,0.153732299805
0.408,258.126196289,0.702857971191,0.137710571289
0.409,267.992541504,0.588226318359,0.121307373047
0.41,270.818225098,0.473785400391,0.104904174805
0.411,270.347277832,0.359153747559,0.0885009765625
0.412,267.992541504,0.236892700195,0.0724792480469
0.413,264.719458008,0.122261047363,0.0568389892578
0.414,260.951879883,-0.00362396240234,0.0408172607422
0.415,256.713354492,-0.118255615234,0.025577545166
0.416,252.474829102,-0.236701965332,0.0107002258301
0.417,248.236303711,-0.358963012695,-0.00417709350586
0.418,243.055883789,-0.473403930664,-0.0190544128418
0.419,239.288305664,-0.591850280762,-0.0335502624512
0.42,235.520727539,-0.702667236328,-0.047664642334
0.421,232.695043945,-0.813484191895,-0.0613975524902
0.422,229.398413086,-0.924110412598,-0.075511932373
0.423,227.514624023,-1.02348327637,-0.0888633728027
0.424,225.159887695,-1.11904144287,-0.102596282959
0.425,222.805151367,-1.22203826904,-0.115947723389
0.426,223.276098633,-1.30615234375,-0.129299163818
0.427,223.747045898,-1.39007568359,-0.143032073975
0.428,227.043676758,-1.4741897583,-0.156764984131
0.429,228.92746582,-1.53903961182,-0.170860290527
0.43,225.159887695,-1.60789489746,-0.184211730957
0.431,222.805151367,-1.67274475098,-0.197944641113
0.432,217.177331543,-1.71852111816,-0.21053314209
0.433,208.700280762,-1.76830291748,-0.223503112793
0.434,200.694177246,-1.80263519287,-0.23494720459
0.435,196.926599121,-1.833152771,-0.246772766113
0.436,186.094812012,-1.85985565186,-0.257453918457
0.437,177.61776123,-1.87511444092,-0.268135070801
0.438,159.7453125,-1.88274383545,-0.277290344238
0.439,140.436474609,-1.88274383545,-0.285301208496
0.44,116.912658691,-1.87892913818,-0.291404724121
0.441,91.4815063477,-1.86367034912,-0.296363830566
0.442,67.0157958984,-1.84459686279,-0.300178527832
0.443,50.0616943359,-1.81789398193,-0.302848815918
0.444,40.6427490234,-1.78356170654,-0.305137634277
0.445,15.7060913086,-1.74160003662,-0.304756164551
0.446,-17.2602172852,-1.69563293457,-0.302848815918
0.447,-45.0225585937,-1.63078308105,-0.299415588379
0.448,-69.0408691406,-1.57337188721,-0.29483795166
0.449,-93.5065795898,-1.50852203369,-0.288734436035
0.45,-115.641101074,-1.42841339111,-0.280723571777
0.451,-138.223022461,-1.35192871094,-0.271949768066
0.452,-159.88659668,-1.26800537109,-0.262031555176
0.453,-180.584729004,-1.17626190186,-0.250205993652
0.454,-200.835461426,-1.08451843262,-0.237998962402
0.455,-218.707910156,-0.981521606445,-0.224266052246
0.456,-234.720117187,-0.874519348145,-0.209770202637
0.457,-248.377587891,-0.775146484375,-0.194129943848
0.458,-260.622216797,-0.660705566406,-0.178489685059
0.459,-270.959509277,-0.54988861084,-0.161724090576
0.46,-280.37845459,-0.439071655273,-0.144557952881
0.461,-289.326452637,-0.320625305176,-0.127010345459
0.462,-297.803503418,-0.206184387207,-0.108699798584
0.463,-304.867712402,-0.0839233398438,-0.090389251709
0.464,-311.437426758,0.0345230102539,-0.0713157653809
0.465,-317.559741211,0.152969360352,-0.0518608093262
0.466,-321.327319336,0.26741027832,-0.032787322998
0.467,-324.623950195,0.385856628418,-0.0133323669434
0.468,-326.978686523,0.50048828125,0.00650405883789
0.469,-327.449633789,0.618934631348,0.0263404846191
0.47,-326.507739258,0.725746154785,0.0457763671875
0.471,-324.15300293,0.836563110352,0.0652313232422
0.472,-320.385424805,0.943565368652,0.0843048095703
0.473,-315.205004883,1.04274749756,0.102996826172
0.474,-308.164343262,1.14212036133,0.121688842773
0.475,-300.158239746,1.2336730957,0.139236450195
0.476,-290.739294434,1.32160186768,0.156402587891
0.477,-279.907507324,1.40953063965,0.173187255859
0.478,-268.133825684,1.47819519043,0.188827514648
0.479,-255.912744141,1.55467987061,0.204086303711
0.48,-242.255273437,1.62334442139,0.218200683594
0.481,-228.126855469,1.67675018311,0.231533050537
0.482,-213.080090332,1.73034667969,0.244121551514
0.483,-197.538830566,1.77993774414,0.255565643311
0.484,-180.113781738,1.81427001953,0.265865325928
0.485,-158.944702148,1.84860229492,0.274639129639
0.486,-136.810180664,1.87549591064,0.282649993896
0.487,-109.989733887,1.88694000244,0.287990570068
0.488,-77.4943725586,1.9021987915,0.291805267334
0.489,-48.7901367187,1.90982818604,0.293712615967
0.49,-27.1265625,1.9021987915,0.294857025146
0.491,-15.3764282227,1.89075469971,0.2956199646
0.492,-0.777062988281,1.87549591064,0.295238494873
0.493,4.87430419922,1.84097290039,0.29447555542
0.494,19.002722168,1.81045532227,0.292949676514
0.495,37.8170654297,1.76849365234,0.290279388428
0.496,57.5968505859,1.71890258789,0.286464691162
0.497,71.2543212891,1.66530609131,0.281505584717
0.498,90.0686645508,1.60808563232,0.275783538818
0.499,111.73223877,1.53541564941,0.267772674561
0.5,131.959423828,1.46293640137,0.260143280029
0.501,150.797314453,1.38263702393,0.250225067139
0.502,171.024499512,1.29871368408,0.239162445068
0.503,191.746179199,1.20697021484,0.226573944092
0.504,209.642175293,1.1116027832,0.213623046875
0.505,227.043676758,1.01222991943,0.199127197266
0.506,244.939672852,0.912857055664,0.18424987793
0.507,258.597143555,0.806045532227,0.168228149414
0.508,267.050646973,0.699043273926,0.151824951172
0.509,277.411486816,0.588226318359,0.135040283203
0.51,287.301379395,0.469970703125,0.117111206055
0.511,289.185168457,0.359153747559,0.0995635986328
0.512,287.77232666,0.23307800293,0.0827789306641
0.513,284.946643066,0.118446350098,0.0652313232422
0.514,281.650012207,0.000190734863281,0.0480651855469
0.515,277.882434082,-0.1220703125,0.0320434570313
0.516,274.114855957,-0.240516662598,0.0152778625488
0.517,269.405383301,-0.358963012695,-0.00112533569336
0.518,265.190405273,-0.47721862793,-0.0167655944824
0.519,260.480932617,-0.591850280762,-0.0324058532715
0.52,256.242407227,-0.706481933594,-0.047664642334
0.521,252.945776367,-0.813484191895,-0.0629234313965
0.522,249.649145508,-0.920295715332,-0.078182220459
0.523,246.823461914,-1.02348327637,-0.0930595397949
0.524,243.526831055,-1.11904144287,-0.107555389404
0.525,241.172094727,-1.21822357178,-0.122051239014
0.526,239.75925293,-1.30615234375,-0.136165618896
0.527,238.817358398,-1.39007568359,-0.150661468506
0.528,238.346411133,-1.47037506104,-0.165538787842
0.529,236.46262207,-1.53903961182,-0.179252624512
0.53,235.991674805,-1.6040802002,-0.194129943848
0.531,234.107885742,-1.66893005371,-0.207862854004
0.532,227.514624023,-1.71852111816,-0.22159576416
0.533,219.508520508,-1.76067352295,-0.234184265137
0.534,213.409753418,-1.80263519287,-0.247535705566
0.535,202.107019043,-1.833152771,-0.258979797363
0.536,185.623864746,-1.85222625732,-0.269660949707
0.537,164.454785156,-1.87511444092,-0.279197692871
