"Latest: Time (s)","Latest: Potential (mV)"
2.6,377.982275391
2.601,934.830322266
2.602,1246.9270752
2.603,1245.98518066
2.604,1245.5142334
2.605,1246.9270752
2.606,1245.98518066
2.607,771.976757812
2.608,206.628112793
2.609,1.41284179688
2.61,0.94189453125
2.611,0.94189453125
2.612,0.94189453125
2.613,1.41284179688
2.614,222.169372559
2.615,779.511914062
2.616,1246.45612793
2.617,1245.04328613
2.618,1246.9270752
2.619,1245.5142334
2.62,1247.39802246
2.621,927.295166016
2.622,366.20859375
2.623,0.94189453125
2.624,0.94189453125
2.625,0.94189453125
2.626,0.94189453125
2.627,1.41284179688
2.628,75.3044677734
2.629,619.931433105
2.63,1157.49418945
2.631,1246.9270752
2.632,1245.5142334
2.633,1246.45612793
2.634,1246.9270752
2.635,1075.10196533
2.636,530.498547363
2.637,1.41284179688
2.638,1.41284179688
2.639,0.94189453125
2.64,0.94189453125
2.641,0.94189453125
2.642,1.41284179688
2.643,457.99621582
2.644,1011.10023193
2.645,1245.98518066
2.646,1246.45612793
2.647,1246.9270752
2.648,1245.98518066
2.649,1208.33294678
2.65,692.410217285
2.651,127.556066895
2.652,1.41284179688
2.653,0.94189453125
2.654,0.94189453125
2.655,1.41284179688
2.656,1.41284179688
2.657,298.910229492
2.658,858.113012695
2.659,1245.98518066
2.66,1246.9270752
2.661,1245.04328613
2.662,1247.39802246
2.663,1246.45612793
2.664,851.519750977
2.665,286.19465332
2.666,1.41284179688
2.667,0.94189453125
2.668,0.94189453125
2.669,0.94189453125
2.67,1.41284179688
2.671,146.39395752
2.672,699.47442627
2.673,1226.67634277
2.674,1245.5142334
2.675,1247.39802246
2.676,1246.45612793
2.677,1245.98518066
2.678,1002.62318115
2.679,449.048217773
2.68,1.41284179688
2.681,0.94189453125
2.682,0.94189453125
2.683,0.94189453125
2.684,1.41284179688
2.685,3.29663085938
2.686,538.033703613
2.687,1084.52091064
2.688,1247.39802246
2.689,1246.9270752
2.69,1245.04328613
2.691,1246.9270752
2.692,1144.77861328
2.693,612.396276855
2.694,51.3097045898
2.695,1.41284179688
2.696,0.470947265625
2.697,0.94189453125
2.698,0.94189453125
2.699,1.41284179688
2.7,377.040380859
2.701,934.359375
2.702,1246.9270752
2.703,1245.04328613
2.704,1247.39802246
2.705,1245.5142334
2.706,1246.45612793
2.707,773.389599609
2.708,207.570007324
2.709,1.41284179688
2.71,0.94189453125
2.711,0.94189453125
2.712,1.41284179688
2.713,1.41284179688
2.714,220.756530762
2.715,778.570019531
2.716,1245.98518066
2.717,1246.9270752
2.718,1245.98518066
2.719,1245.5142334
2.72,1246.9270752
2.721,928.237060547
2.722,367.621435547
2.723,1.41284179688
2.724,0.94189453125
2.725,0.94189453125
2.726,0.94189453125
2.727,1.41284179688
2.728,73.8916259766
2.729,618.989538574
2.73,1157.02324219
2.731,1245.98518066
2.732,1245.98518066
2.733,1246.9270752
2.734,1245.5142334
2.735,1075.5729126
2.736,531.440441895
2.737,1.41284179688
2.738,0.94189453125
2.739,0.94189453125
2.74,0.94189453125
2.741,1.41284179688
2.742,1.41284179688
2.743,456.583374023
2.744,1009.68739014
2.745,1245.5142334
2.746,1246.9270752
2.747,1245.04328613
2.748,1246.9270752
2.749,1208.80389404
2.75,693.352111816
2.751,128.968908691
2.752,1.41284179688
2.753,0.470947265625
2.754,0.94189453125
2.755,0.94189453125
2.756,1.41284179688
2.757,297.968334961
2.758,856.700170898
2.759,1246.9270752
2.76,1246.45612793
2.761,1246.45612793
2.762,1246.9270752
2.763,1245.98518066
2.764,852.461645508
2.765,287.607495117
2.766,1.8837890625
2.767,0.94189453125
2.768,0.94189453125
2.769,0.94189453125
2.77,1.41284179688
2.771,144.981115723
2.772,698.061584473
2.773,1225.73444824
2.774,1246.45612793
2.775,1246.9270752
2.776,1245.5142334
2.777,1247.39802246
2.778,1003.56507568
2.779,450.46105957
2.78,1.41284179688
2.781,1.41284179688
2.782,0.94189453125
2.783,0.94189453125
2.784,1.41284179688
2.785,2.35473632813
2.786,536.620861816
2.787,1083.57901611
2.788,1246.9270752
2.789,1245.98518066
2.79,1247.39802246
2.791,1246.45612793
2.792,1145.72050781
2.793,613.809118652
2.794,52.7225463867
2.795,1.41284179688
2.796,0.94189453125
2.797,0.94189453125
2.798,0.94189453125
2.799,1.41284179688
2.8,375.156591797
2.801,932.946533203
2.802,1245.98518066
2.803,1247.39802246
2.804,1246.9270752
2.805,1245.04328613
2.806,1247.39802246
2.807,774.802441406
2.808,208.982849121
2.809,1.41284179688
2.81,0.94189453125
2.811,0.94189453125
2.812,1.41284179688
2.813,1.41284179688
2.814,219.343688965
2.815,777.157177734
2.816,1247.39802246
2.817,1246.9270752
2.818,1245.04328613
2.819,1247.39802246
2.82,1245.98518066
2.821,929.649902344
2.822,369.034277344
2.823,1.41284179688
2.824,1.41284179688
2.825,0.470947265625
2.826,0.94189453125
2.827,1.41284179688
2.828,73.4206787109
2.829,617.576696777
2.83,1156.08134766
2.831,1245.98518066
2.832,1247.39802246
2.833,1245.98518066
2.834,1245.5142334
2.835,1076.51480713
2.836,532.853283691
2.837,1.41284179688
2.838,0.94189453125
2.839,0.94189453125
2.84,0.470947265625
2.841,0.94189453125
2.842,1.41284179688
2.843,455.641479492
2.844,1008.74549561
2.845,1247.39802246
2.846,1246.9270752
2.847,1245.04328613
2.848,1246.45612793
2.849,1210.21673584
2.85,694.294006348
2.851,130.381750488
2.852,0.94189453125
2.853,0.94189453125
2.854,0.94189453125
2.855,0.94189453125
2.856,1.41284179688
2.857,296.555493164
2.858,855.758276367
2.859,1246.45612793
2.86,1244.57233887
2.861,1247.39802246
2.862,1245.04328613
2.863,1246.9270752
2.864,853.403540039
2.865,289.020336914
2.866,0.94189453125
2.867,0.94189453125
2.868,0.94189453125
2.869,0.94189453125
2.87,1.41284179688
2.871,144.039221191
2.872,697.119689941
2.873,1224.79255371
2.874,1247.39802246
2.875,1245.04328613
2.876,1245.98518066
2.877,1247.39802246
2.878,1005.44886475
2.879,451.402954102
2.88,1.41284179688
2.881,1.41284179688
2.882,0.470947265625
2.883,0.94189453125
2.884,1.41284179688
2.885,1.8837890625
2.886,535.678967285
2.887,1082.16617432
2.888,1245.98518066
2.889,1245.5142334
2.89,1246.9270752
2.891,1245.04328613
2.892,1146.19145508
2.893,615.221960449
2.894,53.664440918
2.895,0.94189453125
2.896,0.94189453125
2.897,0.94189453125
2.898,0.94189453125
2.899,1.41284179688
2.9,374.214697266
2.901,931.533691406
2.902,1245.98518066
2.903,1246.9270752
2.904,1245.04328613
2.905,1247.39802246
2.906,1246.9270752
2.907,775.744335937
2.908,209.924743652
2.909,1.41284179688
2.91,0.94189453125
2.911,0.94189453125
2.912,1.41284179688
2.913,0.94189453125
2.914,218.401794434
2.915,776.215283203
2.916,1247.39802246
2.917,1245.98518066
2.918,1246.9270752
2.919,1246.9270752
2.92,1245.98518066
2.921,930.591796875
2.922,369.976171875
2.923,1.41284179688
2.924,0.94189453125
2.925,0.94189453125
2.926,0.470947265625
2.927,0.94189453125
2.928,72.0078369141
2.929,616.16385498
2.93,1154.19755859
2.931,1246.45612793
2.932,1246.9270752
2.933,1245.98518066
2.934,1246.9270752
2.935,1077.92764893
2.936,534.266125488
2.937,1.41284179688
2.938,0.94189453125
2.939,0.94189453125
2.94,0.94189453125
2.941,1.41284179688
2.942,1.41284179688
2.943,454.228637695
2.944,1007.80360107
2.945,1247.39802246
2.946,1245.5142334
2.947,1247.39802246
2.948,1245.98518066
2.949,1210.68768311
2.95,695.706848145
2.951,131.794592285
2.952,0.94189453125
2.953,0.94189453125
2.954,0.94189453125
2.955,0.94189453125
2.956,1.41284179688
2.957,295.613598633
2.958,854.34543457
2.959,1245.98518066
2.96,1247.39802246
2.961,1246.45612793
2.962,1245.04328613
2.963,1247.39802246
2.964,854.816381836
2.965,289.962231445
2.966,1.41284179688
2.967,0.94189453125
2.968,0.94189453125
2.969,0.94189453125
2.97,1.41284179688
2.971,142.626379395
2.972,695.706848145
2.973,1223.85065918
2.974,1246.9270752
2.975,1245.5142334
2.976,1247.39802246
2.977,1245.98518066
2.978,1006.39075928
2.979,452.344848633
2.98,1.41284179688
2.981,0.94189453125
2.982,0.94189453125
2.983,0.94189453125
2.984,1.41284179688
2.985,1.8837890625
2.986,534.266125488
2.987,1081.22427979
2.988,1245.5142334
2.989,1246.9270752
2.99,1245.98518066
2.991,1245.98518066
2.992,1147.60429688
2.993,616.634802246
2.994,54.6063354492
2.995,0.94189453125
2.996,0.94189453125
2.997,0.94189453125
2.998,0.94189453125
2.999,1.41284179688
3,372.801855469
3.001,930.591796875
3.002,1247.39802246
3.003,1246.45612793
3.004,1245.98518066
3.005,1246.9270752
3.006,1246.45612793
3.007,777.157177734
3.008,211.337585449
3.009,1.41284179688
3.01,1.41284179688
3.011,0.94189453125
3.012,1.41284179688
3.013,1.41284179688
3.014,217.459899902
3.015,774.802441406
3.016,1246.9270752
3.017,1245.04328613
3.018,1246.9270752
3.019,1245.04328613
3.02,1247.39802246
3.021,932.004638672
3.022,371.389013672
3.023,1.41284179688
3.024,1.41284179688
3.025,0.94189453125
3.026,1.41284179688
3.027,0.94189453125
3.028,71.0659423828
3.029,615.221960449
3.03,1153.25566406
3.031,1246.9270752
3.032,1245.98518066
3.033,1246.45612793
3.034,1246.9270752
3.035,1079.34049072
3.036,535.678967285
3.037,1.41284179688
3.038,0.94189453125
3.039,0.94189453125
3.04,0.94189453125
3.041,0.94189453125
3.042,1.41284179688
3.043,452.815795898
3.044,1005.91981201
3.045,1245.5142334
3.046,1246.45612793
3.047,1247.39802246
3.048,1245.04328613
3.049,1212.1005249
3.05,697.119689941
3.051,132.736486816
3.052,0.94189453125
3.053,0.94189453125
3.054,0.470947265625
3.055,1.41284179688
3.056,1.41284179688
3.057,294.200756836
3.058,853.874487305
3.059,1245.98518066
3.06,1246.9270752
3.061,1245.04328613
3.062,1247.39802246
3.063,1246.9270752
3.064,855.287329102
3.065,291.375073242
3.066,0.94189453125
3.067,0.94189453125
3.068,0.94189453125
3.069,1.41284179688
3.07,1.41284179688
3.071,142.626379395
3.072,694.764953613
3.073,1222.90876465
3.074,1245.98518066
3.075,1247.39802246
3.076,1246.9270752
3.077,1245.98518066
3.078,1007.33265381
3.079,453.286743164
3.08,1.41284179688
3.081,0.94189453125
3.082,0.94189453125
3.083,0.94189453125
3.084,1.41284179688
3.085,1.8837890625
3.086,533.795178223
3.087,1080.28238525
3.088,1246.9270752
3.089,1246.9270752
3.09,1245.04328613
3.091,1247.39802246
3.092,1148.07524414
3.093,617.576696777
3.094,55.5482299805
3.095,1.41284179688
3.096,0.94189453125
3.097,0.470947265625
3.098,1.41284179688
3.099,1.41284179688
3.1,371.389013672
3.101,929.649902344
3.102,1246.9270752
3.103,1245.5142334
3.104,1246.9270752
3.105,1245.5142334
3.106,1245.98518066
3.107,778.099072266
3.108,212.27947998
3.109,0.94189453125
3.11,0.94189453125
3.111,0.94189453125
3.112,1.41284179688
3.113,1.41284179688
3.114,216.047058105
3.115,773.389599609
3.116,1245.98518066
3.117,1247.39802246
3.118,1246.45612793
3.119,1245.5142334
3.12,1247.39802246
3.121,932.946533203
3.122,373.272802734
3.123,1.41284179688
3.124,1.41284179688
3.125,0.94189453125
3.126,1.41284179688
3.127,1.41284179688
3.128,69.1821533203
3.129,613.338171387
3.13,1152.31376953
3.131,1246.45612793
3.132,1245.5142334
3.133,1247.39802246
3.134,1245.04328613
3.135,1080.28238525
3.136,536.620861816
3.137,1.41284179688
3.138,0.94189453125
3.139,0.94189453125
3.14,0.94189453125
3.141,0.94189453125
3.142,1.41284179688
3.143,451.402954102
3.144,1004.97791748
3.145,1245.98518066
3.146,1247.39802246
3.147,1245.98518066
3.148,1245.98518066
3.149,1213.5133667
3.15,698.532531738
3.151,133.678381348
3.152,0.94189453125
3.153,0.94189453125
3.154,0.94189453125
3.155,1.41284179688
3.156,1.41284179688
3.157,292.787915039
3.158,851.990698242
3.159,1246.9270752
3.16,1245.98518066
3.161,1245.04328613
3.162,1247.39802246
3.163,1246.45612793
3.164,857.171118164
3.165,292.316967773
3.166,1.41284179688
3.167,0.94189453125
3.168,0.94189453125
3.169,0.470947265625
3.17,1.41284179688
3.171,140.742590332
3.172,693.352111816
3.173,1221.49592285
3.174,1245.98518066
3.175,1246.9270752
3.176,1245.04328613
3.177,1247.39802246
3.178,1008.74549561
3.179,455.170532227
3.18,1.41284179688
3.181,1.41284179688
3.182,0.94189453125
3.183,0.94189453125
3.184,1.41284179688
3.185,1.41284179688
3.186,531.91138916
3.187,1078.86954346
3.188,1246.9270752
3.189,1245.98518066
3.19,1247.39802246
3.191,1246.9270752
3.192,1149.9590332
3.193,618.989538574
3.194,57.432019043
3.195,0.94189453125
3.196,0.94189453125
3.197,0.94189453125
3.198,0.94189453125
3.199,1.41284179688
3.2,370.447119141
3.201,927.766113281
3.202,1245.04328613
3.203,1246.45612793
3.204,1246.9270752
3.205,1245.04328613
3.206,1247.39802246
3.207,779.511914062
3.208,214.163269043
3.209,1.41284179688
3.21,0.94189453125
3.211,0.470947265625
3.212,1.41284179688
3.213,1.8837890625
3.214,215.105163574
3.215,772.447705078
3.216,1246.45612793
3.217,1246.9270752
3.218,1245.04328613
3.219,1247.39802246
3.22,1245.98518066
3.221,934.359375
3.222,374.214697266
3.223,1.41284179688
3.224,0.94189453125
3.225,0.470947265625
3.226,0.94189453125
3.227,1.41284179688
3.228,68.2402587891
3.229,611.92532959
3.23,1150.90092773
3.231,1245.5142334
3.232,1247.39802246
3.233,1246.45612793
3.234,1245.04328613
3.235,1081.22427979
3.236,538.033703613
3.237,1.41284179688
3.238,1.41284179688
3.239,0.94189453125
3.24,0.94189453125
3.241,0.94189453125
3.242,1.41284179688
3.243,450.46105957
3.244,1003.56507568
3.245,1247.39802246
3.246,1246.9270752
3.247,1245.5142334
3.248,1247.39802246
3.249,1213.98431396
3.25,699.47442627
3.251,135.091223145
3.252,0.94189453125
3.253,0.94189453125
3.254,0.94189453125
3.255,0.94189453125
3.256,1.41284179688
3.257,291.846020508
3.258,850.577856445
3.259,1246.9270752
3.26,1245.5142334
3.261,1247.39802246
3.262,1245.04328613
3.263,1245.98518066
3.264,858.583959961
3.265,294.200756836
3.266,1.41284179688
3.267,0.94189453125
3.268,0.94189453125
3.269,0.94189453125
3.27,1.41284179688
3.271,139.329748535
3.272,691.468322754
3.273,1220.55402832
3.274,1247.39802246
3.275,1245.98518066
3.276,1245.98518066
3.277,1246.9270752
3.278,1009.68739014
3.279,456.583374023
3.28,1.41284179688
3.281,0.94189453125
3.282,0.94189453125
3.283,0.94189453125
3.284,1.41284179688
