"Latest: Time (s)","Latest: Potential (mV)"
0,970.622314453
0.001,174.156298828
0.002,0.94189453125
0.003,0.470947265625
0.004,1.41284179688
0.005,112.014807129
0.006,890.113879395
0.007,1245.98518066
0.008,1247.39802246
0.009,1246.9270752
0.01,972.03515625
0.011,175.569140625
0.012,0.94189453125
0.013,0.94189453125
0.014,0.94189453125
0.015,112.014807129
0.016,890.58482666
0.017,1246.45612793
0.018,1245.5142334
0.019,1247.39802246
0.02,971.093261719
0.021,175.098193359
0.022,0.94189453125
0.023,0.94189453125
0.024,0.94189453125
0.025,112.485754395
0.026,891.055773926
0.027,1247.39802246
0.028,1245.5142334
0.029,1247.39802246
0.03,969.680419922
0.031,174.156298828
0.032,0.94189453125
0.033,0.94189453125
0.034,1.41284179688
0.035,113.898596191
0.036,891.997668457
0.037,1247.39802246
0.038,1246.45612793
0.039,1245.5142334
0.04,966.383789063
0.041,170.388720703
0.042,1.41284179688
0.043,0.94189453125
0.044,1.41284179688
0.045,121.433752441
0.046,899.061877441
0.047,1245.5142334
0.048,1246.45612793
0.049,1245.98518066
0.05,960.732421875
0.051,165.679248047
0.052,1.41284179688
0.053,0.470947265625
0.054,1.41284179688
0.055,120.962805176
0.056,898.11998291
0.057,1245.98518066
0.058,1247.39802246
0.059,1246.9270752
0.06,962.145263672
0.061,167.563037109
0.062,1.41284179688
0.063,0.94189453125
0.064,1.41284179688
0.065,120.020910645
0.066,897.649035645
0.067,1246.45612793
0.068,1245.04328613
0.069,1246.9270752
0.07,962.616210938
0.071,168.033984375
0.072,0.94189453125
0.073,0.94189453125
0.074,0.94189453125
0.075,119.549963379
0.076,897.649035645
0.077,1247.39802246
0.078,1245.98518066
0.079,1247.39802246
0.08,963.087158203
0.081,168.504931641
0.082,0.94189453125
0.083,0.94189453125
0.084,1.41284179688
0.085,120.49185791
0.086,898.11998291
0.087,1246.9270752
0.088,1246.45612793
0.089,1245.5142334
0.09,959.790527344
0.091,164.737353516
0.092,0.94189453125
0.093,0.94189453125
0.094,1.41284179688
0.095,121.904699707
0.096,898.11998291
0.097,1245.5142334
0.098,1246.9270752
0.099,1245.04328613
0.1,965.912841797
0.101,171.330615234
0.102,0.94189453125
0.103,0.94189453125
0.104,0.94189453125
0.105,113.427648926
0.106,891.526721191
0.107,1245.98518066
0.108,1247.39802246
0.109,1246.9270752
0.11,971.093261719
0.111,175.098193359
0.112,0.94189453125
0.113,0.94189453125
0.114,0.94189453125
0.115,112.014807129
0.116,890.113879395
0.117,1246.45612793
0.118,1245.04328613
0.119,1247.39802246
0.12,971.564208984
0.121,176.040087891
0.122,0.470947265625
0.123,0.94189453125
0.124,0.94189453125
0.125,111.543859863
0.126,889.642932129
0.127,1246.9270752
0.128,1245.98518066
0.129,1247.39802246
0.13,972.03515625
0.131,176.511035156
0.132,0.94189453125
0.133,0.94189453125
0.134,1.41284179688
0.135,110.601965332
0.136,888.230090332
0.137,1247.39802246
0.138,1246.45612793
0.139,1245.04328613
0.14,972.506103516
0.141,176.511035156
0.142,0.94189453125
0.143,0.94189453125
0.144,1.41284179688
0.145,110.131018066
0.146,888.230090332
0.147,1245.98518066
0.148,1246.9270752
0.149,1245.98518066
0.15,972.977050781
0.151,176.981982422
0.152,0.94189453125
0.153,0.94189453125
0.154,1.41284179688
0.155,110.131018066
0.156,887.288195801
0.157,1245.98518066
0.158,1246.9270752
0.159,1246.45612793
0.16,973.918945313
0.161,177.923876953
0.162,0.94189453125
0.163,0.94189453125
0.164,0.94189453125
0.165,109.660070801
0.166,887.759143066
0.167,1246.45612793
0.168,1245.98518066
0.169,1246.9270752
0.17,973.447998047
0.171,177.923876953
0.172,0.94189453125
0.173,0.94189453125
0.174,1.41284179688
0.175,110.131018066
0.176,888.230090332
0.177,1246.9270752
0.178,1245.5142334
0.179,1247.86896973
0.18,972.506103516
0.181,176.511035156
0.182,0.94189453125
0.183,0.470947265625
0.184,1.41284179688
0.185,112.014807129
0.186,889.642932129
0.187,1247.39802246
0.188,1245.98518066
0.189,1245.5142334
0.19,967.796630859
0.191,171.8015625
0.192,0.94189453125
0.193,0.470947265625
0.194,0.94189453125
0.195,118.608068848
0.196,895.765246582
0.197,1245.98518066
0.198,1246.9270752
0.199,1245.04328613
0.2,964.5
0.201,169.446826172
0.202,0.94189453125
0.203,0.470947265625
0.204,1.41284179688
0.205,118.137121582
0.206,894.823352051
0.207,1245.98518066
0.208,1247.39802246
0.209,1246.45612793
0.21,965.441894531
0.211,170.388720703
0.212,0.94189453125
0.213,0.470947265625
0.214,1.41284179688
0.215,118.137121582
0.216,894.823352051
0.217,1245.98518066
0.218,1245.5142334
0.219,1247.39802246
0.22,965.441894531
0.221,170.388720703
0.222,0.94189453125
0.223,0.94189453125
0.224,1.41284179688
0.225,117.195227051
0.226,894.823352051
0.227,1246.9270752
0.228,1245.5142334
0.229,1247.39802246
0.23,966.383789063
0.231,171.330615234
0.232,0.94189453125
0.233,0.94189453125
0.234,1.41284179688
0.235,117.195227051
0.236,894.823352051
0.237,1247.39802246
0.238,1246.45612793
0.239,1245.98518066
0.24,962.616210938
0.241,168.033984375
