"Latest: Time (s)","Latest: Potential (mV)"
0,1.41284179688
0.001,883.520617676
0.002,1245.5142334
0.003,1245.98518066
0.004,569.092675781
0.005,0.94189453125
0.006,0.94189453125
0.007,153.458166504
0.008,1193.73358154
0.009,1247.39802246
0.01,1239.39191895
0.011,184.046191406
0.012,0.94189453125
0.013,1.41284179688
0.014,508.834973145
0.015,1246.45612793
0.016,1245.04328613
0.017,936.243164063
0.018,1.41284179688
0.019,0.94189453125
0.02,1.41284179688
0.021,885.875354004
0.022,1247.39802246
0.023,1245.98518066
0.024,568.15078125
0.025,0.94189453125
0.026,1.41284179688
0.027,154.400061035
0.028,1194.20452881
0.029,1245.04328613
0.03,1237.97907715
0.031,182.633349609
0.032,0.94189453125
0.033,0.94189453125
0.034,511.660656738
0.035,1247.39802246
0.036,1246.45612793
0.037,933.888427734
0.038,1.41284179688
0.039,0.94189453125
0.04,1.41284179688
0.041,886.817248535
0.042,1245.04328613
0.043,1247.39802246
0.044,567.208886719
0.045,0.94189453125
0.046,0.94189453125
0.047,155.341955566
0.048,1194.67547607
0.049,1246.9270752
0.05,1237.50812988
0.051,182.162402344
0.052,0.94189453125
0.053,1.41284179688
0.054,510.718762207
0.055,1245.5142334
0.056,1245.98518066
0.057,935.772216797
0.058,1.41284179688
0.059,0.94189453125
0.06,1.41284179688
0.061,884.933459473
0.062,1246.9270752
0.063,1245.98518066
0.064,569.092675781
0.065,0.94189453125
0.066,0.94189453125
0.067,152.987219238
0.068,1193.26263428
0.069,1245.98518066
0.07,1238.92097168
0.071,184.517138672
0.072,0.94189453125
0.073,0.94189453125
0.074,510.247814941
0.075,1246.9270752
0.076,1245.5142334
0.077,936.243164063
0.078,0.94189453125
0.079,0.94189453125
0.08,1.41284179688
0.081,883.520617676
0.082,1245.5142334
0.083,1247.39802246
0.084,570.505517578
0.085,1.41284179688
0.086,0.94189453125
0.087,151.103430176
0.088,1192.32073975
0.089,1246.45612793
0.09,1241.27570801
0.091,186.871875
0.092,0.94189453125
0.093,1.41284179688
0.094,506.009289551
0.095,1245.98518066
0.096,1246.9270752
0.097,940.481689453
0.098,1.41284179688
0.099,0.94189453125
0.1,1.41284179688
0.101,880.694934082
0.102,1246.9270752
0.103,1245.04328613
0.104,573.331201172
0.105,0.94189453125
0.106,0.94189453125
0.107,150.161535645
0.108,1191.84979248
0.109,1246.45612793
0.11,1242.21760254
0.111,188.284716797
0.112,0.94189453125
0.113,1.41284179688
0.114,504.596447754
0.115,1246.9270752
0.116,1245.04328613
0.117,940.481689453
0.118,1.41284179688
0.119,0.94189453125
0.12,1.41284179688
0.121,881.165881348
0.122,1245.5142334
0.123,1247.39802246
0.124,572.389306641
0.125,0.94189453125
0.126,0.94189453125
0.127,151.574377441
0.128,1192.32073975
0.129,1245.5142334
0.13,1240.33381348
0.131,186.400927734
0.132,0.94189453125
0.133,0.94189453125
0.134,506.480236816
0.135,1245.04328613
0.136,1247.39802246
0.137,939.539794922
0.138,1.41284179688
0.139,0.94189453125
0.14,1.41284179688
0.141,881.636828613
0.142,1246.45612793
0.143,1245.04328613
0.144,571.918359375
0.145,0.94189453125
0.146,0.94189453125
0.147,150.63248291
0.148,1191.84979248
0.149,1246.9270752
0.15,1240.80476074
0.151,186.871875
0.152,0.470947265625
0.153,1.41284179688
0.154,506.951184082
0.155,1246.45612793
0.156,1245.04328613
0.157,938.597900391
0.158,1.41284179688
0.159,0.94189453125
0.16,1.41284179688
0.161,883.520617676
0.162,1246.9270752
0.163,1246.9270752
0.164,569.092675781
0.165,0.94189453125
0.166,0.94189453125
0.167,153.458166504
0.168,1193.73358154
0.169,1245.04328613
0.17,1238.45002441
0.171,184.517138672
0.172,0.94189453125
0.173,1.41284179688
0.174,508.834973145
0.175,1245.98518066
0.176,1246.45612793
0.177,937.185058594
0.178,1.41284179688
0.179,0.94189453125
0.18,1.41284179688
0.181,883.520617676
0.182,1245.98518066
0.183,1245.98518066
0.184,569.563623047
0.185,0.94189453125
0.186,0.94189453125
0.187,152.045324707
0.188,1192.79168701
0.189,1247.39802246
0.19,1239.86286621
0.191,186.400927734
0.192,0.94189453125
0.193,1.41284179688
0.194,507.422131348
0.195,1245.98518066
0.196,1245.04328613
0.197,938.126953125
0.198,1.41284179688
0.199,0.94189453125
0.2,1.41284179688
0.201,882.578723145
0.202,1246.9270752
0.203,1245.98518066
0.204,570.505517578
0.205,0.94189453125
0.206,0.94189453125
0.207,151.574377441
0.208,1192.32073975
0.209,1245.5142334
0.21,1239.86286621
0.211,185.929980469
0.212,0.94189453125
0.213,1.41284179688
0.214,506.951184082
0.215,1247.39802246
