"Latest: Time (s)","Latest: Potential (mV)"
0,1.41284179688
0.001,440.594714355
0.002,1245.98518066
0.003,1245.04328613
0.004,1189.49505615
0.005,169.446826172
0.006,0.94189453125
0.007,1.41284179688
0.008,294.200756836
0.009,1240.80476074
0.01,1245.5142334
0.011,1246.45612793
0.012,321.963098145
0.013,0.94189453125
0.014,0.94189453125
0.015,157.673144531
0.016,1168.77337646
0.017,1246.9270752
0.018,1245.98518066
0.019,476.36315918
0.02,0.94189453125
0.021,1.41284179688
0.022,34.826550293
0.023,1047.81057129
0.024,1245.98518066
0.025,1246.9270752
0.026,632.647009277
0.027,0.94189453125
0.028,0.94189453125
0.029,1.41284179688
0.03,900.945666504
0.031,1245.5142334
0.032,1245.04328613
0.033,785.610681152
0.034,1.41284179688
0.035,0.94189453125
0.036,1.41284179688
0.037,750.784130859
0.038,1246.9270752
0.039,1245.04328613
0.04,931.062744141
0.041,1.41284179688
0.042,0.94189453125
0.043,1.41284179688
0.044,596.85501709
0.045,1245.5142334
0.046,1246.9270752
0.047,1066.64846191
0.048,16.4596069336
0.049,0.94189453125
0.05,1.41284179688
0.051,443.891345215
0.052,1246.45612793
0.053,1245.5142334
0.054,1187.14031982
0.055,167.092089844
0.056,0.470947265625
0.057,0.94189453125
0.058,295.613598633
0.059,1240.80476074
0.06,1245.98518066
0.061,1245.98518066
0.062,320.550256348
0.063,0.94189453125
0.064,0.94189453125
0.065,158.144091797
0.066,1168.77337646
0.067,1247.39802246
0.068,1245.98518066
0.069,477.305053711
0.07,1.41284179688
0.071,0.94189453125
0.072,33.8846557617
0.073,1046.39772949
0.074,1245.04328613
0.075,1247.39802246
0.076,634.53079834
0.077,0.94189453125
0.078,0.470947265625
0.079,1.8837890625
0.08,899.061877441
0.081,1246.45612793
0.082,1245.04328613
0.083,789.378259277
0.084,0.94189453125
0.085,0.94189453125
0.086,1.41284179688
0.087,746.545605469
0.088,1247.39802246
0.089,1246.45612793
0.09,934.830322266
0.091,1.8837890625
0.092,0.94189453125
0.093,1.41284179688
0.094,593.087438965
0.095,1245.98518066
