Vernier Format 2
Untitled.cmbl 9/17/2024 14:26:33 .
Latest
Time	Potential
1.205	-1.85165405273
1.21	-2.84786224365
1.215	-3.56922149658
1.22	-3.93962860107
1.225	-3.92036437988
1.23	-3.53488922119
1.235	-2.7868270874
1.24	-1.77536010742
1.245	-0.580596923828
1.25	0.667572021484
1.255	1.85451507568
1.26	2.85453796387
1.265	3.58753204346
1.27	3.95774841309
1.275	3.94630432129
1.28	3.54537963867
1.285	2.80113220215
1.29	1.78203582764
1.295	0.583457946777
1.3	-0.672340393066
1.305	-1.85165405273
1.31	-2.85167694092
1.315	-3.56922149658
1.32	-3.93199920654
1.325	-3.92417907715
1.33	-3.52725982666
1.335	-2.7982711792
1.34	-1.77917480469
1.345	-0.584411621094
1.35	0.667572021484
1.355	1.85832977295
1.36	2.8621673584
1.365	3.58753204346
1.37	3.96156311035
1.375	3.94248962402
1.38	3.55682373047
1.385	2.80113220215
1.39	1.77440643311
1.395	0.587272644043
1.4	-0.668525695801
1.405	-1.85928344727
1.41	-2.85549163818
1.415	-3.56922149658
1.42	-3.93962860107
1.425	-3.91654968262
1.43	-3.53488922119
1.435	-2.79064178467
1.44	-1.77536010742
1.445	-0.580596923828
1.45	0.663757324219
1.455	1.85070037842
1.46	2.85835266113
1.465	3.58371734619
1.47	3.95774841309
1.475	3.95011901855
1.48	3.54537963867
1.485	2.80113220215
1.49	1.78203582764
1.495	0.587272644043
1.5	-0.664520263672
1.505	-1.85165405273
1.51	-2.84786224365
1.515	-3.57303619385
1.52	-3.93199920654
1.525	-3.92417907715
1.53	-3.53107452393
1.535	-2.79064178467
1.54	-1.78298950195
1.545	-0.584411621094
1.55	0.667572021484
1.555	1.85832977295
1.56	2.85835266113
1.565	3.58753204346
1.57	3.95774841309
1.575	3.94248962402
1.58	3.5530090332
1.585	2.80494689941
1.59	1.78203582764
1.595	0.591087341309
1.6	-0.660705566406
1.605	-1.85928344727
1.61	-2.85167694092
1.615	-3.56159210205
1.62	-3.93581390381
1.625	-3.91654968262
1.63	-3.53488922119
1.635	-2.7868270874
1.64	-1.77536010742
1.645	-0.584411621094
1.65	0.659942626953
1.655	1.85451507568
1.66	2.85835266113
1.665	3.58371734619
1.67	3.95774841309
1.675	3.94630432129
1.68	3.54537963867
1.685	2.79350280762
1.69	1.77440643311
1.695	0.587272644043
1.7	-0.660705566406
1.705	-1.84783935547
1.71	-2.84786224365
1.715	-3.56922149658
1.72	-3.92818450928
1.725	-3.92417907715
1.73	-3.53107452393
1.735	-2.79445648193
1.74	-1.77917480469
1.745	-0.584411621094
1.75	0.667572021484
1.755	1.85451507568
1.76	2.8621673584
1.765	3.58753204346
1.77	3.95393371582
1.775	3.94630432129
1.78	3.54919433594
1.785	2.80113220215
1.79	1.7858505249
1.795	0.591087341309
1.8	-0.668525695801
1.805	-1.85165405273
1.81	-2.85549163818
1.815	-3.56159210205
1.82	-3.93199920654
1.825	-3.91654968262
1.83	-3.53488922119
1.835	-2.7868270874
1.84	-1.77536010742
1.845	-0.588226318359
1.85	0.663757324219
1.855	1.85832977295
1.86	2.85453796387
1.865	3.57990264893
1.87	3.95774841309
1.875	3.94248962402
1.88	3.54919433594
1.885	2.79731750488
1.89	1.78203582764
1.895	0.587272644043
1.9	-0.660705566406
1.905	-1.84783935547
1.91	-2.85167694092
1.915	-3.56540679932
1.92	-3.92818450928
1.925	-3.92036437988
1.93	-3.52725982666
1.935	-2.79064178467
1.94	-1.78298950195
1.945	-0.584411621094
1.95	0.675201416016
1.955	1.85070037842
1.96	2.85453796387
1.965	3.58753204346
1.97	3.95393371582
1.975	3.94630432129
1.98	3.54537963867
1.985	2.80494689941
1.99	1.7858505249
1.995	0.594902038574
2	-0.660705566406
2.005	-1.85546875
2.01	-2.84786224365
2.015	-3.56159210205
2.02	-3.93199920654
2.025	-3.91654968262
2.03	-3.53107452393
2.035	-2.7982711792
2.04	-1.77917480469
2.045	-0.584411621094
2.05	0.659942626953
2.055	1.85451507568
2.06	2.85835266113
2.065	3.57608795166
2.07	3.95774841309
2.075	3.93867492676
2.08	3.5530090332
2.085	2.80113220215
2.09	1.77822113037
2.095	0.587272644043
2.1	-0.660705566406
2.105	-1.84783935547
2.11	-2.84404754639
2.115	-3.56159210205
2.12	-3.93199920654
2.125	-3.91654968262
2.13	-3.53107452393
2.135	-2.79445648193
2.14	-1.77917480469
2.145	-0.588226318359
2.15	0.667572021484
2.155	1.84688568115
2.16	2.8507232666
2.165	3.58371734619
2.17	3.95393371582
2.175	3.94630432129
2.18	3.54537963867
2.185	2.80876159668
2.19	1.7858505249
2.195	0.587272644043
2.2	-0.660705566406
2.205	-1.85165405273
2.21	-2.85167694092
2.215	-3.56922149658
2.22	-3.92818450928
2.225	-3.92417907715
2.23	-3.53107452393
2.235	-2.7982711792
2.24	-1.78298950195
2.245	-0.592041015625
2.25	0.663757324219
2.255	1.85451507568
2.26	2.85835266113
2.265	3.57990264893
2.27	3.96156311035
2.275	3.94248962402
2.28	3.5530090332
2.285	2.80494689941
2.29	1.78203582764
2.295	0.591087341309
2.3	-0.656890869141
2.305	-1.85165405273
2.31	-2.84786224365
2.315	-3.56159210205
2.32	-3.93962860107
2.325	-3.92036437988
2.33	-3.53107452393
2.335	-2.79445648193
2.34	-1.77917480469
2.345	-0.584411621094
2.35	0.659942626953
2.355	1.84688568115
2.36	2.8507232666
2.365	3.58371734619
2.37	3.95774841309
2.375	3.95011901855
2.38	3.54537963867
2.385	2.80494689941
2.39	1.78966522217
2.395	0.587272644043
2.4	-0.668525695801
2.405	-1.8440246582
2.41	-2.84404754639
2.415	-3.56922149658
2.42	-3.93199920654
2.425	-3.92417907715
2.43	-3.52725982666
2.435	-2.80208587646
2.44	-1.78298950195
2.445	-0.592041015625
2.45	0.663757324219
2.455	1.85451507568
2.46	2.85835266113
2.465	3.57990264893
2.47	3.95393371582
2.475	3.94630432129
2.48	3.5530090332
2.485	2.80876159668
2.49	1.78203582764
2.495	0.594902038574
2.5	-0.660705566406
2.505	-1.85165405273
2.51	-2.85167694092
2.515	-3.56159210205
2.52	-3.93581390381
2.525	-3.92036437988
2.53	-3.53870391846
2.535	-2.79445648193
2.54	-1.77917480469
2.545	-0.584411621094
2.55	0.656127929688
2.555	1.85070037842
2.56	2.85453796387
2.565	3.57990264893
2.57	3.95774841309
2.575	3.95011901855
2.58	3.54919433594
2.585	2.80113220215
2.59	1.7858505249
2.595	0.591087341309
2.6	-0.660705566406
2.605	-1.8440246582
2.61	-2.84404754639
2.615	-3.56922149658
2.62	-3.93199920654
2.625	-3.92417907715
2.63	-3.53488922119
2.635	-2.7982711792
2.64	-1.78680419922
2.645	-0.592041015625
2.65	0.663757324219
2.655	1.85070037842
2.66	2.8621673584
2.665	3.58371734619
2.67	3.95011901855
2.675	3.94630432129
2.68	3.5530090332
2.685	2.80494689941
2.69	1.7858505249
2.695	0.594902038574
2.7	-0.660705566406
2.705	-1.84783935547
2.71	-2.85549163818
2.715	-3.56159210205
2.72	-3.93199920654
2.725	-3.92036437988
2.73	-3.53870391846
2.735	-2.79445648193
2.74	-1.77917480469
2.745	-0.588226318359
2.75	0.656127929688
2.755	1.84688568115
2.76	2.85453796387
2.765	3.57990264893
2.77	3.95393371582
2.775	3.94248962402
2.78	3.5530090332
2.785	2.79731750488
2.79	1.78203582764
2.795	0.591087341309
2.8	-0.660705566406
2.805	-1.84020996094
2.81	-2.84404754639
2.815	-3.56540679932
2.82	-3.92818450928
2.825	-3.92417907715
2.83	-3.52725982666
2.835	-2.7982711792
2.84	-1.78680419922
2.845	-0.588226318359
2.85	0.663757324219
2.855	1.84688568115
2.86	2.85453796387
2.865	3.58371734619
2.87	3.95393371582
2.875	3.94630432129
2.88	3.54537963867
2.885	2.80494689941
2.89	1.78966522217
2.895	0.594902038574
2.9	-0.660705566406
2.905	-1.84783935547
2.91	-2.84786224365
2.915	-3.55777740479
2.92	-3.93199920654
2.925	-3.91273498535
2.93	-3.53488922119
2.935	-2.7982711792
2.94	-1.77917480469
2.945	-0.592041015625
2.95	0.659942626953
2.955	1.84688568115
2.96	2.85453796387
2.965	3.57608795166
2.97	3.95774841309
2.975	3.94248962402
2.98	3.5530090332
2.985	2.80494689941
2.99	1.7858505249
2.995	0.594902038574
3	-0.656890869141
3.005	-1.8440246582
3.01	-2.84404754639
3.015	-3.56540679932
3.02	-3.92818450928
3.025	-3.92417907715
3.03	-3.52725982666
3.035	-2.7982711792
3.04	-1.78680419922
3.045	-0.592041015625
3.05	0.663757324219
3.055	1.84688568115
3.06	2.85453796387
3.065	3.58371734619
3.07	3.95011901855
3.075	3.94630432129
3.08	3.54537963867
3.085	2.80876159668
3.09	1.78966522217
3.095	0.59871673584
3.1	-0.664520263672
3.105	-1.8440246582
3.11	-2.84786224365
3.115	-3.55777740479
3.12	-3.93199920654
3.125	-3.92036437988
3.13	-3.53488922119
3.135	-2.7982711792
3.14	-1.78298950195
3.145	-0.595855712891
3.15	0.659942626953
3.155	1.84688568115
3.16	2.8507232666
3.165	3.57990264893
3.17	3.96156311035
3.175	3.94248962402
3.18	3.54919433594
3.185	2.80113220215
3.19	1.78966522217
3.195	0.594902038574
3.2	-0.653076171875
3.205	-1.8440246582
3.21	-2.84023284912
3.215	-3.56159210205
3.22	-3.92818450928
3.225	-3.92417907715
3.23	-3.53107452393
3.235	-2.7982711792
3.24	-1.79061889648
3.245	-0.592041015625
3.25	0.663757324219
3.255	1.84307098389
3.26	2.8507232666
3.265	3.57990264893
3.27	3.95011901855
3.275	3.95011901855
3.28	3.54919433594
3.285	2.80876159668
3.29	1.79347991943
3.295	0.59871673584
3.3	-0.656890869141
3.305	-1.84783935547
3.31	-2.84786224365
3.315	-3.56159210205
3.32	-3.93199920654
3.325	-3.92036437988
3.33	-3.53488922119
3.335	-2.7982711792
3.34	-1.78298950195
3.345	-0.595855712891
3.35	0.659942626953
3.355	1.84307098389
3.36	2.85453796387
3.365	3.57608795166
3.37	3.95774841309
3.375	3.94248962402
3.38	3.5530090332
3.385	2.80494689941
3.39	1.7858505249
3.395	0.594902038574
3.4	-0.656890869141
3.405	-1.84020996094
3.41	-2.83641815186
3.415	-3.56159210205
3.42	-3.92818450928
3.425	-3.92417907715
3.43	-3.53488922119
3.435	-2.80208587646
3.44	-1.78680419922
3.445	-0.595855712891
3.45	0.659942626953
3.455	1.84307098389
3.46	2.8507232666
3.465	3.57990264893
3.47	3.95393371582
3.475	3.95011901855
3.48	3.54537963867
3.485	2.80876159668
3.49	1.79347991943
3.495	0.59871673584
3.5	-0.660705566406
3.505	-1.8440246582
3.51	-2.84404754639
3.515	-3.55777740479
3.52	-3.93199920654
3.525	-3.91654968262
3.53	-3.53870391846
3.535	-2.80208587646
3.54	-1.78298950195
3.545	-0.595855712891
3.55	0.656127929688
3.555	1.84688568115
3.56	2.8507232666
3.565	3.57608795166
3.57	3.95774841309
3.575	3.94248962402
3.58	3.5530090332
3.585	2.80494689941
3.59	1.7858505249
3.595	0.594902038574
3.6	-0.656890869141
3.605	-1.83639526367
3.61	-2.84023284912
3.615	-3.56540679932
3.62	-3.92818450928
3.625	-3.92417907715
3.63	-3.53107452393
3.635	-2.7982711792
3.64	-1.78680419922
3.645	-0.595855712891
3.65	0.659942626953
3.655	1.83925628662
3.66	2.8507232666
3.665	3.58371734619
3.67	3.95011901855
3.675	3.94630432129
3.68	3.54537963867
3.685	2.81257629395
3.69	1.78966522217
3.695	0.59871673584
3.7	-0.656890869141
3.705	-1.84020996094
3.71	-2.84786224365
3.715	-3.55777740479
3.72	-3.93199920654
3.725	-3.92036437988
3.73	-3.53870391846
3.735	-2.80208587646
3.74	-1.78298950195
3.745	-0.595855712891
3.75	0.656127929688
3.755	1.84688568115
3.76	2.8507232666
3.765	3.57227325439
3.77	3.95774841309
3.775	3.93867492676
3.78	3.5530090332
3.785	2.80494689941
3.79	1.7858505249
3.795	0.59871673584
3.8	-0.649261474609
3.805	-1.83258056641
3.81	-2.84023284912
3.815	-3.56159210205
3.82	-3.92818450928
3.825	-3.92417907715
3.83	-3.53488922119
3.835	-2.80208587646
3.84	-1.79443359375
3.845	-0.595855712891
3.85	0.656127929688
3.855	1.83925628662
3.86	2.84690856934
3.865	3.57990264893
3.87	3.95393371582
3.875	3.95011901855
3.88	3.54919433594
3.885	2.81257629395
3.89	1.79347991943
3.895	0.59871673584
3.9	-0.656890869141
3.905	-1.84020996094
3.91	-2.84404754639
3.915	-3.56159210205
3.92	-3.92818450928
3.925	-3.91654968262
3.93	-3.53870391846
3.935	-2.80208587646
3.94	-1.78680419922
3.945	-0.599670410156
3.95	0.652313232422
3.955	1.84688568115
3.96	2.8507232666
3.965	3.57608795166
3.97	3.95393371582
3.975	3.94248962402
3.98	3.5530090332
3.985	2.80876159668
3.99	1.78966522217
3.995	0.59871673584
4	-0.649261474609
4.005	-1.83639526367
4.01	-2.84023284912
4.015	-3.55777740479
4.02	-3.93199920654
4.025	-3.92417907715
4.03	-3.53870391846
4.035	-2.80208587646
4.04	-1.79061889648
4.045	-0.595855712891
4.05	0.659942626953
4.055	1.83544158936
4.06	2.84690856934
4.065	3.58371734619
4.07	3.95011901855
4.075	3.95011901855
4.08	3.54919433594
4.085	2.81639099121
4.09	1.79347991943
4.095	0.59871673584
4.1	-0.653076171875
4.105	-1.8440246582
4.11	-2.84404754639
4.115	-3.56159210205
4.12	-3.92818450928
4.125	-3.92036437988
4.13	-3.53870391846
4.135	-2.80590057373
4.14	-1.79061889648
4.145	-0.603485107422
4.15	0.652313232422
4.155	1.84307098389
4.16	2.8507232666
4.165	3.57227325439
4.17	3.95393371582
4.175	3.94248962402
4.18	3.5530090332
4.185	2.80494689941
4.19	1.78966522217
4.195	0.602531433105
4.2	-0.649261474609
4.205	-1.84020996094
4.21	-2.83641815186
4.215	-3.55777740479
4.22	-3.93199920654
4.225	-3.92036437988
4.23	-3.53488922119
4.235	-2.80208587646
4.24	-1.79061889648
4.245	-0.595855712891
4.25	0.656127929688
4.255	1.83544158936
4.26	2.84690856934
4.265	3.57990264893
4.27	3.95393371582
4.275	3.95011901855
4.28	3.54919433594
4.285	2.81639099121
4.29	1.7972946167
4.295	0.602531433105
4.3	-0.653076171875
4.305	-1.83639526367
4.31	-2.84023284912
4.315	-3.56159210205
4.32	-3.93199920654
4.325	-3.92417907715
4.33	-3.53107452393
4.335	-2.80590057373
4.34	-1.79061889648
4.345	-0.603485107422
4.35	0.656127929688
4.355	1.84307098389
4.36	2.85453796387
4.365	3.57227325439
4.37	3.95774841309
4.375	3.94630432129
4.38	3.5530090332
4.385	2.80876159668
4.39	1.79347991943
4.395	0.59871673584
4.4	-0.649261474609
4.405	-1.83639526367
4.41	-2.83641815186
4.415	-3.55777740479
4.42	-3.93199920654
4.425	-3.92417907715
4.43	-3.53107452393
4.435	-2.80208587646
4.44	-1.79061889648
4.445	-0.599670410156
4.45	0.659942626953
4.455	1.83544158936
4.46	2.84309387207
4.465	3.57990264893
4.47	3.95011901855
4.475	3.95011901855
4.48	3.54919433594
4.485	2.81639099121
4.49	1.7972946167
4.495	0.606346130371
4.5	-0.653076171875
4.505	-1.83639526367
4.51	-2.84404754639
4.515	-3.55777740479
4.52	-3.93199920654
4.525	-3.92417907715
4.53	-3.53488922119
4.535	-2.809715271
4.54	-1.79443359375
4.545	-0.599670410156
4.55	0.652313232422
4.555	1.84307098389
4.56	2.8507232666
4.565	3.57227325439
4.57	3.95774841309
4.575	3.93867492676
4.58	3.55682373047
4.585	2.80876159668
4.59	1.79347991943
4.595	0.602531433105
4.6	-0.649261474609
4.605	-1.83639526367
4.61	-2.83641815186
4.615	-3.55777740479
4.62	-3.93581390381
4.625	-3.92417907715
4.63	-3.53107452393
4.635	-2.80590057373
4.64	-1.79061889648
4.645	-0.599670410156
4.65	0.656127929688
4.655	1.83162689209
4.66	2.84309387207
4.665	3.57990264893
4.67	3.95393371582
4.675	3.95011901855
4.68	3.54919433594
4.685	2.81639099121
4.69	1.7972946167
4.695	0.602531433105
4.7	-0.653076171875
4.705	-1.83639526367
4.71	-2.84404754639
4.715	-3.56159210205
4.72	-3.92818450928
4.725	-3.92036437988
4.73	-3.53870391846
4.735	-2.809715271
4.74	-1.79061889648
4.745	-0.603485107422
4.75	0.652313232422
4.755	1.84307098389
4.76	2.8507232666
4.765	3.57608795166
4.77	3.95774841309
4.775	3.94630432129
4.78	3.56063842773
4.785	2.80876159668
4.79	1.79347991943
4.795	0.602531433105
4.8	-0.649261474609
4.805	-1.83639526367
4.81	-2.83641815186
4.815	-3.55777740479
4.82	-3.93581390381
4.825	-3.92417907715
4.83	-3.53870391846
4.835	-2.80590057373
4.84	-1.79443359375
4.845	-0.599670410156
4.85	0.652313232422
4.855	1.83544158936
4.86	2.84309387207
4.865	3.57990264893
4.87	3.95393371582
4.875	3.94630432129
4.88	3.54919433594
4.885	2.81639099121
4.89	1.80110931396
4.895	0.602531433105
4.9	-0.649261474609
4.905	-1.83258056641
4.91	-2.83641815186
4.915	-3.56159210205
4.92	-3.92818450928
4.925	-3.92417907715
4.93	-3.53870391846
4.935	-2.809715271
4.94	-1.79443359375
4.945	-0.607299804688
4.95	0.648498535156
4.955	1.83925628662
4.96	2.8507232666
4.965	3.57608795166
4.97	3.95774841309
4.975	3.94248962402
4.98	3.55682373047
4.985	2.81639099121
4.99	1.79347991943
4.995	0.602531433105
5	-0.641632080078
5.005	-1.83639526367
5.01	-2.83641815186
5.015	-3.55396270752
5.02	-3.93199920654
5.025	-3.92036437988
5.03	-3.53488922119
5.035	-2.80590057373
5.04	-1.79061889648
5.045	-0.603485107422
5.05	0.648498535156
5.055	1.83162689209
5.06	2.84690856934
5.065	3.58371734619
5.07	3.95393371582
5.075	3.95011901855
5.08	3.5530090332
5.085	2.81639099121
5.09	1.80110931396
5.095	0.602531433105
5.1	-0.645446777344
5.105	-1.83258056641
5.11	-2.83641815186
5.115	-3.56540679932
5.12	-3.92818450928
5.125	-3.92818450928
5.13	-3.53488922119
5.135	-2.809715271
5.14	-1.79824829102
5.145	-0.607299804688
5.15	0.648498535156
5.155	1.83544158936
5.16	2.84690856934
5.165	3.57608795166
5.17	3.95774841309
5.175	3.94248962402
5.18	3.56063842773
5.185	2.81257629395
5.19	1.7972946167
5.195	0.602531433105
5.2	-0.641632080078
5.205	-1.83639526367
5.21	-2.84023284912
5.215	-3.55777740479
5.22	-3.92818450928
5.225	-3.92417907715
5.23	-3.53870391846
5.235	-2.80590057373
5.24	-1.79824829102
5.245	-0.599670410156
5.25	0.648498535156
5.255	1.83162689209
5.26	2.84309387207
5.265	3.57990264893
5.27	3.95393371582
5.275	3.95011901855
5.28	3.5530090332
5.285	2.81639099121
5.29	1.80492401123
5.295	0.606346130371
5.3	-0.649261474609
5.305	-1.82876586914
5.31	-2.84023284912
5.315	-3.56159210205
5.32	-3.92818450928
5.325	-3.92818450928
5.33	-3.53870391846
