"Latest: Time (s)","Latest: Current (A)","Latest: Potential 1 (V)","Latest: Potential 2 (V)"
0.042,-0.167388916016,-0.0244140625,-3.89976501465
0.043,-0.167770385742,-0.0282287597656,-3.89976501465
0.044,-0.167388916016,-0.0358581542969,-3.89213562012
0.045,-0.167770385742,-0.0320434570313,-3.89595031738
0.046,-0.167770385742,-0.0205993652344,-3.89595031738
0.047,-0.167388916016,-0.0167846679688,-3.89213562012
0.048,-0.167388916016,-0.0167846679688,-3.89976501465
0.049,-0.167388916016,-0.0129699707031,-3.90357971191
0.05,-0.167388916016,-0.00534057617188,-3.89976501465
0.051,-0.167388916016,-0.0129699707031,-3.89595031738
0.052,-0.167388916016,-0.0091552734375,-3.89976501465
0.053,-0.167770385742,-0.00152587890625,-3.89976501465
0.054,-0.167770385742,-0.00152587890625,-3.89595031738
0.055,-0.167388916016,-0.0091552734375,-3.89976501465
0.056,-0.167388916016,-0.0129699707031,-3.89976501465
0.057,-0.167770385742,-0.0244140625,-3.90357971191
0.058,-0.167388916016,-0.0320434570313,-3.90357971191
0.059,-0.167770385742,-0.0320434570313,-3.89213562012
0.06,-0.167388916016,-0.0282287597656,-3.89976501465
0.061,-0.167388916016,-0.0320434570313,-3.89595031738
0.062,-0.167770385742,-0.0282287597656,-3.89595031738
0.063,-0.167388916016,-0.0244140625,-3.89976501465
0.064,-0.167770385742,-0.0205993652344,-3.89976501465
0.065,-0.167770385742,-0.0205993652344,-3.89976501465
0.066,-0.167770385742,-0.0129699707031,-3.89976501465
0.067,-0.167388916016,-0.00534057617188,-3.89976501465
