"Latest: Time (s)","Latest: Current (A)","Latest: Potential 1 (V)","Latest: Potential 2 (V)"
4.536,0.166931152344,0.600624084473,3.36818695068
4.537,0.16731262207,0.596809387207,3.37200164795
4.538,0.166931152344,0.600624084473,3.36818695068
4.539,0.166931152344,0.600624084473,3.36437225342
4.54,0.166931152344,0.596809387207,3.36437225342
4.541,0.16731262207,0.596809387207,3.36437225342
4.542,0.166931152344,0.600624084473,3.36437225342
4.543,0.16731262207,0.600624084473,3.36437225342
4.544,0.166931152344,0.596809387207,3.36437225342
4.545,0.16731262207,0.596809387207,3.36437225342
4.546,0.16731262207,0.596809387207,3.36437225342
4.547,0.16731262207,0.593185424805,3.36437225342
4.548,0.16731262207,0.593185424805,3.36437225342
4.549,0.166931152344,0.593185424805,3.36437225342
4.55,0.16731262207,0.593185424805,3.36055755615
4.551,0.166931152344,0.589370727539,3.36437225342
4.552,0.166931152344,0.596809387207,3.36055755615
4.553,0.16731262207,0.593185424805,3.36055755615
4.554,0.16731262207,0.596809387207,3.36437225342
4.555,0.166931152344,0.600624084473,3.36437225342
4.556,0.166931152344,0.600624084473,3.36437225342
4.557,0.166931152344,0.600624084473,3.36818695068
4.558,0.116214752197,-6.06288909912,2.35061645508
4.559,-0.0709533691406,-2.5785446167,-1.3843536377
4.56,-0.134239196777,-1.2939453125,-2.65350341797
4.561,-0.155963897705,-0.855445861816,-3.08036804199
4.562,-0.163955688477,-0.70686340332,-3.22895050049
4.563,-0.166244506836,-0.653457641602,-3.27091217041
4.564,-0.167007446289,-0.634384155273,-3.293800354
4.565,-0.167388916016,-0.630569458008,-3.29761505127
4.566,-0.167388916016,-0.622940063477,-3.29761505127
4.567,-0.167388916016,-0.622940063477,-3.30142974854
4.568,-0.167388916016,-0.619125366211,-3.29761505127
4.569,-0.167388916016,-0.619125366211,-3.29761505127
4.57,-0.167388916016,-0.615310668945,-3.293800354
4.571,-0.167388916016,-0.615310668945,-3.293800354
4.572,-0.167770385742,-0.619125366211,-3.29761505127
4.573,-0.167388916016,-0.622940063477,-3.29761505127
4.574,-0.167770385742,-0.622940063477,-3.29761505127
4.575,-0.167388916016,-0.622940063477,-3.30142974854
4.576,-0.167388916016,-0.622940063477,-3.30142974854
4.577,-0.167770385742,-0.622940063477,-3.29761505127
4.578,-0.167388916016,-0.622940063477,-3.30142974854
4.579,-0.167388916016,-0.626754760742,-3.29761505127
4.58,-0.167388916016,-0.626754760742,-3.30142974854
4.581,-0.167388916016,-0.626754760742,-3.30142974854
4.582,-0.167388916016,-0.626754760742,-3.29761505127
4.583,-0.167388916016,-0.622940063477,-3.293800354
4.584,-0.167388916016,-0.622940063477,-3.29761505127
4.585,-0.167388916016,-0.619125366211,-3.30142974854
4.586,-0.167388916016,-0.619125366211,-3.29761505127
4.587,-0.167770385742,-0.619125366211,-3.29761505127
4.588,-0.167388916016,-0.619125366211,-3.30142974854
4.589,-0.167388916016,-0.619125366211,-3.30142974854
4.59,-0.167770385742,-0.622940063477,-3.30142974854
4.591,-0.167388916016,-0.622940063477,-3.29761505127
4.592,-0.167770385742,-0.622940063477,-3.29761505127
4.593,-0.167388916016,-0.622940063477,-3.30142974854
4.594,-0.167770385742,-0.626754760742,-3.30142974854
4.595,-0.167388916016,-0.622940063477,-3.293800354
4.596,-0.167388916016,-0.626754760742,-3.30142974854
4.597,-0.167388916016,-0.626754760742,-3.29761505127
4.598,-0.167388916016,-0.626754760742,-3.30142974854
4.599,-0.167388916016,-0.626754760742,-3.30142974854
4.6,-0.167388916016,-0.622940063477,-3.29761505127
4.601,-0.167388916016,-0.619125366211,-3.29761505127
4.602,-0.167388916016,-0.619125366211,-3.293800354
4.603,-0.167388916016,-0.619125366211,-3.293800354
4.604,-0.167388916016,-0.619125366211,-3.29761505127
4.605,-0.167770385742,-0.615310668945,-3.30142974854
4.606,-0.167388916016,-0.619125366211,-3.29761505127
4.607,-0.167770385742,-0.619125366211,-3.29761505127
4.608,-0.139942169189,6.25,-2.72598266602
4.609,0.0628471374512,2.71263122559,1.27582550049
4.61,0.13147354126,1.31740570068,2.64778137207
4.611,0.15510559082,0.837135314941,3.12042236328
4.612,0.162734985352,0.680732727051,3.28807830811
4.613,0.165786743164,0.623512268066,3.33766937256
4.614,0.166549682617,0.608253479004,3.36055755615
4.615,0.166931152344,0.604438781738,3.36818695068
4.616,0.166931152344,0.600624084473,3.37200164795
4.617,0.16731262207,0.600624084473,3.37200164795
4.618,0.166931152344,0.600624084473,3.37200164795
4.619,0.16731262207,0.600624084473,3.36818695068
4.62,0.166931152344,0.604438781738,3.36818695068
4.621,0.166931152344,0.600624084473,3.36818695068
4.622,0.166931152344,0.600624084473,3.36818695068
4.623,0.16731262207,0.596809387207,3.36818695068
4.624,0.166931152344,0.600624084473,3.36818695068
4.625,0.166931152344,0.596809387207,3.36437225342
4.626,0.166931152344,0.596809387207,3.36437225342
4.627,0.16731262207,0.596809387207,3.37200164795
4.628,0.166931152344,0.593185424805,3.36437225342
4.629,0.16731262207,0.593185424805,3.36437225342
4.63,0.16731262207,0.593185424805,3.36437225342
4.631,0.166931152344,0.589370727539,3.36437225342
4.632,0.166931152344,0.593185424805,3.36055755615
4.633,0.16731262207,0.596809387207,3.36818695068
4.634,0.16731262207,0.596809387207,3.36437225342
4.635,0.166931152344,0.596809387207,3.36055755615
4.636,0.166931152344,0.596809387207,3.36437225342
4.637,0.16731262207,0.600624084473,3.36437225342
4.638,0.166931152344,0.600624084473,3.36437225342
4.639,0.166931152344,0.600624084473,3.36437225342
4.64,0.166931152344,0.600624084473,3.36818695068
4.641,0.166931152344,0.600624084473,3.36437225342
4.642,0.166931152344,0.600624084473,3.36437225342
4.643,0.166931152344,0.600624084473,3.36437225342
4.644,0.166931152344,0.600624084473,3.36818695068
4.645,0.166931152344,0.596809387207,3.36437225342
4.646,0.166931152344,0.596809387207,3.36437225342
4.647,0.16731262207,0.593185424805,3.36437225342
4.648,0.166931152344,0.593185424805,3.36437225342
4.649,0.16731262207,0.593185424805,3.36437225342
4.65,0.166931152344,0.589370727539,3.36055755615
4.651,0.166931152344,0.593185424805,3.36437225342
4.652,0.166931152344,0.589370727539,3.36437225342
4.653,0.16731262207,0.589370727539,3.36437225342
4.654,0.166931152344,0.596809387207,3.36437225342
4.655,0.166931152344,0.596809387207,3.36818695068
4.656,0.166931152344,0.600624084473,3.36818695068
4.657,0.16731262207,0.600624084473,3.36818695068
4.658,0.116596221924,-6.07051849365,2.36587524414
4.659,-0.0705718994141,-2.5785446167,-1.37672424316
4.66,-0.134239196777,-1.2939453125,-2.6496887207
4.661,-0.155963897705,-0.851631164551,-3.08036804199
4.662,-0.163593292236,-0.70686340332,-3.22132110596
4.663,-0.166244506836,-0.653457641602,-3.27472686768
4.664,-0.167007446289,-0.638198852539,-3.28998565674
4.665,-0.167388916016,-0.630569458008,-3.29761505127
4.666,-0.167388916016,-0.626754760742,-3.29761505127
4.667,-0.167388916016,-0.622940063477,-3.29761505127
4.668,-0.167388916016,-0.619125366211,-3.29761505127
4.669,-0.167388916016,-0.619125366211,-3.29761505127
4.67,-0.167388916016,-0.615310668945,-3.28998565674
4.671,-0.167388916016,-0.619125366211,-3.293800354
4.672,-0.167388916016,-0.619125366211,-3.29761505127
4.673,-0.167388916016,-0.619125366211,-3.29761505127
4.674,-0.167770385742,-0.622940063477,-3.29761505127
4.675,-0.167388916016,-0.622940063477,-3.29761505127
4.676,-0.167388916016,-0.622940063477,-3.29761505127
4.677,-0.167770385742,-0.619125366211,-3.30142974854
4.678,-0.167388916016,-0.626754760742,-3.30142974854
4.679,-0.167388916016,-0.626754760742,-3.29761505127
4.68,-0.167770385742,-0.626754760742,-3.30142974854
4.681,-0.167388916016,-0.626754760742,-3.293800354
4.682,-0.167770385742,-0.630569458008,-3.30142974854
4.683,-0.167388916016,-0.626754760742,-3.29761505127
4.684,-0.167388916016,-0.622940063477,-3.29761505127
4.685,-0.167388916016,-0.619125366211,-3.29761505127
4.686,-0.167388916016,-0.619125366211,-3.293800354
4.687,-0.167770385742,-0.619125366211,-3.29761505127
4.688,-0.167388916016,-0.619125366211,-3.29761505127
4.689,-0.167388916016,-0.619125366211,-3.29761505127
4.69,-0.167388916016,-0.615310668945,-3.29761505127
4.691,-0.167388916016,-0.615310668945,-3.29761505127
4.692,-0.167770385742,-0.622940063477,-3.29761505127
4.693,-0.167388916016,-0.622940063477,-3.29761505127
4.694,-0.167388916016,-0.622940063477,-3.29761505127
4.695,-0.167770385742,-0.622940063477,-3.293800354
4.696,-0.167388916016,-0.626754760742,-3.29761505127
4.697,-0.167388916016,-0.626754760742,-3.29761505127
4.698,-0.167388916016,-0.626754760742,-3.293800354
