"Latest: Time (s)","Latest: Potential (mV)","Latest: Current (A)"
0.405,-85.0295288086,-0.377216339111
0.406,-86.9133178711,-0.372257232666
0.407,-88.7971069336,-0.366916656494
0.408,-91.1518432617,-0.361576080322
0.409,-93.0356323242,-0.355491638184
0.41,-95.3903686523,-0.349388122559
0.411,-97.2741577148,-0.34366607666
0.412,-99.628894043,-0.337562561035
0.413,-101.983630371,-0.33145904541
0.414,-103.396472168,-0.325736999512
0.415,-105.28026123,-0.31925201416
0.416,-108.105944824,-0.312767028809
0.417,-109.989733887,-0.305519104004
0.418,-111.402575684,-0.299415588379
0.419,-113.286364746,-0.292167663574
0.42,-114.699206543,-0.285301208496
0.421,-116.582995605,-0.278434753418
0.422,-118.466784668,-0.271186828613
0.423,-120.327026367,-0.264320373535
0.424,-121.268920898,-0.256690979004
0.425,-122.681762695,-0.249443054199
0.426,-124.094604492,-0.241813659668
0.427,-125.978393555,-0.234184265137
0.428,-127.391235352,-0.226554870605
0.429,-128.804077148,-0.218925476074
0.43,-129.74597168,-0.211296081543
0.431,-130.687866211,-0.202903747559
0.432,-132.571655273,-0.194892883301
0.433,-133.98449707,-0.186882019043
0.434,-134.926391602,-0.179252624512
0.435,-135.868286133,-0.170860290527
0.436,-137.28112793,-0.162105560303
0.437,-138.223022461,-0.154094696045
0.438,-139.164916992,-0.145320892334
0.439,-140.577758789,-0.137310028076
0.44,-141.048706055,-0.128917694092
0.441,-141.51965332,-0.120525360107
0.442,-141.990600586,-0.11137008667
0.443,-142.461547852,-0.103359222412
0.444,-143.403442383,-0.0945854187012
0.445,-143.874389648,-0.0858116149902
0.446,-144.345336914,-0.0770378112793
0.447,-144.81628418,-0.0686454772949
0.448,-145.287231445,-0.0594902038574
0.449,-145.758178711,-0.051097869873
0.45,-146.229125977,-0.0419425964355
0.451,-146.229125977,-0.0331687927246
0.452,-146.700073242,-0.0247764587402
0.453,-146.700073242,-0.0160026550293
0.454,-146.700073242,-0.00722885131836
0.455,-146.700073242,0.00154495239258
0.456,-147.171020508,0.0107002258301
0.457,-146.700073242,0.019474029541
0.458,-146.229125977,0.028247833252
0.459,-146.229125977,0.0370025634766
0.46,-146.229125977,0.0457763671875
0.461,-146.229125977,0.0545501708984
0.462,-145.758178711,0.0633239746094
0.463,-145.758178711,0.0717163085938
0.464,-144.81628418,0.0808715820313
0.465,-144.81628418,0.0892639160156
0.466,-144.81628418,0.0980377197266
0.467,-143.874389648,0.106430053711
0.468,-143.403442383,0.115203857422
0.469,-142.461547852,0.12321472168
0.47,-141.990600586,0.132751464844
0.471,-141.048706055,0.140762329102
0.472,-140.577758789,0.149154663086
0.473,-139.635864258,0.15754699707
0.474,-138.693969727,0.165557861328
0.475,-137.752075195,0.173950195313
0.476,-136.339233398,0.18196105957
0.477,-135.868286133,0.190353393555
0.478,-134.455444336,0.198364257813
0.479,-133.513549805,0.20637512207
0.48,-132.571655273,0.214385986328
0.481,-130.687866211,0.222015380859
0.482,-129.74597168,0.230007171631
0.483,-128.333129883,0.237636566162
0.484,-126.920288086,0.245265960693
0.485,-125.507446289,0.252513885498
0.486,-124.094604492,0.260143280029
0.487,-122.681762695,0.267391204834
0.488,-121.268920898,0.274639129639
0.489,-119.856079102,0.281887054443
0.49,-117.995837402,0.288753509521
0.491,-116.11204834,0.2956199646
0.492,-114.228259277,0.302486419678
0.493,-112.81541748,0.309352874756
0.494,-110.931628418,0.315456390381
0.495,-109.047839355,0.322322845459
0.496,-107.164050293,0.328807830811
0.497,-105.28026123,0.334911346436
0.498,-103.396472168,0.341396331787
0.499,-101.512683105,0.347118377686
0.5,-99.628894043,0.353221893311
0.501,-97.2741577148,0.358562469482
0.502,-94.9194213867,0.364284515381
0.503,-93.0356323242,0.369625091553
0.504,-90.6808959961,0.375347137451
0.505,-88.7971069336,0.380687713623
0.506,-86.9133178711,0.385265350342
0.507,-84.0876342773,0.390605926514
0.508,-81.7328979492,0.395183563232
0.509,-79.3781616211,0.400142669678
0.51,-77.023425293,0.404720306396
0.511,-74.6686889648,0.408916473389
0.512,-72.3139526367,0.413494110107
0.513,-69.5118164062,0.417308807373
0.514,-67.1570800781,0.421485900879
0.515,-64.3313964844,0.425300598145
0.516,-62.4476074219,0.42911529541
0.517,-60.0928710937,0.432167053223
0.518,-57.7381347656,0.435600280762
0.519,-54.9124511719,0.439033508301
0.52,-52.5577148437,0.442085266113
0.521,-49.73203125,0.444755554199
0.522,-47.3772949219,0.447807312012
0.523,-45.0225585937,0.450477600098
0.524,-41.7259277344,0.452766418457
0.525,-38.9002441406,0.455055236816
0.526,-36.0745605469,0.456962585449
0.527,-33.7198242187,0.458869934082
0.528,-30.894140625,0.460777282715
0.529,-28.0684570312,0.462303161621
0.53,-25.7137207031,0.463829040527
0.531,-22.8880371094,0.465354919434
0.532,-20.0859008789,0.466117858887
0.533,-17.7311645508,0.467262268066
0.534,-14.905480957,0.467643737793
0.535,-12.5507446289,0.468406677246
0.536,-9.25411376953,0.468788146973
0.537,-6.89937744141,0.469551086426
0.538,-4.07369384766,0.469932556152
0.539,-1.71895751953,0.469169616699
0.54,1.57767333984,0.469169616699
0.541,4.87430419922,0.468788146973
0.542,7.69998779297,0.468406677246
0.543,10.5256713867,0.467262268066
0.544,12.8804077148,0.466499328613
0.545,16.1770385742,0.46573638916
0.546,19.002722168,0.46459197998
0.547,22.2993530273,0.463066101074
0.548,25.5959838867,0.461158752441
0.549,28.3981201172,0.459632873535
0.55,31.6947509766,0.457344055176
0.551,34.9913818359,0.455436706543
0.552,37.8170654297,0.452766418457
0.553,40.1718017578,0.450477600098
0.554,42.5265380859,0.447807312012
0.555,44.4103271484,0.444755554199
0.556,46.7650634766,0.441703796387
0.557,49.5907470703,0.438652038574
0.558,52.4164306641,0.435600280762
0.559,54.7711669922,0.432548522949
0.56,57.1259033203,0.428733825684
0.561,59.0096923828,0.425300598145
0.562,61.8353759766,0.421485900879
0.563,63.7191650391,0.417308807373
0.564,66.0739013672,0.413494110107
0.565,68.4286376953,0.408916473389
0.566,70.3124267578,0.404720306396
0.567,72.1962158203,0.400524139404
0.568,74.9983520508,0.395565032959
0.569,76.8821411133,0.390605926514
0.57,79.2368774414,0.386028289795
0.571,81.5916137695,0.38106918335
0.572,83.9463500977,0.375728607178
0.573,85.8301391602,0.370388031006
0.574,88.1848754883,0.365428924561
0.575,90.5396118164,0.359706878662
0.576,92.4234008789,0.35436630249
0.577,94.3071899414,0.347881317139
0.578,96.6619262695,0.34215927124
0.579,98.545715332,0.336055755615
0.58,100.429504395,0.330333709717
0.581,102.313293457,0.323848724365
0.582,104.19708252,0.317363739014
0.583,106.080871582,0.311260223389
0.584,107.493713379,0.304775238037
0.585,109.377502441,0.297908782959
0.586,111.261291504,0.291042327881
0.587,113.145080566,0.284175872803
0.588,114.557922363,0.276927947998
0.589,115.97076416,0.27006149292
0.59,117.383605957,0.262813568115
0.591,119.738342285,0.255565643311
0.592,121.151184082,0.247936248779
0.593,122.540478516,0.241069793701
0.594,123.953320312,0.23344039917
0.595,125.366162109,0.225811004639
0.596,126.779003906,0.217819213867
0.597,128.191845703,0.210189819336
0.598,129.6046875,0.202178955078
0.599,130.546582031,0.19416809082
0.6,131.488476562,0.186538696289
0.601,132.430371094,0.178146362305
0.602,133.843212891,0.170135498047
0.603,135.256054687,0.161743164063
0.604,135.727001953,0.153732299805
0.605,136.668896484,0.14533996582
0.606,137.610791016,0.136566162109
0.607,139.023632812,0.128173828125
0.608,140.436474609,0.119781494141
0.609,140.907421875,0.111389160156
0.61,141.849316406,0.102615356445
0.611,142.320263672,0.0942230224609
0.612,143.262158203,0.08544921875
0.613,143.733105469,0.0766754150391
0.614,144.204052734,0.0686645507813
0.615,144.675,0.0595092773438
0.616,144.675,0.0503540039063
0.617,145.145947266,0.0415802001953
0.618,145.145947266,0.0331878662109
0.619,145.616894531,0.0240516662598
0.62,146.087841797,0.0152778625488
0.621,146.087841797,0.00650405883789
0.622,146.087841797,-0.00226974487305
0.623,145.616894531,-0.011043548584
0.624,146.087841797,-0.0201988220215
0.625,146.087841797,-0.0289726257324
0.626,146.087841797,-0.0377464294434
0.627,146.087841797,-0.0461387634277
0.628,145.616894531,-0.0552940368652
0.629,145.145947266,-0.0640678405762
0.63,145.145947266,-0.0728416442871
0.631,144.675,-0.081615447998
0.632,143.733105469,-0.0900077819824
0.633,143.262158203,-0.0991630554199
0.634,142.791210937,-0.107555389404
0.635,142.320263672,-0.115947723389
0.636,141.378369141,-0.124340057373
0.637,140.436474609,-0.133113861084
0.638,139.494580078,-0.141506195068
0.639,138.552685547,-0.149898529053
0.64,137.610791016,-0.158290863037
0.641,137.610791016,-0.166664123535
0.642,136.668896484,-0.174674987793
0.643,135.256054687,-0.182685852051
0.644,134.314160156,-0.191459655762
0.645,133.372265625,-0.199089050293
0.646,131.959423828,-0.206718444824
0.647,131.017529297,-0.214729309082
0.648,129.6046875,-0.22274017334
0.649,128.191845703,-0.230369567871
0.65,126.779003906,-0.237998962402
0.651,124.895214844,-0.245628356934
0.652,123.953320312,-0.253257751465
0.653,122.540478516,-0.260124206543
0.654,121.151184082,-0.267753601074
0.655,119.26739502,-0.275001525879
0.656,117.383605957,-0.281867980957
0.657,116.441711426,-0.289115905762
0.658,114.557922363,-0.295600891113
0.659,112.674133301,-0.302467346191
0.66,111.261291504,-0.308952331543
0.661,108.906555176,-0.315818786621
0.662,107.022766113,-0.322303771973
0.663,105.138977051,-0.328407287598
0.664,103.255187988,-0.334892272949
0.665,101.371398926,-0.340614318848
0.666,99.0166625977,-0.347099304199
0.667,96.6619262695,-0.352439880371
0.668,94.3071899414,-0.35816192627
0.669,92.4234008789,-0.363864898682
0.67,90.5396118164,-0.36958694458
0.671,88.1848754883,-0.374546051025
0.672,85.8301391602,-0.379886627197
0.673,83.475402832,-0.384464263916
0.674,81.1206665039,-0.389423370361
0.675,79.2368774414,-0.394382476807
0.676,76.4111938477,-0.398578643799
0.677,74.0800048828,-0.403156280518
0.678,71.2543212891,-0.40735244751
0.679,68.8995849609,-0.411930084229
0.68,66.5448486328,-0.415363311768
0.681,63.7191650391,-0.419178009033
0.682,60.4225341797,-0.422611236572
0.683,58.0677978516,-0.426425933838
0.684,55.2421142578,-0.42947769165
0.685,52.8873779297,-0.432910919189
0.686,50.0616943359,-0.435962677002
0.687,46.7650634766,-0.438251495361
0.688,43.9393798828,-0.441303253174
0.689,40.1718017578,-0.44397354126
0.69,37.8170654297,-0.446262359619
0.691,35.9332763672,-0.448169708252
0.692,33.1075927734,-0.449695587158
0.693,31.2238037109,-0.451602935791
0.694,28.8690673828,-0.453128814697
0.695,26.9852783203,-0.454654693604
0.696,25.1250366211,-0.456562042236
0.697,22.770300293,-0.458087921143
0.698,20.4155639648,-0.459232330322
0.699,16.6479858398,-0.459613800049
0.7,14.2932495117,-0.460758209229
0.701,11.9385131836,-0.461521148682
0.702,9.58377685547,-0.462284088135
0.703,7.22904052734,-0.462665557861
0.704,4.40335693359,-0.462665557861
0.705,1.57767333984,-0.463047027588
0.706,-1.71895751953,-0.462665557861
0.707,-3.60274658203,-0.462665557861
0.708,-5.95748291016,-0.461902618408
0.709,-8.78316650391,-0.461139678955
0.71,-12.0797973633,-0.460758209229
0.711,-14.905480957,-0.459613800049
0.712,-17.2602172852,-0.458850860596
0.713,-20.0859008789,-0.457324981689
0.714,-22.4170898437,-0.455417633057
0.715,-25.2427734375,-0.454273223877
0.716,-28.0684570312,-0.452365875244
0.717,-30.894140625,-0.450839996338
0.718,-33.7198242187,-0.448169708252
0.719,-36.0745605469,-0.446643829346
0.72,-38.429296875,-0.44397354126
0.721,-41.7259277344,-0.4416847229
0.722,-44.0806640625,-0.438632965088
0.723,-46.4354003906,-0.435962677002
0.724,-48.3191894531,-0.432910919189
0.725,-50.6739257812,-0.429859161377
0.726,-53.0286621094,-0.426807403564
0.727,-55.3833984375,-0.423374176025
0.728,-57.7381347656,-0.419940948486
0.729,-60.0928710937,-0.416126251221
0.73,-61.9766601562,-0.412311553955
0.731,-64.3313964844,-0.408496856689
0.732,-66.6861328125,-0.404300689697
0.733,-69.5118164062,-0.400104522705
0.734,-72.3139526367,-0.395526885986
0.735,-74.1977416992,-0.391330718994
0.736,-76.5524780273,-0.386753082275
0.737,-78.9072143555,-0.38179397583
0.738,-81.2619506836,-0.376834869385
0.739,-84.0876342773,-0.371875762939
0.74,-85.9714233398,-0.366916656494
0.741,-87.8552124023,-0.361194610596
0.742,-89.7390014648,-0.355491638184
0.743,-92.093737793,-0.350151062012
0.744,-94.4484741211,-0.344429016113
0.745,-96.3322631836,-0.339088439941
0.746,-98.6869995117,-0.33260345459
