"Latest: Time (s)","Latest: Potential (mV)","Latest: Current (A)"
0.112,398.868786621,-0.145702362061
0.113,391.804577637,-0.168952941895
0.114,383.327526855,-0.192222595215
0.115,373.437634277,-0.214347839355
0.116,362.629394531,-0.23609161377
0.117,351.326660156,-0.256309509277
0.118,337.669189453,-0.276908874512
0.119,323.540771484,-0.29598236084
0.12,308.023059082,-0.313911437988
0.121,292.010852051,-0.33145904541
0.122,274.585803223,-0.347099304199
0.123,256.242407227,-0.362720489502
0.124,237.875463867,-0.375690460205
0.125,217.648278809,-0.389041900635
0.126,196.926599121,-0.400104522705
0.127,176.204919434,-0.410404205322
0.128,154.564892578,-0.419178009033
0.129,132.430371094,-0.426425933838
0.13,109.848449707,-0.432147979736
0.131,87.242980957,-0.437107086182
0.132,63.7191650391,-0.440158843994
0.133,40.6427490234,-0.442066192627
0.134,17.5898803711,-0.442447662354
0.135,-5.48653564453,-0.4416847229
0.136,-29.0103515625,-0.439395904541
0.137,-52.5577148437,-0.435581207275
0.138,-76.0815307617,-0.430240631104
0.139,-98.6869995117,-0.423374176025
0.14,-121.268920898,-0.415744781494
0.141,-143.403442383,-0.40620803833
0.142,-165.537963867,-0.395908355713
0.143,-186.707043457,-0.384082794189
0.144,-207.428723145,-0.371112823486
0.145,-227.184960937,-0.35701751709
0.146,-246.493798828,-0.341758728027
0.147,-265.30814209,-0.325355529785
0.148,-282.733190918,-0.307426452637
0.149,-299.68729248,-0.289115905762
0.15,-315.205004883,-0.270042419434
0.151,-329.804370117,-0.249443054199
0.152,-343.932788086,-0.228843688965
0.153,-356.648364258,-0.206336975098
0.154,-367.92755127,-0.18383026123
0.155,-378.759338379,-0.160961151123
0.156,-387.707336426,-0.13692855835
0.157,-395.713439941,-0.113658905029
0.158,-402.777648926,-0.0888633728027
0.159,-408.40546875,-0.0644493103027
0.16,-412.643994141,-0.0392723083496
0.161,-414.998730469,-0.0140953063965
0.162,-416.411572266,0.0110816955566
0.163,-416.411572266,0.0362396240234
0.164,-415.469677734,0.06103515625
0.165,-412.643994141,0.08544921875
0.166,-408.876416016,0.110244750977
0.167,-403.719543457,0.13427734375
0.168,-397.126281738,0.157928466797
0.169,-389.120178223,0.181198120117
0.17,-380.172180176,0.204086303711
0.171,-369.811340332,0.225811004639
0.172,-358.53215332,0.247173309326
0.173,-345.816577148,0.267772674561
0.174,-331.68815918,0.287227630615
0.175,-317.559741211,0.306301116943
0.176,-301.571081543,0.323467254639
0.177,-285.087927246,0.340251922607
0.178,-267.191931152,0.355892181396
0.179,-248.377587891,0.370388031006
0.18,-229.539697266,0.383358001709
0.181,-209.312512207,0.395565032959
0.182,-188.59083252,0.406246185303
0.183,-167.869152832,0.415782928467
0.184,-145.758178711,0.424156188965
0.185,-123.152709961,0.431022644043
0.186,-100.570788574,0.436363220215
0.187,-77.9653198242,0.44017791748
0.188,-54.4415039062,0.442848205566
0.189,-31.3650878906,0.443992614746
0.19,-7.37032470703,0.443992614746
0.191,15.7060913086,0.44246673584
0.192,38.7589599609,0.439414978027
0.193,61.8353759766,0.435218811035
0.194,84.8882446289,0.429496765137
0.195,107.493713379,0.421867370605
0.196,130.075634766,0.413494110107
0.197,151.739208984,0.403575897217
0.198,173.37923584,0.392513275146
0.199,194.100915527,0.380306243896
0.2,214.822595215,0.36657333374
0.201,234.578833008,0.351696014404
0.202,253.416723633,0.336437225342
0.203,271.760119629,0.319271087646
0.204,288.714221191,0.301342010498
0.205,305.197375488,0.282649993896
0.206,320.244140625,0.262813568115
0.207,335.314453125,0.242214202881
0.208,348.030029297,0.220489501953
0.209,360.274658203,0.198364257813
0.21,371.082897949,0.175476074219
0.211,381.443737793,0.152587890625
0.212,389.920788574,0.128936767578
0.213,396.984997559,0.104522705078
0.214,403.578259277,0.0801086425781
0.215,407.816784668,0.0553131103516
0.216,412.031762695,0.030517578125
0.217,414.386499023,0.00459671020508
0.218,415.328393555,-0.0201988220215
0.219,414.857446289,-0.044994354248
0.22,412.973657227,-0.0697898864746
0.221,409.229626465,-0.0945854187012
0.222,405.46204834,-0.118999481201
0.223,399.810681152,-0.142650604248
0.224,392.746472168,-0.166664123535
0.225,384.269421387,-0.189170837402
0.226,374.379528809,-0.21167755127
0.227,364.018688965,-0.233421325684
0.228,352.268554688,-0.254402160645
0.229,338.611083984,-0.274238586426
0.23,324.953613281,-0.29369354248
0.231,309.435900879,-0.311622619629
0.232,293.423693848,-0.329170227051
0.233,275.99864502,-0.345191955566
0.234,258.597143555,-0.360069274902
0.235,239.75925293,-0.374546051025
0.236,219.979467773,-0.387134552002
0.237,199.752282715,-0.398960113525
0.238,179.030603027,-0.408878326416
0.239,157.390576172,-0.417652130127
0.24,135.256054687,-0.425281524658
0.241,113.145080566,-0.431385040283
0.242,90.0686645508,-0.436725616455
0.243,67.0157958984,-0.440158843994
0.244,43.9393798828,-0.442066192627
0.245,20.4155639648,-0.442447662354
0.246,-2.66085205078,-0.4416847229
0.247,-26.6556152344,-0.439777374268
0.248,-50.2029785156,-0.436344146729
0.249,-73.7267944336,-0.431003570557
0.25,-95.861315918,-0.424518585205
0.251,-118.466784668,-0.416507720947
0.252,-141.048706055,-0.40735244751
0.253,-162.712280273,-0.397052764893
0.254,-183.881359863,-0.385990142822
0.255,-204.603039551,-0.373020172119
0.256,-224.830224609,-0.358543395996
0.257,-243.668115234,-0.34366607666
0.258,-262.976953125,-0.326881408691
0.259,-280.849401855,-0.309715270996
0.26,-298.274450684,-0.291404724121
0.261,-313.792163086,-0.271949768066
0.262,-328.39152832,-0.252113342285
0.263,-343.46184082,-0.230751037598
0.264,-355.706469727,-0.209007263184
0.265,-367.456604004,-0.186500549316
0.266,-378.288391113,-0.163249969482
0.267,-387.23638916,-0.139980316162
0.268,-394.77154541,-0.115947723389
0.269,-401.835754395,-0.0915336608887
0.27,-407.487121582,-0.0671195983887
0.271,-412.173046875,-0.0423240661621
0.272,-414.998730469,-0.0167655944824
0.273,-416.411572266,0.00802993774414
0.274,-416.882519531,0.0331878662109
0.275,-415.469677734,0.0579833984375
0.276,-413.585888672,0.0827789306641
0.277,-410.289257812,0.107192993164
0.278,-405.132385254,0.131607055664
0.279,-398.539123535,0.155258178711
0.28,-391.003967285,0.178909301758
0.281,-382.526916504,0.201416015625
0.282,-372.16607666,0.223159790039
0.283,-360.863342285,0.244884490967
0.284,-348.171313477,0.265483856201
0.285,-334.513842773,0.285320281982
0.286,-319.914477539,0.304012298584
0.287,-303.925817871,0.321941375732
0.288,-287.442663574,0.338726043701
0.289,-270.017614746,0.354747772217
0.29,-251.203271484,0.3688621521
0.291,-231.894433594,0.382595062256
0.292,-212.138195801,0.394420623779
0.293,-192.358410645,0.40548324585
0.294,-170.694836426,0.414638519287
0.295,-148.583862305,0.423774719238
0.296,-126.44934082,0.430641174316
0.297,-104.338366699,0.436363220215
0.298,-81.7328979492,0.44017791748
0.299,-58.2090820312,0.443229675293
0.3,-34.1907714844,0.444374084473
0.301,-11.137902832,0.444374084473
0.302,12.4094604492,0.443229675293
0.303,35.9332763672,0.440559387207
0.304,59.4806396484,0.435981750488
0.305,82.5335083008,0.430641174316
0.306,105.138977051,0.423774719238
0.307,127.720898437,0.415019989014
0.308,149.855419922,0.405101776123
0.309,171.024499512,0.394420623779
0.31,191.746179199,0.381832122803
0.311,212.467858887,0.368480682373
0.312,232.22409668,0.35436630249
0.313,251.061987305,0.338344573975
0.314,269.405383301,0.321559906006
0.315,286.359484863,0.304012298584
0.316,303.313586426,0.284938812256
0.317,318.831298828,0.265102386475
0.318,333.430664063,0.24450302124
0.319,347.088134766,0.223541259766
0.32,359.332763672,0.201416015625
0.321,370.611950684,0.178909301758
0.322,380.501843262,0.155639648438
0.323,389.449841309,0.131607055664
0.324,397.455944824,0.107574462891
0.325,403.107312012,0.0827789306641
0.326,407.816784668,0.0579833984375
0.327,412.031762695,0.0328063964844
0.328,414.386499023,0.0084114074707
0.329,415.79934082,-0.017147064209
0.33,415.328393555,-0.0419425964355
0.331,413.444604492,-0.0671195983887
0.332,410.171520996,-0.0915336608887
0.333,405.932995605,-0.116329193115
0.334,400.752575684,-0.139980316162
0.335,394.159313965,-0.163631439209
0.336,385.682263184,-0.186882019043
0.337,376.263317871,-0.209007263184
0.338,365.431530762,-0.230751037598
0.339,353.681396484,-0.252113342285
0.34,340.965820313,-0.27271270752
0.341,326.837402344,-0.291786193848
0.342,311.319689941,-0.310096740723
0.343,295.30748291,-0.327262878418
0.344,278.353381348,-0.34366607666
0.345,260.009985352,-0.358924865723
0.346,241.643041992,-0.373020172119
0.347,222.334204102,-0.386371612549
0.348,201.636071777,-0.397434234619
0.349,180.91439209,-0.408115386963
0.35,159.7453125,-0.416889190674
0.351,138.081738281,-0.424900054932
0.352,115.499816895,-0.431003570557
0.353,92.8943481445,-0.435962677002
0.354,69.8414794922,-0.439777374268
0.355,46.2941162109,-0.442066192627
0.356,23.2412475586,-0.44282913208
0.357,-0.306115722656,-0.4416847229
0.358,-23.8299316406,-0.440158843994
0.359,-47.8482421875,-0.436344146729
0.36,-70.4301635742,-0.431385040283
0.361,-93.9775268555,-0.425281524658
0.362,-116.11204834,-0.417652130127
0.363,-138.693969727,-0.408878326416
0.364,-160.357543945,-0.398578643799
0.365,-181.997570801,-0.387134552002
0.366,-202.719250488,-0.374546051025
0.367,-222.946435547,-0.360069274902
0.368,-241.784326172,-0.34481048584
0.369,-261.093164062,-0.329170227051
0.37,-278.494665527,-0.312004089355
0.371,-295.919714355,-0.293312072754
0.372,-311.437426758,-0.274238586426
0.373,-326.978686523,-0.254402160645
0.374,-340.636157227,-0.233039855957
0.375,-353.822680664,-0.21167755127
0.376,-366.043762207,-0.189170837402
0.377,-376.875549316,-0.166282653809
0.378,-386.294494629,-0.143032073975
0.379,-394.300598145,-0.118618011475
0.38,-401.364807129,-0.0942039489746
0.381,-407.016174316,-0.0697898864746
0.382,-411.702099609,-0.0453758239746
0.383,-414.527783203,-0.0201988220215
0.384,-415.940625,0.00497817993164
0.385,-416.411572266,0.030517578125
0.386,-415.469677734,0.0556945800781
0.387,-413.114941406,0.0801086425781
0.388,-409.818310547,0.104904174805
0.389,-405.132385254,0.129318237305
0.39,-398.539123535,0.152587890625
0.391,-391.003967285,0.175857543945
0.392,-382.99786377,0.198745727539
0.393,-372.637023926,0.22087097168
0.394,-361.334289551,0.241832733154
0.395,-349.113208008,0.263195037842
0.396,-335.455737305,0.282649993896
0.397,-321.327319336,0.302104949951
0.398,-305.338659668,0.319652557373
0.399,-289.326452637,0.336818695068
0.4,-270.959509277,0.352458953857
0.401,-253.087060547,0.367336273193
0.402,-233.778222656,0.380687713623
0.403,-214.021984863,0.392513275146
0.404,-193.771252441,0.40433883667
0.405,-172.107678223,0.413875579834
0.406,-150.467651367,0.422630310059
0.407,-127.862182617,0.429496765137
0.408,-106.222155762,0.435218811035
0.409,-83.6166870117,0.439796447754
0.41,-60.0928710937,0.44246673584
0.411,-36.5455078125,0.443992614746
0.412,-13.4926391602,0.444374084473
0.413,10.0547241211,0.442848205566
0.414,33.5785400391,0.44017791748
0.415,56.6549560547,0.435981750488
0.416,79.707824707,0.430641174316
0.417,102.784240723,0.424156188965
0.418,125.366162109,0.415782928467
0.419,147.500683594,0.406246185303
0.42,168.693310547,0.395183563232
0.421,189.862390137,0.383358001709
0.422,210.584069824,0.369625091553
0.423,230.811254883,0.35551071167
0.424,249.649145508,0.339870452881
0.425,267.521594238,0.323467254639
0.426,284.946643066,0.30553817749
0.427,301.429797363,0.286464691162
0.428,316.947509766,0.267009735107
0.429,331.546875,0.246410369873
0.43,345.204345703,0.225811004639
0.431,357.448974609,0.203323364258
0.432,368.728161621,0.180816650391
0.433,379.089001465,0.157928466797
0.434,388.507946777,0.133895874023
0.435,396.043103027,0.10986328125
0.436,402.16541748,0.08544921875
0.437,407.345837402,0.06103515625
0.438,411.113415527,0.0358581542969
0.439,413.915551758,0.0107002258301
0.44,415.328393555,-0.014476776123
0.441,414.857446289,-0.0396537780762
0.442,412.973657227,-0.0640678405762
0.443,409.70057373,-0.0888633728027
0.444,405.932995605,-0.113277435303
0.445,400.281628418,-0.137310028076
0.446,393.688366699,-0.160961151123
0.447,385.682263184,-0.184211730957
0.448,376.263317871,-0.206718444824
0.449,365.902478027,-0.228462219238
0.45,354.623291016,-0.249443054199
0.451,341.907714844,-0.269660949707
0.452,328.250244141,-0.289497375488
0.453,312.732531738,-0.307426452637
0.454,296.720324707,-0.325355529785
0.455,279.766223145,-0.341377258301
0.456,262.36472168,-0.356636047363
0.457,243.99777832,-0.371494293213
0.458,224.217993164,-0.384082794189
0.459,203.990808105,-0.395908355713
0.46,183.269128418,-0.406589508057
0.461,161.629101562,-0.415744781494
0.462,140.436474609,-0.423374176025
0.463,117.854553223,-0.429859161377
0.464,95.2490844727,-0.435199737549
0.465,72.1962158203,-0.439014434814
0.466,49.1197998047,-0.441303253174
0.467,26.0433837891,-0.442066192627
0.468,2.99051513672,-0.4416847229
0.469,-20.5568481445,-0.439777374268
0.47,-44.0806640625,-0.436725616455
0.471,-67.1570800781,-0.43176651001
0.472,-90.2099487305,-0.426044464111
0.473,-113.286364746,-0.41841506958
0.474,-135.397338867,-0.409641265869
0.475,-157.531860352,-0.399723052979
0.476,-179.171887207,-0.388660430908
0.477,-200.36451416,-0.375690460205
0.478,-220.120751953,-0.361957550049
0.479,-239.900537109,-0.347099304199
0.48,-259.209375,-0.330696105957
0.481,-277.08182373,-0.313911437988
0.482,-294.977819824,-0.295600891113
0.483,-310.51907959,-0.276527404785
0.484,-325.565844727,-0.256309509277
0.485,-339.694262695,-0.235710144043
0.486,-352.880786133,-0.213584899902
0.487,-364.63092041,-0.191841125488
0.488,-375.46270752,-0.168952941895
0.489,-384.881652832,-0.144939422607
0.49,-392.887756348,-0.121669769287
0.491,-399.951965332,-0.0972557067871
0.492,-406.545227051,-0.0724601745605
0.493,-410.760205078,-0.047664642334
0.494,-414.056835937,-0.0228691101074
0.495,-415.940625,0.0023078918457
0.496,-416.411572266,0.0274848937988
0.497,-415.940625,0.0522613525391
0.498,-414.056835937,0.0774383544922
0.499,-410.760205078,0.101470947266
0.5,-405.60333252,0.125885009766
0.501,-399.010070801,0.149917602539
0.502,-391.945861816,0.173568725586
0.503,-383.468811035,0.196075439453
0.504,-373.578918457,0.21858215332
0.505,-362.276184082,0.240306854248
0.506,-350.526049805,0.261287689209
0.507,-336.868579102,0.28112411499
0.508,-322.740161133,0.299816131592
0.509,-307.22244873,0.31774520874
0.51,-291.210241699,0.334911346436
0.511,-273.785192871,0.350933074951
0.512,-255.441796875,0.365810394287
0.513,-236.132958984,0.379543304443
0.514,-216.353173828,0.391750335693
0.515,-196.596936035,0.40319442749
0.516,-175.404309082,0.413112640381
0.517,-153.293334961,0.421867370605
0.518,-130.687866211,0.42911529541
0.519,-109.047839355,0.434837341309
0.52,-85.9714233398,0.439033508301
0.521,-62.4476074219,0.44246673584
0.522,-39.3711914062,0.444374084473
0.523,-15.8473754883,0.444374084473
0.524,7.69998779297,0.44361114502
0.525,30.7528564453,0.440940856934
0.526,53.8292724609,0.437126159668
0.527,76.8821411133,0.43140411377
0.528,99.4876098633,0.424919128418
0.529,122.540478516,0.416927337646
0.53,144.675,0.407772064209
0.531,165.867626953,0.396709442139
0.532,187.036706543,0.384883880615
0.533,207.75838623,0.371532440186
0.534,227.985571289,0.357418060303
0.535,247.29440918,0.34215927124
0.536,265.661352539,0.325374603271
0.537,283.062854004,0.308208465576
0.538,300.016955566,0.289134979248
0.539,315.534667969,0.269680023193
0.54,330.604980469,0.249080657959
0.541,343.791503906,0.228481292725
0.542,356.507080078,0.20637512207
0.543,367.78626709,0.183868408203
0.544,378.147106934,0.160598754883
0.545,387.566052246,0.136947631836
0.546,395.101208496,0.112915039063
0.547,401.694470215,0.0885009765625
0.548,407.345837402,0.0637054443359
0.549,410.642468262,0.0385284423828
0.55,413.915551758,0.0137519836426
0.551,415.79934082,-0.0118064880371
0.552,415.328393555,-0.0366020202637
0.553,413.444604492,-0.0613975524902
0.554,410.171520996,-0.0858116149902
0.555,405.932995605,-0.11022567749
0.556,400.752575684,-0.13463973999
0.557,394.159313965,-0.157909393311
0.558,386.153210449,-0.181541442871
0.559,376.263317871,-0.203666687012
0.56,365.902478027,-0.225791931152
0.561,354.623291016,-0.246772766113
0.562,341.907714844,-0.267372131348
0.563,327.779296875,-0.286064147949
0.564,312.732531738,-0.304374694824
0.565,296.720324707,-0.322303771973
0.566,279.766223145,-0.338706970215
0.567,262.36472168,-0.354347229004
0.568,243.526831055,-0.3684425354
0.569,223.747045898,-0.381031036377
0.57,203.990808105,-0.3928565979
0.571,182.798181152,-0.403537750244
0.572,161.629101562,-0.412693023682
0.573,139.965527344,-0.420322418213
0.574,117.854553223,-0.427188873291
0.575,94.778137207,-0.43176651001
0.576,71.7252685547,-0.435962677002
0.577,48.6488525391,-0.438251495361
0.578,25.5959838867,-0.439395904541
0.579,2.04862060547,-0.438632965088
0.58,-20.5568481445,-0.436725616455
0.581,-44.0806640625,-0.433292388916
0.582,-66.6861328125,-0.428714752197
0.583,-89.2680541992,-0.422992706299
0.584,-111.873522949,-0.415744781494
0.585,-133.513549805,-0.406970977783
0.586,-155.177124023,-0.397052764893
0.587,-176.817150879,-0.385990142822
0.588,-197.067883301,-0.373401641846
0.589,-217.295068359,-0.359687805176
0.59,-236.60390625,-0.345191955566
0.591,-254.970849609,-0.328788757324
0.592,-273.314245605,-0.312385559082
0.593,-290.268347168,-0.294456481934
0.594,-306.280554199,-0.275382995605
0.595,-321.798266602,-0.255546569824
0.596,-335.455737305,-0.235328674316
0.597,-348.642260742,-0.213584899902
0.598,-360.39239502,-0.191841125488
0.599,-371.695129395,-0.169334411621
0.6,-380.643127441,-0.145702362061
0.601,-389.120178223,-0.122051239014
0.602,-396.184387207,-0.0980186462402
0.603,-402.777648926,-0.0736045837402
0.604,-407.016174316,-0.0488090515137
0.605,-410.289257812,-0.0243949890137
0.606,-412.173046875,0.000400543212891
0.607,-413.114941406,0.025577545166
0.608,-412.643994141,0.0503540039063
0.609,-411.231152344,0.0747680664063
0.61,-407.487121582,0.0991821289063
0.611,-403.248596191,0.123596191406
0.612,-397.126281738,0.146865844727
0.613,-390.062072754,0.170135498047
0.614,-382.055969238,0.193023681641
0.615,-372.637023926,0.215530395508
0.616,-361.805236816,0.236873626709
0.617,-349.584155273,0.25785446167
0.618,-336.397631836,0.277690887451
0.619,-322.740161133,0.296764373779
0.62,-307.693395996,0.314693450928
0.621,-291.681188965,0.331859588623
0.622,-274.727087402,0.347881317139
0.623,-256.854638672,0.362758636475
0.624,-238.487695312,0.376873016357
0.625,-219.178857422,0.389461517334
0.626,-198.951672363,0.400905609131
0.627,-178.229992676,0.410823822021
0.628,-156.58996582,0.419216156006
0.629,-134.926391602,0.427589416504
0.63,-112.344470215,0.433311462402
0.631,-89.7390014648,0.437889099121
0.632,-66.2151855469,0.44132232666
0.633,-43.1387695312,0.443229675293
0.634,-19.1440063477,0.44361114502
0.635,4.40335693359,0.442848205566
0.636,27.9271728516,0.440559387207
0.637,51.0035888672,0.436744689941
0.638,74.5274047852,0.431785583496
0.639,97.1328735352,0.425300598145
0.64,120.209289551,0.417308807373
0.641,141.849316406,0.407772064209
0.642,163.041943359,0.397472381592
0.643,184.211022949,0.385646820068
0.644,204.932702637,0.373058319092
0.645,224.68894043,0.358562469482
0.646,243.99777832,0.34330368042
0.647,262.835668945,0.327281951904
0.648,280.23717041,0.309352874756
0.649,297.191271973,0.291042327881
0.65,313.203479004,0.271587371826
0.651,328.250244141,0.251750946045
0.652,341.907714844,0.230770111084
0.653,354.623291016,0.20866394043
0.654,366.373425293,0.186157226563
0.655,376.734265137,0.163269042969
0.656,386.153210449,0.139617919922
0.657,394.159313965,0.115585327148
0.658,400.752575684,0.0911712646484
0.659,405.932995605,0.0663757324219
0.66,410.171520996,0.0411987304688
0.661,413.444604492,0.0164222717285
0.662,415.328393555,-0.00837326049805
0.663,415.328393555,-0.0335502624512
0.664,414.386499023,-0.0587272644043
0.665,411.584362793,-0.0835227966309
0.666,407.345837402,-0.107936859131
0.667,402.636364746,-0.131969451904
0.668,396.514050293,-0.156002044678
0.669,388.507946777,-0.179252624512
0.67,379.55994873,-0.201759338379
0.671,369.199108887,-0.22388458252
0.672,358.390869141,-0.24486541748
0.673,345.204345703,-0.265846252441
0.674,332.017822266,-0.28491973877
0.675,316.4765625,-0.303993225098
0.676,300.958850098,-0.321922302246
0.677,284.475695801,-0.338325500488
0.678,266.60324707,-0.353965759277
0.679,248.236303711,-0.368824005127
0.68,228.92746582,-0.382175445557
0.681,209.171228027,-0.39400100708
0.682,187.978601074,-0.404682159424
0.683,166.809521484,-0.414218902588
0.684,145.616894531,-0.422229766846
0.685,123.482373047,-0.429096221924
0.686,100.429504395,-0.434818267822
0.687,77.3530883789,-0.438632965088
0.688,54.3002197266,-0.441303253174
0.689,31.2238037109,-0.44282913208
0.69,7.69998779297,-0.442447662354
0.691,-15.8473754883,-0.440921783447
0.692,-39.3711914062,-0.438251495361
0.693,-62.9185546875,-0.432910919189
0.694,-85.9714233398,-0.427951812744
0.695,-109.047839355,-0.420322418213
0.696,-131.629760742,-0.412311553955
0.697,-152.822387695,-0.402393341064
0.698,-174.933361816,-0.391330718994
0.699,-196.12598877,-0.378742218018
0.7,-216.353173828,-0.365009307861
0.701,-236.132958984,-0.350532531738
0.702,-254.970849609,-0.334129333496
0.703,-273.314245605,-0.31810760498
0.704,-290.739294434,-0.299797058105
0.705,-307.22244873,-0.280723571777
0.706,-322.740161133,-0.260887145996
0.707,-336.868579102,-0.240287780762
0.708,-350.99699707,-0.218925476074
0.709,-363.218078613,-0.196418762207
0.71,-374.520812988,-0.17391204834
0.711,-384.410705566,-0.150279998779
0.712,-392.416809082,-0.126247406006
0.713,-399.481018066,-0.102214813232
0.714,-405.60333252,-0.0778007507324
0.715,-410.289257812,-0.0526237487793
0.716,-413.114941406,-0.0282096862793
0.717,-414.527783203,-0.00303268432617
0.718,-414.998730469,0.0217628479004
0.719,-414.056835937,0.0469207763672
0.72,-412.173046875,0.0717163085938
0.721,-409.347363281,0.0965118408203
0.722,-404.661437988,0.120544433594
0.723,-398.539123535,0.144195556641
0.724,-391.474914551,0.167846679688
0.725,-383.468811035,0.190353393555
0.726,-374.520812988,0.212860107422
0.727,-363.218078613,0.23458480835
0.728,-351.467944336,0.255565643311
0.729,-338.281420898,0.275402069092
0.73,-324.15300293,0.29447555542
0.731,-308.635290527,0.312404632568
0.732,-292.623083496,0.329570770264
0.733,-275.198034668,0.345592498779
0.734,-257.325585937,0.360469818115
0.735,-238.016748047,0.374965667725
0.736,-218.707910156,0.387172698975
0.737,-198.480725098,0.398616790771
0.738,-177.75904541,0.408916473389
0.739,-156.58996582,0.4176902771
0.74,-134.455444336,0.425300598145
0.741,-111.873522949,0.431022644043
0.742,-89.7390014648,0.435981750488
0.743,-66.6861328125,0.439033508301
0.744,-43.6097167969,0.44132232666
0.745,-20.0859008789,0.44132232666
0.746,2.99051513672,0.440940856934
0.747,26.0433837891,0.438652038574
0.748,49.1197998047,0.435218811035
0.749,71.7252685547,0.429878234863
0.75,94.778137207,0.424156188965
0.751,117.383605957,0.415782928467
0.752,139.494580078,0.407009124756
0.753,161.158154297,0.395946502686
0.754,182.327233887,0.384883880615
0.755,203.048913574,0.372295379639
0.756,222.805151367,0.358180999756
0.757,242.113989258,0.342922210693
0.758,260.009985352,0.326900482178
0.759,277.882434082,0.309734344482
0.76,294.836535645,0.291042327881
0.761,309.906848145,0.271587371826
