"Latest: Time (s)","Latest: Potential (mV)","Latest: Current (A)"
0.058,359.332763672,0.0888824462891
0.059,363.547741699,0.0663757324219
0.06,366.844372559,0.0442504882813
0.061,368.728161621,0.022144317627
0.062,370.141003418,-0.000362396240234
0.063,371.082897949,-0.0228691101074
0.064,370.141003418,-0.0453758239746
0.065,368.257214355,-0.0671195983887
0.066,365.902478027,-0.0892448425293
0.067,362.629394531,-0.110988616943
0.068,358.861816406,-0.132732391357
0.069,353.681396484,-0.154094696045
0.07,347.088134766,-0.17505645752
0.071,340.023925781,-0.195655822754
0.072,332.488769531,-0.215492248535
0.073,324.01171875,-0.23494720459
0.074,314.616320801,-0.253257751465
0.075,304.255480957,-0.27156829834
0.076,293.423693848,-0.288734436035
0.077,281.179064941,-0.305137634277
0.078,268.934436035,-0.32154083252
0.079,255.771459961,-0.336418151855
0.08,242.113989258,-0.350532531738
0.081,227.043676758,-0.363864898682
0.082,211.996911621,-0.376071929932
0.083,196.455651855,-0.387897491455
0.084,180.91439209,-0.398197174072
0.085,163.983837891,-0.40735244751
0.086,147.500683594,-0.416126251221
0.087,130.075634766,-0.423374176025
0.088,112.203186035,-0.429859161377
0.089,94.778137207,-0.435199737549
0.09,76.8821411133,-0.439395904541
0.091,59.0096923828,-0.442447662354
0.092,40.1718017578,-0.44397354126
0.093,21.8284057617,-0.445117950439
0.094,2.99051513672,-0.444736480713
0.095,-15.8473754883,-0.443592071533
0.096,-34.1907714844,-0.440540313721
0.097,-52.5577148437,-0.437107086182
0.098,-71.8430053711,-0.43176651001
0.099,-90.2099487305,-0.426044464111
0.1,-108.105944824,-0.419178009033
0.101,-125.507446289,-0.411548614502
0.102,-142.932495117,-0.402011871338
0.103,-159.88659668,-0.392093658447
0.104,-176.817150879,-0.381031036377
0.105,-192.82935791,-0.369205474854
0.106,-207.89967041,-0.356254577637
0.107,-222.946435547,-0.342140197754
0.108,-237.545800781,-0.327262878418
0.109,-252.145166016,-0.312004089355
0.11,-265.30814209,-0.295600891113
0.111,-278.023718262,-0.278816223145
0.112,-290.268347168,-0.26050567627
0.113,-301.100134277,-0.242576599121
0.114,-312.379321289,-0.223121643066
0.115,-322.740161133,-0.203285217285
0.116,-331.68815918,-0.183067321777
0.117,-339.694262695,-0.162868499756
0.118,-347.229418945,-0.141506195068
0.119,-353.822680664,-0.120143890381
0.12,-359.474047852,-0.0984001159668
0.121,-364.159973145,-0.0762748718262
0.122,-367.456604004,-0.0541496276855
0.123,-370.282287598,-0.0316429138184
0.124,-372.16607666,-0.00913619995117
0.125,-373.107971191,0.013370513916
0.126,-373.107971191,0.0358581542969
0.127,-372.16607666,0.0583648681641
0.128,-369.811340332,0.0804901123047
0.129,-366.985656738,0.102233886719
0.13,-363.218078613,0.123977661133
0.131,-359.003100586,0.14533996582
0.132,-353.351733398,0.166702270508
0.133,-347.229418945,0.187301635742
0.134,-339.22331543,0.207138061523
0.135,-331.217211914,0.227336883545
0.136,-322.269213867,0.246410369873
0.137,-312.379321289,0.264720916748
0.138,-301.571081543,0.282649993896
0.139,-289.797399902,0.299816131592
0.14,-277.08182373,0.316219329834
0.141,-264.366247559,0.331478118896
0.142,-250.732324219,0.346355438232
0.143,-236.60390625,0.360088348389
0.144,-221.53359375,0.373439788818
0.145,-206.486828613,0.385265350342
0.146,-190.474621582,0.395946502686
0.147,-173.991467285,0.406246185303
0.148,-157.531860352,0.415019989014
0.149,-140.577758789,0.423393249512
0.15,-122.681762695,0.429878234863
0.151,-104.809313965,0.435981750488
0.152,-86.9133178711,0.44017791748
0.153,-68.0989746094,0.443992614746
0.154,-50.2029785156,0.446662902832
0.155,-31.3650878906,0.448188781738
0.156,-13.0216918945,0.448188781738
0.157,6.28714599609,0.447425842285
0.158,25.1250366211,0.445137023926
0.159,42.9974853516,0.442085266113
0.16,61.8353759766,0.437889099121
0.161,80.1787719727,0.432548522949
0.162,98.0747680664,0.426063537598
0.163,116.441711426,0.418453216553
0.164,133.372265625,0.410060882568
0.165,150.326367187,0.400524139404
0.166,167.28046875,0.389461517334
0.167,183.740075684,0.378017425537
0.168,199.752282715,0.365428924561
0.169,215.29354248,0.352077484131
0.17,230.811254883,0.337963104248
0.171,244.468725586,0.322322845459
0.172,258.126196289,0.30668258667
0.173,271.760119629,0.289897918701
0.174,284.475695801,0.271968841553
0.175,296.249377441,0.254421234131
0.176,307.081164551,0.235347747803
0.177,317.418457031,0.215530395508
0.178,326.837402344,0.1953125
0.179,335.314453125,0.175094604492
0.18,343.320556641,0.154495239258
0.181,349.913818359,0.13313293457
0.182,355.565185547,0.11100769043
0.183,360.745605469,0.0892639160156
0.184,364.960583496,0.067138671875
0.185,368.257214355,0.0450134277344
0.186,370.141003418,0.0225257873535
0.187,371.082897949,1.90734863281E-005
0.188,371.082897949,-0.0224876403809
0.189,370.611950684,-0.044994354248
0.19,369.199108887,-0.0671195983887
0.191,366.844372559,-0.0892448425293
0.192,363.100341797,-0.110988616943
0.193,358.861816406,-0.132350921631
0.194,353.681396484,-0.153713226318
0.195,347.088134766,-0.174293518066
0.196,340.494873047,-0.195274353027
0.197,332.959716797,-0.215110778809
0.198,324.01171875,-0.234184265137
0.199,314.145373535,-0.252876281738
0.2,303.784533691,-0.271186828613
0.201,292.481799316,-0.288352966309
0.202,280.708117676,-0.305137634277
0.203,268.46348877,-0.320777893066
0.204,254.82956543,-0.335655212402
0.205,240.701147461,-0.350151062012
0.206,227.043676758,-0.363864898682
0.207,211.996911621,-0.375690460205
0.208,196.455651855,-0.387134552002
0.209,179.972497559,-0.397434234619
0.21,163.512890625,-0.406589508057
0.211,146.558789062,-0.415363311768
0.212,129.133740234,-0.422992706299
0.213,111.73223877,-0.429096221924
0.214,93.3652954102,-0.434436798096
0.215,74.9983520508,-0.438251495361
0.216,56.6549560547,-0.440921783447
0.217,38.2880126953,-0.443210601807
0.218,19.9446166992,-0.44397354126
0.219,1.57767333984,-0.443210601807
0.22,-17.2602172852,-0.4416847229
0.221,-35.6036132812,-0.439014434814
0.222,-54.4415039062,-0.435199737549
0.223,-72.3139526367,-0.431003570557
0.224,-90.2099487305,-0.424900054932
0.225,-108.105944824,-0.417652130127
0.226,-125.507446289,-0.409641265869
0.227,-142.932495117,-0.400485992432
0.228,-159.88659668,-0.390949249268
0.229,-175.875256348,-0.379505157471
0.23,-192.358410645,-0.367679595947
0.231,-207.89967041,-0.354347229004
0.232,-223.417382812,-0.340614318848
0.233,-237.545800781,-0.326118469238
0.234,-251.203271484,-0.310478210449
0.235,-264.837194824,-0.294456481934
0.236,-277.08182373,-0.277290344238
0.237,-289.326452637,-0.25936126709
0.238,-301.100134277,-0.241050720215
0.239,-310.990026855,-0.222358703613
0.24,-320.85637207,-0.202522277832
0.241,-329.804370117,-0.182304382324
0.242,-338.281420898,-0.16134262085
0.243,-345.816577148,-0.140743255615
0.244,-351.938891602,-0.119380950928
0.245,-357.590258789,-0.0976371765137
0.246,-362.276184082,-0.0758934020996
0.247,-366.043762207,-0.0533866882324
0.248,-369.340393066,-0.0312614440918
0.249,-371.224182129,-0.00875473022461
0.25,-371.695129395,0.0137519836426
0.251,-372.637023926,0.0362396240234
0.252,-371.224182129,0.0583648681641
0.253,-369.340393066,0.0804901123047
0.254,-366.514709473,0.102615356445
0.255,-363.218078613,0.123977661133
0.256,-358.061206055,0.14533996582
0.257,-352.409838867,0.166320800781
0.258,-346.287524414,0.187301635742
0.259,-338.752368164,0.20751953125
0.26,-330.275317383,0.227336883545
0.261,-321.327319336,0.246028900146
0.262,-310.990026855,0.264720916748
0.263,-300.158239746,0.282649993896
0.264,-289.326452637,0.300197601318
0.265,-277.08182373,0.315837860107
0.266,-264.366247559,0.331478118896
0.267,-250.261376953,0.345973968506
0.268,-236.132958984,0.359706878662
0.269,-221.062646484,0.372676849365
0.27,-206.015881348,0.384502410889
0.271,-190.474621582,0.395565032959
0.272,-173.991467285,0.405864715576
0.273,-156.58996582,0.414638519287
0.274,-140.106811523,0.423011779785
0.275,-122.21081543,0.429496765137
0.276,-104.809313965,0.435600280762
0.277,-86.4423706055,0.439796447754
0.278,-68.0989746094,0.44361114502
0.279,-50.2029785156,0.446281433105
0.28,-31.3650878906,0.447807312012
0.281,-13.0216918945,0.447807312012
0.282,5.34525146484,0.446662902832
0.283,24.1831420898,0.444755554199
0.284,42.5265380859,0.441703796387
0.285,60.8934814453,0.437507629395
0.286,79.2368774414,0.432167053223
0.287,97.1328735352,0.426063537598
0.288,115.028869629,0.418071746826
0.289,132.901318359,0.409679412842
0.29,150.326367187,0.400142669678
0.291,167.28046875,0.389461517334
0.292,183.740075684,0.378017425537
0.293,199.752282715,0.365428924561
0.294,215.29354248,0.352458953857
0.295,229.869360352,0.337581634521
0.296,244.939672852,0.322704315186
0.297,258.126196289,0.306301116943
0.298,271.289172363,0.289897918701
0.299,283.53380127,0.271968841553
0.3,295.30748291,0.254421234131
0.301,306.13927002,0.235347747803
0.302,316.4765625,0.215911865234
0.303,325.895507813,0.195693969727
0.304,334.372558594,0.175476074219
0.305,341.907714844,0.154495239258
0.306,349.442871094,0.132751464844
0.307,355.565185547,0.111770629883
0.308,360.745605469,0.0896453857422
0.309,364.960583496,0.0675201416016
0.31,368.257214355,0.0450134277344
0.311,370.611950684,0.0225257873535
0.312,372.02479248,0.000400543212891
0.313,372.495739746,-0.0224876403809
0.314,371.553845215,-0.0446128845215
0.315,370.141003418,-0.0671195983887
0.316,367.78626709,-0.0892448425293
0.317,364.48963623,-0.110607147217
0.318,360.274658203,-0.132732391357
0.319,355.094238281,-0.154094696045
0.32,348.971923828,-0.175437927246
0.321,341.907714844,-0.195274353027
0.322,333.901611328,-0.215492248535
0.323,325.424560547,-0.234565734863
0.324,316.005615234,-0.253639221191
0.325,305.668322754,-0.27156829834
0.326,294.365588379,-0.289115905762
0.327,282.591906738,-0.30590057373
0.328,269.876330566,-0.322303771973
0.329,256.713354492,-0.337181091309
0.33,242.584936523,-0.351295471191
0.331,227.514624023,-0.364627838135
0.332,212.467858887,-0.377216339111
0.333,196.455651855,-0.388660430908
0.334,180.91439209,-0.399341583252
0.335,163.512890625,-0.408496856689
0.336,146.558789062,-0.416889190674
0.337,129.133740234,-0.424137115479
0.338,110.790344238,-0.430240631104
0.339,92.8943481445,-0.435962677002
0.34,74.9983520508,-0.439777374268
0.341,56.6549560547,-0.442447662354
0.342,37.3461181641,-0.444355010986
0.343,18.5317749023,-0.444736480713
0.344,-0.306115722656,-0.444355010986
0.345,-18.673059082,-0.44282913208
0.346,-36.5455078125,-0.440158843994
0.347,-55.3833984375,-0.436344146729
0.348,-74.1977416992,-0.431003570557
0.349,-91.6227905273,-0.425281524658
0.35,-109.518786621,-0.418033599854
0.351,-126.44934082,-0.410785675049
0.352,-143.874389648,-0.400867462158
0.353,-160.828491211,-0.391330718994
0.354,-177.288098145,-0.379886627197
0.355,-193.771252441,-0.368061065674
0.356,-208.841564941,-0.354347229004
0.357,-223.888330078,-0.340995788574
0.358,-238.016748047,-0.326499938965
0.359,-252.145166016,-0.310478210449
0.36,-265.30814209,-0.294075012207
0.361,-278.023718262,-0.277290344238
0.362,-290.268347168,-0.25936126709
0.363,-301.100134277,-0.241050720215
0.364,-311.437426758,-0.221977233887
0.365,-321.798266602,-0.202522277832
0.366,-330.746264648,-0.182304382324
0.367,-338.752368164,-0.16134262085
0.368,-346.287524414,-0.141124725342
0.369,-352.880786133,-0.118999481201
0.37,-358.061206055,-0.0976371765137
0.371,-362.747131348,-0.075511932373
0.372,-366.514709473,-0.053768157959
0.373,-368.398498535,-0.0308799743652
0.374,-370.282287598,-0.00875473022461
0.375,-371.224182129,0.0141334533691
0.376,-371.224182129,0.0358581542969
0.377,-370.282287598,0.0579833984375
0.378,-367.92755127,0.0804901123047
0.379,-365.101867676,0.101852416992
0.38,-361.334289551,0.123977661133
0.381,-357.119311523,0.144958496094
0.382,-351.938891602,0.165939331055
0.383,-345.345629883,0.186920166016
0.384,-337.339526367,0.207138061523
0.385,-329.333422852,0.226573944092
0.386,-320.385424805,0.24564743042
0.387,-310.048132324,0.263957977295
0.388,-299.68729248,0.281887054443
0.389,-288.384558105,0.298671722412
0.39,-275.668981934,0.314693450928
0.391,-262.506005859,0.330715179443
0.392,-249.319482422,0.344829559326
0.393,-235.191064453,0.358943939209
0.394,-220.591699219,0.371532440186
0.395,-205.544934082,0.383739471436
0.396,-189.061779785,0.394420623779
0.397,-173.049572754,0.40433883667
0.398,-156.58996582,0.413494110107
0.399,-140.106811523,0.421485900879
0.4,-122.21081543,0.428352355957
0.401,-104.809313965,0.434074401855
0.402,-86.9133178711,0.439033508301
0.403,-68.0989746094,0.44246673584
0.404,-50.2029785156,0.444755554199
0.405,-31.8360351562,0.445899963379
0.406,-13.0216918945,0.446662902832
0.407,5.81619873047,0.445899963379
0.408,24.6540893555,0.44361114502
0.409,42.5265380859,0.439796447754
0.41,61.3644287109,0.436363220215
0.411,79.2368774414,0.431022644043
0.412,97.1328735352,0.424537658691
0.413,115.499816895,0.416927337646
0.414,132.430371094,0.408153533936
0.415,149.384472656,0.398998260498
0.416,165.867626953,0.388317108154
0.417,182.798181152,0.376873016357
0.418,198.339440918,0.364284515381
0.419,214.351647949,0.351314544678
0.42,228.92746582,0.336437225342
0.421,243.055883789,0.321559906006
0.422,257.184301758,0.305919647217
0.423,270.818225098,0.289134979248
0.424,283.062854004,0.271587371826
0.425,294.836535645,0.253658294678
0.426,305.668322754,0.234966278076
0.427,315.534667969,0.215148925781
0.428,325.424560547,0.1953125
0.429,334.372558594,0.175094604492
0.43,341.907714844,0.154495239258
0.431,348.500976563,0.132751464844
0.432,354.623291016,0.111389160156
0.433,359.803710938,0.0892639160156
0.434,364.018688965,0.067138671875
0.435,367.315319824,0.0450134277344
0.436,369.670056152,0.0225257873535
0.437,371.082897949,1.90734863281E-005
0.438,371.553845215,-0.0224876403809
0.439,371.082897949,-0.044994354248
0.44,369.670056152,-0.0667381286621
0.441,367.315319824,-0.0888633728027
0.442,364.018688965,-0.110988616943
0.443,359.803710938,-0.132732391357
0.444,354.623291016,-0.154094696045
0.445,348.500976563,-0.174674987793
0.446,341.436767578,-0.195274353027
0.447,333.901611328,-0.215492248535
0.448,324.953613281,-0.234565734863
0.449,315.087268066,-0.253257751465
0.45,305.197375488,-0.27156829834
0.451,293.894641113,-0.289115905762
0.452,282.120959473,-0.305519104004
0.453,269.405383301,-0.321922302246
0.454,255.771459961,-0.336799621582
0.455,242.113989258,-0.350914001465
0.456,227.514624023,-0.364246368408
0.457,212.938806152,-0.376834869385
0.458,197.397546387,-0.388278961182
0.459,181.385339355,-0.398960113525
0.46,164.454785156,-0.408496856689
0.461,147.500683594,-0.416507720947
0.462,130.075634766,-0.423755645752
0.463,113.145080566,-0.430240631104
0.464,94.778137207,-0.435581207275
0.465,75.940246582,-0.440158843994
0.466,58.0677978516,-0.442447662354
0.467,39.2299072266,-0.444736480713
0.468,20.8865112305,-0.445117950439
0.469,2.04862060547,-0.445117950439
0.47,-16.7892700195,-0.443592071533
0.471,-35.1326660156,-0.441303253174
0.472,-53.499609375,-0.437107086182
0.473,-72.3139526367,-0.432147979736
0.474,-90.2099487305,-0.426425933838
0.475,-108.105944824,-0.41955947876
0.476,-125.507446289,-0.411930084229
0.477,-142.932495117,-0.402393341064
0.478,-159.88659668,-0.3928565979
0.479,-176.817150879,-0.381031036377
0.48,-192.82935791,-0.369205474854
0.481,-208.841564941,-0.356254577637
0.482,-223.888330078,-0.342903137207
0.483,-238.487695312,-0.327262878418
0.484,-252.616113281,-0.312004089355
0.485,-266.250036621,-0.295600891113
0.486,-278.494665527,-0.278434753418
0.487,-290.739294434,-0.26050567627
0.488,-302.042028809,-0.242195129395
0.489,-312.850268555,-0.223503112793
0.49,-322.269213867,-0.203666687012
0.491,-331.217211914,-0.183448791504
0.492,-339.694262695,-0.162487030029
0.493,-346.75847168,-0.141506195068
0.494,-353.351733398,-0.120143890381
0.495,-359.003100586,-0.0984001159668
0.496,-363.218078613,-0.0766563415527
0.497,-366.985656738,-0.0541496276855
0.498,-370.282287598,-0.0316429138184
0.499,-372.16607666,-0.00951766967773
0.5,-373.107971191,0.0137519836426
0.501,-373.107971191,0.0354766845703
0.502,-371.695129395,0.0579833984375
0.503,-369.811340332,0.0801086425781
0.504,-366.985656738,0.101852416992
0.505,-363.218078613,0.123596191406
0.506,-358.53215332,0.14533996582
0.507,-352.880786133,0.166320800781
0.508,-346.287524414,0.186920166016
0.509,-338.752368164,0.20751953125
0.51,-330.275317383,0.227336883545
0.511,-321.327319336,0.246410369873
0.512,-310.990026855,0.264339447021
0.513,-300.158239746,0.28226852417
0.514,-288.855505371,0.299434661865
0.515,-277.08182373,0.315837860107
0.516,-264.366247559,0.33109664917
0.517,-250.261376953,0.345592498779
0.518,-236.132958984,0.359706878662
0.519,-221.53359375,0.372676849365
0.52,-206.015881348,0.384502410889
0.521,-190.474621582,0.395183563232
0.522,-173.991467285,0.40548324585
0.523,-157.060913086,0.414638519287
0.524,-140.106811523,0.422630310059
0.525,-122.21081543,0.429496765137
0.526,-104.338366699,0.435218811035
0.527,-86.4423706055,0.439796447754
0.528,-68.0989746094,0.443229675293
0.529,-49.2610839844,0.446281433105
0.53,-30.4231933594,0.447425842285
0.531,-12.5507446289,0.447807312012
0.532,5.81619873047,0.446662902832
0.533,24.6540893555,0.444374084473
0.534,42.9974853516,0.44132232666
0.535,61.3644287109,0.437126159668
0.536,80.1787719727,0.431785583496
0.537,97.6038208008,0.425682067871
0.538,115.499816895,0.4176902771
0.539,132.901318359,0.409297943115
0.54,150.797314453,0.399761199951
0.541,167.28046875,0.389080047607
0.542,183.740075684,0.377254486084
0.543,199.752282715,0.365047454834
0.544,215.29354248,0.352077484131
0.545,229.869360352,0.337200164795
0.546,244.468725586,0.322322845459
0.547,258.126196289,0.306301116943
0.548,270.818225098,0.289134979248
0.549,283.062854004,0.271968841553
0.55,295.30748291,0.254039764404
0.551,306.13927002,0.234966278076
0.552,316.4765625,0.215530395508
0.553,325.895507813,0.1953125
0.554,333.901611328,0.175094604492
0.555,341.907714844,0.154113769531
0.556,348.971923828,0.13313293457
0.557,355.094238281,0.111389160156
0.558,360.274658203,0.0896453857422
0.559,364.48963623,0.0675201416016
0.56,367.78626709,0.0450134277344
0.561,370.141003418,0.0225257873535
0.562,371.553845215,1.90734863281E-005
0.563,372.02479248,-0.0224876403809
0.564,371.082897949,-0.0446128845215
0.565,369.670056152,-0.0671195983887
0.566,366.844372559,-0.0888633728027
0.567,364.018688965,-0.110607147217
0.568,359.803710938,-0.132350921631
0.569,355.094238281,-0.153713226318
0.57,348.500976563,-0.17505645752
0.571,340.965820313,-0.195274353027
0.572,333.430664063,-0.215110778809
0.573,325.424560547,-0.234565734863
0.574,315.534667969,-0.253257751465
0.575,305.197375488,-0.27156829834
0.576,294.365588379,-0.289115905762
0.577,282.120959473,-0.305519104004
0.578,269.876330566,-0.32154083252
0.579,256.242407227,-0.336799621582
0.58,243.055883789,-0.350532531738
0.581,227.514624023,-0.364627838135
0.582,212.467858887,-0.376834869385
0.583,196.926599121,-0.388278961182
0.584,180.91439209,-0.398197174072
0.585,164.454785156,-0.408115386963
0.586,147.500683594,-0.416507720947
0.587,130.075634766,-0.424137115479
0.588,112.203186035,-0.43062210083
0.589,94.778137207,-0.435962677002
0.59,76.8821411133,-0.439395904541
0.591,58.5387451172,-0.44282913208
0.592,39.7008544922,-0.444736480713
0.593,21.3574584961,-0.445880889893
0.594,2.51956787109,-0.445117950439
0.595,-16.3183227539,-0.443210601807
0.596,-34.66171875,-0.440921783447
0.597,-53.0286621094,-0.437488555908
0.598,-72.3139526367,-0.432529449463
0.599,-90.2099487305,-0.426425933838
0.6,-108.105944824,-0.41955947876
0.601,-125.507446289,-0.411930084229
0.602,-143.403442383,-0.402393341064
0.603,-159.88659668,-0.3928565979
0.604,-177.288098145,-0.381412506104
0.605,-193.300305176,-0.36958694458
0.606,-208.841564941,-0.356254577637
0.607,-223.888330078,-0.34252166748
0.608,-238.016748047,-0.327644348145
0.609,-252.616113281,-0.312004089355
0.61,-265.779089355,-0.295600891113
0.611,-278.494665527,-0.278434753418
0.612,-290.739294434,-0.260887145996
0.613,-302.042028809,-0.242576599121
0.614,-312.850268555,-0.223503112793
0.615,-322.740161133,-0.203666687012
0.616,-331.68815918,-0.183448791504
0.617,-339.694262695,-0.162487030029
0.618,-347.229418945,-0.141506195068
0.619,-353.351733398,-0.120143890381
0.62,-359.003100586,-0.0984001159668
0.621,-363.689025879,-0.0762748718262
0.622,-367.456604004,-0.0541496276855
0.623,-369.811340332,-0.0316429138184
0.624,-371.695129395,-0.00951766967773
0.625,-373.107971191,0.0129890441895
0.626,-373.107971191,0.0358581542969
0.627,-371.695129395,0.0579833984375
0.628,-369.340393066,0.0801086425781
0.629,-366.514709473,0.102233886719
0.63,-362.747131348,0.123596191406
0.631,-358.53215332,0.14533996582
0.632,-352.880786133,0.166320800781
0.633,-346.287524414,0.186920166016
0.634,-338.752368164,0.207138061523
0.635,-330.746264648,0.226955413818
0.636,-321.327319336,0.246028900146
0.637,-311.437426758,0.264339447021
0.638,-300.629187012,0.28226852417
0.639,-289.326452637,0.299434661865
0.64,-276.610876465,0.315456390381
0.641,-263.895300293,0.33109664917
0.642,-250.261376953,0.345592498779
0.643,-236.132958984,0.359706878662
0.644,-221.062646484,0.372676849365
0.645,-206.015881348,0.384502410889
0.646,-190.003674316,0.395565032959
0.647,-173.52052002,0.405864715576
0.648,-157.060913086,0.414638519287
0.649,-140.106811523,0.422630310059
0.65,-122.681762695,0.429496765137
0.651,-104.809313965,0.435218811035
0.652,-86.4423706055,0.439796447754
0.653,-68.0989746094,0.443229675293
0.654,-50.2029785156,0.445899963379
0.655,-31.3650878906,0.447044372559
0.656,-12.5507446289,0.447807312012
0.657,6.28714599609,0.446662902832
0.658,25.1250366211,0.444755554199
0.659,43.4684326172,0.44132232666
0.66,61.8353759766,0.437126159668
0.661,80.1787719727,0.432167053223
0.662,98.0747680664,0.425300598145
0.663,115.97076416,0.4176902771
0.664,133.372265625,0.408916473389
0.665,149.855419922,0.399761199951
0.666,166.809521484,0.389080047607
0.667,183.740075684,0.377635955811
0.668,199.281335449,0.365047454834
0.669,214.822595215,0.351696014404
0.67,229.869360352,0.337200164795
0.671,243.99777832,0.321941375732
0.672,257.655249023,0.306301116943
0.673,271.289172363,0.289516448975
0.674,283.53380127,0.271968841553
0.675,295.30748291,0.254039764404
0.676,306.13927002,0.234966278076
0.677,316.4765625,0.215530395508
0.678,325.895507813,0.195693969727
0.679,334.372558594,0.175094604492
0.68,342.378662109,0.154495239258
0.681,348.971923828,0.13313293457
0.682,354.623291016,0.111389160156
0.683,359.803710938,0.0896453857422
0.684,364.48963623,0.0675201416016
0.685,367.315319824,0.0450134277344
0.686,369.670056152,0.0225257873535
0.687,371.082897949,0.000400543212891
0.688,371.553845215,-0.0224876403809
0.689,371.082897949,-0.044994354248
0.69,370.141003418,-0.0667381286621
0.691,367.78626709,-0.0888633728027
0.692,364.48963623,-0.110988616943
0.693,359.803710938,-0.132350921631
0.694,355.094238281,-0.153713226318
0.695,348.500976563,-0.17505645752
0.696,341.907714844,-0.195274353027
0.697,333.901611328,-0.215110778809
0.698,324.953613281,-0.234184265137
0.699,315.534667969,-0.253257751465
0.7,305.197375488,-0.27156829834
0.701,293.894641113,-0.288734436035
0.702,282.120959473,-0.305137634277
0.703,269.876330566,-0.32154083252
0.704,256.242407227,-0.336799621582
0.705,242.113989258,-0.350914001465
0.706,227.985571289,-0.364246368408
0.707,212.938806152,-0.376453399658
0.708,197.397546387,-0.388278961182
0.709,181.385339355,-0.398578643799
0.71,164.454785156,-0.408115386963
0.711,147.500683594,-0.416889190674
0.712,130.546582031,-0.424137115479
0.713,113.145080566,-0.429859161377
0.714,94.778137207,-0.435962677002
0.715,75.940246582,-0.439777374268
0.716,58.0677978516,-0.44282913208
0.717,39.2299072266,-0.444736480713
0.718,21.3574584961,-0.445117950439
0.719,2.51956787109,-0.445117950439
0.72,-16.3183227539,-0.443592071533
0.721,-35.1326660156,-0.441303253174
0.722,-53.499609375,-0.437870025635
0.723,-71.8430053711,-0.432529449463
0.724,-89.7390014648,-0.426425933838
0.725,-108.105944824,-0.41955947876
0.726,-125.507446289,-0.411548614502
0.727,-142.932495117,-0.402774810791
0.728,-159.88659668,-0.392475128174
0.729,-176.346203613,-0.381412506104
0.73,-192.82935791,-0.369205474854
0.731,-208.841564941,-0.356636047363
0.732,-224.359277344,-0.34252166748
0.733,-238.487695312,-0.328025817871
0.734,-252.616113281,-0.312385559082
0.735,-265.779089355,-0.29598236084
0.736,-278.494665527,-0.278816223145
0.737,-290.739294434,-0.260887145996
0.738,-302.512976074,-0.242576599121
0.739,-312.850268555,-0.223503112793
0.74,-322.740161133,-0.203666687012
0.741,-331.217211914,-0.183448791504
0.742,-339.694262695,-0.162487030029
0.743,-346.75847168,-0.141506195068
0.744,-353.351733398,-0.120525360107
0.745,-359.003100586,-0.0984001159668
0.746,-363.689025879,-0.0762748718262
0.747,-366.985656738,-0.0541496276855
0.748,-370.282287598,-0.0320243835449
0.749,-371.695129395,-0.00951766967773
0.75,-373.107971191,0.0129890441895
0.751,-373.107971191,0.0354766845703
0.752,-371.695129395,0.0579833984375
0.753,-369.811340332,0.0801086425781
0.754,-366.985656738,0.101852416992
0.755,-363.689025879,0.123596191406
0.756,-358.53215332,0.144958496094
0.757,-352.880786133,0.165939331055
0.758,-346.287524414,0.186920166016
0.759,-338.752368164,0.207138061523
0.76,-330.746264648,0.226955413818
