"Latest: Time (s)","Latest: Potential (mV)","Latest: Current (A)"
0.334,-294.506872559,-0.187644958496
0.335,-300.629187012,-0.169715881348
0.336,-306.280554199,-0.151042938232
0.337,-311.437426758,-0.131969451904
0.338,-316.146899414,-0.112895965576
0.339,-320.385424805,-0.093822479248
0.34,-323.682055664,-0.0739860534668
0.341,-326.036791992,-0.0545310974121
0.342,-327.920581055,-0.0343132019043
0.343,-329.804370117,-0.014476776123
0.344,-330.275317383,0.0053596496582
0.345,-330.746264648,0.0251960754395
0.346,-330.275317383,0.0450134277344
0.347,-328.862475586,0.0648498535156
0.348,-327.449633789,0.0850677490234
0.349,-325.094897461,0.104522705078
0.35,-322.740161133,0.12321472168
0.351,-318.501635742,0.142288208008
0.352,-314.263110352,0.160980224609
0.353,-309.106237793,0.179672241211
0.354,-303.454870605,0.197601318359
0.355,-297.803503418,0.215530395508
0.356,-291.210241699,0.233058929443
0.357,-283.675085449,0.249462127686
0.358,-275.668981934,0.266246795654
0.359,-267.662878418,0.281887054443
0.36,-258.738427734,0.297145843506
0.361,-248.848535156,0.312023162842
0.362,-238.958642578,0.326137542725
0.363,-228.597802734,0.339488983154
0.364,-217.766015625,0.352458953857
0.365,-206.486828613,0.364665985107
0.366,-195.655041504,0.376110076904
0.367,-183.410412598,0.386409759521
0.368,-171.165783691,0.396709442139
0.369,-158.473754883,0.405864715576
0.37,-146.229125977,0.414257049561
0.371,-133.042602539,0.421867370605
0.372,-119.385131836,0.428352355957
0.373,-106.222155762,0.434837341309
0.374,-92.093737793,0.439414978027
0.375,-77.9653198242,0.443992614746
0.376,-63.3895019531,0.447425842285
0.377,-49.73203125,0.450096130371
0.378,-35.1326660156,0.451622009277
0.379,-21.0277954102,0.452766418457
0.38,-6.42843017578,0.45238494873
0.381,8.17093505859,0.451622009277
0.382,22.770300293,0.449714660645
0.383,36.4042236328,0.447425842285
0.384,50.5326416016,0.44361114502
0.385,64.6610595703,0.439414978027
0.386,78.7659301758,0.434455871582
0.387,92.4234008789,0.428352355957
0.388,106.551818848,0.421485900879
0.389,120.209289551,0.413875579834
0.39,132.901318359,0.40548324585
0.391,146.558789062,0.395946502686
0.392,159.274365234,0.386028289795
0.393,171.966394043,0.375347137451
0.394,183.740075684,0.363903045654
0.395,195.513757324,0.351696014404
0.396,207.287438965,0.338726043701
0.397,218.119226074,0.325374603271
0.398,228.92746582,0.311641693115
0.399,238.817358398,0.296764373779
0.4,248.236303711,0.28112411499
0.401,257.655249023,0.265483856201
0.402,266.60324707,0.249080657959
0.403,274.585803223,0.23229598999
0.404,282.120959473,0.214767456055
0.405,289.185168457,0.196838378906
0.406,295.778430176,0.179290771484
0.407,301.900744629,0.160598754883
0.408,307.552111816,0.141906738281
0.409,312.732531738,0.12321472168
0.41,316.4765625,0.103759765625
0.411,320.244140625,0.0843048095703
0.412,323.540771484,0.0644683837891
0.413,325.895507813,0.0450134277344
0.414,327.779296875,0.0248146057129
0.415,328.721191406,0.0053596496582
0.416,328.721191406,-0.0148582458496
0.417,328.721191406,-0.0346946716309
0.418,327.779296875,-0.0541496276855
0.419,326.837402344,-0.0739860534668
0.42,324.953613281,-0.093822479248
0.421,322.127929688,-0.112895965576
0.422,318.360351563,-0.131969451904
0.423,314.145373535,-0.151042938232
0.424,309.906848145,-0.169715881348
0.425,305.197375488,-0.187644958496
0.426,299.546008301,-0.205955505371
0.427,292.952746582,-0.223121643066
0.428,285.888537598,-0.240669250488
0.429,278.353381348,-0.256690979004
0.43,270.818225098,-0.273475646973
0.431,262.36472168,-0.288734436035
0.432,252.945776367,-0.303993225098
0.433,242.584936523,-0.31810760498
0.434,232.695043945,-0.331840515137
0.435,221.863256836,-0.345191955566
0.436,211.05501709,-0.357398986816
0.437,199.752282715,-0.36958694458
0.438,187.978601074,-0.380268096924
0.439,175.733972168,-0.390949249268
0.44,163.512890625,-0.400104522705
0.441,151.268261719,-0.408878326416
0.442,138.081738281,-0.416889190674
0.443,124.895214844,-0.424137115479
0.444,111.261291504,-0.430240631104
0.445,97.1328735352,-0.435962677002
0.446,83.475402832,-0.440540313721
0.447,69.3705322266,-0.444736480713
0.448,55.7130615234,-0.447406768799
0.449,41.1136962891,-0.449695587158
0.45,26.5143310547,-0.450839996338
0.451,11.9385131836,-0.451221466064
0.452,-2.18990478516,-0.450458526611
0.453,-16.7892700195,-0.449314117432
0.454,-31.3650878906,-0.447025299072
0.455,-45.964453125,-0.44397354126
0.456,-60.0928710937,-0.440158843994
0.457,-74.6686889648,-0.434818267822
0.458,-88.326159668,-0.42947769165
0.459,-101.983630371,-0.422229766846
0.46,-115.641101074,-0.415744781494
0.461,-129.275024414,-0.40735244751
0.462,-142.461547852,-0.398578643799
0.463,-154.706176758,-0.388660430908
0.464,-167.398205566,-0.378360748291
0.465,-180.113781738,-0.367298126221
0.466,-192.358410645,-0.355491638184
0.467,-203.66114502,-0.343284606934
0.468,-214.963879395,-0.329551696777
0.469,-225.772119141,-0.315818786621
0.47,-236.132958984,-0.301322937012
0.471,-246.022851562,-0.286064147949
0.472,-255.912744141,-0.27042388916
0.473,-264.366247559,-0.254402160645
0.474,-272.84329834,-0.237617492676
0.475,-280.37845459,-0.22045135498
0.476,-287.91361084,-0.202903747559
0.477,-294.977819824,-0.18497467041
0.478,-301.100134277,-0.167045593262
0.479,-306.751501465,-0.148372650146
0.48,-312.379321289,-0.129299163818
0.481,-316.61784668,-0.109844207764
0.482,-320.385424805,-0.0907707214355
0.483,-324.15300293,-0.0713157653809
0.484,-326.978686523,-0.0514793395996
0.485,-328.862475586,-0.0316429138184
0.486,-329.804370117,-0.0118064880371
0.487,-330.746264648,0.00802993774414
0.488,-330.746264648,0.028247833252
0.489,-330.275317383,0.0476837158203
0.49,-329.333422852,0.0675201416016
0.491,-326.978686523,0.0873565673828
0.492,-324.623950195,0.106811523438
0.493,-321.327319336,0.125885009766
0.494,-317.559741211,0.144958496094
0.495,-313.32121582,0.163650512695
0.496,-307.693395996,0.18196105957
0.497,-302.042028809,0.200271606445
0.498,-295.919714355,0.217437744141
0.499,-289.326452637,0.234966278076
0.5,-282.262243652,0.251750946045
0.501,-273.785192871,0.268154144287
0.502,-265.779089355,0.283794403076
0.503,-256.854638672,0.299053192139
0.504,-247.435693359,0.313549041748
0.505,-237.545800781,0.327663421631
0.506,-227.655908203,0.341014862061
0.507,-216.353173828,0.353603363037
0.508,-204.603039551,0.365428924561
0.509,-193.300305176,0.377254486084
0.51,-181.05567627,0.387554168701
0.511,-169.281994629,0.397853851318
0.512,-156.58996582,0.406246185303
0.513,-143.874389648,0.414638519287
0.514,-130.216918945,0.422630310059
0.515,-116.582995605,0.42911529541
0.516,-103.396472168,0.434837341309
0.517,-89.7390014648,0.439796447754
0.518,-75.6105834961,0.44361114502
0.519,-61.034765625,0.447044372559
0.52,-47.3772949219,0.449714660645
0.521,-32.7779296875,0.451240539551
0.522,-18.673059082,0.452003479004
0.523,-4.54464111328,0.451240539551
0.524,10.0547241211,0.450477600098
0.525,24.6540893555,0.448570251465
0.526,38.7589599609,0.445899963379
0.527,52.8873779297,0.442085266113
0.528,67.0157958984,0.437507629395
0.529,81.1206665039,0.432929992676
0.53,94.778137207,0.426445007324
0.531,108.43560791,0.419216156006
0.532,122.093078613,0.411586761475
0.533,134.785107422,0.40319442749
0.534,147.971630859,0.393657684326
0.535,160.687207031,0.383739471436
0.536,173.37923584,0.373058319092
0.537,185.15291748,0.361232757568
0.538,196.926599121,0.349025726318
0.539,208.229333496,0.336055755615
0.54,219.037573242,0.322322845459
0.541,229.869360352,0.308589935303
0.542,240.230200195,0.29333114624
0.543,249.178198242,0.278453826904
0.544,258.597143555,0.262432098389
0.545,267.050646973,0.246028900146
0.546,275.527697754,0.229244232178
0.547,283.062854004,0.212097167969
0.548,290.127062988,0.19416809082
0.549,296.249377441,0.175857543945
0.55,301.900744629,0.157928466797
0.551,307.081164551,0.138854980469
0.552,312.261584473,0.119781494141
0.553,316.4765625,0.100708007813
0.554,319.773193359,0.0812530517578
0.555,323.069824219,0.0617980957031
0.556,325.424560547,0.0419616699219
0.557,326.837402344,0.0217628479004
0.558,328.250244141,0.0023078918457
0.559,328.250244141,-0.0175285339355
0.56,328.250244141,-0.0373649597168
0.561,327.308349609,-0.0575828552246
0.562,325.895507813,-0.0766563415527
0.563,323.540771484,-0.0961112976074
0.564,321.186035156,-0.115566253662
0.565,317.418457031,-0.134258270264
0.566,313.203479004,-0.153331756592
0.567,308.494006348,-0.172004699707
0.568,303.313586426,-0.190696716309
0.569,297.662219238,-0.20824432373
0.57,291.539904785,-0.225791931152
0.571,284.475695801,-0.242576599121
0.572,276.940539551,-0.258979797363
0.573,268.934436035,-0.275001525879
0.574,260.951879883,-0.290641784668
0.575,251.53293457,-0.305519104004
0.576,242.113989258,-0.319633483887
0.577,231.753149414,-0.333366394043
0.578,220.921362305,-0.346336364746
0.579,210.113122559,-0.358924865723
0.58,198.810388184,-0.37073135376
0.581,187.036706543,-0.38179397583
0.582,174.792077637,-0.392093658447
0.583,162.100048828,-0.401248931885
0.584,149.384472656,-0.410022735596
0.585,136.197949219,-0.41841506958
0.586,123.011425781,-0.425281524658
0.587,108.906555176,-0.431385040283
0.588,95.2490844727,-0.436725616455
0.589,81.1206665039,-0.441303253174
0.59,67.0157958984,-0.444736480713
0.591,53.8292724609,-0.447788238525
0.592,39.2299072266,-0.449695587158
0.593,24.6540893555,-0.450839996338
0.594,10.0547241211,-0.450839996338
0.595,-4.07369384766,-0.450458526611
0.596,-18.673059082,-0.448551177979
0.597,-33.2488769531,-0.446643829346
0.598,-47.8482421875,-0.443210601807
0.599,-61.9766601562,-0.439777374268
0.6,-76.5524780273,-0.434436798096
0.601,-90.6808959961,-0.428333282471
0.602,-104.338366699,-0.421848297119
0.603,-117.995837402,-0.414600372314
0.604,-131.158813477,-0.40620803833
0.605,-144.345336914,-0.397434234619
0.606,-157.531860352,-0.387134552002
0.607,-169.752941895,-0.376834869385
0.608,-181.526623535,-0.365390777588
0.609,-193.771252441,-0.353584289551
0.61,-205.073986816,-0.340995788574
0.611,-216.353173828,-0.327644348145
0.612,-227.184960937,-0.313911437988
0.613,-237.545800781,-0.299034118652
0.614,-246.964746094,-0.284156799316
0.615,-256.383691406,-0.268516540527
0.616,-265.779089355,-0.252113342285
0.617,-273.785192871,-0.235328674316
0.618,-281.791296387,-0.218544006348
0.619,-289.326452637,-0.200614929199
0.62,-295.919714355,-0.182685852051
0.621,-302.042028809,-0.164012908936
0.622,-307.693395996,-0.145702362061
0.623,-313.32121582,-0.126628875732
0.624,-317.088793945,-0.107173919678
0.625,-320.85637207,-0.087718963623
0.626,-324.15300293,-0.0686454772949
0.627,-326.507739258,-0.0484275817871
0.628,-328.39152832,-0.0289726257324
0.629,-329.804370117,-0.00875473022461
0.63,-330.275317383,0.0107002258301
0.631,-330.275317383,0.0312805175781
0.632,-329.804370117,0.0507354736328
0.633,-328.862475586,0.0701904296875
0.634,-326.978686523,0.0900268554688
0.635,-324.15300293,0.109481811523
0.636,-320.85637207,0.128936767578
0.637,-317.559741211,0.147247314453
0.638,-312.850268555,0.166320800781
0.639,-307.693395996,0.184631347656
0.64,-302.042028809,0.202941894531
0.641,-295.44876709,0.220108032227
0.642,-288.855505371,0.237255096436
0.643,-281.320349121,0.254421234131
0.644,-273.314245605,0.270442962646
0.645,-265.30814209,0.286464691162
0.646,-256.383691406,0.301342010498
0.647,-246.493798828,0.316219329834
0.648,-236.132958984,0.32995223999
0.649,-226.243066406,0.34330368042
0.65,-215.882226562,0.355892181396
0.651,-204.603039551,0.36771774292
0.652,-192.82935791,0.379161834717
0.653,-180.584729004,0.389461517334
0.654,-168.340100098,0.399761199951
0.655,-155.177124023,0.408535003662
0.656,-142.461547852,0.41654586792
0.657,-128.804077148,0.423774719238
0.658,-114.699206543,0.43025970459
0.659,-101.512683105,0.436363220215
0.66,-87.3842651367,0.440940856934
0.661,-73.7267944336,0.445137023926
0.662,-59.1509765625,0.448188781738
0.663,-45.0225585937,0.450859069824
0.664,-29.9522460937,0.452003479004
0.665,-15.8473754883,0.452766418457
0.666,-1.71895751953,0.452003479004
0.667,12.4094604492,0.450859069824
0.668,26.9852783203,0.448951721191
0.669,41.1136962891,0.445899963379
0.67,55.7130615234,0.442085266113
0.671,69.3705322266,0.437889099121
0.672,83.0044555664,0.432167053223
0.673,97.1328735352,0.426063537598
0.674,111.261291504,0.418453216553
0.675,124.424267578,0.410823822021
0.676,137.13984375,0.402050018311
0.677,150.326367187,0.392513275146
0.678,162.570996094,0.382595062256
0.679,175.263024902,0.371532440186
0.68,187.507653809,0.360088348389
0.681,199.281335449,0.347881317139
0.682,210.584069824,0.334529876709
0.683,220.921362305,0.320796966553
0.684,231.753149414,0.30668258667
0.685,241.643041992,0.291423797607
0.686,251.061987305,0.276165008545
0.687,260.009985352,0.260143280029
0.688,268.46348877,0.243740081787
0.689,276.469592285,0.227336883545
0.69,284.004748535,0.209045410156
0.691,291.539904785,0.191497802734
0.692,298.133166504,0.172805786133
0.693,303.784533691,0.155258178711
0.694,308.494006348,0.136184692383
0.695,313.203479004,0.117111206055
0.696,317.418457031,0.0980377197266
0.697,320.715087891,0.0782012939453
0.698,324.01171875,0.0587463378906
0.699,325.424560547,0.0389099121094
0.7,326.837402344,0.0190925598145
0.701,327.779296875,-0.000743865966797
0.702,328.250244141,-0.020580291748
0.703,327.779296875,-0.0404167175293
0.704,326.366455078,-0.0602531433105
0.705,324.953613281,-0.0797080993652
0.706,322.127929688,-0.0991630554199
0.707,319.302246094,-0.118236541748
0.708,316.005615234,-0.137310028076
0.709,311.790637207,-0.156002044678
0.71,307.081164551,-0.174674987793
0.711,301.900744629,-0.192604064941
0.712,295.778430176,-0.210151672363
0.713,289.185168457,-0.227317810059
0.714,282.120959473,-0.244483947754
0.715,274.585803223,-0.26050567627
0.716,266.132299805,-0.276527404785
0.717,257.184301758,-0.292167663574
0.718,248.236303711,-0.306282043457
0.719,238.817358398,-0.320777893066
0.72,228.456518555,-0.334129333496
0.721,218.119226074,-0.347099304199
0.722,206.816491699,-0.359306335449
0.723,195.513757324,-0.371112823486
0.724,184.211022949,-0.38179397583
0.725,171.966394043,-0.391712188721
0.726,159.7453125,-0.400867462158
0.727,147.029736328,-0.409641265869
0.728,133.843212891,-0.4172706604
0.729,120.680236816,-0.424137115479
0.73,107.493713379,-0.43062210083
0.731,93.8362426758,-0.435962677002
0.732,79.707824707,-0.440158843994
0.733,65.6029541016,-0.443592071533
0.734,51.4745361328,-0.446643829346
0.735,37.3461181641,-0.448169708252
0.736,23.2412475586,-0.449695587158
0.737,9.11282958984,-0.449695587158
0.738,-5.48653564453,-0.448932647705
0.739,-20.0859008789,-0.447406768799
0.74,-34.1907714844,-0.445117950439
0.741,-48.3191894531,-0.442066192627
0.742,-61.9766601562,-0.437870025635
0.743,-76.5524780273,-0.432529449463
0.744,-90.6808959961,-0.426807403564
0.745,-104.809313965,-0.419940948486
0.746,-118.466784668,-0.412311553955
0.747,-131.629760742,-0.404682159424
0.748,-144.81628418,-0.39514541626
0.749,-157.531860352,-0.385990142822
0.75,-170.694836426,-0.374927520752
0.751,-182.939465332,-0.363864898682
0.752,-194.713146973,-0.351676940918
0.753,-206.486828613,-0.339088439941
0.754,-217.766015625,-0.325736999512
0.755,-228.597802734,-0.311241149902
0.756,-238.958642578,-0.296745300293
0.757,-248.377587891,-0.28148651123
0.758,-257.325585937,-0.265846252441
0.759,-266.250036621,-0.249824523926
