"Latest: Time (s)","Latest: Potential (mV)","Latest: Current (A)"
0.171,-35.6036132812,-0.449314117432
0.172,-43.1387695312,-0.446643829346
0.173,-50.6739257812,-0.443210601807
0.174,-57.7381347656,-0.439777374268
0.175,-64.80234375,-0.435962677002
0.176,-72.3139526367,-0.431385040283
0.177,-79.3781616211,-0.426425933838
0.178,-85.9714233398,-0.420703887939
0.179,-93.0356323242,-0.415363311768
0.18,-99.628894043,-0.408878326416
0.181,-106.693103027,-0.402393341064
0.182,-113.286364746,-0.395526885986
0.183,-119.856079102,-0.387897491455
0.184,-125.507446289,-0.380268096924
0.185,-132.571655273,-0.371875762939
0.186,-139.164916992,-0.363864898682
0.187,-144.81628418,-0.35472869873
0.188,-150.467651367,-0.345573425293
0.189,-156.58996582,-0.336036682129
0.19,-162.241333008,-0.326499938965
0.191,-167.398205566,-0.315818786621
0.192,-173.049572754,-0.305519104004
0.193,-177.75904541,-0.29483795166
0.194,-182.468518066,-0.283393859863
0.195,-187.177990723,-0.272331237793
0.196,-191.887463379,-0.260124206543
0.197,-196.596936035,-0.24829864502
0.198,-200.835461426,-0.236473083496
0.199,-204.603039551,-0.22388458252
0.2,-208.370617676,-0.210914611816
0.201,-211.19630127,-0.198707580566
0.202,-215.411279297,-0.185356140137
0.203,-218.707910156,-0.172386169434
0.204,-221.53359375,-0.158672332764
0.205,-224.359277344,-0.145320892334
0.206,-227.184960937,-0.131206512451
0.207,-229.539697266,-0.117473602295
0.208,-231.423486328,-0.103740692139
0.209,-233.778222656,-0.0900077819824
0.21,-234.720117187,-0.075511932373
0.211,-236.132958984,-0.0610160827637
0.212,-237.074853516,-0.0472831726074
0.213,-238.016748047,-0.032787322998
0.214,-238.487695312,-0.0182914733887
0.215,-238.958642578,-0.0037956237793
0.216,-239.429589844,0.0107002258301
0.217,-238.958642578,0.0248146057129
0.218,-238.958642578,0.0392913818359
0.219,-238.487695312,0.0534057617188
0.22,-238.016748047,0.0679016113281
0.221,-237.074853516,0.0820159912109
0.222,-235.662011719,0.0961303710938
0.223,-234.249169922,0.110244750977
0.224,-232.836328125,0.123977661133
0.225,-230.952539062,0.138092041016
0.226,-228.597802734,0.151443481445
0.227,-226.243066406,0.165176391602
0.228,-223.417382812,0.178909301758
0.229,-220.120751953,0.191879272461
0.23,-217.295068359,0.204849243164
0.231,-214.021984863,0.217437744141
0.232,-210.725354004,0.230388641357
0.233,-206.957775879,0.242595672607
0.234,-203.190197754,0.254802703857
0.235,-198.951672363,0.266628265381
0.236,-195.184094238,0.278453826904
0.237,-190.474621582,0.289516448975
0.238,-185.765148926,0.300579071045
0.239,-181.05567627,0.310878753662
0.24,-175.875256348,0.321941375732
0.241,-170.694836426,0.33224105835
0.242,-165.537963867,0.341777801514
0.243,-159.88659668,0.351314544678
0.244,-154.235229492,0.360088348389
0.245,-148.112915039,0.3688621521
0.246,-142.461547852,0.377635955811
0.247,-136.339233398,0.385265350342
0.248,-129.74597168,0.392894744873
0.249,-123.623657227,0.400524139404
0.25,-116.582995605,0.407009124756
0.251,-110.460681152,0.413494110107
0.252,-103.867419434,0.419597625732
0.253,-97.2741577148,0.425300598145
0.254,-90.2099487305,0.430641174316
0.255,-83.1457397461,0.435218811035
0.256,-76.0815307617,0.439414978027
0.257,-68.569921875,0.44361114502
0.258,-61.5057128906,0.447044372559
0.259,-54.4415039062,0.450096130371
0.26,-46.9063476562,0.452766418457
0.261,-38.9002441406,0.45467376709
0.262,-31.3650878906,0.456581115723
0.263,-24.3008789062,0.457725524902
0.264,-17.2602172852,0.458488464355
0.265,-9.72506103516,0.458488464355
0.266,-2.18990478516,0.458869934082
0.267,5.81619873047,0.458106994629
0.268,12.8804077148,0.457344055176
0.269,20.4155639648,0.45581817627
0.27,27.4562255859,0.453910827637
0.271,34.9913818359,0.451240539551
0.272,42.0555908203,0.448951721191
0.273,49.5907470703,0.445518493652
0.274,56.6549560547,0.441703796387
0.275,63.7191650391,0.437507629395
0.276,70.7833740234,0.432929992676
0.277,77.8240356445,0.428352355957
0.278,85.3591918945,0.423011779785
0.279,92.4234008789,0.416927337646
0.28,99.0166625977,0.410442352295
0.281,105.609924316,0.40433883667
0.282,112.203186035,0.397472381592
0.283,118.796447754,0.390224456787
0.284,125.366162109,0.382213592529
0.285,131.488476562,0.374202728271
0.286,137.13984375,0.365810394287
0.287,143.262158203,0.35665512085
0.288,149.384472656,0.347118377686
0.289,155.035839844,0.337581634521
0.29,160.687207031,0.328426361084
0.291,165.867626953,0.31774520874
0.292,171.024499512,0.307445526123
0.293,176.204919434,0.296764373779
0.294,181.385339355,0.285701751709
0.295,186.094812012,0.273876190186
0.296,190.804284668,0.262432098389
0.297,195.042810059,0.250606536865
0.298,199.281335449,0.238399505615
0.299,203.51986084,0.226192474365
0.3,207.287438965,0.213241577148
0.301,211.05501709,0.200271606445
0.302,213.880700684,0.187301635742
0.303,216.706384277,0.174331665039
0.304,219.979467773,0.160980224609
0.305,222.805151367,0.147247314453
0.306,225.159887695,0.133514404297
0.307,227.514624023,0.119781494141
0.308,229.398413086,0.106048583984
0.309,231.282202148,0.091552734375
0.31,233.165991211,0.0774383544922
0.311,235.049780273,0.0633239746094
0.312,235.991674805,0.0492095947266
0.313,236.933569336,0.0350952148438
0.314,237.875463867,0.0202369689941
0.315,237.875463867,0.00612258911133
0.316,238.346411133,-0.00837326049805
0.317,238.346411133,-0.0228691101074
0.318,237.875463867,-0.0373649597168
0.319,237.404516602,-0.0514793395996
0.32,236.933569336,-0.065975189209
0.321,235.520727539,-0.0797080993652
0.322,234.578833008,-0.0942039489746
0.323,233.165991211,-0.107936859131
0.324,231.282202148,-0.122051239014
0.325,228.92746582,-0.13578414917
0.326,227.043676758,-0.149517059326
0.327,224.68894043,-0.162868499756
0.328,222.805151367,-0.176582336426
0.329,219.979467773,-0.189552307129
0.33,216.706384277,-0.202903747559
0.331,213.409753418,-0.215492248535
0.332,210.113122559,-0.228462219238
0.333,206.345544434,-0.240669250488
0.334,203.048913574,-0.252494812012
0.335,197.868493652,-0.264320373535
0.336,193.629968262,-0.276145935059
0.337,189.391442871,-0.287590026855
0.338,184.681970215,-0.298652648926
0.339,179.972497559,-0.30933380127
0.34,174.792077637,-0.319633483887
0.341,169.635205078,-0.329551696777
0.342,163.983837891,-0.339469909668
0.343,158.803417969,-0.349006652832
0.344,153.152050781,-0.35816192627
0.345,147.500683594,-0.366916656494
0.346,141.378369141,-0.375308990479
0.347,134.785107422,-0.383319854736
0.348,128.662792969,-0.390949249268
0.349,122.540478516,-0.398197174072
0.35,115.97076416,-0.404682159424
0.351,109.377502441,-0.411167144775
0.352,102.784240723,-0.4172706604
0.353,95.7200317383,-0.422992706299
0.354,88.6558227539,-0.428333282471
0.355,82.0625610352,-0.432910919189
0.356,74.5274047852,-0.437488555908
0.357,67.9576904297,-0.441303253174
0.358,60.4225341797,-0.444736480713
0.359,53.3583251953,-0.447788238525
0.36,45.8231689453,-0.450077056885
0.361,38.7589599609,-0.452747344971
0.362,31.6947509766,-0.45389175415
0.363,24.1831420898,-0.455417633057
0.364,16.6479858398,-0.455799102783
0.365,9.11282958984,-0.456562042236
0.366,1.57767333984,-0.45618057251
0.367,-5.48653564453,-0.45618057251
0.368,-13.0216918945,-0.454654693604
0.369,-21.0277954102,-0.453510284424
0.37,-28.5394042969,-0.451602935791
0.371,-35.6036132812,-0.449314117432
0.372,-43.1387695312,-0.446643829346
0.373,-50.2029785156,-0.443592071533
0.374,-57.7381347656,-0.439777374268
0.375,-64.80234375,-0.435962677002
0.376,-72.3139526367,-0.431385040283
0.377,-79.3781616211,-0.426425933838
0.378,-85.9714233398,-0.421085357666
0.379,-93.0356323242,-0.415363311768
0.38,-99.628894043,-0.408878326416
0.381,-106.693103027,-0.402393341064
0.382,-113.286364746,-0.395526885986
0.383,-119.856079102,-0.388278961182
0.384,-125.507446289,-0.380268096924
0.385,-132.571655273,-0.372257232666
0.386,-139.164916992,-0.363864898682
0.387,-145.287231445,-0.35472869873
0.388,-150.467651367,-0.34595489502
0.389,-156.119018555,-0.336418151855
0.39,-162.241333008,-0.326499938965
0.391,-167.398205566,-0.316200256348
0.392,-173.049572754,-0.305519104004
0.393,-177.75904541,-0.29483795166
0.394,-182.468518066,-0.28377532959
0.395,-187.177990723,-0.272331237793
0.396,-191.887463379,-0.26050567627
0.397,-196.596936035,-0.248680114746
0.398,-200.835461426,-0.23609161377
0.399,-204.603039551,-0.224266052246
0.4,-208.370617676,-0.211296081543
0.401,-211.667248535,-0.199089050293
0.402,-215.411279297,-0.185356140137
0.403,-218.707910156,-0.17276763916
0.404,-222.004541016,-0.158672332764
0.405,-224.359277344,-0.145702362061
0.406,-227.184960937,-0.131587982178
0.407,-229.539697266,-0.117855072021
0.408,-231.423486328,-0.103740692139
0.409,-233.307275391,-0.0892448425293
0.41,-235.191064453,-0.0758934020996
0.411,-236.132958984,-0.0613975524902
0.412,-237.074853516,-0.0472831726074
0.413,-238.016748047,-0.0324058532715
0.414,-238.958642578,-0.0179100036621
0.415,-238.958642578,-0.0037956237793
0.416,-238.958642578,0.0107002258301
0.417,-238.958642578,0.0248146057129
0.418,-238.487695312,0.0392913818359
0.419,-238.487695312,0.0534057617188
0.42,-238.016748047,0.0679016113281
0.421,-236.60390625,0.0820159912109
0.422,-235.191064453,0.0961303710938
0.423,-233.778222656,0.110244750977
0.424,-231.894433594,0.123977661133
0.425,-230.010644531,0.137710571289
0.426,-227.655908203,0.151062011719
0.427,-225.301171875,0.165176391602
0.428,-222.475488281,0.178146362305
0.429,-219.178857422,0.191116333008
0.43,-216.353173828,0.204467773438
0.431,-213.080090332,0.216674804688
0.432,-209.783459473,0.229625701904
0.433,-206.015881348,0.241832733154
0.434,-201.777355957,0.254039764404
0.435,-198.009777832,0.265483856201
0.436,-193.771252441,0.277309417725
0.437,-189.061779785,0.287990570068
0.438,-184.352307129,0.299434661865
0.439,-179.642834473,0.310115814209
0.44,-174.462414551,0.320415496826
0.441,-169.281994629,0.330333709717
0.442,-164.12512207,0.340251922607
0.443,-158.473754883,0.349788665771
0.444,-152.35144043,0.358180999756
0.445,-146.700073242,0.366954803467
0.446,-141.048706055,0.375728607178
0.447,-134.926391602,0.383739471436
0.448,-128.804077148,0.39098739624
0.449,-122.21081543,0.397853851318
0.45,-116.11204834,0.405101776123
0.451,-109.518786621,0.411586761475
0.452,-102.925524902,0.416927337646
0.453,-96.3322631836,0.422630310059
0.454,-89.7390014648,0.42797088623
0.455,-82.6747924805,0.432929992676
0.456,-75.6105834961,0.437126159668
0.457,-68.0989746094,0.440940856934
0.458,-61.5057128906,0.444374084473
0.459,-54.4415039062,0.447807312012
0.46,-46.9063476562,0.450096130371
0.461,-39.3711914062,0.45238494873
0.462,-32.3069824219,0.453910827637
0.463,-25.2427734375,0.455436706543
0.464,-17.7311645508,0.456199645996
0.465,-10.1960083008,0.456199645996
0.466,-3.13179931641,0.456581115723
0.467,4.40335693359,0.456199645996
0.468,11.9385131836,0.455055236816
0.469,19.002722168,0.453910827637
0.47,26.5143310547,0.452003479004
0.471,33.5785400391,0.449714660645
0.472,41.1136962891,0.447044372559
0.473,48.1779052734,0.44361114502
0.474,55.2421142578,0.44017791748
0.475,62.3063232422,0.436363220215
0.476,69.3705322266,0.431785583496
0.477,76.4111938477,0.427207946777
0.478,83.9463500977,0.421485900879
0.479,91.010559082,0.415782928467
0.48,97.6038208008,0.410060882568
0.481,104.19708252,0.40319442749
0.482,110.790344238,0.396327972412
0.483,117.383605957,0.389080047607
0.484,123.953320312,0.381450653076
0.485,129.6046875,0.373439788818
0.486,135.727001953,0.364665985107
0.487,141.849316406,0.35665512085
0.488,147.971630859,0.347118377686
0.489,153.622998047,0.337581634521
0.49,159.274365234,0.328044891357
0.491,164.925732422,0.31774520874
0.492,169.635205078,0.307445526123
0.493,175.263024902,0.296764373779
0.494,180.443444824,0.285320281982
0.495,185.15291748,0.274257659912
0.496,189.862390137,0.262813568115
0.497,194.571862793,0.250988006592
0.498,198.810388184,0.238399505615
0.499,203.048913574,0.226192474365
0.5,206.816491699,0.213623046875
0.501,210.584069824,0.200653076172
0.502,213.880700684,0.187683105469
0.503,216.706384277,0.173950195313
0.504,219.979467773,0.160980224609
0.505,222.805151367,0.14762878418
0.506,225.630834961,0.133895874023
0.507,227.514624023,0.119781494141
0.508,229.398413086,0.106430053711
0.509,231.753149414,0.0919342041016
0.51,233.636938477,0.0778198242188
0.511,235.049780273,0.0633239746094
0.512,236.46262207,0.0492095947266
0.513,236.933569336,0.0350952148438
0.514,237.875463867,0.0202369689941
0.515,238.346411133,0.00650405883789
0.516,238.346411133,-0.00837326049805
0.517,238.346411133,-0.0224876403809
0.518,238.346411133,-0.0366020202637
0.519,237.404516602,-0.0514793395996
0.52,236.933569336,-0.0655937194824
0.521,235.520727539,-0.0800895690918
0.522,234.578833008,-0.0942039489746
0.523,233.165991211,-0.107936859131
0.524,231.753149414,-0.122051239014
0.525,229.398413086,-0.136165618896
0.526,227.043676758,-0.149517059326
0.527,224.68894043,-0.162868499756
0.528,222.805151367,-0.176582336426
0.529,219.508520508,-0.189933776855
0.53,216.706384277,-0.202903747559
0.531,213.409753418,-0.215492248535
0.532,209.642175293,-0.228080749512
0.533,206.345544434,-0.240287780762
0.534,202.577966309,-0.252494812012
0.535,198.339440918,-0.264320373535
0.536,193.629968262,-0.275764465332
0.537,188.920495605,-0.287590026855
0.538,184.681970215,-0.298271179199
0.539,179.972497559,-0.30933380127
0.54,174.792077637,-0.319633483887
0.541,169.164257812,-0.329933166504
0.542,163.983837891,-0.339851379395
0.543,158.332470703,-0.349006652832
0.544,153.152050781,-0.357780456543
0.545,147.500683594,-0.366916656494
0.546,141.378369141,-0.375308990479
0.547,134.785107422,-0.38293838501
0.548,128.662792969,-0.390567779541
0.549,122.540478516,-0.397815704346
0.55,115.97076416,-0.404300689697
0.551,109.377502441,-0.411167144775
0.552,102.313293457,-0.417652130127
0.553,95.7200317383,-0.422992706299
0.554,88.6558227539,-0.427951812744
0.555,81.5916137695,-0.432529449463
0.556,74.5274047852,-0.437107086182
0.557,67.4867431641,-0.440921783447
0.558,60.4225341797,-0.444736480713
0.559,52.8873779297,-0.447788238525
0.56,45.3522216797,-0.450077056885
0.561,38.7589599609,-0.452365875244
0.562,31.2238037109,-0.45389175415
0.563,23.7121948242,-0.45503616333
0.564,16.1770385742,-0.45618057251
0.565,8.64188232422,-0.455799102783
0.566,1.10672607422,-0.455799102783
0.567,-5.95748291016,-0.455417633057
0.568,-13.4926391602,-0.454654693604
0.569,-21.4987426758,-0.452747344971
0.57,-29.0103515625,-0.451221466064
0.571,-36.5455078125,-0.448932647705
0.572,-44.0806640625,-0.445880889893
0.573,-51.6158203125,-0.44282913208
0.574,-59.1509765625,-0.439014434814
0.575,-66.2151855469,-0.434818267822
0.576,-74.1977416992,-0.430240631104
0.577,-80.791003418,-0.425662994385
0.578,-87.3842651367,-0.41955947876
0.579,-93.9775268555,-0.414218902588
0.58,-101.04173584,-0.40735244751
0.581,-107.634997559,-0.401248931885
0.582,-114.228259277,-0.39400100708
0.583,-120.327026367,-0.386753082275
0.584,-126.44934082,-0.378742218018
0.585,-133.513549805,-0.370349884033
0.586,-139.635864258,-0.361957550049
0.587,-145.758178711,-0.353202819824
0.588,-151.409545898,-0.344047546387
0.589,-157.060913086,-0.334510803223
0.59,-162.712280273,-0.324211120605
0.591,-167.398205566,-0.314292907715
0.592,-173.049572754,-0.303611755371
0.593,-177.75904541,-0.293312072754
0.594,-181.997570801,-0.281867980957
0.595,-186.707043457,-0.27042388916
0.596,-190.945568848,-0.258979797363
0.597,-195.655041504,-0.24715423584
0.598,-199.893566895,-0.23494720459
0.599,-203.66114502,-0.22274017334
0.6,-207.428723145,-0.210151672363
0.601,-210.254406738,-0.196800231934
0.602,-214.021984863,-0.184211730957
0.603,-217.766015625,-0.170860290527
0.604,-220.591699219,-0.157527923584
0.605,-223.417382812,-0.144176483154
0.606,-225.772119141,-0.130443572998
0.607,-227.655908203,-0.117092132568
0.608,-230.010644531,-0.102977752686
0.609,-231.894433594,-0.0888633728027
0.61,-233.778222656,-0.0747489929199
0.611,-234.720117187,-0.0606346130371
0.612,-235.662011719,-0.0465202331543
0.613,-236.60390625,-0.0320243835449
0.614,-237.545800781,-0.0179100036621
0.615,-238.016748047,-0.00341415405273
0.616,-238.016748047,0.0107002258301
0.617,-238.016748047,0.0251960754395
0.618,-237.545800781,0.0396728515625
0.619,-237.545800781,0.0537872314453
0.62,-237.074853516,0.0679016113281
0.621,-235.662011719,0.0820159912109
0.622,-234.720117187,0.0957489013672
0.623,-233.307275391,0.110244750977
0.624,-231.423486328,0.123596191406
0.625,-229.539697266,0.137710571289
0.626,-227.655908203,0.151062011719
0.627,-225.301171875,0.164413452148
0.628,-222.475488281,0.178146362305
0.629,-219.649804687,0.191116333008
0.63,-216.824121094,0.204086303711
0.631,-213.551037598,0.216674804688
0.632,-210.254406738,0.229625701904
0.633,-206.486828613,0.241832733154
0.634,-202.719250488,0.254039764404
0.635,-198.951672363,0.265483856201
0.636,-195.184094238,0.277690887451
0.637,-190.474621582,0.288753509521
0.638,-185.765148926,0.299816131592
0.639,-181.05567627,0.310497283936
0.64,-175.875256348,0.320796966553
0.641,-170.694836426,0.33109664917
0.642,-166.008911133,0.340633392334
0.643,-160.357543945,0.350551605225
0.644,-154.235229492,0.359706878662
0.645,-148.583862305,0.368099212646
0.646,-142.461547852,0.376491546631
0.647,-136.810180664,0.384502410889
0.648,-130.216918945,0.39213180542
0.649,-124.094604492,0.399761199951
0.65,-117.524890137,0.406246185303
0.651,-110.931628418,0.412731170654
0.652,-104.809313965,0.418834686279
0.653,-97.7451049805,0.424537658691
0.654,-91.1518432617,0.43025970459
0.655,-84.0876342773,0.434455871582
0.656,-77.023425293,0.439033508301
0.657,-69.5118164062,0.442848205566
0.658,-61.9766601562,0.446662902832
0.659,-55.3833984375,0.449714660645
0.66,-47.8482421875,0.45238494873
0.661,-39.8421386719,0.454292297363
0.662,-32.3069824219,0.456581115723
0.663,-25.2427734375,0.457344055176
0.664,-18.2021118164,0.458488464355
0.665,-10.1960083008,0.458488464355
0.666,-2.66085205078,0.458869934082
0.667,4.40335693359,0.458488464355
0.668,11.9385131836,0.457344055176
0.669,19.002722168,0.45581817627
0.67,26.9852783203,0.454292297363
0.671,34.0494873047,0.451622009277
0.672,41.5846435547,0.449333190918
0.673,48.6488525391,0.445899963379
0.674,56.6549560547,0.442085266113
0.675,63.2482177734,0.438270568848
0.676,70.3124267578,0.433692932129
0.677,77.3530883789,0.428733825684
0.678,84.8882446289,0.423393249512
0.679,91.9524536133,0.4176902771
0.68,98.545715332,0.411586761475
0.681,105.138977051,0.404720306396
0.682,112.203186035,0.398235321045
0.683,118.796447754,0.390605926514
0.684,125.366162109,0.382976531982
0.685,131.017529297,0.374584197998
0.686,137.13984375,0.366191864014
0.687,143.262158203,0.357418060303
0.688,149.384472656,0.348262786865
0.689,155.035839844,0.338726043701
0.69,160.687207031,0.328807830811
0.691,165.867626953,0.318508148193
0.692,171.495446777,0.308208465576
0.693,176.204919434,0.297145843506
0.694,181.856286621,0.286083221436
0.695,186.565759277,0.275020599365
0.696,190.804284668,0.263195037842
0.697,195.042810059,0.251369476318
0.698,199.752282715,0.239162445068
0.699,203.51986084,0.226573944092
0.7,207.75838623,0.213623046875
0.701,211.05501709,0.201034545898
0.702,214.351647949,0.188064575195
0.703,217.177331543,0.174713134766
0.704,219.979467773,0.161361694336
0.705,223.276098633,0.14762878418
0.706,225.630834961,0.133895874023
0.707,227.985571289,0.120544433594
0.708,229.869360352,0.106430053711
0.709,231.753149414,0.0919342041016
0.71,233.636938477,0.0778198242188
0.711,235.520727539,0.0637054443359
0.712,236.46262207,0.0492095947266
0.713,237.404516602,0.0350952148438
0.714,237.875463867,0.0202369689941
0.715,238.346411133,0.00650405883789
0.716,238.817358398,-0.00799179077148
0.717,238.817358398,-0.0224876403809
0.718,238.346411133,-0.0369834899902
0.719,237.404516602,-0.0514793395996
0.72,236.933569336,-0.0655937194824
0.721,235.991674805,-0.0800895690918
0.722,234.578833008,-0.0942039489746
0.723,233.165991211,-0.107936859131
0.724,231.282202148,-0.122051239014
0.725,229.398413086,-0.13578414917
0.726,227.043676758,-0.149517059326
0.727,224.68894043,-0.162868499756
0.728,222.334204102,-0.176582336426
0.729,219.979467773,-0.189933776855
0.73,216.706384277,-0.202903747559
0.731,212.938806152,-0.215492248535
0.732,209.642175293,-0.228080749512
0.733,206.345544434,-0.240287780762
0.734,202.577966309,-0.252494812012
0.735,198.339440918,-0.264701843262
0.736,193.159020996,-0.275764465332
0.737,188.920495605,-0.287208557129
0.738,184.211022949,-0.298271179199
0.739,179.501550293,-0.308952331543
0.74,174.792077637,-0.319633483887
0.741,169.164257812,-0.329170227051
0.742,163.512890625,-0.339088439941
0.743,157.861523437,-0.349006652832
0.744,152.681103516,-0.357780456543
0.745,147.029736328,-0.366535186768
0.746,140.907421875,-0.374546051025
0.747,134.785107422,-0.382556915283
0.748,128.191845703,-0.390567779541
0.749,122.093078613,-0.397434234619
0.75,115.499816895,-0.404300689697
0.751,108.906555176,-0.410785675049
0.752,101.842346191,-0.416889190674
0.753,95.2490844727,-0.422229766846
0.754,88.6558227539,-0.427570343018
0.755,81.5916137695,-0.432529449463
0.756,74.5274047852,-0.436725616455
0.757,67.4867431641,-0.440540313721
0.758,60.4225341797,-0.44397354126
