"Latest: Time (s)","Latest: Potential (mV)","Latest: Current (A)"
0.064,44.8812744141,-0.162105560303
0.065,45.3522216797,-0.165538787842
0.066,44.8812744141,-0.168190002441
0.067,44.4103271484,-0.170860290527
0.068,43.9393798828,-0.173149108887
0.069,44.4103271484,-0.175819396973
0.07,44.4103271484,-0.178489685059
0.071,43.9393798828,-0.181541442871
0.072,43.4684326172,-0.18383026123
0.073,43.9393798828,-0.186882019043
0.074,43.4684326172,-0.189170837402
0.075,43.4684326172,-0.192222595215
0.076,42.9974853516,-0.194892883301
0.077,43.4684326172,-0.197563171387
0.078,42.5265380859,-0.200233459473
0.079,42.5265380859,-0.202522277832
0.08,42.9974853516,-0.205574035645
0.081,42.9974853516,-0.207862854004
0.082,42.9974853516,-0.21053314209
0.083,42.5265380859,-0.212821960449
0.084,42.5265380859,-0.216255187988
0.085,42.5265380859,-0.218544006348
0.086,42.5265380859,-0.220832824707
0.087,42.0555908203,-0.223503112793
0.088,42.0555908203,-0.225791931152
0.089,41.1136962891,-0.228462219238
0.09,41.5846435547,-0.231132507324
0.091,41.5846435547,-0.23380279541
0.092,41.1136962891,-0.23609161377
0.093,40.6427490234,-0.238761901855
0.094,40.6427490234,-0.241050720215
0.095,40.6427490234,-0.244102478027
0.096,40.6427490234,-0.24600982666
0.097,40.6427490234,-0.248680114746
0.098,40.6427490234,-0.250968933105
0.099,40.1718017578,-0.253639221191
0.1,40.1718017578,-0.255546569824
0.101,40.1718017578,-0.25821685791
0.102,39.7008544922,-0.26050567627
0.103,39.7008544922,-0.263175964355
0.104,39.2299072266,-0.265846252441
0.105,39.2299072266,-0.267753601074
0.106,38.2880126953,-0.27042388916
0.107,38.2880126953,-0.27271270752
0.108,38.2880126953,-0.275001525879
0.109,37.8170654297,-0.277671813965
0.11,37.8170654297,-0.279579162598
0.111,37.3461181641,-0.281867980957
0.112,37.8170654297,-0.284156799316
0.113,37.8170654297,-0.286445617676
0.114,37.8170654297,-0.288734436035
0.115,37.8170654297,-0.291404724121
0.116,36.8751708984,-0.293312072754
0.117,36.4042236328,-0.295600891113
0.118,36.8751708984,-0.297889709473
0.119,36.8751708984,-0.300178527832
0.12,36.8751708984,-0.302467346191
0.121,36.4042236328,-0.304374694824
0.122,35.9332763672,-0.30704498291
0.123,35.4623291016,-0.308952331543
0.124,34.9913818359,-0.311241149902
0.125,34.9913818359,-0.313529968262
0.126,34.9913818359,-0.315437316895
0.127,34.9913818359,-0.317344665527
0.128,34.5204345703,-0.319633483887
0.129,34.0494873047,-0.321922302246
0.13,34.5204345703,-0.323829650879
0.131,34.5204345703,-0.326118469238
0.132,34.5204345703,-0.328025817871
0.133,33.5785400391,-0.329933166504
0.134,33.5785400391,-0.332221984863
0.135,33.1075927734,-0.334129333496
0.136,33.1075927734,-0.336418151855
0.137,33.1075927734,-0.338325500488
0.138,32.6366455078,-0.339851379395
0.139,32.6366455078,-0.34252166748
0.14,32.1656982422,-0.344429016113
0.141,32.1656982422,-0.346336364746
0.142,31.6947509766,-0.347862243652
0.143,31.6947509766,-0.350151062012
0.144,31.2238037109,-0.351676940918
0.145,31.2238037109,-0.353965759277
0.146,30.2819091797,-0.355491638184
0.147,30.2819091797,-0.357398986816
0.148,30.2819091797,-0.358924865723
0.149,30.2819091797,-0.361194610596
0.15,30.2819091797,-0.363101959229
0.151,29.3400146484,-0.365009307861
0.152,29.8109619141,-0.366916656494
0.153,29.3400146484,-0.368061065674
0.154,28.8690673828,-0.370349884033
0.155,28.8690673828,-0.371875762939
0.156,28.3981201172,-0.373783111572
0.157,27.9271728516,-0.374927520752
0.158,27.9271728516,-0.377216339111
0.159,27.4562255859,-0.378360748291
0.16,27.4562255859,-0.380268096924
0.161,26.9852783203,-0.38179397583
0.162,26.5143310547,-0.383701324463
0.163,26.5143310547,-0.385227203369
0.164,26.5143310547,-0.387134552002
0.165,26.5143310547,-0.388660430908
0.166,26.0433837891,-0.390186309814
0.167,25.5959838867,-0.392093658447
0.168,25.5959838867,-0.393238067627
0.169,25.1250366211,-0.394763946533
0.17,25.1250366211,-0.396289825439
0.171,25.1250366211,-0.397815704346
0.172,24.6540893555,-0.399341583252
0.173,23.7121948242,-0.400485992432
0.174,23.7121948242,-0.402011871338
0.175,23.7121948242,-0.403537750244
0.176,23.2412475586,-0.40506362915
0.177,23.2412475586,-0.40620803833
0.178,22.770300293,-0.407733917236
0.179,22.2993530273,-0.408878326416
0.18,22.2993530273,-0.410404205322
0.181,22.2993530273,-0.411930084229
0.182,22.2993530273,-0.413074493408
0.183,21.8284057617,-0.414981842041
0.184,21.3574584961,-0.415744781494
0.185,20.8865112305,-0.416889190674
0.186,20.8865112305,-0.418033599854
0.187,20.8865112305,-0.41955947876
0.188,20.4155639648,-0.421085357666
0.189,19.9446166992,-0.422229766846
0.19,19.002722168,-0.423374176025
0.191,19.002722168,-0.424137115479
0.192,18.5317749023,-0.425662994385
0.193,18.5317749023,-0.426425933838
0.194,18.0608276367,-0.427570343018
0.195,18.0608276367,-0.429096221924
0.196,17.5898803711,-0.430240631104
0.197,17.5898803711,-0.431003570557
0.198,17.5898803711,-0.432147979736
0.199,17.1189331055,-0.433292388916
0.2,16.6479858398,-0.434436798096
0.201,16.1770385742,-0.435581207275
0.202,16.1770385742,-0.436344146729
0.203,16.1770385742,-0.437107086182
0.204,15.7060913086,-0.438251495361
0.205,15.235144043,-0.439395904541
0.206,14.7641967773,-0.439777374268
0.207,14.2932495117,-0.440921783447
0.208,14.2932495117,-0.4416847229
0.209,14.2932495117,-0.44282913208
0.21,13.8223022461,-0.44397354126
0.211,13.3513549805,-0.444355010986
0.212,12.8804077148,-0.445117950439
0.213,12.8804077148,-0.445880889893
0.214,12.8804077148,-0.446643829346
0.215,12.4094604492,-0.447788238525
0.216,12.4094604492,-0.448169708252
0.217,11.9385131836,-0.448932647705
0.218,11.467565918,-0.449695587158
0.219,10.9966186523,-0.450077056885
0.22,10.9966186523,-0.450839996338
0.221,10.9966186523,-0.451602935791
0.222,10.0547241211,-0.452365875244
0.223,10.0547241211,-0.453128814697
0.224,9.58377685547,-0.453510284424
0.225,9.58377685547,-0.45389175415
0.226,9.11282958984,-0.454654693604
0.227,8.64188232422,-0.45503616333
0.228,8.17093505859,-0.455799102783
0.229,8.17093505859,-0.45618057251
0.23,8.17093505859,-0.456943511963
0.231,7.69998779297,-0.457324981689
0.232,7.69998779297,-0.457324981689
0.233,7.22904052734,-0.458469390869
0.234,6.75809326172,-0.458469390869
0.235,6.75809326172,-0.459232330322
0.236,6.28714599609,-0.459613800049
0.237,6.28714599609,-0.459995269775
0.238,5.81619873047,-0.460376739502
0.239,4.87430419922,-0.460758209229
0.24,4.87430419922,-0.461139678955
0.241,4.87430419922,-0.461139678955
0.242,4.40335693359,-0.461521148682
0.243,3.93240966797,-0.461521148682
0.244,3.93240966797,-0.462284088135
0.245,3.46146240234,-0.462284088135
0.246,2.99051513672,-0.462284088135
0.247,2.51956787109,-0.462284088135
0.248,2.99051513672,-0.462665557861
0.249,2.51956787109,-0.463047027588
0.25,2.04862060547,-0.463047027588
0.251,1.57767333984,-0.463428497314
0.252,1.10672607422,-0.463047027588
0.253,1.10672607422,-0.463047027588
0.254,0.635778808594,-0.463047027588
0.255,0.635778808594,-0.463809967041
0.256,0.164831542969,-0.463428497314
0.257,-0.306115722656,-0.463809967041
0.258,-0.306115722656,-0.463428497314
0.259,-0.777062988281,-0.463428497314
0.26,-1.24801025391,-0.463047027588
0.261,-1.24801025391,-0.463428497314
0.262,-1.71895751953,-0.463428497314
0.263,-2.18990478516,-0.463428497314
0.264,-2.18990478516,-0.462665557861
0.265,-2.18990478516,-0.462665557861
0.266,-2.66085205078,-0.462665557861
0.267,-3.13179931641,-0.462284088135
0.268,-3.13179931641,-0.462665557861
0.269,-3.60274658203,-0.461902618408
0.27,-3.60274658203,-0.461902618408
0.271,-4.07369384766,-0.461902618408
0.272,-4.54464111328,-0.461521148682
0.273,-5.01558837891,-0.461521148682
0.274,-5.48653564453,-0.460758209229
0.275,-5.48653564453,-0.460758209229
0.276,-5.95748291016,-0.459995269775
0.277,-5.95748291016,-0.459995269775
0.278,-6.42843017578,-0.459613800049
0.279,-6.89937744141,-0.459232330322
0.28,-7.37032470703,-0.458850860596
0.281,-7.37032470703,-0.457706451416
0.282,-7.37032470703,-0.457706451416
0.283,-7.84127197266,-0.456943511963
0.284,-8.31221923828,-0.456562042236
0.285,-8.31221923828,-0.45618057251
0.286,-8.78316650391,-0.455799102783
0.287,-8.78316650391,-0.45503616333
0.288,-9.25411376953,-0.454273223877
0.289,-9.72506103516,-0.454273223877
0.29,-10.1960083008,-0.453510284424
0.291,-10.6669555664,-0.452747344971
0.292,-11.137902832,-0.451984405518
0.293,-11.137902832,-0.451602935791
0.294,-11.6088500977,-0.450839996338
0.295,-12.0797973633,-0.450077056885
0.296,-12.5507446289,-0.449314117432
0.297,-12.5507446289,-0.448932647705
0.298,-12.0797973633,-0.447788238525
0.299,-12.5507446289,-0.447025299072
0.3,-13.0216918945,-0.446643829346
0.301,-13.4926391602,-0.445499420166
0.302,-13.4926391602,-0.444736480713
0.303,-13.9635864258,-0.44397354126
0.304,-14.4345336914,-0.44282913208
0.305,-14.4345336914,-0.442447662354
0.306,-15.3764282227,-0.4416847229
0.307,-15.3764282227,-0.440921783447
0.308,-15.8473754883,-0.439777374268
0.309,-15.8473754883,-0.439014434814
0.31,-16.3183227539,-0.437870025635
0.311,-16.3183227539,-0.437107086182
0.312,-16.7892700195,-0.436344146729
0.313,-17.2602172852,-0.435199737549
0.314,-17.2602172852,-0.434055328369
0.315,-17.2602172852,-0.432910919189
0.316,-17.7311645508,-0.43176651001
0.317,-18.2021118164,-0.43062210083
0.318,-18.2021118164,-0.429859161377
0.319,-18.2021118164,-0.428714752197
0.32,-18.673059082,-0.427188873291
0.321,-18.673059082,-0.426425933838
0.322,-19.6149536133,-0.424900054932
0.323,-19.6149536133,-0.424137115479
0.324,-20.0859008789,-0.422992706299
0.325,-20.5568481445,-0.421848297119
0.326,-20.5568481445,-0.420322418213
0.327,-20.5568481445,-0.41955947876
0.328,-21.0277954102,-0.417652130127
0.329,-21.4987426758,-0.4172706604
0.33,-21.9696899414,-0.415363311768
0.331,-21.4987426758,-0.414218902588
0.332,-21.9696899414,-0.412693023682
0.333,-22.4170898437,-0.411548614502
0.334,-22.4170898437,-0.410404205322
0.335,-22.8880371094,-0.408878326416
0.336,-22.8880371094,-0.40735244751
0.337,-23.358984375,-0.405826568604
0.338,-23.358984375,-0.404300689697
0.339,-24.3008789062,-0.403156280518
0.34,-24.3008789062,-0.401630401611
0.341,-24.3008789062,-0.400485992432
0.342,-24.7718261719,-0.398578643799
0.343,-25.2427734375,-0.397434234619
0.344,-25.2427734375,-0.395908355713
0.345,-25.7137207031,-0.394382476807
0.346,-26.1846679687,-0.392475128174
0.347,-26.1846679687,-0.391330718994
0.348,-25.7137207031,-0.389423370361
0.349,-26.1846679687,-0.387897491455
0.35,-26.6556152344,-0.386753082275
0.351,-27.1265625,-0.384464263916
0.352,-27.1265625,-0.38293838501
0.353,-27.5975097656,-0.381031036377
0.354,-27.1265625,-0.379886627197
0.355,-28.0684570312,-0.377979278564
0.356,-28.5394042969,-0.376453399658
0.357,-29.0103515625,-0.374546051025
0.358,-29.0103515625,-0.373020172119
0.359,-29.0103515625,-0.371494293213
0.36,-29.0103515625,-0.36958694458
0.361,-29.4812988281,-0.368061065674
0.362,-29.9522460937,-0.366153717041
0.363,-30.4231933594,-0.364246368408
0.364,-29.9522460937,-0.361957550049
0.365,-29.9522460937,-0.360832214355
0.366,-30.894140625,-0.358543395996
0.367,-30.894140625,-0.356636047363
0.368,-30.894140625,-0.355110168457
0.369,-31.3650878906,-0.352821350098
0.37,-31.3650878906,-0.350914001465
0.371,-31.3650878906,-0.349388122559
0.372,-31.8360351562,-0.347480773926
0.373,-32.3069824219,-0.345573425293
0.374,-32.7779296875,-0.34366607666
0.375,-32.7779296875,-0.341377258301
0.376,-33.2488769531,-0.339851379395
0.377,-33.2488769531,-0.337562561035
0.378,-33.7198242187,-0.335655212402
0.379,-33.7198242187,-0.333366394043
0.38,-34.1907714844,-0.331840515137
0.381,-34.1907714844,-0.329551696777
0.382,-34.1907714844,-0.327262878418
0.383,-34.1907714844,-0.325355529785
0.384,-35.1326660156,-0.323066711426
0.385,-35.1326660156,-0.32154083252
0.386,-35.1326660156,-0.31925201416
0.387,-35.1326660156,-0.316963195801
0.388,-35.1326660156,-0.314674377441
0.389,-35.6036132812,-0.312767028809
0.39,-36.0745605469,-0.310478210449
0.391,-36.5455078125,-0.308570861816
0.392,-36.5455078125,-0.306282043457
0.393,-37.0164550781,-0.303611755371
0.394,-37.0164550781,-0.301704406738
0.395,-37.4874023437,-0.299415588379
0.396,-37.4874023437,-0.297508239746
0.397,-37.4874023437,-0.295219421387
0.398,-37.9583496094,-0.292930603027
0.399,-37.4874023437,-0.290641784668
0.4,-37.9583496094,-0.288734436035
0.401,-37.9583496094,-0.286064147949
0.402,-38.429296875,-0.28377532959
0.403,-38.429296875,-0.28148651123
0.404,-38.429296875,-0.278816223145
0.405,-38.9002441406,-0.276527404785
0.406,-39.3711914062,-0.274238586426
0.407,-39.3711914062,-0.272331237793
0.408,-39.3711914062,-0.270042419434
0.409,-39.8421386719,-0.267372131348
0.41,-39.8421386719,-0.265083312988
0.411,-39.8421386719,-0.262413024902
0.412,-40.3130859375,-0.260124206543
0.413,-40.7840332031,-0.257835388184
0.414,-40.3130859375,-0.255165100098
0.415,-40.3130859375,-0.252494812012
0.416,-40.7840332031,-0.250587463379
0.417,-41.2549804687,-0.247917175293
0.418,-41.2549804687,-0.245628356934
0.419,-41.7259277344,-0.242958068848
0.42,-41.7259277344,-0.240287780762
0.421,-41.7259277344,-0.237998962402
0.422,-42.196875,-0.235328674316
0.423,-42.6678222656,-0.233039855957
0.424,-42.6678222656,-0.230369567871
0.425,-42.6678222656,-0.228080749512
0.426,-43.1387695312,-0.225410461426
0.427,-43.1387695312,-0.223121643066
0.428,-43.6097167969,-0.22045135498
0.429,-43.1387695312,-0.217781066895
0.43,-43.6097167969,-0.215492248535
0.431,-43.1387695312,-0.212440490723
0.432,-43.6097167969,-0.209770202637
0.433,-44.0806640625,-0.207099914551
0.434,-44.0806640625,-0.204429626465
0.435,-44.0806640625,-0.202140808105
0.436,-44.5516113281,-0.19947052002
0.437,-44.0806640625,-0.19718170166
0.438,-44.0806640625,-0.194129943848
0.439,-45.0225585937,-0.191459655762
0.44,-45.0225585937,-0.188789367676
0.441,-45.0225585937,-0.18611907959
0.442,-44.5516113281,-0.183448791504
0.443,-45.4935058594,-0.180778503418
0.444,-45.0225585937,-0.178108215332
0.445,-45.0225585937,-0.175437927246
0.446,-45.4935058594,-0.173149108887
0.447,-45.4935058594,-0.170097351074
0.448,-45.4935058594,-0.167427062988
0.449,-45.964453125,-0.164394378662
0.45,-45.964453125,-0.162105560303
0.451,-45.964453125,-0.15905380249
0.452,-45.4935058594,-0.156383514404
0.453,-45.4935058594,-0.153713226318
0.454,-45.964453125,-0.150661468506
0.455,-46.4354003906,-0.148372650146
0.456,-46.4354003906,-0.145702362061
0.457,-46.4354003906,-0.143032073975
0.458,-46.9063476562,-0.139598846436
0.459,-47.3772949219,-0.136547088623
0.46,-46.9063476562,-0.134258270264
0.461,-47.3772949219,-0.131206512451
0.462,-47.3772949219,-0.128536224365
0.463,-47.3772949219,-0.125865936279
0.464,-46.9063476562,-0.122814178467
0.465,-46.9063476562,-0.120143890381
0.466,-47.3772949219,-0.117473602295
0.467,-47.3772949219,-0.114040374756
0.468,-47.3772949219,-0.11137008667
0.469,-47.3772949219,-0.108699798584
0.47,-47.3772949219,-0.106029510498
0.471,-47.3772949219,-0.102977752686
0.472,-47.8482421875,-0.1003074646
0.473,-48.3191894531,-0.0976371765137
0.474,-47.8482421875,-0.0945854187012
0.475,-47.8482421875,-0.0919151306152
0.476,-47.8482421875,-0.0888633728027
0.477,-47.8482421875,-0.0861930847168
0.478,-48.3191894531,-0.0831413269043
0.479,-48.3191894531,-0.0804710388184
0.48,-48.3191894531,-0.0774192810059
0.481,-47.8482421875,-0.0747489929199
0.482,-48.3191894531,-0.0716972351074
0.483,-48.3191894531,-0.0690269470215
0.484,-48.3191894531,-0.0655937194824
0.485,-48.3191894531,-0.0625419616699
0.486,-48.3191894531,-0.0602531433105
0.487,-48.3191894531,-0.0568199157715
0.488,-48.7901367187,-0.0545310974121
0.489,-48.3191894531,-0.0514793395996
0.49,-48.7901367187,-0.0484275817871
0.491,-49.2610839844,-0.0457572937012
0.492,-48.7901367187,-0.0427055358887
0.493,-48.7901367187,-0.0396537780762
0.494,-49.2610839844,-0.0366020202637
0.495,-49.2610839844,-0.0339317321777
0.496,-49.2610839844,-0.0312614440918
0.497,-49.2610839844,-0.0282096862793
0.498,-48.7901367187,-0.0251579284668
0.499,-48.7901367187,-0.0224876403809
0.5,-48.7901367187,-0.0194358825684
0.501,-48.7901367187,-0.0163841247559
0.502,-49.2610839844,-0.0133323669434
0.503,-48.7901367187,-0.0106620788574
0.504,-48.7901367187,-0.00761032104492
0.505,-48.7901367187,-0.00455856323242
0.506,-49.2610839844,-0.00188827514648
0.507,-49.2610839844,0.00116348266602
0.508,-49.2610839844,0.00383377075195
0.509,-48.7901367187,0.00688552856445
0.51,-48.7901367187,0.00993728637695
0.511,-48.7901367187,0.0126075744629
0.512,-49.2610839844,0.0156593322754
0.513,-49.2610839844,0.0183296203613
0.514,-48.7901367187,0.0213813781738
0.515,-48.7901367187,0.0240516662598
0.516,-48.7901367187,0.0271034240723
0.517,-48.7901367187,0.0297546386719
0.518,-48.7901367187,0.0331878662109
0.519,-48.7901367187,0.0362396240234
0.52,-48.3191894531,0.0392913818359
0.521,-48.3191894531,0.0419616699219
0.522,-48.7901367187,0.0446319580078
0.523,-48.7901367187,0.0476837158203
0.524,-48.7901367187,0.0503540039063
0.525,-48.7901367187,0.0534057617188
0.526,-48.7901367187,0.0560760498047
0.527,-48.7901367187,0.0591278076172
0.528,-48.7901367187,0.0621795654297
0.529,-48.7901367187,0.0652313232422
0.53,-48.7901367187,0.0675201416016
0.531,-48.3191894531,0.0709533691406
0.532,-48.3191894531,0.0740051269531
0.533,-48.3191894531,0.0762939453125
0.534,-48.3191894531,0.0797271728516
0.535,-47.8482421875,0.0823974609375
0.536,-48.3191894531,0.08544921875
0.537,-47.8482421875,0.0885009765625
0.538,-47.8482421875,0.0911712646484
0.539,-47.8482421875,0.0934600830078
0.54,-48.3191894531,0.0965118408203
0.541,-48.3191894531,0.0995635986328
0.542,-47.8482421875,0.102615356445
0.543,-47.8482421875,0.105285644531
0.544,-47.8482421875,0.108337402344
0.545,-47.3772949219,0.11100769043
0.546,-47.8482421875,0.113677978516
0.547,-47.3772949219,0.116729736328
0.548,-47.3772949219,0.119400024414
0.549,-47.3772949219,0.1220703125
0.55,-47.3772949219,0.125122070313
0.551,-47.3772949219,0.128173828125
0.552,-47.3772949219,0.130844116211
0.553,-46.9063476562,0.133514404297
0.554,-46.4354003906,0.136566162109
0.555,-46.4354003906,0.139236450195
0.556,-46.4354003906,0.141906738281
0.557,-46.9063476562,0.144577026367
0.558,-46.4354003906,0.147247314453
0.559,-46.9063476562,0.149917602539
0.56,-46.4354003906,0.153350830078
0.561,-46.4354003906,0.156021118164
0.562,-46.4354003906,0.158309936523
0.563,-45.964453125,0.161361694336
0.564,-45.964453125,0.164031982422
0.565,-45.964453125,0.166702270508
0.566,-45.4935058594,0.169372558594
0.567,-45.4935058594,0.17204284668
0.568,-45.4935058594,0.174331665039
0.569,-45.4935058594,0.177764892578
0.57,-45.0225585937,0.180435180664
0.571,-44.5516113281,0.182723999023
0.572,-45.0225585937,0.185394287109
0.573,-45.0225585937,0.188064575195
0.574,-45.0225585937,0.190734863281
0.575,-45.0225585937,0.193405151367
0.576,-44.5516113281,0.196075439453
0.577,-44.5516113281,0.198745727539
0.578,-44.5516113281,0.201797485352
0.579,-44.5516113281,0.203704833984
0.58,-44.0806640625,0.206756591797
0.581,-44.0806640625,0.209426879883
0.582,-43.6097167969,0.211715698242
0.583,-43.6097167969,0.214385986328
0.584,-43.1387695312,0.217056274414
0.585,-43.1387695312,0.2197265625
0.586,-43.1387695312,0.222015380859
0.587,-42.6678222656,0.224685668945
0.588,-42.6678222656,0.227718353271
0.589,-43.1387695312,0.230388641357
0.59,-42.6678222656,0.232677459717
0.591,-42.6678222656,0.235347747803
0.592,-42.6678222656,0.237636566162
0.593,-42.6678222656,0.240306854248
0.594,-42.196875,0.242595672607
0.595,-42.196875,0.244884490967
0.596,-42.196875,0.247936248779
0.597,-41.7259277344,0.250606536865
0.598,-41.2549804687,0.252895355225
0.599,-41.2549804687,0.255184173584
0.6,-40.7840332031,0.257472991943
0.601,-40.7840332031,0.259761810303
0.602,-40.3130859375,0.262432098389
0.603,-39.8421386719,0.264720916748
0.604,-39.8421386719,0.267391204834
0.605,-39.8421386719,0.269680023193
0.606,-39.8421386719,0.271587371826
0.607,-39.8421386719,0.274639129639
0.608,-39.3711914062,0.276546478271
0.609,-39.3711914062,0.279216766357
0.61,-39.3711914062,0.28112411499
0.611,-38.9002441406,0.283794403076
0.612,-38.9002441406,0.286083221436
0.613,-38.9002441406,0.288372039795
0.614,-38.429296875,0.290660858154
0.615,-37.9583496094,0.292949676514
0.616,-37.9583496094,0.295238494873
0.617,-37.4874023437,0.297145843506
0.618,-37.4874023437,0.299816131592
0.619,-37.4874023437,0.302104949951
0.62,-37.0164550781,0.304393768311
0.621,-36.5455078125,0.306301116943
0.622,-37.0164550781,0.308589935303
0.623,-37.0164550781,0.310878753662
0.624,-36.5455078125,0.312786102295
0.625,-36.0745605469,0.315074920654
0.626,-36.0745605469,0.316982269287
0.627,-36.0745605469,0.319271087646
0.628,-36.0745605469,0.321178436279
0.629,-35.6036132812,0.323467254639
0.63,-35.1326660156,0.325756072998
0.631,-35.1326660156,0.327663421631
0.632,-34.66171875,0.32995223999
0.633,-34.1907714844,0.331859588623
0.634,-34.1907714844,0.333766937256
0.635,-33.7198242187,0.335674285889
0.636,-33.7198242187,0.337963104248
0.637,-33.2488769531,0.339870452881
0.638,-33.2488769531,0.34215927124
0.639,-33.7198242187,0.344066619873
0.64,-33.2488769531,0.345973968506
0.641,-33.2488769531,0.347881317139
0.642,-32.7779296875,0.349788665771
0.643,-32.3069824219,0.351696014404
0.644,-32.7779296875,0.353603363037
0.645,-32.3069824219,0.35551071167
0.646,-31.8360351562,0.357418060303
0.647,-31.3650878906,0.358943939209
0.648,-31.3650878906,0.361232757568
0.649,-30.894140625,0.362758636475
0.65,-30.894140625,0.364665985107
0.651,-30.4231933594,0.36657333374
0.652,-30.4231933594,0.368480682373
0.653,-29.9522460937,0.370006561279
0.654,-29.4812988281,0.371913909912
0.655,-29.4812988281,0.374202728271
0.656,-29.4812988281,0.375347137451
0.657,-29.4812988281,0.377254486084
0.658,-29.0103515625,0.37878036499
0.659,-28.5394042969,0.380687713623
0.66,-28.5394042969,0.382213592529
0.661,-28.0684570312,0.383739471436
0.662,-28.0684570312,0.385646820068
0.663,-27.5975097656,0.387172698975
0.664,-27.1265625,0.388698577881
0.665,-27.1265625,0.390605926514
0.666,-26.6556152344,0.39213180542
0.667,-26.1846679687,0.393657684326
0.668,-26.1846679687,0.395183563232
0.669,-26.1846679687,0.396709442139
0.67,-25.7137207031,0.398235321045
0.671,-25.2427734375,0.400142669678
0.672,-25.2427734375,0.401287078857
0.673,-25.2427734375,0.402431488037
0.674,-25.2427734375,0.403957366943
0.675,-24.7718261719,0.40548324585
0.676,-24.3008789062,0.407009124756
0.677,-23.8299316406,0.408153533936
0.678,-23.8299316406,0.409679412842
0.679,-23.8299316406,0.410823822021
0.68,-23.358984375,0.412349700928
0.681,-22.8880371094,0.413875579834
0.682,-22.4170898437,0.415019989014
0.683,-22.4170898437,0.41654586792
0.684,-21.9696899414,0.4176902771
0.685,-21.9696899414,0.419216156006
0.686,-21.4987426758,0.420341491699
0.687,-21.0277954102,0.422248840332
0.688,-20.5568481445,0.422630310059
0.689,-21.0277954102,0.424156188965
0.69,-20.5568481445,0.425300598145
0.691,-20.5568481445,0.426445007324
0.692,-20.0859008789,0.427589416504
0.693,-19.6149536133,0.42911529541
0.694,-19.6149536133,0.429878234863
0.695,-19.6149536133,0.43140411377
0.696,-19.1440063477,0.432167053223
0.697,-18.673059082,0.432929992676
0.698,-18.2021118164,0.434455871582
0.699,-17.7311645508,0.435218811035
0.7,-17.7311645508,0.436363220215
0.701,-17.2602172852,0.437126159668
0.702,-16.7892700195,0.438652038574
0.703,-16.7892700195,0.439414978027
0.704,-16.3183227539,0.44017791748
0.705,-16.3183227539,0.44132232666
0.706,-16.3183227539,0.442085266113
0.707,-16.3183227539,0.443229675293
0.708,-15.8473754883,0.44361114502
0.709,-15.3764282227,0.444755554199
0.71,-14.905480957,0.445899963379
0.711,-14.905480957,0.446662902832
0.712,-14.4345336914,0.447425842285
0.713,-13.9635864258,0.448188781738
0.714,-13.4926391602,0.448951721191
0.715,-13.4926391602,0.450096130371
0.716,-13.0216918945,0.450477600098
