"Latest: Time (s)","Latest: Potential (mV)","Latest: Current (A)"
27.394,42.5265380859,0.213241577148
27.395,42.9974853516,0.210571289063
27.396,42.9974853516,0.208282470703
27.397,42.9974853516,0.205612182617
27.398,42.9974853516,0.202941894531
27.399,42.9974853516,0.200271606445
27.4,43.4684326172,0.197219848633
27.401,43.9393798828,0.194549560547
27.402,43.9393798828,0.192260742188
27.403,43.9393798828,0.189590454102
27.404,43.9393798828,0.186920166016
27.405,44.4103271484,0.183868408203
27.406,44.4103271484,0.181579589844
27.407,44.4103271484,0.178909301758
27.408,44.8812744141,0.175857543945
27.409,44.4103271484,0.173187255859
27.41,44.4103271484,0.170516967773
27.411,44.8812744141,0.167846679688
27.412,44.8812744141,0.164794921875
27.413,44.8812744141,0.162506103516
27.414,44.8812744141,0.159454345703
27.415,44.8812744141,0.156784057617
27.416,44.8812744141,0.154113769531
27.417,45.3522216797,0.151062011719
27.418,45.8231689453,0.148391723633
27.419,45.8231689453,0.145721435547
27.42,45.8231689453,0.143051147461
27.421,46.2941162109,0.139999389648
27.422,46.2941162109,0.137329101563
27.423,46.2941162109,0.134658813477
27.424,46.7650634766,0.131607055664
27.425,46.2941162109,0.128936767578
27.426,45.8231689453,0.125885009766
27.427,46.2941162109,0.12321472168
27.428,46.2941162109,0.120162963867
27.429,46.2941162109,0.117492675781
27.43,46.2941162109,0.114822387695
27.431,46.7650634766,0.111389160156
27.432,46.7650634766,0.10871887207
27.433,46.2941162109,0.106430053711
27.434,46.7650634766,0.102996826172
27.435,47.2360107422,0.100326538086
27.436,47.2360107422,0.0972747802734
27.437,47.2360107422,0.0949859619141
27.438,47.2360107422,0.091552734375
27.439,47.2360107422,0.0888824462891
27.44,47.7069580078,0.0862121582031
27.441,47.7069580078,0.0831604003906
27.442,47.7069580078,0.0804901123047
27.443,47.2360107422,0.0770568847656
27.444,47.2360107422,0.0743865966797
27.445,47.2360107422,0.0713348388672
27.446,47.7069580078,0.0682830810547
27.447,47.7069580078,0.0659942626953
27.448,47.7069580078,0.0625610351563
27.449,47.2360107422,0.0598907470703
27.45,47.7069580078,0.0568389892578
27.451,48.1779052734,0.0537872314453
27.452,48.1779052734,0.0511169433594
27.453,48.1779052734,0.0480651855469
27.454,48.1779052734,0.0453948974609
27.455,47.7069580078,0.0423431396484
27.456,48.1779052734,0.0396728515625
27.457,48.1779052734,0.03662109375
27.458,48.6488525391,0.0339508056641
27.459,48.1779052734,0.0308990478516
27.46,47.7069580078,0.0274848937988
27.461,48.1779052734,0.0244331359863
27.462,48.1779052734,0.0213813781738
27.463,48.1779052734,0.0187110900879
27.464,47.7069580078,0.016040802002
27.465,48.1779052734,0.0126075744629
27.466,47.7069580078,0.00993728637695
27.467,48.1779052734,0.00726699829102
