"Latest: Time (s)","Latest: Potential 2 (mV)","Run 1: Time (s)","Run 1: Potential 1 (V)"
0.242,524.37623291,0.242,0.0173950195313
0.243,525.318127441,0.243,0.0173950195313
0.244,526.260021973,0.244,0.0173950195313
0.245,526.730969238,0.245,-0.00091552734375
0.246,527.67286377,0.246,-0.00091552734375
0.247,528.614758301,0.247,0.0173950195313
0.248,529.085705566,0.248,0.0173950195313
0.249,530.027600098,0.249,-0.00091552734375
0.25,531.440441895,0.25,0.0173950195313
0.251,531.91138916,0.251,-0.00091552734375
0.252,532.853283691,0.252,-0.00091552734375
0.253,533.324230957,0.253,0.0173950195313
0.254,534.737072754,0.254,0.0173950195313
0.255,535.20802002,0.255,0.0173950195313
0.256,536.149914551,0.256,0.0173950195313
0.257,537.091809082,0.257,-0.00091552734375
0.258,537.562756348,0.258,0.0173950195313
0.259,538.504650879,0.259,-0.00091552734375
0.26,539.44654541,0.26,0.0173950195313
0.261,539.917492676,0.261,-0.00091552734375
0.262,540.388439941,0.262,0.0173950195313
0.263,541.306787109,0.263,-0.00091552734375
0.264,541.777734375,0.264,0.0173950195313
0.265,542.248681641,0.265,0.0173950195313
0.266,543.190576172,0.266,0.0173950195313
0.267,543.190576172,0.267,0.0173950195313
0.268,543.661523438,0.268,0.0173950195313
0.269,544.132470703,0.269,-0.00091552734375
0.27,545.074365234,0.27,0.0173950195313
0.271,545.074365234,0.271,0.0173950195313
0.272,545.5453125,0.272,0.0173950195313
0.273,545.5453125,0.273,0.0173950195313
0.274,545.5453125,0.274,-0.00091552734375
0.275,546.016259766,0.275,0.0173950195313
0.276,545.5453125,0.276,0.0173950195313
0.277,545.5453125,0.277,0.0173950195313
0.278,546.016259766,0.278,-0.00091552734375
0.279,545.5453125,0.279,-0.00091552734375
0.28,545.074365234,0.28,0.0173950195313
0.281,545.074365234,0.281,0.0173950195313
0.282,545.074365234,0.282,0.0173950195313
0.283,544.603417969,0.283,0.0173950195313
0.284,544.132470703,0.284,0.0173950195313
0.285,543.661523438,0.285,-0.00091552734375
0.286,543.190576172,0.286,-0.00091552734375
0.287,542.719628906,0.287,-0.00091552734375
0.288,542.248681641,0.288,-0.00091552734375
0.289,541.777734375,0.289,0.0173950195313
0.29,540.859387207,0.29,0.0173950195313
0.291,540.388439941,0.291,-0.00091552734375
0.292,539.44654541,0.292,0.0173950195313
0.293,538.975598145,0.293,0.0173950195313
0.294,538.033703613,0.294,-0.00091552734375
0.295,537.562756348,0.295,-0.00091552734375
0.296,536.620861816,0.296,0.0173950195313
0.297,536.149914551,0.297,0.0173950195313
0.298,534.737072754,0.298,0.0173950195313
0.299,534.266125488,0.299,0.0173950195313
0.3,533.324230957,0.3,0.0173950195313
0.301,532.382336426,0.301,0.0173950195313
0.302,531.440441895,0.302,0.0173950195313
0.303,530.498547363,0.303,0.0173950195313
0.304,530.027600098,0.304,0.0173950195313
0.305,529.556652832,0.305,0.0173950195313
0.306,528.143811035,0.306,0.0173950195313
0.307,527.67286377,0.307,0.0173950195313
0.308,526.730969238,0.308,0.0173950195313
0.309,525.789074707,0.309,-0.00091552734375
0.31,525.318127441,0.31,-0.00091552734375
0.311,524.37623291,0.311,-0.00091552734375
0.312,523.905285645,0.312,-0.00091552734375
0.313,522.963391113,0.313,0.0173950195313
0.314,522.021496582,0.314,0.0173950195313
0.315,521.550549316,0.315,-0.00091552734375
0.316,521.079602051,0.316,0.0173950195313
0.317,520.608654785,0.317,0.0173950195313
0.318,520.13770752,0.318,0.0173950195313
0.319,519.666760254,0.319,0.0173950195313
0.32,519.195812988,0.32,0.0173950195313
0.321,519.195812988,0.321,-0.00091552734375
0.322,518.724865723,0.322,0.0173950195313
0.323,518.253918457,0.323,0.0173950195313
0.324,518.253918457,0.324,0.0173950195313
0.325,518.253918457,0.325,0.0173950195313
0.326,518.253918457,0.326,-0.00091552734375
0.327,518.253918457,0.327,0.0173950195313
0.328,518.253918457,0.328,0.0173950195313
0.329,518.724865723,0.329,0.0173950195313
0.33,518.253918457,0.33,0.0173950195313
0.331,518.724865723,0.331,0.0173950195313
0.332,519.195812988,0.332,0.0173950195313
0.333,519.666760254,0.333,0.0173950195313
0.334,519.666760254,0.334,0.0173950195313
0.335,520.608654785,0.335,0.0173950195313
0.336,520.608654785,0.336,0.0173950195313
0.337,521.550549316,0.337,0.0173950195313
0.338,522.021496582,0.338,0.0173950195313
0.339,522.963391113,0.339,0.0173950195313
0.34,523.434338379,0.34,0.0173950195313
0.341,523.905285645,0.341,-0.00091552734375
0.342,524.847180176,0.342,0.0173950195313
0.343,524.847180176,0.343,0.0173950195313
0.344,526.260021973,0.344,0.0173950195313
0.345,526.730969238,0.345,0.0173950195313
0.346,527.67286377,0.346,-0.00091552734375
0.347,528.614758301,0.347,0.0173950195313
0.348,529.556652832,0.348,0.0173950195313
0.349,530.027600098,0.349,0.0173950195313
0.35,530.498547363,0.35,0.0173950195313
0.351,531.91138916,0.351,0.0173950195313
0.352,532.382336426,0.352,0.0173950195313
0.353,533.324230957,0.353,0.0173950195313
0.354,534.266125488,0.354,-0.00091552734375
0.355,535.20802002,0.355,0.0173950195313
0.356,536.149914551,0.356,0.0173950195313
0.357,537.091809082,0.357,-0.00091552734375
0.358,537.562756348,0.358,0.0173950195313
0.359,538.504650879,0.359,0.0173950195313
0.36,539.44654541,0.36,0.0173950195313
0.361,540.388439941,0.361,-0.00091552734375
0.362,540.859387207,0.362,0.0173950195313
0.363,541.306787109,0.363,0.0173950195313
0.364,542.248681641,0.364,-0.00091552734375
0.365,542.719628906,0.365,-0.00091552734375
0.366,543.661523438,0.366,0.0173950195313
0.367,543.661523438,0.367,-0.00091552734375
0.368,544.132470703,0.368,0.0173950195313
0.369,544.603417969,0.369,0.0173950195313
0.37,544.603417969,0.37,0.0173950195313
0.371,545.074365234,0.371,-0.00091552734375
0.372,545.074365234,0.372,0.0173950195313
0.373,545.5453125,0.373,0.0173950195313
0.374,545.5453125,0.374,0.0173950195313
0.375,545.5453125,0.375,0.0173950195313
0.376,545.5453125,0.376,0.0173950195313
0.377,545.5453125,0.377,-0.00091552734375
0.378,545.074365234,0.378,-0.00091552734375
0.379,545.074365234,0.379,0.0173950195313
0.38,544.603417969,0.38,0.0173950195313
0.381,544.603417969,0.381,0.0173950195313
0.382,544.603417969,0.382,0.0173950195313
0.383,544.603417969,0.383,0.0173950195313
0.384,544.132470703,0.384,0.0173950195313
0.385,544.132470703,0.385,0.0173950195313
0.386,543.190576172,0.386,-0.00091552734375
0.387,543.190576172,0.387,0.0173950195313
0.388,542.719628906,0.388,-0.00091552734375
0.389,542.248681641,0.389,0.0173950195313
0.39,541.306787109,0.39,-0.00091552734375
0.391,540.388439941,0.391,-0.00091552734375
0.392,539.917492676,0.392,0.0173950195313
0.393,538.975598145,0.393,0.0173950195313
0.394,538.504650879,0.394,0.0173950195313
0.395,537.091809082,0.395,-0.00091552734375
0.396,536.620861816,0.396,0.0173950195313
0.397,535.678967285,0.397,0.0173950195313
0.398,535.20802002,0.398,0.0173950195313
0.399,534.266125488,0.399,0.0173950195313
0.4,533.324230957,0.4,-0.00091552734375
0.401,532.382336426,0.401,0.0173950195313
0.402,531.440441895,0.402,0.0173950195313
0.403,530.498547363,0.403,0.0173950195313
0.404,529.556652832,0.404,0.0173950195313
0.405,528.614758301,0.405,-0.00091552734375
0.406,525.789074707,0.406,0.0173950195313
0.407,524.37623291,0.407,0.0173950195313
0.408,524.37623291,0.408,-0.00091552734375
0.409,525.318127441,0.409,-0.00091552734375
0.41,525.318127441,0.41,0.0173950195313
0.411,525.318127441,0.411,0.0173950195313
0.412,524.847180176,0.412,-0.00091552734375
0.413,523.905285645,0.413,-0.00091552734375
0.414,523.434338379,0.414,-0.00091552734375
0.415,522.963391113,0.415,-0.00091552734375
0.416,522.021496582,0.416,0.0173950195313
0.417,521.079602051,0.417,0.0173950195313
0.418,519.666760254,0.418,0.0173950195313
0.419,518.724865723,0.419,0.0173950195313
0.42,519.195812988,0.42,0.0173950195313
0.421,519.195812988,0.421,-0.00091552734375
0.422,519.666760254,0.422,-0.00091552734375
0.423,519.195812988,0.423,0.0173950195313
0.424,519.195812988,0.424,0.0173950195313
0.425,518.724865723,0.425,0.0173950195313
0.426,518.724865723,0.426,0.0173950195313
0.427,518.724865723,0.427,0.0173950195313
0.428,518.724865723,0.428,-0.00091552734375
0.429,518.724865723,0.429,-0.00091552734375
0.43,518.724865723,0.43,-0.00091552734375
0.431,518.724865723,0.431,-0.00091552734375
0.432,519.195812988,0.432,0.0173950195313
0.433,519.666760254,0.433,-0.00091552734375
0.434,519.666760254,0.434,0.0173950195313
0.435,520.608654785,0.435,0.0173950195313
0.436,521.079602051,0.436,-0.00091552734375
0.437,521.079602051,0.437,0.0173950195313
0.438,522.021496582,0.438,0.0173950195313
0.439,522.963391113,0.439,0.0173950195313
0.44,523.434338379,0.44,0.0173950195313
0.441,524.37623291,0.441,0.0173950195313
0.442,524.847180176,0.442,0.0173950195313
0.443,525.318127441,0.443,-0.00091552734375
0.444,526.260021973,0.444,0.0173950195313
0.445,527.201916504,0.445,0.0173950195313
0.446,527.67286377,0.446,-0.00091552734375
0.447,528.614758301,0.447,0.0173950195313
0.448,529.556652832,0.448,0.0173950195313
0.449,530.498547363,0.449,0.0173950195313
0.45,530.969494629,0.45,-0.00091552734375
0.451,531.91138916,0.451,0.0173950195313
0.452,532.853283691,0.452,-0.00091552734375
0.453,533.795178223,0.453,-0.00091552734375
0.454,534.737072754,0.454,0.0173950195313
0.455,535.678967285,0.455,0.0173950195313
0.456,536.149914551,0.456,0.0173950195313
0.457,537.091809082,0.457,0.0173950195313
0.458,537.562756348,0.458,0.0173950195313
0.459,538.504650879,0.459,0.0173950195313
0.46,538.975598145,0.46,-0.00091552734375
0.461,539.44654541,0.461,-0.00091552734375
0.462,540.388439941,0.462,0.0173950195313
0.463,540.859387207,0.463,-0.00091552734375
0.464,541.777734375,0.464,0.0173950195313
0.465,542.248681641,0.465,0.0173950195313
0.466,542.719628906,0.466,0.0173950195313
0.467,543.190576172,0.467,0.0173950195313
0.468,543.661523438,0.468,-0.00091552734375
0.469,544.132470703,0.469,0.0173950195313
0.47,544.603417969,0.47,0.0173950195313
0.471,545.074365234,0.471,0.0173950195313
0.472,545.074365234,0.472,0.0173950195313
0.473,545.5453125,0.473,-0.00091552734375
0.474,545.5453125,0.474,0.0173950195313
0.475,545.5453125,0.475,0.0173950195313
0.476,546.016259766,0.476,0.0173950195313
0.477,545.5453125,0.477,0.0173950195313
0.478,546.016259766,0.478,-0.00091552734375
0.479,545.5453125,0.479,0.0173950195313
0.48,545.074365234,0.48,0.0173950195313
0.481,545.074365234,0.481,0.0173950195313
0.482,545.074365234,0.482,0.0173950195313
0.483,544.603417969,0.483,0.0173950195313
0.484,544.132470703,0.484,0.0173950195313
0.485,543.661523438,0.485,0.0173950195313
0.486,543.190576172,0.486,0.0173950195313
0.487,542.719628906,0.487,0.0173950195313
0.488,542.248681641,0.488,0.0173950195313
0.489,541.777734375,0.489,0.0173950195313
0.49,540.859387207,0.49,0.0173950195313
0.491,540.388439941,0.491,0.0173950195313
0.492,539.917492676,0.492,0.0173950195313
0.493,538.975598145,0.493,0.0173950195313
0.494,538.504650879,0.494,0.0173950195313
0.495,537.562756348,0.495,0.0173950195313
0.496,536.620861816,0.496,0.0173950195313
0.497,536.149914551,0.497,0.0173950195313
0.498,535.20802002,0.498,0.0173950195313
0.499,534.266125488,0.499,-0.00091552734375
0.5,533.795178223,0.5,0.0173950195313
0.501,532.382336426,0.501,-0.00091552734375
0.502,531.91138916,0.502,0.0173950195313
0.503,530.969494629,0.503,-0.00091552734375
0.504,530.027600098,0.504,-0.00091552734375
0.505,529.085705566,0.505,0.0173950195313
0.506,528.143811035,0.506,-0.00091552734375
0.507,527.201916504,0.507,-0.00091552734375
0.508,526.730969238,0.508,-0.00091552734375
0.509,525.789074707,0.509,0.0173950195313
0.51,525.318127441,0.51,0.0173950195313
0.511,524.37623291,0.511,0.0173950195313
0.512,523.905285645,0.512,-0.00091552734375
0.513,522.963391113,0.513,0.0173950195313
0.514,522.021496582,0.514,0.0173950195313
0.515,521.550549316,0.515,-0.00091552734375
0.516,521.079602051,0.516,-0.00091552734375
0.517,520.13770752,0.517,0.0173950195313
0.518,519.666760254,0.518,0.0173950195313
0.519,519.195812988,0.519,0.0173950195313
0.52,519.195812988,0.52,-0.00091552734375
0.521,518.724865723,0.521,0.0173950195313
0.522,518.253918457,0.522,0.0173950195313
0.523,518.253918457,0.523,0.0173950195313
0.524,518.253918457,0.524,0.0173950195313
0.525,518.253918457,0.525,-0.00091552734375
0.526,518.253918457,0.526,0.0173950195313
0.527,518.253918457,0.527,0.0173950195313
0.528,518.724865723,0.528,0.0173950195313
0.529,518.724865723,0.529,0.0173950195313
0.53,518.724865723,0.53,0.0173950195313
0.531,518.724865723,0.531,0.0173950195313
0.532,519.195812988,0.532,0.0173950195313
0.533,519.666760254,0.533,0.0173950195313
0.534,519.666760254,0.534,0.0173950195313
0.535,520.13770752,0.535,-0.00091552734375
0.536,520.608654785,0.536,0.0173950195313
0.537,521.079602051,0.537,0.0173950195313
0.538,521.550549316,0.538,0.0173950195313
0.539,522.492443848,0.539,0.0173950195313
0.54,523.434338379,0.54,0.0173950195313
0.541,523.905285645,0.541,-0.00091552734375
0.542,524.37623291,0.542,0.0173950195313
0.543,524.847180176,0.543,0.0173950195313
0.544,525.789074707,0.544,0.0173950195313
0.545,526.730969238,0.545,0.0173950195313
0.546,527.67286377,0.546,-0.00091552734375
0.547,528.614758301,0.547,0.0173950195313
0.548,529.556652832,0.548,-0.00091552734375
0.549,530.498547363,0.549,0.0173950195313
0.55,530.969494629,0.55,0.0173950195313
0.551,532.382336426,0.551,-0.00091552734375
0.552,533.324230957,0.552,0.0173950195313
0.553,533.795178223,0.553,0.0173950195313
0.554,534.737072754,0.554,0.0173950195313
0.555,535.20802002,0.555,0.0173950195313
0.556,536.149914551,0.556,0.0173950195313
0.557,537.091809082,0.557,0.0173950195313
0.558,537.562756348,0.558,0.0173950195313
0.559,538.975598145,0.559,0.0173950195313
0.56,538.975598145,0.56,0.0173950195313
0.561,539.917492676,0.561,0.0173950195313
0.562,540.859387207,0.562,0.0173950195313
0.563,540.859387207,0.563,-0.00091552734375
0.564,541.777734375,0.564,0.0173950195313
0.565,542.248681641,0.565,0.0173950195313
0.566,543.190576172,0.566,0.0173950195313
0.567,543.190576172,0.567,-0.00091552734375
0.568,543.661523438,0.568,0.0173950195313
0.569,544.132470703,0.569,0.0173950195313
0.57,544.603417969,0.57,0.0173950195313
0.571,545.074365234,0.571,0.0173950195313
0.572,545.074365234,0.572,0.0173950195313
0.573,545.074365234,0.573,-0.00091552734375
0.574,545.5453125,0.574,0.0173950195313
0.575,545.5453125,0.575,-0.00091552734375
0.576,545.5453125,0.576,-0.00091552734375
0.577,545.5453125,0.577,0.0173950195313
0.578,545.5453125,0.578,-0.00091552734375
0.579,545.074365234,0.579,-0.00091552734375
0.58,545.074365234,0.58,0.0173950195313
0.581,545.074365234,0.581,0.0173950195313
0.582,544.603417969,0.582,0.0173950195313
0.583,544.132470703,0.583,0.0173950195313
0.584,544.132470703,0.584,-0.00091552734375
0.585,543.661523438,0.585,0.0173950195313
0.586,542.719628906,0.586,-0.00091552734375
0.587,542.719628906,0.587,0.0173950195313
0.588,542.248681641,0.588,0.0173950195313
0.589,541.306787109,0.589,0.0173950195313
0.59,540.859387207,0.59,0.0173950195313
0.591,539.917492676,0.591,-0.00091552734375
0.592,538.975598145,0.592,0.0173950195313
0.593,538.504650879,0.593,0.0173950195313
0.594,538.033703613,0.594,0.0173950195313
0.595,537.091809082,0.595,0.0173950195313
0.596,536.620861816,0.596,-0.00091552734375
0.597,535.678967285,0.597,0.0173950195313
0.598,534.737072754,0.598,0.0173950195313
0.599,533.795178223,0.599,0.0173950195313
0.6,533.324230957,0.6,0.0173950195313
0.601,532.382336426,0.601,0.0173950195313
0.602,531.91138916,0.602,0.0173950195313
0.603,530.498547363,0.603,0.0173950195313
0.604,530.498547363,0.604,-0.00091552734375
0.605,529.556652832,0.605,0.0173950195313
0.606,528.614758301,0.606,-0.00091552734375
0.607,527.67286377,0.607,0.0173950195313
0.608,527.201916504,0.608,0.0173950195313
0.609,526.730969238,0.609,-0.00091552734375
0.61,525.789074707,0.61,0.0173950195313
0.611,524.847180176,0.611,0.0173950195313
0.612,524.37623291,0.612,-0.00091552734375
0.613,523.434338379,0.613,0.0173950195313
0.614,522.963391113,0.614,-0.00091552734375
0.615,522.021496582,0.615,0.0173950195313
0.616,521.079602051,0.616,0.0173950195313
0.617,520.608654785,0.617,0.0173950195313
0.618,520.13770752,0.618,0.0173950195313
0.619,519.666760254,0.619,0.0173950195313
0.62,519.195812988,0.62,-0.00091552734375
0.621,519.195812988,0.621,0.0173950195313
0.622,518.724865723,0.622,0.0173950195313
