"Latest: Time (s)","Latest: Illumination (lux)","Latest: Angle (rad)","Latest: Velocity (rad/s)","Latest: Acceleration (rad/s²)","Run 1: Time (s)","Run 1: Intensity (%)","Run 1: Angle (rad)","Run 1: Velocity (rad/s)","Run 1: Acceleration (rad/s²)"
5,84231.3226318,-0.907571211037,-0.387850944888,-0.856504169961,5,23.6236572266,-1.09955742876,0,0
5.05,85169.4085693,-0.925024503557,-0.475117407487,-0.678739153554,5.05,23.5626220703,-1.09955742876,0,-0.005386818679
5.1,84700.3656006,-0.959931088597,-0.48481368111,-0.026934093395,5.1,23.8372802734,-1.09955742876,0,-0.048481368111
5.15,84055.4315186,-0.977384381117,-0.426636039376,-0.220859565838,5.15,23.8372802734,-1.09955742876,0,-0.26934093395
5.2,73158.9770508,-0.994837673637,-0.494509954732,-0.678739153553,5.2,23.8067626953,-1.09955742876,-0.00969627362219,-0.926532812787
5.25,67826.5447998,-1.02974425868,-0.523598775598,-0.651805060158,5.25,24.3560791016,-1.09955742876,-0.0581776417331,-2.20859565839
5.3,70872.3925781,-1.0471975512,-0.552687596465,-0.635644604121,5.3,24.1424560547,-1.09955742876,-0.22301429331,-3.47988486663
5.35,73393.4985352,-1.08210413624,-0.62056151182,0.00538681867904,5.35,24.4476318359,-1.11701072128,-0.475117407487,-3.3344407623
5.4,75911.6729736,-1.11701072128,-0.552687596465,0.667965516195,5.4,25.0274658203,-1.15191730632,-0.630257785442,-1.73455561464
5.45,72983.0859375,-1.1344640138,-0.523598775598,0.797249164491,5.45,25.3005981445,-1.18682389136,-0.649650332687,-0.0754154615061
5.5,70931.0229492,-1.16937059884,-0.48481368111,0.96424054354,5.5,25.7583618164,-1.2217304764,-0.572080143709,0.409398219604
5.55,71224.1748047,-1.18682389136,-0.39754721851,0.522521411863,5.55,27.1011352539,-1.23918376892,-0.562383870087,-0.026934093395
5.6,77670.5841064,-1.20427718388,-0.39754721851,-0.479426862431,5.6,26.9790649414,-1.27409035396,-0.62056151182,0.183151835086
5.65,84231.3226318,-1.2217304764,-0.48481368111,-0.781088708455,5.65,25.178527832,-1.308996939,-0.552687596465,0.527908230542
5.7,87159.909668,-1.25663706144,-0.513902501976,-0.323209120739,5.7,22.526550293,-1.32645023152,-0.53329504922,0.32320912074
5.75,90912.253418,-1.27409035396,-0.513902501976,0.145444104333,5.75,19.7814941406,-1.36135681656,-0.523598775598,0.118510010938
5.8,90619.1015625,-1.308996939,-0.494509954732,0.490200499788,5.8,20.7870483398,-1.37881010908,-0.523598775598,-0.118510010938
5.85,85638.4515381,-1.32645023152,-0.426636039376,0.183151835085,5.85,22.2213745117,-1.41371669412,-0.53329504922,-0.317822302061
5.9,88742.9296875,-1.34390352404,-0.48481368111,0.021547274716,5.9,22.4044799805,-1.43116998664,-0.552687596465,-0.484813681109
5.95,93020.0152588,-1.37881010908,-0.475117407487,0.678739153554,5.95,24.2645263672,-1.46607657168,-0.62056151182,0.037707730753
6,96300.3845215,-1.3962634016,-0.387850944888,0.851117351282,6,26.7654418945,-1.50098315672,-0.552687596465,0.678739153553
6.05,97003.9489746,-1.41371669412,-0.358762124021,0.47942686243,6.05,28.4729003906,-1.51843644924,-0.523598775598,0.840343713923
6.1,96183.1237793,-1.43116998664,-0.349065850399,0.183151835085,6.1,30.0888061523,-1.55334303427,-0.48481368111,1.19587374674
6.15,86811.05896,-1.44862327916,-0.349065850399,0.0377077307527,6.15,30.4244995117,-1.57079632679,-0.387850944888,1.26051557088
6.2,82475.3430176,-1.46607657168,-0.349065850399,0.0107736373582,6.2,30.4550170898,-1.58824961931,-0.349065850399,1.21742102145
6.25,81244.1052246,-1.4835298642,-0.349065850399,0.0323209120746,6.25,29.9057006836,-1.60570291183,-0.300584482288,1.70223470256
6.3,78898.8903809,-1.50098315672,-0.349065850399,0.145444104333,6.3,28.5949707031,-1.62315620435,-0.174532925199,2.04160427934
6.35,78429.8474121,-1.51843644924,-0.339369576777,0.290888208665,6.35,30.2719116211,-1.62315620435,-0.048481368111,1.51908286748
6.4,79778.3459473,-1.53588974176,-0.319977029532,0.339369576776,6.4,31.0348510742,-1.62315620435,-0.00969627362219,0.700286428269
6.45,84700.3656006,-1.55334303427,-0.261799387799,-0.317822302061,6.45,29.753112793,-1.62315620435,0,0.226246384518
6.5,85579.821167,-1.55334303427,-0.349065850399,-0.942693268824,6.5,29.7225952148,-1.62315620435,0,0.043094549432
6.55,89094.7119141,-1.58824961931,-0.436332312999,-0.134670466975,6.55,29.0222167969,-1.62315620435,0,0.005386818679
6.6,90032.7978516,-1.60570291183,-0.368458397643,0.851117351281,6.6,29.6020507813,-1.62315620435,0,0
6.65,93254.5367432,-1.62315620435,-0.319977029532,1.29283648296,6.65,29.753112793,-1.62315620435,0,0
6.7,92375.0811768,-1.64060949687,-0.213318019688,1.1527791973,6.7,29.1748046875,-1.62315620435,0,0
6.75,91964.6685791,-1.64060949687,-0.184229198822,0.581776417331,6.75,29.9057006836,-1.62315620435,0,0
6.8,90032.7978516,-1.65806278939,-0.174532925199,0.382464126209,6.8,29.5715332031,-1.62315620435,0,-0.00538681867899
6.85,89915.5371094,-1.65806278939,-0.164836651577,0.549455505258,6.85,29.8751831055,-1.62315620435,0,-0.0484813681109
6.9,89094.7119141,-1.67551608191,-0.135747830711,1.00733509297,6.9,29.8446655273,-1.62315620435,0,-0.26934093395
6.95,88742.9296875,-1.67551608191,-0.0387850944888,1.00194827429,6.95,29.9362182617,-1.62315620435,-0.00969627362219,-0.921145994108
7,88742.9296875,-1.67551608191,-0.00969627362219,0.511747774505,7,30.3329467773,-1.62315620435,-0.0581776417331,-2.17627474631
7.05,88801.5600586,-1.67551608191,0,0.188538653765,7.05,30.6991577148,-1.62315620435,-0.22301429331,-3.32905394362
7.1,90032.7978516,-1.67551608191,0,0.037707730753,7.1,30.5465698242,-1.64060949687,-0.465421133865,-3.0004580042
7.15,89798.2763672,-1.67551608191,0,0.005386818679,7.15,29.4494628906,-1.67551608191,-0.601168964576,-1.17432647202
7.2,90560.4711914,-1.67551608191,0,0,7.2,26.4297485352,-1.71042266695,-0.552687596465,0.258567296592
7.25,91378.3648682,-1.67551608191,0,0,7.25,25.6973266602,-1.72787595947,-0.523598775598,0.716446884306
7.3,92550.97229,-1.67551608191,0,0,7.3,26.2771606445,-1.76278254451,-0.48481368111,0.953466906182
7.35,91261.104126,-1.67551608191,0,0,7.35,26.9180297852,-1.78023583703,-0.39754721851,0.517134593184
7.4,90560.4711914,-1.67551608191,0,0,7.4,27.4353027344,-1.79768912955,-0.39754721851,-0.517134593184
7.45,90853.6230469,-1.67551608191,0,0,7.45,27.4963378906,-1.81514242207,-0.48481368111,-0.96424054354
7.5,90501.8408203,-1.67551608191,0,0,7.5,27.587890625,-1.85004900711,-0.523598775598,-0.797249164491
7.55,90736.3623047,-1.67551608191,0,0,7.55,28.2592773438,-1.86750229963,-0.552687596465,-0.667965516195
7.6,90267.3193359,-1.67551608191,0,0,7.6,28.3813476563,-1.90240888467,-0.62056151182,-0.00538681867901
7.65,89974.1674805,-1.67551608191,0,0,7.65,28.5034179688,-1.93731546971,-0.552687596465,0.635644604121
7.7,89915.5371094,-1.67551608191,0,-0.005386818679,7.7,30.6381225586,-1.95476876223,-0.523598775598,0.646418241479
7.75,89856.9067383,-1.67551608191,0,-0.043094549432,7.75,34.8159790039,-1.98967534727,-0.494509954732,0.635644604121
7.8,89622.3852539,-1.67551608191,0,-0.226246384518,7.8,34.3276977539,-2.00712863979,-0.426636039376,-0.005386818679
7.85,89739.6459961,-1.67551608191,-0.00969627362219,-0.705673246948,7.85,34.9075317383,-2.02458193231,-0.494509954732,-0.667965516195
7.9,90560.4711914,-1.67551608191,-0.048481368111,-1.55140377955,7.9,27.9541015625,-2.05948851735,-0.523598775598,-0.797249164491
7.95,90267.3193359,-1.67551608191,-0.174532925199,-2.18704838367,7.95,32.1014404297,-2.07694180987,-0.562383870087,-0.96424054354
8,95714.0808105,-1.69296937443,-0.31028075591,-1.99312291123,8,31.3095092773,-2.11184839491,-0.649650332687,-0.517134593184
8.05,101691.447144,-1.71042266695,-0.378154671265,-1.55140377955,8.05,27.4047851563,-2.14675497995,-0.649650332687,0.522521411862
8.1,99231.9030762,-1.72787595947,-0.475117407487,-0.899598719393,8.1,27.5268554688,-2.18166156499,-0.562383870087,1.00733509297
8.15,95013.447876,-1.76278254451,-0.48481368111,-0.032320912074,8.15,24.4171142578,-2.19911485751,-0.523598775598,1.02888236769
8.2,98469.708252,-1.78023583703,-0.426636039376,-0.0430945494314,8.2,23.3184814453,-2.23402144255,-0.48481368111,1.4113464939
8.25,97942.0349121,-1.79768912955,-0.484813681109,-0.199312291122,8.25,22.282409668,-2.25147473507,-0.378154671265,1.73994243332
8.3,101398.295288,-1.83259571459,-0.484813681109,0.199312291123,8.3,22.038269043,-2.26892802759,-0.31028075591,2.03083064198
8.35,104620.03418,-1.85004900711,-0.426636039376,0.0377077307527,8.35,22.1908569336,-2.28638132011,-0.174532925199,2.19243520235
8.4,102043.22937,-1.86750229963,-0.48481368111,-0.0107736373577,8.4,21.6415405273,-2.28638132011,-0.048481368111,1.55140377955
8.45,92550.97229,-1.90240888467,-0.475117407487,0.667965516196,8.45,21.1837768555,-2.28638132011,-0.00969627362219,0.705673246948
8.5,87863.4741211,-1.91986217719,-0.387850944888,0.813409620528,8.5,19.140625,-2.28638132011,0,0.226246384518
8.55,79016.151123,-1.93731546971,-0.358762124021,0.290888208665,8.55,19.1711425781,-2.28638132011,0,0.043094549432
8.6,78139.6270752,-1.95476876223,-0.358762124021,-0.328595939419,8.6,19.5373535156,-2.28638132011,0,0.005386818679
8.65,80540.5407715,-1.97222205475,-0.387850944888,-0.958853724861,8.65,19.4763183594,-2.28638132011,0,0
8.7,79895.6066895,-1.98967534727,-0.484813681109,-0.96424054354,8.7,19.140625,-2.28638132011,0,0
8.75,78315.5181885,-2.02458193231,-0.513902501976,-0.360916851493,8.75,19.4458007813,-2.28638132011,0,-0.00538681867899
8.8,76556.6070557,-2.04203522483,-0.513902501976,0.134670466975,8.8,19.5068359375,-2.28638132011,0,-0.0484813681109
8.85,74563.1744385,-2.07694180987,-0.494509954732,0.447105950357,8.85,19.62890625,-2.28638132011,0,-0.26934093395
8.9,73041.7163086,-2.09439510239,-0.426636039376,-0.0430945494317,8.9,20.5749511719,-2.28638132011,-0.00969627362219,-0.921145994108
8.95,75501.260376,-2.11184839491,-0.494509954732,-0.673352334875,8.95,20.7260131836,-2.28638132011,-0.0581776417331,-2.18166156499
9,77905.1055908,-2.14675497995,-0.523598775598,-0.791862345813,9,21.061706543,-2.28638132011,-0.22301429331,-3.37214849305
9.05,80540.5407715,-2.16420827247,-0.562383870087,-0.926532812787,9.05,22.1603393555,-2.30383461263,-0.465421133865,-3.22131757004
