"Latest: Time (s)","Latest: Illumination (lux)","Latest: Angle (rad)","Latest: Velocity (rad/s)","Latest: Acceleration (rad/s²)","Run 1: Time (s)","Run 1: Intensity (%)","Run 1: Angle (rad)","Run 1: Velocity (rad/s)","Run 1: Acceleration (rad/s²)"
11.45,4842.86865234,-2.72271363311,-0.329673303154,0.00538681867914,11.45,24.3560791016,-3.33357887131,-0.630257785442,0.468653225072
11.5,4491.08642578,-2.74016692563,-0.31028075591,0.667965516195,11.5,24.3560791016,-3.36848545635,-0.552687596465,0.6410314228
11.55,4139.30419922,-2.75762021815,-0.22301429331,0.635644604121,11.55,24.1119384766,-3.38593874887,-0.53329504922,0.21547274716
11.6,3728.89160156,-2.75762021815,-0.213318019688,-0.0215472747158,11.6,25.6362915039,-3.42084533391,-0.53329504922,-0.123896829617
11.65,3611.63085938,-2.77507351067,-0.271495661421,1.4024275568E-013,11.65,29.6920776367,-3.43829862643,-0.552687596465,-0.226246384518
11.7,3201.21826172,-2.79252680319,-0.213318019688,0.0161604560368,11.7,29.9362182617,-3.47320521147,-0.610865238198,0.743380977701
11.75,2790.80566406,-2.79252680319,-0.22301429331,-0.673352334875,11.75,28.2897949219,-3.50811179651,-0.504206228354,2.19243520235
11.8,2439.0234375,-2.80998009571,-0.31028075591,-0.851117351281,11.8,26.9485473633,-3.52556508903,-0.349065850399,2.83885344383
11.85,2087.24121094,-2.82743338823,-0.339369576777,-0.474040043751,11.85,25.3921508789,-3.54301838155,-0.184229198822,2.6664752461
11.9,1794.08935547,-2.84488668075,-0.349065850399,-0.145444104333,11.9,24.9359130859,-3.54301838155,-0.048481368111,1.73455561464
11.95,1618.19824219,-2.86233997327,-0.349065850399,0.150830923012,11.95,24.0509033203,-3.54301838155,-0.00969627362219,0.743380977701
12,1500.9375,-2.87979326579,-0.339369576777,0.506360955826,12,22.7096557617,-3.54301838155,0,0.231633203197
12.05,1442.30712891,-2.89724655831,-0.31028075591,0.996561455614,12.05,23.1353759766,-3.54301838155,0,0.043094549432
12.1,1383.67675781,-2.91469985083,-0.213318019688,0.96424054354,12.1,22.8012084961,-3.54301838155,0,0.005386818679
12.15,1325.04638672,-2.91469985083,-0.184229198822,0.32320912074,12.15,22.5570678711,-3.54301838155,0,0
12.2,1210.71716309,-2.93215314335,-0.184229198822,-0.32320912074,12.2,22.5570678711,-3.54301838155,0,0
12.25,1093.4564209,-2.93215314335,-0.213318019688,-0.958853724861,12.25,23.1964111328,-3.54301838155,0,0
12.3,1034.8260498,-2.94960643587,-0.31028075591,-0.953466906182,12.3,25.0579833984,-3.54301838155,0,0
12.35,917.565307617,-2.96705972839,-0.339369576777,-0.285501389987,12.35,24.6917724609,-3.54301838155,0,0
12.4,800.30456543,-2.98451302091,-0.339369576777,0.511747774504,12.4,23.4405517578,-3.54301838155,0,0
12.45,741.674194336,-3.00196631343,-0.300584482288,1.47598831804,12.45,22.3739624023,-3.54301838155,0,0
12.5,624.413452148,-3.01941960595,-0.174532925199,1.99850972991,12.5,22.3129272461,-3.54301838155,0,0
12.55,624.413452148,-3.01941960595,-0.048481368111,1.5136960488,12.55,22.7096557617,-3.54301838155,0,0
12.6,624.413452148,-3.01941960595,-0.00969627362219,0.700286428269,12.6,23.5015869141,-3.54301838155,0,-0.00538681867899
12.65,624.413452148,-3.01941960595,0,0.226246384518,12.65,23.1658935547,-3.54301838155,0,-0.0484813681109
12.7,624.413452148,-3.01941960595,0,0.043094549432,12.7,22.526550293,-3.54301838155,0,-0.263954115271
12.75,624.413452148,-3.01941960595,0,0.005386818679,12.75,22.8927612305,-3.54301838155,-0.00969627362219,-0.878051444676
12.8,624.413452148,-3.01941960595,0,0,12.8,22.9827880859,-3.54301838155,-0.0581776417331,-1.9500283618
12.85,624.413452148,-3.01941960595,0,0,12.85,22.8927612305,-3.54301838155,-0.213318019688,-2.63415433403
12.9,624.413452148,-3.01941960595,0,0,12.9,21.9772338867,-3.56047167407,-0.416939765754,-1.53524332351
12.95,624.413452148,-3.01941960595,0,0,12.95,21.7636108398,-3.59537825911,-0.426636039376,0.554842323936
13,624.413452148,-3.01941960595,0,0,13,20.7565307617,-3.61283155163,-0.261799387799,0.813409620528
13.05,624.413452148,-3.01941960595,0,0,13.05,20.6970214844,-3.61283155163,-0.242406840555,-0.937306450145
13.1,624.413452148,-3.01941960595,0,0,13.1,21.3668823242,-3.63028484415,-0.368458397643,-2.58567296592
13.15,624.413452148,-3.01941960595,0,0,13.15,22.6486206055,-3.64773813667,-0.552687596465,-3.07048664703
13.2,624.413452148,-3.01941960595,0,0,13.2,24.3865966797,-3.68264472171,-0.766005616153,-1.70223470256
13.25,624.413452148,-3.01941960595,0,0,13.25,26.0330200195,-3.73500459927,-0.775701889775,0.603323692048
13.3,565.783081055,-3.01941960595,0,0,13.3,26.6738891602,-3.76991118431,-0.610865238198,1.26051557088
13.35,624.413452148,-3.01941960595,0,0,13.35,26.9485473633,-3.78736447683,-0.572080143709,0.457879587715
13.4,624.413452148,-3.01941960595,0,-0.00538681867899,13.4,28.9001464844,-3.82227106187,-0.62056151182,0.398624582246
13.45,624.413452148,-3.01941960595,0,-0.0430945494319,13.45,32.1929931641,-3.85717764691,-0.552687596465,0.716446884306
13.5,624.413452148,-3.01941960595,0,-0.226246384518,13.5,32.5286865234,-3.87463093943,-0.523598775598,0.657191878837
13.55,565.783081055,-3.01941960595,-0.00969627362219,-0.705673246948,13.55,32.8033447266,-3.90953752447,-0.494509954732,0.6410314228
13.6,624.413452148,-3.01941960595,-0.0484813681109,-1.55140377955,13.6,31.5231323242,-3.92699081699,-0.426636039376,0.0377077307531
13.65,624.413452148,-3.01941960595,-0.174532925199,-2.18704838367,13.65,29.9667358398,-3.94444410951,-0.494509954732,-0.452492769035
13.7,565.783081055,-3.03687289847,-0.31028075591,-1.98773609255,13.7,28.9611816406,-3.97935069455,-0.513902501976,-0.166991379049
13.75,507.152709961,-3.05432619099,-0.378154671265,-1.5136960488,13.75,28.2592773438,-3.99680398707,-0.513902501976,0.220859565839
13.8,448.522338867,-3.07177948351,-0.475117407487,-0.716446884306,13.8,28.2592773438,-4.03171057211,-0.494509954732,0.721833702985
13.85,448.522338867,-3.10668606855,-0.475117407487,0.447105950357,13.85,28.0456542969,-4.04916386463,-0.416939765754,0.883438263355
13.9,448.522338867,-3.12413936107,-0.387850944888,0.808022801849,13.9,28.0151367188,-4.06661715715,-0.436332312999,1.53524332351
13.95,507.152709961,-3.14159265359,-0.358762124021,0.468653225072,13.95,28.2592773438,-4.10152374219,-0.300584482288,2.68263570214
14,565.783081055,-3.15904594611,-0.349065850399,0.145444104333,14,27.83203125,-4.10152374219,-0.0872664625997,2.36481340008
14.05,624.413452148,-3.17649923863,-0.349065850399,-0.145444104333,14.05,27.2842407227,-4.10152374219,-0.0193925472444,1.1797132907
14.1,683.043823242,-3.19395253115,-0.358762124021,-0.468653225073,14.1,26.5518188477,-4.10152374219,0,0.409398219604
14.15,741.674194336,-3.21140582367,-0.387850944888,-0.813409620528,14.15,26.1245727539,-4.10152374219,0,0.0808022801849
14.2,800.30456543,-3.22885911619,-0.475117407487,-0.495587318467,14.2,25.0885009766,-4.10152374219,0,0.010773637358
14.25,976.195678711,-3.26376570123,-0.475117407487,0.452492769036,14.25,24.5697021484,-4.10152374219,0,0
14.3,1093.4564209,-3.28121899375,-0.387850944888,0.630257785443,14.3,24.8748779297,-4.10152374219,0,0
14.35,1325.04638672,-3.29867228627,-0.368458397643,0.00538681867901,14.35,24.3255615234,-4.10152374219,0,0
14.4,1618.19824219,-3.31612557879,-0.387850944888,-0.59255005469,14.4,24.6307373047,-4.10152374219,0,0
14.45,1852.71972656,-3.33357887131,-0.475117407487,-0.26934093395,14.45,24.2950439453,-4.10152374219,0,0
14.5,2145.87158203,-3.36848545635,-0.465421133865,0.969627362219,14.5,24.1119384766,-4.10152374219,0,0
14.55,2439.0234375,-3.38593874887,-0.349065850399,1.62681924106,14.55,24.3865966797,-4.10152374219,0,0
14.6,2790.80566406,-3.40339204139,-0.232710566933,0.96424054354,14.6,24.1729736328,-4.10152374219,0,-0.005386818679
14.65,3142.58789063,-3.40339204139,-0.22301429331,-0.307048664703,14.65,24.3560791016,-4.10152374219,0,-0.043094549432
14.7,3435.73974609,-3.42084533391,-0.31028075591,-0.775701889775,14.7,24.2950439453,-4.10152374219,0,-0.220859565839
14.75,3611.63085938,-3.43829862643,-0.339369576777,-0.468653225073,14.75,24.8443603516,-4.10152374219,-0.00969627362219,-0.662578697516
14.8,4080.67382813,-3.45575191895,-0.349065850399,-0.183151835086,14.8,25.422668457,-4.10152374219,-0.048481368111,-1.33054421371
14.85,4432.45605469,-3.47320521147,-0.349065850399,-0.0323209120739,14.85,25.910949707,-4.10152374219,-0.164836651577,-1.52985650483
14.9,4842.86865234,-3.49065850399,-0.349065850399,0.0323209120739,14.9,26.4297485352,-4.11897703471,-0.261799387799,-0.700286428269
14.95,5429.17236328,-3.50811179651,-0.349065850399,0.183151835086,14.95,25.7278442383,-4.13643032723,-0.213318019688,-0.215472747159
15,5836.65344238,-3.52556508903,-0.339369576777,0.474040043752,15,25.8193969727,-4.13643032723,-0.22301429331,-0.759541433738
15.05,6188.43566895,-3.54301838155,-0.31028075591,0.818796439207,15.05,25.6057739258,-4.15388361975,-0.31028075591,-1.0773637358
15.1,6598.8482666,-3.56047167407,-0.22301429331,0.527908230541,15.1,26.155090332,-4.17133691227,-0.349065850399,-1.13661874127
15.15,6774.73937988,-3.56047167407,-0.22301429331,-0.307048664703,15.15,26.643371582,-4.18879020479,-0.39754721851,-1.47060149937
15.2,6188.43566895,-3.57792496659,-0.300584482288,-0.339369576777,15.2,25.0274658203,-4.20624349731,-0.513902501976,-1.34670466975
15.25,6540.21789551,-3.59537825911,-0.300584482288,0.344756395456,15.25,25.0274658203,-4.24115008235,-0.601168964576,-0.0430945494319
15.3,6305.69641113,-3.61283155163,-0.22301429331,0.350143214135,15.3,24.1424560547,-4.27605666739,-0.513902501976,1.12045828523
15.35,6364.32678223,-3.61283155163,-0.22301429331,-0.301661846024,15.35,22.5570678711,-4.29350995991,-0.407243492132,0.813409620528
15.4,6657.4786377,-3.63028484415,-0.300584482288,-0.123896829617,15.4,21.6415405273,-4.31096325243,-0.39754721851,-0.16160456037
15.45,6657.4786377,-3.64773813667,-0.290888208666,0.996561455614,15.45,20.6970214844,-4.32841654495,-0.475117407487,-0.307048664703
15.5,6422.95715332,-3.66519142919,-0.174532925199,1.59449832898,15.5,20.0561523438,-4.36332312999,-0.475117407487,0.350143214135
15.55,6188.43566895,-3.66519142919,-0.0581776417331,0.775701889775,15.55,19.5983886719,-4.38077642251,-0.39754721851,0.344756395456
15.6,5953.91418457,-3.66519142919,-0.0581776417331,-0.813409620528,15.6,20.4528808594,-4.39822971503,-0.39754721851,-0.344756395455
15.65,6012.54455566,-3.66519142919,-0.174532925199,-1.73994243332,15.65,21.5194702148,-4.41568300755,-0.475117407487,-0.344756395456
15.7,5778.02307129,-3.68264472171,-0.300584482288,-1.2820628456,15.7,24.1424560547,-4.45058959259,-0.475117407487,0.344756395455
15.75,5953.91418457,-3.70009801423,-0.329673303154,-0.188538653765,15.75,26.5823364258,-4.46804288511,-0.39754721851,0.344756395456
15.8,6188.43566895,-3.71755130675,-0.31028075591,0.732607340343,15.8,28.564453125,-4.48549617763,-0.39754721851,-0.344756395456
15.85,6188.43566895,-3.73500459927,-0.213318019688,0.732607340344,15.85,28.1982421875,-4.50294947015,-0.475117407487,-0.350143214135
15.9,6422.95715332,-3.73500459927,-0.193925472444,-0.193925472444,15.9,27.4353027344,-4.53785605519,-0.475117407487,0.307048664703
15.95,6305.69641113,-3.75245789179,-0.22301429331,-1.32515739503,15.95,26.5213012695,-4.55530934771,-0.39754721851,0.16160456037
16,6305.69641113,-3.75245789179,-0.349065850399,-1.96618881783,16,24.6002197266,-4.57276264023,-0.407243492132,-0.808022801849
16.05,6657.4786377,-3.78736447683,-0.475117407487,-1.50292241144,16.05,23.8677978516,-4.59021593275,-0.513902501976,-1.0773637358
16.1,7126.52160645,-3.80481776935,-0.513902501976,-0.662578697516,16.1,23.5626220703,-4.62512251778,-0.601168964576,0.263954115271
16.15,7536.9342041,-3.83972435439,-0.523598775598,-0.037707730753,16.15,23.9288330078,-4.66002910282,-0.504206228354,2.00928336726
16.2,7830.08605957,-3.85717764691,-0.513902501976,0.474040043751,16.2,24.4171142578,-4.67748239534,-0.349065850399,2.80114571308
16.25,8064.60754395,-3.89208423195,-0.48481368111,1.03965600505,16.25,24.5086669922,-4.69493568786,-0.184229198822,2.66108842742
16.3,8064.60754395,-3.90953752447,-0.387850944888,1.22280784013,16.3,24.5391845703,-4.69493568786,-0.048481368111,1.73455561464
16.35,7947.34680176,-3.92699081699,-0.349065850399,1.17432647202,16.35,24.9359130859,-4.69493568786,-0.00969627362219,0.743380977701
16.4,7947.34680176,-3.94444410951,-0.300584482288,1.51908286748,16.4,24.3560791016,-4.69493568786,0,0.231633203197
16.45,8005.97717285,-3.96189740203,-0.184229198822,1.56756423559,16.45,24.3255615234,-4.69493568786,0,0.043094549432
16.5,7947.34680176,-3.96189740203,-0.0872664625997,0.711060065627,16.5,24.4476318359,-4.69493568786,0,0.005386818679
16.55,7947.34680176,-3.96189740203,-0.135747830711,0.247793659234,16.55,24.3560791016,-4.69493568786,0,0
16.6,7947.34680176,-3.97935069455,-0.126051557088,0.899598719392,16.6,24.7222900391,-4.69493568786,0,0
16.65,7947.34680176,-3.97935069455,-0.0290888208666,1.33054421371,16.65,24.5086669922,-4.69493568786,0,0
16.7,7888.71643066,-3.97935069455,0.0290888208666,1.29283648296,16.7,24.5391845703,-4.69493568786,0,0
16.75,7888.71643066,-3.97935069455,0.126051557088,0.673352334874,16.75,24.6002197266,-4.69493568786,0,0
16.8,8064.60754395,-3.96189740203,0.126051557088,-0.452492769036,16.8,24.7222900391,-4.69493568786,0,0
16.85,8181.86828613,-3.96189740203,0.0387850944888,-0.808022801849,16.85,24.6612548828,-4.69493568786,0,0
16.9,8064.60754395,-3.96189740203,0.00969627362219,-0.474040043752,16.9,24.2645263672,-4.69493568786,0,0
16.95,7712.82531738,-3.96189740203,0,-0.183151835086,16.95,24.2340087891,-4.69493568786,0,0
17,7595.5645752,-3.96189740203,0,-0.037707730753,17,24.2034912109,-4.69493568786,0,-0.00538681867899
17.05,7888.71643066,-3.96189740203,0,-0.005386818679,17.05,24.2034912109,-4.69493568786,0,-0.0430945494319
17.1,7712.82531738,-3.96189740203,0,0,17.1,25.0274658203,-4.69493568786,0,-0.226246384518
17.15,7654.19494629,-3.96189740203,0,0,17.15,24.5697021484,-4.69493568786,-0.00969627362219,-0.700286428269
17.2,7654.19494629,-3.96189740203,0,0,17.2,24.5086669922,-4.69493568786,-0.0484813681109,-1.5136960488
17.25,7654.19494629,-3.96189740203,0,0,17.25,23.5015869141,-4.69493568786,-0.174532925199,-2.00389654859
17.3,7771.45568848,-3.96189740203,0,0,17.3,23.7762451172,-4.71238898038,-0.300584482288,-1.5136960488
17.35,7888.71643066,-3.96189740203,0,-0.010773637358,17.35,24.2340087891,-4.7298422729,-0.339369576777,-0.700286428269
17.4,7947.34680176,-3.96189740203,0,-0.0808022801849,17.4,25.0274658203,-4.74729556542,-0.349065850399,-0.226246384518
17.45,7830.08605957,-3.96189740203,0,-0.404011400925,17.45,26.0025024414,-4.76474885794,-0.349065850399,-0.043094549432
17.5,7888.71643066,-3.96189740203,-0.0193925472444,-1.13661874127,17.5,27.131652832,-4.78220215046,-0.349065850399,-0.00538681867894
17.55,7830.08605957,-3.96189740203,-0.0872664625997,-2.13856701556,17.55,29.0222167969,-4.79965544298,-0.349065850399,1.99624267733E-013
17.6,7888.71643066,-3.96189740203,-0.290888208666,-1.98234927387,17.6,29.997253418,-4.8171087355,-0.349065850399,7.25345709422E-014
17.65,7771.45568848,-3.99680398707,-0.387850944888,-0.0269340933952,17.65,30.8822631836,-4.83456202802,-0.349065850399,-7.25345709422E-014
17.7,7126.52160645,-4.01425727959,-0.242406840555,1.0773637358,17.7,31.217956543,-4.85201532054,-0.349065850399,-1.99624267733E-013
17.75,7185.15197754,-4.01425727959,-0.193925472444,0.571002779974,17.75,31.7672729492,-4.86946861306,-0.349065850399,-5.92427341751E-014
17.8,7126.52160645,-4.03171057211,-0.184229198822,-0.177765016407,17.8,31.4926147461,-4.88692190558,-0.349065850399,0.00538681867906
17.85,7067.89123535,-4.03171057211,-0.213318019688,-0.894211900713,17.85,27.5268554688,-4.9043751981,-0.349065850399,0.0377077307529
17.9,7126.52160645,-4.04916386463,-0.31028075591,-0.80263598317,17.9,26.7654418945,-4.92182849062,-0.349065850399,0.183151835086
17.95,7067.89123535,-4.06661715715,-0.329673303154,0,17.95,26.7959594727,-4.93928178314,-0.339369576777,0.474040043752
18,7478.30383301,-4.08407044967,-0.31028075591,0.808022801849,18,26.399230957,-4.95673507566,-0.31028075591,0.818796439207
18.05,7478.30383301,-4.10152374219,-0.213318019688,0.926532812787,18.05,25.8193969727,-4.97418836818,-0.22301429331,0.53329504922
18.1,7419.67346191,-4.10152374219,-0.184229198822,0.31782230206,18.1,25.2700805664,-4.97418836818,-0.22301429331,-0.263954115271
18.15,7478.30383301,-4.11897703471,-0.184229198822,-0.317822302061,18.15,24.1729736328,-4.9916416607,-0.300584482288,-0.113123192259
18.2,7712.82531738,-4.11897703471,-0.213318019688,-0.926532812787,18.2,23.7152099609,-5.00909495322,-0.290888208666,1.03965600505
18.25,7595.5645752,-4.13643032723,-0.31028075591,-0.813409620528,18.25,24.7528076172,-5.02654824574,-0.174532925199,1.8207447135
18.3,7185.15197754,-4.15388361975,-0.329673303154,-0.0323209120738,18.3,23.9898681641,-5.02654824574,-0.048481368111,1.47598831804
18.35,6833.36975098,-4.17133691227,-0.31028075591,0.662578697516,18.35,23.9593505859,-5.02654824574,-0.00969627362219,0.69489960959
18.4,6305.69641113,-4.18879020479,-0.22301429331,0.6410314228,18.4,24.5086669922,-5.02654824574,0,0.226246384518
18.45,5953.91418457,-4.18879020479,-0.213318019688,0.0161604560367,18.45,25.2395629883,-5.02654824574,0,0.043094549432
18.5,5602.13195801,-4.20624349731,-0.271495661421,0.188538653765,18.5,26.2466430664,-5.02654824574,0,0.005386818679
18.55,5370.54199219,-4.22369678983,-0.203621746066,0.533295049221,18.55,26.0940551758,-5.02654824574,0,0
18.6,5136.02050781,-4.22369678983,-0.184229198822,0.360916851493,18.6,25.8804321289,-5.02654824574,0,0
18.65,5136.02050781,-4.24115008235,-0.174532925199,0.301661846024,18.65,25.7888793945,-5.02654824574,0,0
18.7,5077.39013672,-4.24115008235,-0.164836651577,0.355530032813,18.7,26.1856079102,-5.02654824574,0,0
18.75,4960.12939453,-4.25860337487,-0.145444104333,0.495587318467,18.75,25.8499145508,-5.02654824574,0,0
18.8,4725.60791016,-4.25860337487,-0.0775701889775,0,18.8,25.8499145508,-5.02654824574,0,0
18.85,4491.08642578,-4.25860337487,-0.145444104333,-0.490200499788,18.85,26.0025024414,-5.02654824574,0,0
18.9,4432.45605469,-4.27605666739,-0.164836651577,-0.323209120739,18.9,25.9414672852,-5.02654824574,0,0
18.95,4256.56494141,-4.27605666739,-0.174532925199,-0.150830923012,18.95,26.399230957,-5.02654824574,0,0
19,4197.93457031,-4.29350995991,-0.174532925199,-0.0323209120742,19,26.0940551758,-5.02654824574,0,-0.005386818679
19.05,4197.93457031,-4.29350995991,-0.174532925199,-0.00538681867931,19.05,26.1245727539,-5.02654824574,0,-0.043094549432
19.1,4139.30419922,-4.31096325243,-0.174532925199,-1.18470048586E-013,19.1,25.6057739258,-5.02654824574,0,-0.226246384518
19.15,4022.04345703,-4.31096325243,-0.174532925199,-0.00538681867888,19.15,25.7583618164,-5.02654824574,-0.00969627362219,-0.700286428269
19.2,4022.04345703,-4.32841654495,-0.174532925199,-0.0323209120737,19.2,25.422668457,-5.02654824574,-0.048481368111,-1.51908286748
19.25,4080.67382813,-4.32841654495,-0.174532925199,-0.150830923012,19.25,23.5931396484,-5.02654824574,-0.174532925199,-2.04160427934
19.3,4256.56494141,-4.34586983747,-0.184229198822,-0.32320912074,19.3,24.3865966797,-5.04400153826,-0.300584482288,-1.70223470256
19.35,4256.56494141,-4.34586983747,-0.203621746066,-0.490200499789,19.35,25.3311157227,-5.06145483078,-0.349065850399,-1.21203420277
19.4,4139.30419922,-4.36332312999,-0.271495661421,-0.005386818679,19.4,27.7709960938,-5.0789081233,-0.387850944888,-1.22819465881
19.45,3963.41308594,-4.38077642251,-0.203621746066,0.452492769036,19.45,27.83203125,-5.09636141582,-0.48481368111,-1.0504296424
19.5,3670.26123047,-4.38077642251,-0.184229198822,0.134670466975,19.5,27.7709960938,-5.13126800086,-0.513902501976,-0.549455505257
19.55,3318.47900391,-4.39822971503,-0.184229198822,-0.360916851493,19.55,26.3687133789,-5.14872129338,-0.523598775598,-0.333982758098
19.6,3201.21826172,-4.39822971503,-0.213318019688,-0.969627362219,19.6,22.2518920898,-5.18362787842,-0.53329504922,-0.328595939419
19.65,3025.32714844,-4.41568300755,-0.31028075591,-0.991174636935,19.65,20.3918457031,-5.20108117094,-0.552687596465,-0.350143214135
19.7,2790.80566406,-4.43313630007,-0.339369576777,-0.468653225072,19.7,19.9951171875,-5.23598775598,-0.610865238198,0.285501389987
19.75,2497.65380859,-4.45058959259,-0.349065850399,0.0377077307529,19.75,20.7565307617,-5.27089434102,-0.523598775598,0.791862345812
19.8,2263.13232422,-4.46804288511,-0.339369576777,0.662578697516,19.8,20.4528808594,-5.28834763354,-0.446028586621,-0.183151835086
19.85,2087.24121094,-4.48549617763,-0.300584482288,1.50292241144,19.85,21.2142944336,-5.30580092606,-0.53329504922,-1.29822330164
19.9,1911.35009766,-4.50294947015,-0.174532925199,1.96618881783,19.9,23.0438232422,-5.3407075111,-0.649650332687,-1.06120327976
19.95,1852.71972656,-4.50294947015,-0.0484813681109,1.32515739503,19.95,23.5626220703,-5.37561409614,-0.678739153553,0.0861890988639
20,1852.71972656,-4.50294947015,-0.0193925472444,0.183151835086,20,25.8804321289,-5.41052068118,-0.649650332687,1.51908286748
20.05,1911.35009766,-4.50294947015,-0.0387850944888,-0.813409620528,20.05,26.7044067383,-5.44542726622,-0.513902501976,2.66108842742
20.1,1852.71972656,-4.50294947015,-0.135747830711,-1.14739237863,20.1,27.375793457,-5.46288055874,-0.349065850399,3.02200527892
20.15,1794.08935547,-4.52040276267,-0.174532925199,-1.01272191165,20.15,26.7959594727,-5.48033385126,-0.184229198822,2.70418297686
20.2,1794.08935547,-4.52040276267,-0.213318019688,-1.1527791973,20.2,27.0095825195,-5.48033385126,-0.048481368111,1.73994243332
20.25,1676.82861328,-4.53785605519,-0.31028075591,-0.851117351281,20.25,27.0095825195,-5.48033385126,-0.00969627362219,0.743380977701
20.3,1500.9375,-4.55530934771,-0.329673303154,-0.00538681867886,20.3,26.4297485352,-5.48033385126,0,0.231633203197
20.35,1266.41601563,-4.57276264023,-0.31028075591,0.813409620528,20.35,26.3076782227,-5.48033385126,0,0.043094549432
20.4,1093.4564209,-4.59021593275,-0.213318019688,0.96424054354,20.4,26.399230957,-5.48033385126,0,0.005386818679
20.45,976.195678711,-4.59021593275,-0.184229198822,0.500974137146,20.45,26.2771606445,-5.48033385126,0,0
20.5,917.565307617,-4.60766922527,-0.174532925199,0.156217741691,20.5,26.3381958008,-5.48033385126,0,0
20.55,858.934936523,-4.60766922527,-0.174532925199,-0.113123192259,20.55,26.399230957,-5.48033385126,0,0
20.6,800.30456543,-4.62512251778,-0.184229198822,-0.323209120739,20.6,26.3076782227,-5.48033385126,0,-0.005386818679
20.65,741.674194336,-4.62512251778,-0.203621746066,-0.522521411862,20.65,26.3381958008,-5.48033385126,0,-0.048481368111
20.7,683.043823242,-4.6425758103,-0.271495661421,-0.145444104333,20.7,26.5518188477,-5.48033385126,0,-0.263954115271
20.75,624.413452148,-4.66002910282,-0.213318019688,0.204699109802,20.75,26.7959594727,-5.48033385126,-0.00969627362219,-0.883438263355
20.8,565.783081055,-4.66002910282,-0.213318019688,0.0215472747161,20.8,27.7404785156,-5.48033385126,-0.0581776417331,-1.99312291123
20.85,507.152709961,-4.67748239534,-0.261799387799,0.662578697517,20.85,28.5339355469,-5.48033385126,-0.213318019688,-2.85501389987
20.9,507.152709961,-4.69493568786,-0.164836651577,1.52446968616,20.9,26.9790649414,-5.49778714378,-0.426636039376,-2.19243520235
20.95,507.152709961,-4.69493568786,-0.0484813681109,1.33054421371,20.95,24.9664306641,-5.53269372882,-0.475117407487,-0.727220521664
21,507.152709961,-4.69493568786,-0.00969627362219,0.662578697516,21,24.6002197266,-5.55014702134,-0.426636039376,-0.447105950357
21.05,507.152709961,-4.69493568786,0,0.220859565839,21.05,25.8804321289,-5.56760031386,-0.494509954732,-0.721833702985
21.1,507.152709961,-4.69493568786,0,0.0430945494319,21.1,26.0025024414,-5.6025068989,-0.523598775598,-0.657191878837
21.15,507.152709961,-4.69493568786,0,0.00538681867899,21.15,23.9593505859,-5.61996019142,-0.552687596465,-0.6410314228
21.2,507.152709961,-4.69493568786,0,0,21.2,22.0993041992,-5.65486677646,-0.62056151182,-0.0377077307528
21.25,507.152709961,-4.69493568786,0,0,21.25,20.6970214844,-5.6897733615,-0.552687596465,0.447105950357
21.3,507.152709961,-4.69493568786,0,0,21.3,21.1227416992,-5.70722665402,-0.53329504922,0.134670466975
21.35,507.152709961,-4.69493568786,0,0,21.35,21.8856811523,-5.74213323906,-0.53329504922,-0.366303670172
21.4,507.152709961,-4.69493568786,0,0,21.4,22.4655151367,-5.75958653158,-0.562383870087,-1.00733509297
21.45,507.152709961,-4.69493568786,0,0,21.45,23.1658935547,-5.79449311662,-0.659346606309,-1.17432647202
21.5,507.152709961,-4.69493568786,0,0,21.5,22.4349975586,-5.82939970166,-0.698131700798,-0.937306450145
21.55,448.522338867,-4.69493568786,0,0,21.55,22.5570678711,-5.8643062867,-0.736916795287,-0.732607340343
21.6,507.152709961,-4.69493568786,0,0,21.6,27.8015136719,-5.89921287174,-0.814486984264,0.398624582246
21.65,507.152709961,-4.69493568786,0,0,21.65,30.8212280273,-5.9515727493,-0.766005616153,2.69879615818
21.7,507.152709961,-4.69493568786,0,0,21.7,29.541015625,-5.98647933434,-0.513902501976,4.33100221791
21.75,507.152709961,-4.69493568786,0,0,21.75,27.0095825195,-6.00393262686,-0.232710566933,3.99163264114
21.8,507.152709961,-4.69493568786,0,0,21.8,25.910949707,-6.00393262686,-0.0581776417331,2.39713431215
21.85,507.152709961,-4.69493568786,0,0,21.85,24.8748779297,-6.00393262686,-0.00969627362219,0.96424054354
21.9,507.152709961,-4.69493568786,0,0,21.9,23.9898681641,-6.00393262686,0,0.274727752629
21.95,507.152709961,-4.69493568786,0,0,21.95,23.9593505859,-6.00393262686,0,0.048481368111
22,507.152709961,-4.69493568786,0,-0.005386818679,22,23.7152099609,-6.00393262686,0,0.005386818679
22.05,507.152709961,-4.69493568786,0,-0.043094549432,22.05,23.8983154297,-6.00393262686,0,0
22.1,507.152709961,-4.69493568786,0,-0.220859565839,22.1,23.7762451172,-6.00393262686,0,0
22.15,507.152709961,-4.69493568786,-0.00969627362219,-0.662578697516,22.15,23.9593505859,-6.00393262686,0,0
22.2,507.152709961,-4.69493568786,-0.048481368111,-1.33054421371,22.2,24.1424560547,-6.00393262686,0,0
22.25,507.152709961,-4.69493568786,-0.164836651577,-1.52985650483,22.25,24.0509033203,-6.00393262686,0,-0.00538681867899
22.3,448.522338867,-4.71238898038,-0.261799387799,-0.700286428269,22.3,24.2034912109,-6.00393262686,0,-0.0484813681109
