"Latest: Time (s)","Latest: Potential (mV)"
0,1246.9270752
0.001,1246.45612793
0.002,1247.39802246
0.003,1246.45612793
0.004,1221.02497559
0.005,1157.49418945
0.006,1084.52091064
0.007,1004.50697021
0.008,916.015979004
0.009,820.460778809
0.01,722.07989502
0.011,619.46048584
0.012,514.015393066
0.013,409.041247559
0.014,305.950891113
0.015,206.628112793
0.016,113.427648926
0.017,26.3494995117
0.018,1.41284179688
0.019,1.41284179688
0.02,1.41284179688
0.021,1.41284179688
0.022,1.41284179688
0.023,1.41284179688
0.024,1.41284179688
0.025,1.41284179688
0.026,1.41284179688
0.027,1.41284179688
0.028,1.41284179688
0.029,1.41284179688
0.03,1.41284179688
0.031,1.41284179688
0.032,58.3739135742
0.033,147.806799316
0.034,242.42010498
0.035,342.684777832
0.036,445.280639648
0.037,550.254785156
0.038,655.69987793
0.039,757.848339844
0.04,857.171118164
0.041,950.842529297
0.042,1038.39162598
0.043,1117.48721924
0.044,1188.08221436
0.045,1245.98518066
0.046,1247.86896973
0.047,1246.9270752
0.048,1246.9270752
0.049,1247.39802246
0.05,1246.45612793
0.051,1247.86896973
0.052,1246.9270752
0.053,1245.98518066
0.054,1223.85065918
0.055,1159.84892578
0.056,1085.46280518
0.057,1003.09412842
0.058,913.19029541
0.059,817.635095215
0.06,718.312316895
0.061,615.692907715
0.062,509.776867676
0.063,405.744616699
0.064,304.067102051
0.065,205.686218262
0.066,112.485754395
0.067,24.9366577148
0.068,1.41284179688
0.069,1.41284179688
0.07,1.8837890625
0.071,1.8837890625
0.072,1.41284179688
0.073,0.94189453125
0.074,1.41284179688
0.075,1.41284179688
0.076,1.8837890625
0.077,1.41284179688
0.078,1.41284179688
0.079,1.41284179688
0.08,1.41284179688
0.081,1.41284179688
0.082,48.9549682617
0.083,132.736486816
0.084,225.936950684
0.085,326.201623535
0.086,431.175769043
0.087,538.033703613
0.088,643.926196289
0.089,747.4875
0.09,847.281225586
0.091,943.307373047
0.092,1032.26931152
0.093,1113.71964111
0.094,1184.7855835
0.095,1245.5142334
0.096,1247.86896973
0.097,1245.98518066
0.098,1247.86896973
0.099,1246.45612793
0.1,1246.45612793
0.101,1247.39802246
0.102,1246.45612793
0.103,1247.39802246
0.104,1231.8567627
0.105,1167.83148193
0.106,1093.46890869
0.107,1012.51307373
0.108,923.080187988
0.109,827.524987793
0.11,726.789367676
0.111,623.228063965
0.112,517.312023926
0.113,411.866931152
0.114,308.776574707
0.115,208.982849121
0.116,113.898596191
0.117,25.4076049805
0.118,1.41284179688
0.119,1.41284179688
0.12,0.94189453125
0.121,1.41284179688
0.122,1.41284179688
0.123,1.41284179688
0.124,0.94189453125
0.125,0.94189453125
0.126,1.41284179688
0.127,1.41284179688
0.128,1.41284179688
0.129,1.41284179688
0.13,1.41284179688
0.131,1.41284179688
0.132,50.3678100586
0.133,140.271643066
0.134,236.297790527
0.135,336.562463379
0.136,442.007556152
0.137,547.900048828
0.138,654.287036133
0.139,757.377392578
0.14,857.64206543
0.141,953.668212891
0.142,1044.51394043
0.143,1126.41166992
0.144,1200.79779053
0.145,1247.39802246
0.146,1246.45612793
0.147,1246.45612793
0.148,1247.39802246
0.149,1245.98518066
0.15,1247.39802246
0.151,1246.9270752
0.152,1246.45612793
0.153,1247.39802246
0.154,1222.43781738
0.155,1158.43608398
0.156,1084.52091064
0.157,1001.68128662
0.158,912.248400879
0.159,817.164147949
0.16,716.899475098
0.161,614.280065918
0.162,509.776867676
0.163,405.744616699
0.164,305.008996582
0.165,207.570007324
0.166,114.840490723
0.167,28.2332885742
0.168,1.41284179688
0.169,1.41284179688
0.17,1.41284179688
0.171,1.41284179688
0.172,0.94189453125
0.173,0.94189453125
0.174,1.41284179688
0.175,1.41284179688
0.176,0.94189453125
0.177,0.94189453125
0.178,1.41284179688
0.179,0.94189453125
0.18,1.41284179688
0.181,1.41284179688
0.182,58.8448608398
0.183,148.277746582
0.184,243.361999512
0.185,343.155725098
0.186,446.22253418
0.187,551.667626953
0.188,655.69987793
0.189,757.848339844
0.19,856.700170898
0.191,950.371582031
0.192,1037.44973145
0.193,1117.01627197
0.194,1187.61126709
0.195,1247.39802246
0.196,1245.98518066
0.197,1247.86896973
0.198,1246.45612793
0.199,1246.45612793
0.2,1247.39802246
0.201,1246.45612793
0.202,1247.39802246
0.203,1247.39802246
0.204,1228.08918457
0.205,1164.08745117
0.206,1089.70133057
0.207,1007.80360107
0.208,917.428820801
0.209,821.40267334
0.21,721.138000488
0.211,618.047644043
0.212,512.131604004
0.213,407.157458496
0.214,304.067102051
0.215,203.802429199
0.216,109.189123535
0.217,21.6400268555
0.218,1.41284179688
0.219,1.41284179688
0.22,1.41284179688
0.221,1.41284179688
0.222,1.41284179688
0.223,1.41284179688
0.224,0.94189453125
0.225,1.41284179688
0.226,1.41284179688
0.227,1.41284179688
0.228,1.41284179688
0.229,1.41284179688
0.23,1.41284179688
0.231,1.41284179688
0.232,75.7754150391
0.233,163.324511719
0.234,257.466870117
0.235,355.847753906
0.236,456.583374023
0.237,560.615625
0.238,661.822192383
0.239,761.615917969
0.24,858.113012695
0.241,953.197265625
0.242,1044.51394043
0.243,1120.76030273
0.244,1187.14031982
0.245,1239.86286621
0.246,1246.45612793
0.247,1247.39802246
0.248,1245.98518066
0.249,1247.39802246
0.25,1246.9270752
0.251,1246.45612793
0.252,1246.9270752
0.253,1245.98518066
0.254,1219.61213379
0.255,1157.96513672
0.256,1085.93375244
0.257,1004.97791748
0.258,916.48692627
0.259,820.931726074
0.26,721.138000488
0.261,618.047644043
0.262,512.131604004
0.263,408.099353027
0.264,305.479943848
0.265,206.157165527
0.266,112.485754395
0.267,24.4657104492
0.268,1.41284179688
0.269,1.8837890625
0.27,1.41284179688
0.271,1.41284179688
0.272,1.41284179688
0.273,1.41284179688
0.274,1.41284179688
0.275,1.41284179688
0.276,1.41284179688
0.277,1.41284179688
0.278,1.41284179688
0.279,1.41284179688
0.28,1.41284179688
0.281,1.41284179688
0.282,53.664440918
