"Latest: Time (s)","Latest: Potential (mV)"
0,1.41284179688
0.001,0.94189453125
0.002,1.41284179688
0.003,1.41284179688
0.004,1.41284179688
0.005,1.8837890625
0.006,182.633349609
0.007,375.156591797
0.008,573.331201172
0.009,770.09296875
0.01,956.96484375
0.011,1130.17924805
0.012,1246.45612793
0.013,1245.98518066
0.014,1246.9270752
0.015,1245.04328613
0.016,1247.86896973
0.017,1246.45612793
0.018,1245.04328613
0.019,1247.39802246
0.02,1245.98518066
0.021,1163.61650391
0.022,996.500866699
0.023,812.454675293
0.024,618.047644043
0.025,420.343981934
0.026,227.820739746
0.027,45.1873901367
0.028,1.41284179688
0.029,1.41284179688
0.03,1.41284179688
0.031,1.41284179688
0.032,0.94189453125
0.033,0.94189453125
0.034,0.94189453125
0.035,1.41284179688
0.036,1.41284179688
0.037,1.41284179688
0.038,1.41284179688
0.039,131.32364502
0.04,318.19552002
0.041,513.544445801
0.042,709.835266113
0.043,899.061877441
0.044,1075.10196533
0.045,1232.32770996
0.046,1246.45612793
0.047,1246.45612793
0.048,1246.9270752
0.049,1245.5142334
0.05,1247.39802246
0.051,1245.98518066
0.052,1245.5142334
0.053,1247.39802246
0.054,1214.9262085
0.055,1055.34572754
0.056,877.421850586
0.057,687.229797363
0.058,489.549682617
0.059,295.142651367
0.06,107.776281738
0.061,1.8837890625
0.062,1.41284179688
0.063,1.41284179688
0.064,1.41284179688
0.065,0.94189453125
0.066,0.94189453125
0.067,1.41284179688
0.068,1.41284179688
0.069,0.94189453125
0.07,1.41284179688
0.071,1.41284179688
0.072,62.5888916016
0.073,245.245788574
0.074,439.652819824
0.075,637.356481934
0.076,831.73996582
0.077,1014.39686279
0.078,1180.54705811
0.079,1247.39802246
0.08,1245.98518066
0.081,1247.39802246
0.082,1246.9270752
0.083,1245.98518066
0.084,1247.39802246
0.085,1245.5142334
0.086,1246.9270752
0.087,1247.39802246
0.088,1121.23125
0.089,947.074951172
0.09,758.319287109
0.091,561.086572266
0.092,361.970068359
0.093,170.388720703
0.094,1.41284179688
0.095,1.41284179688
0.096,1.41284179688
0.097,1.41284179688
0.098,0.94189453125
0.099,1.41284179688
0.1,1.41284179688
0.101,1.41284179688
0.102,1.41284179688
0.103,1.41284179688
0.104,1.8837890625
0.105,1.41284179688
0.106,180.278613281
0.107,371.859960937
0.108,570.505517578
0.109,766.796337891
0.11,954.610107422
0.111,1127.35356445
0.112,1246.45612793
0.113,1246.9270752
0.114,1245.98518066
0.115,1247.39802246
0.116,1245.98518066
0.117,1245.04328613
0.118,1247.39802246
0.119,1245.98518066
0.12,1247.39802246
0.121,1175.36663818
0.122,1007.80360107
0.123,823.286462402
0.124,627.937536621
0.125,428.350085449
0.126,233.943054199
0.127,49.4259155273
0.128,1.41284179688
0.129,1.41284179688
0.13,1.41284179688
0.131,1.41284179688
0.132,1.41284179688
0.133,1.41284179688
0.134,1.41284179688
0.135,1.41284179688
0.136,0.94189453125
0.137,1.41284179688
0.138,1.41284179688
0.139,118.137121582
0.14,306.421838379
0.141,503.183605957
0.142,701.358215332
0.143,892.939562988
0.144,1071.33438721
0.145,1231.8567627
0.146,1247.39802246
0.147,1246.9270752
0.148,1245.04328613
0.149,1247.39802246
0.15,1245.98518066
0.151,1245.98518066
0.152,1246.9270752
0.153,1246.45612793
0.154,1226.20539551
0.155,1066.17751465
0.156,885.875354004
0.157,693.352111816
0.158,494.23560791
0.159,297.02644043
0.16,108.247229004
0.161,1.41284179688
0.162,1.41284179688
0.163,1.41284179688
0.164,1.41284179688
0.165,0.94189453125
0.166,0.94189453125
0.167,0.94189453125
0.168,0.94189453125
0.169,1.41284179688
0.17,1.41284179688
0.171,1.41284179688
0.172,62.5888916016
0.173,245.71673584
0.174,440.12376709
0.175,637.803881836
0.176,832.210913086
0.177,1015.33875732
0.178,1181.01800537
0.179,1246.45612793
0.18,1247.39802246
0.181,1246.45612793
0.182,1245.5142334
0.183,1247.39802246
0.184,1245.98518066
0.185,1247.39802246
0.186,1246.9270752
0.187,1245.98518066
0.188,1117.48721924
0.189,943.307373047
0.19,755.02265625
0.191,558.260888672
0.192,360.086279297
0.193,168.975878906
0.194,1.41284179688
0.195,1.8837890625
0.196,1.41284179688
0.197,1.41284179688
0.198,1.41284179688
0.199,0.94189453125
0.2,1.41284179688
0.201,1.41284179688
0.202,1.41284179688
0.203,1.41284179688
0.204,1.41284179688
0.205,3.767578125
0.206,183.104296875
0.207,374.214697266
0.208,571.918359375
0.209,768.209179687
0.21,955.081054688
0.211,1127.82451172
0.212,1247.39802246
0.213,1245.98518066
0.214,1247.39802246
0.215,1245.98518066
0.216,1245.98518066
0.217,1246.9270752
0.218,1245.04328613
0.219,1247.86896973
0.22,1246.45612793
0.221,1173.01190186
0.222,1006.39075928
0.223,821.40267334
0.224,626.524694824
0.225,427.408190918
0.226,233.472106934
0.227,48.9549682617
0.228,1.41284179688
0.229,1.41284179688
0.23,1.41284179688
0.231,1.41284179688
0.232,0.94189453125
0.233,1.41284179688
0.234,0.94189453125
0.235,1.41284179688
0.236,1.41284179688
0.237,1.41284179688
0.238,1.41284179688
0.239,118.608068848
0.24,306.421838379
0.241,503.183605957
0.242,701.358215332
0.243,892.468615723
0.244,1071.33438721
0.245,1230.91486816
0.246,1246.9270752
0.247,1245.04328613
0.248,1247.39802246
0.249,1245.98518066
0.25,1246.9270752
0.251,1246.9270752
0.252,1245.04328613
0.253,1247.86896973
0.254,1226.67634277
0.255,1066.64846191
0.256,886.817248535
0.257,694.294006348
0.258,495.177502441
0.259,298.439282227
0.26,109.660070801
0.261,1.41284179688
0.262,1.41284179688
0.263,1.41284179688
0.264,1.41284179688
0.265,1.41284179688
0.266,0.94189453125
0.267,1.41284179688
0.268,1.41284179688
0.269,1.41284179688
0.27,1.41284179688
0.271,1.41284179688
0.272,58.8448608398
0.273,241.949157715
0.274,436.356188965
0.275,635.472692871
0.276,829.879724121
0.277,1013.45496826
0.278,1180.07611084
0.279,1247.86896973
0.28,1245.98518066
0.281,1245.98518066
0.282,1246.9270752
0.283,1245.04328613
0.284,1247.39802246
0.285,1246.45612793
0.286,1245.98518066
0.287,1247.86896973
0.288,1123.11503906
0.289,949.4296875
0.29,760.203076172
0.291,562.970361328
0.292,363.382910156
0.293,171.8015625
0.294,1.41284179688
0.295,1.41284179688
0.296,1.41284179688
0.297,1.41284179688
0.298,1.41284179688
0.299,1.41284179688
0.3,0.94189453125
0.301,1.41284179688
0.302,1.41284179688
0.303,1.41284179688
0.304,1.41284179688
0.305,1.41284179688
0.306,179.33671875
0.307,370.918066406
0.308,569.092675781
0.309,765.854443359
0.31,953.197265625
0.311,1126.88261719
0.312,1245.98518066
0.313,1246.9270752
0.314,1245.98518066
0.315,1246.9270752
0.316,1246.45612793
0.317,1245.04328613
0.318,1247.39802246
0.319,1245.98518066
0.32,1246.45612793
0.321,1175.83758545
0.322,1008.74549561
0.323,824.228356934
0.324,628.408483887
0.325,428.821032715
0.326,234.414001465
0.327,49.896862793
0.328,1.41284179688
0.329,1.41284179688
0.33,0.94189453125
0.331,0.94189453125
0.332,1.41284179688
0.333,1.41284179688
0.334,0.94189453125
0.335,0.94189453125
0.336,1.41284179688
0.337,1.41284179688
0.338,1.41284179688
0.339,118.137121582
0.34,306.421838379
0.341,502.712658691
0.342,700.887268066
0.343,892.468615723
0.344,1070.8869873
0.345,1230.91486816
0.346,1246.45612793
0.347,1246.9270752
0.348,1245.98518066
0.349,1246.9270752
0.35,1245.98518066
0.351,1245.04328613
0.352,1246.9270752
0.353,1246.45612793
0.354,1226.67634277
0.355,1067.11940918
0.356,887.288195801
0.357,694.294006348
0.358,496.119396973
0.359,298.910229492
0.36,110.131018066
0.361,1.41284179688
0.362,1.41284179688
0.363,1.41284179688
0.364,0.94189453125
0.365,0.94189453125
0.366,1.41284179688
0.367,0.94189453125
0.368,0.94189453125
0.369,1.41284179688
0.37,1.41284179688
0.371,1.41284179688
0.372,58.8448608398
0.373,241.949157715
0.374,436.356188965
0.375,635.001745605
0.376,829.408776855
