"Latest: Time (s)","Latest: Potential (mV)"
0,1247.39802246
0.001,116.25333252
0.002,1.41284179688
0.003,1117.01627197
0.004,1200.32684326
0.005,0.94189453125
0.006,84.2524658203
0.007,1245.98518066
0.008,801.151940918
0.009,1.41284179688
0.01,525.318127441
0.011,1247.39802246
0.012,308.305627441
0.013,0.94189453125
0.014,996.029919434
0.015,1245.98518066
0.016,0.94189453125
0.017,0.94189453125
0.018,1229.97297363
0.019,972.977050781
0.02,1.41284179688
0.021,344.568566895
0.022,1246.9270752
0.023,498.945080566
0.024,1.41284179688
0.025,826.112145996
0.026,1245.98518066
0.027,13.1629760742
0.028,1.8837890625
0.029,1169.24432373
0.03,1122.17314453
0.031,1.41284179688
0.032,177.923876953
0.033,1246.45612793
0.034,687.229797363
0.035,1.41284179688
0.036,643.926196289
0.037,1245.5142334
0.038,189.226611328
0.039,1.41284179688
0.04,1077.45670166
0.041,1242.6885498
0.042,0.94189453125
0.043,34.826550293
0.044,1245.98518066
0.045,865.648168945
0.046,0.94189453125
0.047,459.880004883
0.048,1246.45612793
0.049,376.569433594
0.05,1.41284179688
0.051,940.010742188
0.052,1245.98518066
0.053,1.8837890625
0.054,1.41284179688
0.055,1210.68768311
0.056,1028.03078613
0.057,0.94189453125
0.058,284.781811523
0.059,1247.39802246
0.06,565.325097656
0.061,0.94189453125
0.062,763.499707031
0.063,1245.98518066
0.064,72.4787841797
0.065,1.41284179688
0.066,1141.95292969
0.067,1167.38408203
0.068,1.41284179688
0.069,125.672277832
0.07,1246.9270752
0.071,749.371289062
0.072,0.94189453125
0.073,579.453515625
0.074,1245.04328613
0.075,252.757397461
0.076,1.41284179688
0.077,1037.44973145
0.078,1247.39802246
0.079,1.41284179688
0.08,1.41284179688
0.081,1243.15949707
0.082,923.551135254
0.083,1.41284179688
0.084,398.209460449
0.085,1245.04328613
0.086,441.065661621
0.087,1.41284179688
0.088,880.694934082
0.089,1247.39802246
0.09,1.41284179688
0.091,1.41284179688
0.092,1190.90789795
0.093,1078.86954346
0.094,0.94189453125
0.095,228.291687012
0.096,1245.5142334
0.097,628.879431152
0.098,1.41284179688
0.099,701.829162598
0.1,1246.45612793
0.101,131.794592285
