"Latest: Time (s)","Latest: Potential (mV)"
0,1174.89569092
0.001,1246.45612793
0.002,185.459033203
0.003,1.41284179688
0.004,488.13684082
0.005,1245.98518066
0.006,980.488659668
0.007,0.94189453125
0.008,1.41284179688
0.009,1107.59732666
0.01,1245.98518066
0.011,320.079309082
0.012,0.94189453125
0.013,357.731542969
0.014,1246.9270752
0.015,1093.93985596
0.016,0.94189453125
0.017,1.41284179688
0.018,1011.5711792
0.019,1246.9270752
0.02,459.880004883
0.021,1.41284179688
0.022,232.530212402
0.023,1245.5142334
0.024,1192.32073975
0.025,1.41284179688
0.026,1.41284179688
0.027,885.404406738
0.028,1245.04328613
0.029,597.796911621
0.03,0.94189453125
0.031,118.608068848
0.032,1247.39802246
0.033,1246.9270752
0.034,1.41284179688
0.035,1.41284179688
0.036,754.551708984
0.037,1245.98518066
0.038,731.969787598
0.039,1.41284179688
0.04,18.3433959961
0.041,1224.79255371
0.042,1245.98518066
0.043,51.7806518555
0.044,0.94189453125
0.045,623.228063965
0.046,1246.9270752
0.047,858.113012695
0.048,0.94189453125
0.049,1.41284179688
0.05,1176.30853271
0.051,1246.9270752
0.052,184.046191406
0.053,1.41284179688
0.054,488.13684082
0.055,1245.98518066
0.056,982.37244873
0.057,0.94189453125
0.058,0.94189453125
0.059,1106.18448486
0.06,1245.04328613
0.061,321.963098145
0.062,0.94189453125
0.063,353.963964844
0.064,1247.39802246
0.065,1096.29459229
0.066,1.41284179688
0.067,1.41284179688
0.068,1009.21644287
0.069,1245.98518066
0.07,462.705688477
0.071,0.94189453125
0.072,230.175476074
0.073,1245.98518066
0.074,1194.20452881
0.075,0.94189453125
0.076,1.41284179688
0.077,881.636828613
0.078,1246.9270752
0.079,601.09354248
0.08,0.470947265625
0.081,115.311437988
0.082,1245.04328613
0.083,1247.39802246
0.084,1.8837890625
0.085,0.94189453125
0.086,750.313183594
0.087,1245.5142334
0.088,736.655712891
0.089,0.94189453125
0.09,12.6920288086
0.091,1223.37971191
0.092,1245.98518066
0.093,58.3739135742
0.094,1.41284179688
0.095,614.751013184
0.096,1246.9270752
0.097,866.119116211
0.098,1.41284179688
0.099,1.41284179688
0.1,1172.54095459
0.101,1246.45612793
0.102,192.052294922
0.103,0.94189453125
0.104,480.60168457
0.105,1246.45612793
0.106,987.552868652
0.107,0.94189453125
0.108,1.41284179688
0.109,1102.887854
0.11,1246.9270752
0.111,327.614465332
0.112,0.94189453125
0.113,350.196386719
0.114,1245.5142334
0.115,1100.06217041
0.116,0.94189453125
0.117,1.41284179688
0.118,1005.91981201
0.119,1245.04328613
0.12,466.473266602
0.121,0.94189453125
0.122,226.878845215
0.123,1246.9270752
0.124,1196.55926514
0.125,1.41284179688
0.126,1.41284179688
0.127,879.282092285
0.128,1247.39802246
0.129,603.919226074
0.13,0.94189453125
0.131,112.95670166
0.132,1245.5142334
0.133,1246.45612793
0.134,1.41284179688
0.135,1.41284179688
0.136,748.429394531
0.137,1245.98518066
0.138,738.539501953
0.139,0.94189453125
0.14,11.2791870117
0.141,1222.90876465
0.142,1247.39802246
0.143,59.2922607422
0.144,0.94189453125
0.145,615.221960449
0.146,1245.04328613
0.147,865.648168945
0.148,0.94189453125
0.149,1.41284179688
0.15,1173.01190186
0.151,1245.98518066
0.152,189.226611328
0.153,0.94189453125
0.154,485.782104492
0.155,1247.39802246
0.156,984.256237793
0.157,1.41284179688
0.158,1.41284179688
0.159,1104.77164307
0.16,1247.39802246
0.161,324.317834473
0.162,1.41284179688
0.163,353.022070312
0.164,1245.5142334
0.165,1097.23648682
0.166,0.94189453125
0.167,1.41284179688
0.168,1007.80360107
0.169,1246.45612793
0.17,465.060424805
0.171,0.94189453125
0.172,229.233581543
0.173,1246.45612793
0.174,1195.14642334
0.175,1.41284179688
0.176,1.41284179688
0.177,880.694934082
0.178,1245.04328613
0.179,601.564489746
0.18,0.94189453125
0.181,114.840490723
0.182,1246.45612793
0.183,1245.98518066
0.184,1.41284179688
0.185,1.41284179688
0.186,749.842236328
0.187,1247.39802246
0.188,737.126660156
0.189,0.470947265625
0.19,12.221081543
0.191,1222.90876465
0.192,1247.86896973
0.193,58.8448608398
0.194,1.41284179688
0.195,614.751013184
0.196,1245.5142334
0.197,865.648168945
0.198,0.94189453125
0.199,1.8837890625
0.2,1172.54095459
0.201,1246.45612793
0.202,190.639453125
0.203,0.94189453125
0.204,483.427368164
0.205,1246.9270752
0.206,983.785290527
0.207,0.94189453125
0.208,1.41284179688
0.209,1106.65543213
0.21,1245.5142334
0.211,321.492150879
0.212,0.94189453125
0.213,353.022070312
0.214,1246.9270752
0.215,1099.12027588
0.216,0.94189453125
0.217,1.41284179688
0.218,1004.97791748
0.219,1246.9270752
0.22,467.886108398
0.221,0.94189453125
0.222,224.524108887
0.223,1245.04328613
0.224,1197.97210693
0.225,0.94189453125
0.226,1.41284179688
0.227,877.421850586
0.228,1245.04328613
0.229,605.803015137
0.23,0.94189453125
0.231,111.543859863
0.232,1246.9270752
0.233,1246.45612793
0.234,1.8837890625
0.235,1.41284179688
0.236,746.074658203
0.237,1246.45612793
0.238,740.894238281
0.239,0.94189453125
0.24,8.00610351563
0.241,1221.49592285
0.242,1245.98518066
0.243,63.0598388672
0.244,1.41284179688
0.245,609.570593262
0.246,1246.9270752
0.247,870.357641602
0.248,0.94189453125
0.249,1.41284179688
0.25,1170.65716553
0.251,1247.39802246
0.252,196.761767578
0.253,0.94189453125
0.254,475.892211914
0.255,1245.04328613
0.256,992.262341309
0.257,0.94189453125
0.258,1.8837890625
0.259,1100.06217041
0.26,1245.04328613
0.261,332.794885254
0.262,1.41284179688
0.263,345.981408691
0.264,1246.9270752
0.265,1103.35880127
0.266,1.41284179688
0.267,1.41284179688
0.268,1001.68128662
0.269,1246.9270752
0.27,472.124633789
0.271,0.94189453125
0.272,222.169372559
0.273,1245.98518066
0.274,1200.32684326
0.275,1.41284179688
0.276,1.41284179688
0.277,874.596166992
0.278,1246.9270752
0.279,609.099645996
0.28,0.94189453125
0.281,109.189123535
0.282,1245.5142334
0.283,1247.39802246
0.284,1.8837890625
0.285,1.41284179688
0.286,743.719921875
0.287,1245.04328613
0.288,743.248974609
0.289,0.94189453125
0.29,5.6513671875
0.291,1220.55402832
0.292,1245.98518066
0.293,64.9436279297
0.294,0.94189453125
0.295,609.099645996
0.296,1247.39802246
0.297,870.357641602
0.298,1.41284179688
0.299,1.41284179688
0.3,1171.12811279
0.301,1247.39802246
0.302,194.877978516
0.303,0.94189453125
0.304,479.659790039
0.305,1245.5142334
0.306,987.552868652
0.307,0.94189453125
0.308,1.41284179688
0.309,1102.887854
0.31,1246.45612793
0.311,329.027307129
0.312,0.94189453125
0.313,349.254492187
0.314,1245.04328613
0.315,1100.53311768
0.316,1.41284179688
0.317,1.41284179688
0.318,1004.03602295
0.319,1245.04328613
0.32,468.82800293
0.321,0.94189453125
0.322,224.995056152
0.323,1246.45612793
0.324,1198.4430542
0.325,1.41284179688
0.326,1.41284179688
0.327,875.538061523
0.328,1246.9270752
0.329,607.686804199
0.33,0.94189453125
0.331,109.660070801
0.332,1245.5142334
0.333,1247.86896973
0.334,1.41284179688
0.335,1.41284179688
0.336,744.190869141
0.337,1245.5142334
0.338,742.778027344
0.339,0.94189453125
0.34,6.59326171875
0.341,1221.02497559
0.342,1246.9270752
0.343,64.4726806641
0.344,0.94189453125
0.345,608.62869873
0.346,1245.5142334
0.347,871.299536133
0.348,0.94189453125
0.349,1.41284179688
0.35,1169.715271
0.351,1245.98518066
0.352,197.703662109
0.353,0.94189453125
0.354,475.892211914
0.355,1246.9270752
0.356,992.262341309
0.357,0.94189453125
0.358,1.41284179688
0.359,1100.53311768
0.36,1247.39802246
0.361,331.382043457
0.362,0.94189453125
0.363,349.725439453
0.364,1245.5142334
0.365,1098.64932861
0.366,0.94189453125
0.367,1.41284179688
0.368,1007.33265381
0.369,1245.04328613
0.37,468.357055664
0.371,0.94189453125
0.372,223.582214355
0.373,1246.9270752
0.374,1199.38494873
0.375,1.41284179688
0.376,1.41284179688
0.377,872.71237793
0.378,1245.5142334
0.379,610.512487793
0.38,0.94189453125
0.381,107.305334473
0.382,1246.9270752
0.383,1245.98518066
0.384,1.8837890625
0.385,1.41284179688
0.386,741.365185547
0.387,1247.39802246
0.388,746.074658203
0.389,0.94189453125
0.39,2.35473632813
0.391,1220.08308105
0.392,1247.86896973
0.393,67.7693115234
0.394,1.41284179688
0.395,604.861120605
0.396,1245.5142334
0.397,875.067114258
0.398,0.94189453125
0.399,1.41284179688
0.4,1168.3024292
0.401,1246.45612793
0.402,201.471240234
0.403,0.94189453125
0.404,472.124633789
0.405,1247.39802246
0.406,996.029919434
0.407,0.94189453125
0.408,1.41284179688
0.409,1097.70743408
0.41,1245.5142334
0.411,337.033410645
0.412,0.94189453125
0.413,341.271936035
0.414,1246.45612793
0.415,1107.12637939
0.416,0.94189453125
0.417,1.41284179688
0.418,997.44276123
0.419,1246.45612793
0.42,476.834106445
0.421,0.470947265625
0.422,217.930847168
0.423,1245.04328613
0.424,1202.68157959
0.425,1.41284179688
0.426,0.94189453125
0.427,869.886694336
0.428,1245.5142334
0.429,613.809118652
0.43,0.94189453125
0.431,105.445092773
0.432,1246.9270752
0.433,1245.98518066
0.434,1.8837890625
0.435,1.41284179688
0.436,738.539501953
0.437,1246.9270752
0.438,748.429394531
0.439,0.94189453125
0.44,1.8837890625
0.441,1219.14118652
0.442,1245.98518066
0.443,69.6531005859
0.444,1.41284179688
0.445,603.919226074
0.446,1246.45612793
0.447,876.009008789
0.448,0.94189453125
0.449,1.8837890625
0.45,1167.83148193
0.451,1247.39802246
0.452,201.000292969
0.453,0.94189453125
0.454,474.008422852
0.455,1245.04328613
0.456,992.733288574
0.457,0.94189453125
0.458,1.41284179688
0.459,1100.53311768
0.46,1245.04328613
0.461,331.852990723
0.462,0.94189453125
0.463,345.981408691
0.464,1246.9270752
0.465,1103.82974854
0.466,1.41284179688
0.467,1.41284179688
0.468,1000.26844482
0.469,1246.9270752
0.47,474.008422852
0.471,0.94189453125
0.472,219.81463623
0.473,1245.04328613
0.474,1201.26873779
0.475,1.41284179688
0.476,1.41284179688
0.477,871.299536133
0.478,1246.45612793
0.479,612.396276855
0.48,0.94189453125
0.481,106.386987305
0.482,1245.04328613
0.483,1247.39802246
0.484,1.41284179688
0.485,0.94189453125
0.486,739.010449219
0.487,1245.04328613
0.488,747.4875
0.489,1.41284179688
0.49,2.35473632813
0.491,1219.14118652
0.492,1245.98518066
0.493,69.1821533203
0.494,1.41284179688
0.495,603.448278809
0.496,1247.39802246
0.497,876.479956055
0.498,0.94189453125
0.499,1.41284179688
0.5,1167.38408203
0.501,1246.9270752
0.502,202.884082031
0.503,1.41284179688
0.504,470.240844727
0.505,1245.98518066
0.506,996.971813965
0.507,0.94189453125
0.508,1.41284179688
0.509,1096.76553955
0.51,1246.45612793
0.511,338.446252441
0.512,0.94189453125
0.513,341.271936035
0.514,1245.98518066
0.515,1105.7135376
0.516,1.41284179688
0.517,1.41284179688
0.518,1001.21033936
0.519,1245.04328613
0.52,469.298950195
0.521,0.94189453125
0.522,224.995056152
0.523,1247.39802246
0.524,1200.32684326
0.525,1.41284179688
0.526,1.41284179688
0.527,869.886694336
0.528,1246.9270752
0.529,614.751013184
0.53,0.94189453125
0.531,103.561303711
0.532,1245.04328613
0.533,1247.86896973
0.534,1.41284179688
0.535,0.94189453125
0.536,736.655712891
0.537,1245.5142334
0.538,750.313183594
0.539,0.94189453125
0.54,1.41284179688
0.541,1218.67023926
0.542,1246.9270752
0.543,72.4787841797
0.544,0.94189453125
0.545,600.622595215
0.546,1245.5142334
0.547,878.81114502
0.548,1.41284179688
0.549,1.41284179688
0.55,1166.4421875
0.551,1245.04328613
0.552,206.157165527
0.553,0.94189453125
0.554,466.944213867
0.555,1246.9270752
0.556,1000.26844482
0.557,1.41284179688
0.558,1.41284179688
0.559,1094.41080322
0.56,1246.9270752
0.561,342.213830566
0.562,0.94189453125
0.563,336.562463379
0.564,1245.98518066
0.565,1110.42301025
0.566,0.94189453125
0.567,1.41284179688
0.568,993.675183105
0.569,1245.98518066
0.57,481.543579102
0.571,0.94189453125
0.572,214.163269043
0.573,1246.9270752
0.574,1205.50726318
0.575,1.41284179688
0.576,1.41284179688
0.577,865.17722168
0.578,1245.5142334
0.579,618.989538574
0.58,0.94189453125
0.581,101.677514648
0.582,1246.9270752
0.583,1245.98518066
0.584,1.41284179688
0.585,1.41284179688
0.586,733.85357666
0.587,1247.39802246
0.588,753.138867187
0.589,0.94189453125
0.59,1.41284179688
0.591,1218.19929199
0.592,1247.39802246
0.593,74.3625732422
0.594,1.41284179688
0.595,598.738806152
0.596,1245.04328613
0.597,880.694934082
0.598,0.94189453125
0.599,1.41284179688
0.6,1165.97124023
0.601,1245.98518066
0.602,207.099060059
0.603,0.94189453125
0.604,466.473266602
0.605,1247.39802246
0.606,999.326550293
0.607,0.94189453125
0.608,1.41284179688
0.609,1096.76553955
0.61,1245.98518066
0.611,338.446252441
0.612,0.94189453125
0.613,342.684777832
0.614,1246.45612793
0.615,1106.18448486
0.616,0.94189453125
0.617,1.41284179688
0.618,996.500866699
0.619,1246.9270752
0.62,478.717895508
0.621,0.94189453125
0.622,216.518005371
0.623,1245.04328613
0.624,1204.09442139
0.625,1.41284179688
0.626,1.41284179688
0.627,867.061010742
0.628,1245.04328613
0.629,616.634802246
0.63,0.94189453125
0.631,103.090356445
0.632,1246.9270752
0.633,1245.98518066
0.634,1.41284179688
0.635,0.94189453125
0.636,735.242871094
0.637,1247.39802246
0.638,751.726025391
0.639,0.94189453125
0.64,1.41284179688
0.641,1217.72834473
0.642,1245.98518066
0.643,73.4206787109
0.644,1.41284179688
0.645,599.680700684
0.646,1246.45612793
0.647,880.223986816
0.648,0.94189453125
0.649,1.41284179688
0.65,1165.97124023
0.651,1247.39802246
0.652,207.099060059
0.653,0.94189453125
0.654,466.473266602
0.655,1245.04328613
0.656,1000.73939209
0.657,1.41284179688
0.658,1.41284179688
0.659,1093.46890869
0.66,1245.98518066
0.661,342.684777832
0.662,0.94189453125
0.663,337.033410645
0.664,1246.9270752
0.665,1109.01016846
0.666,0.94189453125
0.667,1.41284179688
0.668,996.500866699
0.669,1247.39802246
0.67,475.892211914
0.671,0.94189453125
0.672,220.285583496
0.673,1245.5142334
0.674,1200.32684326
0.675,1.41284179688
0.676,1.41284179688
0.677,868.002905273
0.678,1246.45612793
0.679,617.576696777
0.68,0.94189453125
0.681,101.677514648
0.682,1245.98518066
0.683,1247.39802246
0.684,1.41284179688
0.685,1.41284179688
0.686,731.498840332
0.687,1245.98518066
0.688,754.551708984
0.689,1.41284179688
0.69,1.41284179688
0.691,1216.7864502
0.692,1245.98518066
0.693,77.1882568359
0.694,0.94189453125
0.695,596.384069824
0.696,1247.39802246
0.697,883.520617676
0.698,1.41284179688
0.699,1.41284179688
0.7,1164.08745117
0.701,1247.39802246
0.702,210.395690918
0.703,0.94189453125
0.704,462.705688477
0.705,1245.5142334
0.706,1004.03602295
0.707,0.94189453125
0.708,1.41284179688
0.709,1091.11417236
0.71,1246.9270752
0.711,346.923303223
0.712,0.94189453125
0.713,332.794885254
0.714,1245.98518066
0.715,1114.19058838
0.716,1.41284179688
0.717,1.41284179688
0.718,989.436657715
0.719,1245.04328613
0.72,486.253051758
0.721,0.94189453125
0.722,209.924743652
0.723,1246.9270752
0.724,1208.80389404
0.725,1.41284179688
0.726,1.41284179688
0.727,861.409643555
0.728,1247.39802246
0.729,623.228063965
0.73,0.94189453125
0.731,97.4389892578
0.732,1245.04328613
0.733,1247.39802246
0.734,1.41284179688
0.735,1.41284179688
0.736,728.673156738
0.737,1245.5142334
0.738,757.377392578
0.739,0.94189453125
0.74,1.41284179688
0.741,1215.86810303
0.742,1246.9270752
0.743,79.5429931641
0.744,1.41284179688
0.745,593.55838623
0.746,1245.98518066
0.747,885.875354004
0.748,1.41284179688
0.749,1.41284179688
0.75,1163.14555664
0.751,1245.5142334
0.752,212.27947998
0.753,0.94189453125
0.754,461.29284668
0.755,1246.9270752
0.756,1005.44886475
0.757,1.41284179688
0.758,1.8837890625
0.759,1091.11417236
0.76,1247.39802246
0.761,347.394250488
0.762,0.94189453125
0.763,333.736779785
0.764,1245.98518066
0.765,1112.30679932
0.766,1.41284179688
0.767,1.41284179688
0.768,991.320446777
0.769,1245.04328613
0.77,483.427368164
0.771,0.94189453125
0.772,214.163269043
0.773,1247.39802246
0.774,1205.03631592
0.775,1.41284179688
0.776,1.41284179688
0.777,865.17722168
0.778,1246.45612793
0.779,618.989538574
0.78,0.94189453125
0.781,101.206567383
0.782,1246.45612793
0.783,1245.98518066
0.784,1.41284179688
0.785,1.41284179688
0.786,732.911682129
0.787,1246.45612793
0.788,754.080761719
0.789,0.94189453125
0.79,1.41284179688
0.791,1217.25739746
0.792,1247.39802246
0.793,75.7754150391
0.794,0.94189453125
0.795,597.325964355
0.796,1245.98518066
0.797,882.107775879
0.798,0.94189453125
0.799,1.8837890625
0.8,1164.55839844
0.801,1245.98518066
0.802,209.453796387
0.803,0.94189453125
0.804,464.589477539
0.805,1246.9270752
0.806,1002.15223389
0.807,0.94189453125
0.808,1.41284179688
0.809,1092.05606689
0.81,1246.45612793
0.811,345.510461426
0.812,0.94189453125
0.813,333.736779785
0.814,1246.45612793
0.815,1112.30679932
0.816,0.94189453125
0.817,1.41284179688
0.818,991.791394043
0.819,1246.45612793
0.82,482.485473633
0.821,0.94189453125
0.822,213.221374512
0.823,1245.04328613
0.824,1207.39105225
0.825,1.41284179688
0.826,1.41284179688
0.827,861.88059082
0.828,1245.04328613
0.829,623.228063965
0.83,0.94189453125
0.831,97.4389892578
0.832,1246.9270752
0.833,1245.98518066
0.834,1.8837890625
0.835,1.41284179688
0.836,728.202209473
0.837,1247.39802246
0.838,758.790234375
0.839,0.94189453125
0.84,1.8837890625
0.841,1214.9262085
0.842,1246.45612793
0.843,80.9558349609
0.844,0.94189453125
0.845,591.674597168
0.846,1245.98518066
0.847,887.759143066
0.848,0.94189453125
0.849,1.8837890625
0.85,1162.67460938
0.851,1246.9270752
0.852,215.105163574
0.853,0.94189453125
0.854,457.99621582
0.855,1245.5142334
0.856,1007.80360107
0.857,0.94189453125
0.858,1.8837890625
0.859,1088.75943604
0.86,1245.5142334
0.861,351.609228516
0.862,0.94189453125
0.863,328.556359863
0.864,1246.9270752
0.865,1117.01627197
0.866,0.94189453125
0.867,1.41284179688
0.868,985.198132324
0.869,1247.39802246
0.87,490.962524414
0.871,1.41284179688
0.872,206.157165527
0.873,1245.04328613
0.874,1211.15863037
0.875,1.41284179688
0.876,1.41284179688
0.877,857.171118164
0.878,1245.98518066
0.879,627.937536621
0.88,0.94189453125
0.881,94.6133056641
0.882,1245.98518066
0.883,1246.9270752
0.884,1.8837890625
0.885,0.94189453125
0.886,724.905578613
0.887,1245.04328613
0.888,761.615917969
0.889,1.41284179688
0.89,1.41284179688
0.891,1214.45526123
0.892,1245.98518066
0.893,83.3105712891
0.894,1.41284179688
0.895,589.790808105
0.896,1247.39802246
0.897,890.113879395
0.898,1.41284179688
0.899,1.41284179688
0.9,1161.26176758
0.901,1247.39802246
0.902,217.459899902
0.903,0.94189453125
0.904,455.641479492
0.905,1245.98518066
0.906,1009.68739014
0.907,0.94189453125
0.908,1.41284179688
0.909,1087.34659424
0.91,1245.98518066
0.911,353.963964844
0.912,0.94189453125
0.913,326.201623535
0.914,1246.45612793
0.915,1118.42911377
0.916,1.41284179688
0.917,1.41284179688
0.918,983.785290527
0.919,1245.5142334
0.92,492.846313477
0.921,0.94189453125
0.922,204.74432373
0.923,1246.9270752
0.924,1212.1005249
0.925,1.41284179688
0.926,1.41284179688
0.927,855.287329102
0.928,1247.39802246
0.929,628.879431152
0.93,1.41284179688
0.931,93.6714111328
0.932,1245.5142334
0.933,1247.39802246
0.934,1.41284179688
0.935,1.41284179688
0.936,723.963684082
0.937,1245.5142334
0.938,763.028759766
0.939,0.94189453125
0.94,1.41284179688
0.941,1213.98431396
0.942,1246.45612793
0.943,84.7234130859
0.944,0.94189453125
0.945,588.872460938
0.946,1246.45612793
0.947,891.055773926
0.948,0.94189453125
0.949,1.41284179688
0.95,1160.31987305
0.951,1245.04328613
0.952,217.930847168
0.953,0.94189453125
0.954,455.170532227
0.955,1246.9270752
0.956,1011.10023193
0.957,0.94189453125
0.958,1.8837890625
0.959,1086.87564697
0.96,1247.39802246
0.961,354.434912109
0.962,1.41284179688
0.963,325.259729004
0.964,1244.57233887
0.965,1119.3710083
0.966,0.94189453125
0.967,1.41284179688
0.968,982.843395996
0.969,1245.5142334
0.97,494.23560791
0.971,0.94189453125
0.972,203.802429199
0.973,1247.39802246
0.974,1213.5133667
0.975,1.41284179688
0.976,0.94189453125
0.977,853.874487305
0.978,1246.9270752
0.979,630.292272949
0.98,0.94189453125
0.981,92.2585693359
0.982,1245.5142334
0.983,1245.5142334
0.984,1.8837890625
0.985,1.41284179688
0.986,722.07989502
0.987,1246.45612793
0.988,764.912548828
0.989,0.470947265625
0.99,1.41284179688
0.991,1213.5133667
0.992,1247.39802246
0.993,86.1362548828
0.994,1.41284179688
0.995,586.517724609
0.996,1245.04328613
0.997,892.468615723
0.998,0.94189453125
0.999,1.41284179688
1,1159.84892578
1.001,1245.5142334
1.002,219.81463623
1.003,0.94189453125
1.004,453.75769043
1.005,1246.9270752
1.006,1012.04212646
1.007,1.41284179688
1.008,1.41284179688
1.009,1085.46280518
1.01,1246.9270752
1.011,356.318701172
1.012,1.41284179688
1.013,323.846887207
1.014,1246.45612793
1.015,1120.76030273
1.016,0.94189453125
1.017,0.94189453125
1.018,981.430554199
1.019,1246.9270752
1.02,495.648449707
1.021,0.94189453125
1.022,201.9421875
1.023,1245.5142334
1.024,1214.45526123
1.025,1.41284179688
1.026,1.41284179688
1.027,851.990698242
1.028,1245.5142334
1.029,632.176062012
1.03,0.94189453125
1.031,90.3747802734
1.032,1246.9270752
1.033,1245.98518066
1.034,1.41284179688
1.035,0.94189453125
1.036,720.196105957
1.037,1247.39802246
1.038,766.325390625
1.039,0.94189453125
1.04,1.41284179688
1.041,1213.5133667
1.042,1247.39802246
1.043,86.6072021484
1.044,1.41284179688
1.045,586.517724609
1.046,1246.45612793
1.047,891.997668457
1.048,0.94189453125
1.049,1.41284179688
1.05,1160.31987305
1.051,1246.45612793
1.052,219.81463623
1.053,0.94189453125
1.054,453.75769043
1.055,1245.5142334
1.056,1011.5711792
1.057,0.94189453125
1.058,1.41284179688
1.059,1085.46280518
1.06,1245.04328613
1.061,356.318701172
1.062,0.94189453125
1.063,323.846887207
1.064,1246.9270752
1.065,1120.76030273
1.066,0.94189453125
1.067,1.41284179688
1.068,981.430554199
1.069,1247.39802246
1.07,495.648449707
1.071,0.94189453125
1.072,201.9421875
1.073,1245.98518066
1.074,1214.45526123
1.075,1.41284179688
1.076,0.94189453125
1.077,851.990698242
1.078,1245.98518066
1.079,632.176062012
1.08,0.94189453125
1.081,91.3166748047
1.082,1246.45612793
1.083,1247.39802246
1.084,1.41284179688
1.085,0.94189453125
1.086,720.196105957
1.087,1245.98518066
1.088,766.796337891
1.089,0.94189453125
1.09,1.41284179688
1.091,1212.57147217
1.092,1245.98518066
1.093,88.0200439453
1.094,0.94189453125
1.095,585.104882813
1.096,1246.9270752
1.097,893.88145752
1.098,0.94189453125
