"Latest: Time (s)","Latest: Potential (mV)"
0,0.94189453125
0.001,210.395690918
0.002,1245.98518066
0.003,1000.26844482
0.004,0.94189453125
0.005,2.82568359375
0.006,1234.21149902
0.007,1197.50115967
0.008,0.94189453125
0.009,1.41284179688
0.01,1138.65629883
0.011,1247.39802246
0.012,2.35473632813
0.013,1.8837890625
0.014,960.261474609
0.015,1245.5142334
0.016,237.710632324
0.017,1.41284179688
0.018,708.893371582
0.019,1246.9270752
0.02,502.241711426
0.021,1.41284179688
0.022,450.932006836
0.023,1245.98518066
0.024,763.028759766
0.025,0.94189453125
0.026,209.453796387
0.027,1247.39802246
0.028,1002.15223389
0.029,0.94189453125
0.03,2.35473632813
0.031,1234.21149902
0.032,1198.91400146
0.033,1.41284179688
0.034,1.41284179688
0.035,1137.24345703
0.036,1246.9270752
0.037,2.35473632813
0.038,1.41284179688
0.039,959.790527344
0.04,1245.04328613
0.041,237.710632324
0.042,1.41284179688
0.043,708.893371582
0.044,1246.9270752
0.045,504.125500488
0.046,0.94189453125
0.047,450.46105957
0.048,1245.5142334
0.049,763.970654297
0.05,0.94189453125
0.051,208.982849121
0.052,1246.9270752
0.053,1001.68128662
0.054,0.94189453125
0.055,2.35473632813
0.056,1234.68244629
0.057,1198.4430542
0.058,1.41284179688
0.059,1.41284179688
0.06,1137.7144043
0.061,1245.5142334
0.062,2.35473632813
0.063,1.41284179688
0.064,959.319580078
0.065,1246.9270752
0.066,239.123474121
0.067,1.41284179688
0.068,707.951477051
0.069,1245.04328613
0.07,503.654553223
0.071,1.41284179688
0.072,449.519165039
0.073,1246.9270752
0.074,764.441601562
0.075,0.94189453125
0.076,208.511901855
0.077,1245.04328613
0.078,1003.09412842
0.079,0.94189453125
0.08,2.35473632813
0.081,1233.74055176
0.082,1199.38494873
0.083,1.41284179688
0.084,1.41284179688
0.085,1136.77250977
0.086,1247.39802246
0.087,2.35473632813
0.088,0.94189453125
0.089,958.377685547
0.09,1245.98518066
0.091,239.594421387
0.092,1.41284179688
0.093,707.00958252
0.094,1247.39802246
0.095,505.06739502
0.096,1.41284179688
0.097,448.577270508
0.098,1245.5142334
0.099,765.854443359
0.1,0.94189453125
0.101,208.04095459
0.102,1246.9270752
0.103,1002.15223389
0.104,0.94189453125
0.105,2.35473632813
0.106,1234.21149902
0.107,1197.97210693
0.108,1.41284179688
0.109,1.8837890625
0.11,1138.65629883
0.111,1246.45612793
0.112,2.35473632813
0.113,1.41284179688
0.114,959.319580078
0.115,1245.98518066
0.116,239.123474121
0.117,1.41284179688
0.118,707.480529785
0.119,1245.98518066
0.12,503.654553223
0.121,0.94189453125
0.122,449.519165039
0.123,1245.98518066
0.124,764.912548828
0.125,0.94189453125
0.126,207.570007324
0.127,1245.98518066
0.128,1003.56507568
0.129,0.94189453125
0.13,1.8837890625
0.131,1233.74055176
0.132,1200.32684326
0.133,0.94189453125
0.134,1.41284179688
0.135,1136.3015625
0.136,1245.5142334
0.137,2.82568359375
0.138,1.41284179688
0.139,956.96484375
0.14,1246.9270752
0.141,241.007263184
0.142,0.94189453125
0.143,706.067687988
0.144,1245.04328613
0.145,506.951184082
0.146,0.94189453125
0.147,447.164428711
0.148,1246.45612793
0.149,767.738232422
0.15,0.94189453125
0.151,205.686218262
0.152,1245.04328613
0.153,1005.44886475
0.154,0.94189453125
0.155,1.41284179688
0.156,1233.26960449
0.157,1200.79779053
0.158,1.41284179688
0.159,1.41284179688
0.16,1135.83061523
0.161,1247.39802246
0.162,2.82568359375
0.163,1.41284179688
0.164,955.552001953
0.165,1245.04328613
0.166,243.361999512
0.167,0.94189453125
0.168,703.242004395
0.169,1247.39802246
0.17,508.364025879
0.171,0.94189453125
0.172,445.751586914
0.173,1245.04328613
0.174,768.209179687
0.175,0.94189453125
0.176,206.157165527
0.177,1246.9270752
0.178,1004.03602295
0.179,1.41284179688
0.18,1.8837890625
0.181,1234.21149902
0.182,1198.4430542
0.183,0.94189453125
0.184,1.41284179688
0.185,1138.18535156
0.186,1245.98518066
0.187,2.35473632813
0.188,1.41284179688
0.189,960.261474609
0.19,1246.9270752
0.191,237.239685059
0.192,1.41284179688
0.193,710.777160645
0.194,1245.98518066
0.195,502.712658691
0.196,1.41284179688
0.197,451.402954102
0.198,1246.9270752
0.199,763.028759766
0.2,0.94189453125
0.201,209.453796387
0.202,1245.98518066
0.203,1000.73939209
0.204,0.94189453125
0.205,2.82568359375
0.206,1234.21149902
0.207,1197.97210693
0.208,1.41284179688
0.209,1.41284179688
0.21,1137.7144043
0.211,1245.98518066
0.212,2.35473632813
0.213,1.41284179688
0.214,959.790527344
0.215,1246.9270752
0.216,238.652526855
0.217,1.41284179688
0.218,707.951477051
0.219,1245.04328613
0.22,503.654553223
0.221,1.41284179688
0.222,449.990112305
0.223,1246.9270752
0.224,764.441601562
0.225,0.94189453125
0.226,208.982849121
0.227,1245.04328613
0.228,1002.62318115
0.229,0.94189453125
0.23,2.35473632813
0.231,1233.74055176
0.232,1198.91400146
0.233,1.41284179688
0.234,1.41284179688
0.235,1137.7144043
0.236,1247.39802246
0.237,1.8837890625
0.238,1.41284179688
0.239,962.616210938
0.24,1245.04328613
0.241,234.414001465
0.242,1.41284179688
0.243,712.660949707
0.244,1246.9270752
0.245,499.886975098
0.246,0.94189453125
0.247,454.228637695
0.248,1245.04328613
0.249,760.203076172
0.25,1.41284179688
0.251,212.27947998
0.252,1246.9270752
0.253,999.797497559
0.254,0.94189453125
0.255,3.29663085938
0.256,1234.21149902
0.257,1197.97210693
0.258,1.41284179688
0.259,0.94189453125
0.26,1137.7144043
0.261,1245.98518066
0.262,2.82568359375
0.263,1.41284179688
0.264,956.96484375
0.265,1247.39802246
0.266,242.42010498
0.267,0.94189453125
0.268,704.183898926
0.269,1245.5142334
0.27,508.364025879
0.271,0.94189453125
0.272,444.809692383
0.273,1247.39802246
0.274,769.151074219
0.275,0.94189453125
0.276,203.802429199
0.277,1245.98518066
0.278,1007.80360107
0.279,0.94189453125
0.28,1.41284179688
0.281,1232.79865723
0.282,1203.15252686
0.283,1.41284179688
0.284,1.41284179688
0.285,1133.94682617
0.286,1246.45612793
0.287,3.29663085938
0.288,0.94189453125
0.289,953.668212891
0.29,1246.45612793
0.291,244.774841309
0.292,0.94189453125
0.293,701.829162598
0.294,1245.98518066
0.295,511.189709473
0.296,0.94189453125
0.297,443.891345215
0.298,1246.45612793
0.299,771.505810547
0.3,0.94189453125
0.301,202.884082031
0.302,1245.98518066
0.303,1008.27454834
0.304,0.94189453125
0.305,1.41284179688
0.306,1232.32770996
0.307,1203.15252686
0.308,0.94189453125
0.309,1.41284179688
0.31,1133.47587891
0.311,1247.39802246
0.312,3.767578125
0.313,1.41284179688
0.314,951.313476563
0.315,1245.5142334
0.316,247.600524902
0.317,1.41284179688
0.318,699.003479004
0.319,1246.9270752
0.32,512.60255127
0.321,0.94189453125
0.322,441.065661621
0.323,1245.04328613
0.324,772.918652344
0.325,0.94189453125
0.326,201.000292969
0.327,1246.9270752
0.328,1011.10023193
0.329,1.41284179688
0.33,1.41284179688
0.331,1231.38581543
0.332,1205.03631592
0.333,1.41284179688
0.334,0.94189453125
0.335,1132.53398438
0.336,1245.98518066
0.337,3.767578125
0.338,1.41284179688
0.339,950.842529297
