"Latest: Time (s)","Latest: Potential (mV)"
0,0.94189453125
0.001,1.41284179688
0.002,778.570019531
0.003,1245.98518066
0.004,1246.9270752
0.005,1245.5142334
0.006,771.976757812
0.007,1.41284179688
0.008,0.94189453125
0.009,0.94189453125
0.01,1.41284179688
0.011,699.003479004
0.012,1246.9270752
0.013,1245.04328613
0.014,1247.39802246
0.015,849.635961914
0.016,1.41284179688
0.017,0.94189453125
0.018,0.94189453125
0.019,1.41284179688
0.02,618.047644043
0.021,1245.98518066
0.022,1246.9270752
0.023,1245.5142334
0.024,925.434924316
0.025,56.0191772461
0.026,1.41284179688
0.027,0.94189453125
0.028,1.41284179688
0.029,540.859387207
0.03,1246.9270752
0.031,1245.98518066
0.032,1246.45612793
0.033,995.088024902
0.034,129.910803223
0.035,0.94189453125
0.036,0.94189453125
0.037,1.41284179688
0.038,464.118530273
0.039,1245.98518066
0.04,1246.9270752
0.041,1246.45612793
0.042,1062.40993652
0.043,205.686218262
0.044,0.94189453125
0.045,0.94189453125
0.046,1.41284179688
0.047,386.459326172
0.048,1210.21673584
0.049,1246.9270752
0.05,1244.57233887
0.051,1130.65019531
0.052,288.549389648
0.053,0.94189453125
0.054,0.470947265625
0.055,1.41284179688
0.056,307.834680176
0.057,1155.61040039
0.058,1244.57233887
0.059,1247.39802246
0.06,1190.90789795
0.061,366.679541016
0.062,0.94189453125
0.063,0.94189453125
0.064,1.41284179688
0.065,235.355895996
0.066,1084.99185791
0.067,1246.9270752
0.068,1245.98518066
0.069,1247.86896973
0.07,447.635375977
0.071,0.94189453125
0.072,0.470947265625
0.073,1.41284179688
0.074,162.853564453
0.075,1012.04212646
0.076,1245.5142334
0.077,1247.39802246
0.078,1247.39802246
0.079,529.556652832
0.08,0.94189453125
0.081,0.94189453125
0.082,1.41284179688
0.083,93.2004638672
0.084,935.301269531
0.085,1247.39802246
0.086,1246.45612793
0.087,1245.98518066
0.088,610.983435059
0.089,1.41284179688
0.09,0.470947265625
0.091,0.94189453125
0.092,30.5880249023
0.093,860.467749023
0.094,1245.98518066
0.095,1245.04328613
0.096,1247.39802246
0.097,688.64263916
0.098,1.41284179688
0.099,0.94189453125
0.1,1.41284179688
0.101,1.41284179688
0.102,780.924755859
0.103,1245.98518066
0.104,1246.9270752
0.105,1245.98518066
0.106,769.622021484
0.107,1.8837890625
0.108,0.94189453125
0.109,0.94189453125
0.11,1.41284179688
0.111,708.422424316
0.112,1246.9270752
0.113,1245.04328613
0.114,1247.39802246
0.115,838.333227539
0.116,1.41284179688
0.117,0.94189453125
0.118,0.94189453125
0.119,1.41284179688
0.12,627.466589355
0.121,1245.04328613
0.122,1247.39802246
0.123,1245.98518066
0.124,919.783557129
0.125,51.3097045898
0.126,0.94189453125
0.127,0.94189453125
0.128,1.41284179688
0.129,543.190576172
0.13,1246.9270752
0.131,1245.5142334
0.132,1245.98518066
0.133,992.733288574
0.134,128.02701416
0.135,0.94189453125
0.136,0.94189453125
0.137,1.41284179688
0.138,461.29284668
0.139,1245.04328613
0.14,1245.98518066
0.141,1246.45612793
0.142,1067.59035645
0.143,211.808532715
0.144,0.94189453125
0.145,0.94189453125
0.146,1.41284179688
0.147,380.807958984
0.148,1207.39105225
0.149,1246.45612793
0.15,1245.04328613
0.151,1134.41777344
0.152,292.787915039
0.153,0.94189453125
0.154,0.94189453125
0.155,1.41284179688
0.156,302.654260254
0.157,1150.90092773
0.158,1245.04328613
0.159,1246.9270752
0.16,1197.0302124
0.161,374.685644531
0.162,1.41284179688
0.163,0.94189453125
0.164,0.94189453125
0.165,226.878845215
0.166,1078.39859619
0.167,1247.39802246
0.168,1245.5142334
0.169,1246.45612793
0.17,454.228637695
0.171,1.41284179688
0.172,0.94189453125
0.173,1.41284179688
0.174,157.673144531
0.175,1007.80360107
0.176,1245.04328613
0.177,1247.39802246
0.178,1246.9270752
0.179,532.382336426
0.18,0.94189453125
0.181,0.94189453125
0.182,0.94189453125
0.183,92.2585693359
0.184,933.888427734
0.185,1247.39802246
0.186,1246.45612793
0.187,1245.98518066
0.188,610.512487793
0.189,1.41284179688
0.19,0.94189453125
0.191,0.94189453125
0.192,30.1170776367
0.193,859.054907227
0.194,1246.45612793
0.195,1245.04328613
0.196,1247.39802246
0.197,693.352111816
0.198,1.41284179688
0.199,0.94189453125
0.2,0.94189453125
0.201,1.41284179688
0.202,776.686230469
0.203,1245.98518066
0.204,1246.9270752
0.205,1245.98518066
0.206,773.860546875
0.207,1.41284179688
0.208,0.94189453125
0.209,0.94189453125
0.21,1.41284179688
0.211,698.061584473
0.212,1247.39802246
0.213,1245.04328613
0.214,1247.39802246
0.215,849.165014648
0.216,1.41284179688
0.217,0.470947265625
0.218,0.94189453125
0.219,1.41284179688
0.22,619.46048584
0.221,1245.04328613
0.222,1247.39802246
0.223,1246.45612793
0.224,925.434924316
0.225,56.0191772461
0.226,0.94189453125
0.227,0.94189453125
0.228,1.41284179688
0.229,538.975598145
0.23,1247.39802246
0.231,1245.98518066
0.232,1245.98518066
0.233,997.913708496
0.234,133.207434082
0.235,0.94189453125
0.236,0.94189453125
0.237,1.41284179688
0.238,458.467163086
0.239,1244.57233887
0.24,1245.98518066
0.241,1246.9270752
0.242,1067.59035645
0.243,211.808532715
0.244,1.41284179688
0.245,0.94189453125
0.246,1.41284179688
0.247,383.162695312
0.248,1208.80389404
0.249,1246.9270752
0.25,1245.04328613
0.251,1132.53398438
0.252,291.375073242
0.253,1.41284179688
0.254,0.470947265625
0.255,1.41284179688
0.256,308.776574707
0.257,1156.08134766
0.258,1245.04328613
0.259,1247.39802246
0.26,1188.55316162
0.261,365.266699219
0.262,0.94189453125
0.263,0.94189453125
0.264,1.41284179688
0.265,237.710632324
0.266,1086.40469971
0.267,1247.39802246
0.268,1245.5142334
0.269,1246.45612793
0.27,447.164428711
0.271,1.41284179688
0.272,0.94189453125
