"Latest: Time (s)","Latest: Potential (mV)"
0,1.41284179688
0.001,141.684484863
0.002,609.570593262
0.003,1069.00319824
0.004,1246.9270752
0.005,1245.5142334
0.006,1247.39802246
0.007,1246.9270752
0.008,1245.98518066
0.009,1076.51480713
0.01,619.46048584
0.011,142.626379395
0.012,1.41284179688
0.013,0.94189453125
0.014,0.94189453125
0.015,1.41284179688
0.016,1.41284179688
0.017,0.94189453125
0.018,292.316967773
0.019,766.796337891
0.02,1209.27484131
0.021,1245.04328613
0.022,1247.39802246
0.023,1245.5142334
0.024,1245.5142334
0.025,1246.9270752
0.026,931.062744141
0.027,458.938110352
0.028,1.41284179688
0.029,0.94189453125
0.03,0.94189453125
0.031,0.94189453125
0.032,0.94189453125
0.033,1.41284179688
0.034,1.41284179688
0.035,448.106323242
0.036,919.783557129
0.037,1245.98518066
0.038,1246.9270752
0.039,1245.5142334
0.04,1247.39802246
0.041,1246.9270752
0.042,1210.68768311
0.043,778.099072266
0.044,299.381176758
0.045,1.41284179688
0.046,0.94189453125
0.047,0.94189453125
0.048,0.94189453125
0.049,0.94189453125
0.05,1.41284179688
0.051,140.742590332
0.052,608.62869873
0.053,1068.53225098
0.054,1246.45612793
0.055,1245.04328613
0.056,1246.9270752
0.057,1245.98518066
0.058,1246.45612793
0.059,1077.45670166
0.06,620.402380371
0.061,143.09732666
0.062,0.94189453125
0.063,0.94189453125
0.064,0.94189453125
0.065,1.41284179688
0.066,0.94189453125
0.067,1.41284179688
0.068,290.904125977
0.069,765.854443359
0.07,1208.80389404
0.071,1245.98518066
0.072,1246.9270752
0.073,1245.04328613
0.074,1247.39802246
0.075,1246.45612793
0.076,932.004638672
0.077,459.409057617
0.078,1.41284179688
0.079,1.41284179688
0.08,0.94189453125
0.081,0.94189453125
0.082,0.94189453125
0.083,1.41284179688
0.084,1.41284179688
0.085,448.106323242
0.086,919.783557129
0.087,1247.39802246
0.088,1246.45612793
0.089,1245.04328613
0.09,1246.9270752
0.091,1245.04328613
0.092,1210.21673584
0.093,778.570019531
0.094,299.381176758
0.095,1.41284179688
0.096,1.41284179688
0.097,0.94189453125
0.098,0.94189453125
0.099,1.41284179688
0.1,1.41284179688
0.101,140.271643066
0.102,607.686804199
0.103,1067.59035645
0.104,1245.98518066
0.105,1245.98518066
0.106,1246.9270752
0.107,1245.04328613
0.108,1247.39802246
0.109,1077.92764893
0.11,620.873327637
0.111,144.039221191
0.112,0.94189453125
0.113,0.94189453125
0.114,0.94189453125
0.115,0.94189453125
0.116,1.41284179688
0.117,1.41284179688
0.118,290.904125977
0.119,765.383496094
0.12,1207.39105225
0.121,1247.39802246
0.122,1246.45612793
0.123,1245.04328613
0.124,1246.9270752
0.125,1245.5142334
0.126,932.475585938
0.127,460.350952148
0.128,1.41284179688
0.129,1.41284179688
0.13,0.94189453125
0.131,0.94189453125
0.132,1.41284179688
0.133,1.41284179688
0.134,0.94189453125
0.135,447.164428711
0.136,918.841662598
0.137,1247.39802246
0.138,1245.5142334
0.139,1246.9270752
0.14,1246.9270752
0.141,1245.04328613
0.142,1211.62957764
0.143,779.982861328
0.144,300.770471191
0.145,1.41284179688
0.146,1.41284179688
0.147,0.94189453125
0.148,0.94189453125
0.149,0.94189453125
0.15,1.41284179688
0.151,138.85880127
0.152,606.744909668
0.153,1067.11940918
0.154,1245.98518066
0.155,1246.9270752
0.156,1245.98518066
0.157,1245.5142334
0.158,1246.9270752
0.159,1078.86954346
0.16,621.815222168
0.161,144.981115723
0.162,1.41284179688
0.163,0.94189453125
0.164,0.470947265625
0.165,0.94189453125
0.166,0.94189453125
0.167,1.41284179688
0.168,289.49128418
0.169,764.441601562
0.17,1207.39105225
0.171,1246.9270752
0.172,1245.98518066
0.173,1246.9270752
0.174,1246.9270752
0.175,1245.98518066
0.176,932.946533203
0.177,460.350952148
0.178,1.8837890625
0.179,1.41284179688
0.18,0.94189453125
0.181,0.94189453125
0.182,0.94189453125
0.183,1.41284179688
0.184,1.41284179688
0.185,447.164428711
0.186,918.841662598
0.187,1246.9270752
0.188,1245.04328613
0.189,1247.39802246
0.19,1245.98518066
0.191,1245.98518066
0.192,1210.68768311
0.193,779.511914062
0.194,300.299523926
0.195,0.94189453125
0.196,0.94189453125
0.197,0.94189453125
0.198,0.94189453125
0.199,0.94189453125
0.2,1.41284179688
0.201,139.800695801
0.202,606.744909668
0.203,1066.64846191
0.204,1245.98518066
0.205,1247.39802246
0.206,1245.04328613
0.207,1246.9270752
0.208,1246.45612793
0.209,1078.39859619
0.21,621.815222168
0.211,144.510168457
0.212,1.41284179688
0.213,0.94189453125
0.214,0.94189453125
0.215,0.94189453125
0.216,1.41284179688
0.217,1.41284179688
0.218,289.962231445
0.219,764.912548828
0.22,1207.39105225
0.221,1246.45612793
0.222,1245.5142334
0.223,1246.9270752
0.224,1245.5142334
0.225,1246.45612793
0.226,932.004638672
0.227,459.880004883
0.228,1.41284179688
0.229,0.94189453125
0.23,0.94189453125
0.231,0.94189453125
0.232,0.94189453125
0.233,1.41284179688
0.234,1.41284179688
0.235,448.106323242
0.236,919.783557129
0.237,1245.98518066
0.238,1246.45612793
0.239,1246.9270752
0.24,1245.04328613
0.241,1246.9270752
0.242,1209.27484131
0.243,778.099072266
0.244,299.381176758
0.245,1.8837890625
0.246,1.41284179688
0.247,0.94189453125
0.248,0.94189453125
0.249,0.94189453125
0.25,1.41284179688
0.251,140.742590332
0.252,608.157751465
0.253,1067.59035645
0.254,1247.39802246
0.255,1245.98518066
0.256,1245.04328613
0.257,1247.39802246
0.258,1245.98518066
0.259,1077.45670166
0.26,620.402380371
0.261,144.039221191
0.262,1.41284179688
0.263,0.470947265625
0.264,0.94189453125
0.265,0.470947265625
0.266,1.41284179688
0.267,1.41284179688
0.268,290.904125977
0.269,764.912548828
0.27,1207.39105225
0.271,1245.98518066
0.272,1246.45612793
0.273,1246.9270752
0.274,1245.04328613
0.275,1247.39802246
0.276,933.417480469
0.277,460.821899414
0.278,1.41284179688
0.279,1.41284179688
0.28,0.94189453125
0.281,0.94189453125
0.282,0.94189453125
0.283,0.94189453125
0.284,1.8837890625
0.285,445.751586914
0.286,917.428820801
0.287,1245.98518066
0.288,1247.39802246
0.289,1245.98518066
0.29,1245.5142334
0.291,1246.9270752
0.292,1212.1005249
0.293,780.453808594
0.294,301.241418457
0.295,1.41284179688
0.296,0.94189453125
0.297,0.94189453125
0.298,0.94189453125
0.299,0.94189453125
0.3,1.41284179688
0.301,140.271643066
0.302,608.157751465
0.303,1067.59035645
0.304,1247.39802246
0.305,1245.98518066
0.306,1246.9270752
0.307,1246.45612793
0.308,1245.98518066
0.309,1075.5729126
0.31,618.518591309
0.311,142.155432129
0.312,1.41284179688
0.313,0.94189453125
0.314,0.94189453125
0.315,0.94189453125
0.316,1.41284179688
0.317,1.41284179688
0.318,295.613598633
0.319,769.151074219
0.32,1210.21673584
0.321,1245.98518066
0.322,1246.9270752
0.323,1245.98518066
0.324,1245.5142334
0.325,1247.39802246
0.326,926.82421875
0.327,455.170532227
0.328,1.41284179688
0.329,1.41284179688
0.33,0.94189453125
0.331,0.470947265625
0.332,0.94189453125
0.333,0.94189453125
0.334,1.8837890625
0.335,451.402954102
0.336,922.138293457
0.337,1245.98518066
0.338,1247.39802246
0.339,1245.5142334
0.34,1247.39802246
0.341,1246.45612793
0.342,1206.92010498
0.343,775.744335937
0.344,297.497387695
0.345,1.41284179688
0.346,0.94189453125
0.347,0.94189453125
0.348,0.94189453125
0.349,1.41284179688
0.35,1.41284179688
0.351,142.155432129
0.352,608.62869873
0.353,1068.06130371
0.354,1246.9270752
0.355,1245.5142334
0.356,1246.9270752
0.357,1245.04328613
0.358,1245.98518066
0.359,1076.98575439
0.36,620.873327637
0.361,144.039221191
0.362,0.94189453125
0.363,1.41284179688
0.364,0.94189453125
0.365,0.94189453125
0.366,0.94189453125
0.367,1.41284179688
0.368,289.962231445
0.369,764.912548828
0.37,1207.39105225
0.371,1245.98518066
0.372,1246.9270752
0.373,1245.5142334
0.374,1247.39802246
0.375,1246.45612793
0.376,932.946533203
0.377,460.821899414
0.378,1.8837890625
0.379,0.94189453125
0.38,0.94189453125
0.381,0.94189453125
0.382,0.94189453125
0.383,1.41284179688
0.384,1.8837890625
0.385,446.22253418
0.386,917.428820801
0.387,1247.39802246
0.388,1246.9270752
0.389,1245.98518066
0.39,1246.9270752
0.391,1245.98518066
0.392,1212.1005249
0.393,780.924755859
0.394,301.712365723
0.395,1.41284179688
0.396,1.41284179688
0.397,0.94189453125
0.398,0.94189453125
0.399,1.41284179688
0.4,1.41284179688
0.401,137.916906738
0.402,605.332067871
0.403,1065.23562012
0.404,1245.98518066
0.405,1245.98518066
0.406,1247.39802246
0.407,1245.04328613
0.408,1247.39802246
0.409,1079.81143799
0.41,623.228063965
0.411,146.39395752
0.412,1.41284179688
0.413,0.94189453125
0.414,0.470947265625
0.415,0.94189453125
0.416,1.41284179688
0.417,1.41284179688
0.418,287.607495117
0.419,762.086865234
0.42,1205.50726318
0.421,1247.39802246
0.422,1246.45612793
0.423,1245.04328613
0.424,1247.39802246
0.425,1245.98518066
0.426,934.830322266
0.427,463.176635742
0.428,1.41284179688
0.429,0.94189453125
0.43,0.94189453125
0.431,0.94189453125
0.432,0.94189453125
0.433,0.94189453125
0.434,1.41284179688
0.435,445.280639648
0.436,916.957873535
0.437,1247.39802246
0.438,1245.5142334
0.439,1246.45612793
0.44,1246.9270752
0.441,1245.04328613
0.442,1212.1005249
0.443,780.924755859
0.444,301.712365723
0.445,1.41284179688
0.446,0.94189453125
0.447,0.94189453125
0.448,0.94189453125
0.449,0.94189453125
0.45,1.41284179688
0.451,138.85880127
0.452,606.273962402
0.453,1066.17751465
0.454,1245.98518066
0.455,1246.9270752
0.456,1245.98518066
0.457,1245.04328613
0.458,1247.39802246
0.459,1078.86954346
0.46,622.286169434
0.461,145.452062988
0.462,0.94189453125
0.463,0.94189453125
0.464,0.470947265625
0.465,0.94189453125
0.466,0.94189453125
0.467,1.41284179688
0.468,289.49128418
0.469,763.970654297
0.47,1205.97821045
0.471,1247.39802246
0.472,1245.5142334
0.473,1246.9270752
0.474,1246.45612793
0.475,1245.5142334
0.476,933.888427734
0.477,461.29284668
0.478,1.41284179688
0.479,0.94189453125
0.48,0.94189453125
0.481,0.94189453125
0.482,0.94189453125
0.483,1.41284179688
0.484,0.94189453125
0.485,445.751586914
0.486,917.428820801
0.487,1246.9270752
0.488,1245.98518066
